TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
201401,-10.008,1.0,-10.082,1.179,1.0,-9.769,0.44,1.0,-8.622,-8.766,1.122,-8.158,0.362,-10.008,1.0,-10.082,1.179,1.0,-9.769,0.44,1.0,17.6951,6.289,0.99664,4.948,6.266,0.99664,252.486,1.0,265.339,252.486,1.0,202.811,0.99664,251.482,202.952,0.99664,0.223,1.0,0.384,0.223,1.0,98.529,98.495,1.0,1.039,0.305,1.0,2.935,3.571,0.796371,0.5225870409082165,0.7728494623655915,-16.188998034274192,1.0,9.473462689373141,0.9986559139784946,-9999,-9999,2.4428491135752686,1.0,1.3063920517473115,1.0,273.8077258064516,1.0,398.68,1.0,-0.241,0.44,0.64,1.08,1.359,1.0,1.0,1.0,1.0,1.0,21.216,21.489,1.0,1.0,-7.25826,1.0,8.05232,0.0,5.44269,-9999,-6.20557,0.997312,-4.19444,0.531907,1.0,3,37.0323,10.9677,0.0,0.0,0.638084,0.634637,0.0,0.0,-9999,-9999,-9999,-9999,0.704135,0.702597,0.0,0.0,-9999,-9999,-9999,-9999,0.619346,0.610966,0.0,0.0,0.0078245,0.00884734,0.535566,0.575871,0.594626,0.619454,0.644193,0.663081,0.702597,0.468275,0.562549,0.578119,0.616649,0.644172,0.662818,0.702597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.806137,0.802473,0.404571,0.404571,0.0,0.0,-9999,-9999,-9999,-9999,-0.0705764,-0.0729369,0.195299,0.194441,0.0,0.0,-9999,-9999,-9999,-9999,0.880952,0.879077,0.443558,0.442559,0.0,0.0,-9999,-9999,-9999,-9999,-0.0518495,-0.0518495,0.188403,0.188403,0.0,0.0,-9999,-9999,-9999,-9999,0.686229,0.726338,0.743488,0.782154,0.811877,0.830917,0.879077,0.594134,0.716914,0.738156,0.779863,0.811849,0.830616,0.879077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0877927,-0.0801967,-0.0729369,-0.06817,-0.0553977,-0.0546194,-0.0518495,-0.0877927,-0.082833,-0.0740064,-0.0681759,-0.0558487,-0.0546194,-0.0518495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405196,0.42482,0.384336,0.0130722,0.243535,0.258246,0.280388,0.421468,0.435319,0.460519,0.476109,0.422521,0.422423,0.38427,0.012463,0.243253,0.258671,0.281039,0.413248,0.435319,0.450599,0.468424,-0.232889,-0.277777,-0.22663,0.0136227,-0.36979,-0.34153,-0.281712,-0.231572,-0.169169,-0.137978,-0.0812372,-0.280076,-0.281712,-0.235076,0.0126356,-0.359803,-0.342478,-0.281712,-0.232889,-0.202299,-0.149799,-0.0841439,1.07403,1.07403,1.25128,0.131726,0.277505,0.366739,0.383809,1.07881,1.92065,1.97745,3.02182,1.07881,1.07881,1.30471,0.12581,0.338637,0.369846,0.404754,1.08458,1.92065,1.97682,3.02182,0.0278245,0.0950283,0.132668,0.0144177,0.0277179,0.0296438,0.0950283,0.112328,0.184025,0.190485,0.35014,0.027706,0.0960055,0.135108,0.0140715,0.0277179,0.0298236,0.095058,0.112328,0.184025,0.190398,0.35014,-9999,-9999
201402,-2.375,1.0,-2.473,0.788,1.0,-2.251,0.427,1.0,-1.16,-1.314,0.843,-0.912,0.513,-2.375,1.0,-2.473,0.788,1.0,-2.251,0.427,1.0,70.3449,12.173,0.997024,19.541,12.288,0.997024,298.85,1.0,296.532,298.85,1.0,259.216,0.997024,284.899,259.208,0.997024,0.119,1.0,0.509,0.119,1.0,97.088,97.078,0.999256,2.334,1.501,1.0,3.015,3.597,0.962798,0.5301053702104097,0.9627976190476192,2.6241172272194784,0.9992559523809523,16.741583394281914,0.9985119047619048,-9999,-9999,3.7929886422714034,0.9992559523809523,2.170429345174772,0.9992559523809523,306.3648642192249,0.9992559523809523,402.179,1.0,-0.237,-0.0,0.118,0.494,0.731,1.0,1.0,1.0,1.0,1.0,19.947,19.941,1.0,1.0,-1.35887,1.0,3.15782,0.0,2.62324,-9999,7.50804,1.0,6.23703,0.39382,2.0,3,30.75,17.25,0.0,0.0,0.973331,0.970563,0.0,0.0,-9999,-9999,-9999,-9999,1.02198,1.02233,0.0,0.0,-9999,-9999,-9999,-9999,0.903686,0.8927,0.0,0.0,0.0165014,0.0171131,0.702336,0.727221,0.797115,0.950076,0.968193,0.983192,1.02233,0.693407,0.726424,0.790567,0.946091,0.967583,0.970563,1.02198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08003,1.07607,0.0744704,0.0735572,0.0,0.0,-9999,-9999,-9999,-9999,0.716772,0.716025,0.299154,0.298766,0.0,0.0,-9999,-9999,-9999,-9999,1.11598,1.11598,0.0770113,0.0770113,0.0,0.0,-9999,-9999,-9999,-9999,0.782286,0.783091,0.280662,0.279814,0.0,0.0,-9999,-9999,-9999,-9999,0.790798,0.819047,0.869802,1.04973,1.06148,1.09226,1.11598,0.779145,0.816414,0.860289,1.04973,1.05948,1.07607,1.11598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.501957,0.517724,0.624291,0.707163,0.722363,0.751919,0.783091,0.501957,0.517472,0.613387,0.680325,0.722363,0.751919,0.782286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.867011,0.901804,0.782514,0.028293,0.47039,0.509,0.535441,0.867011,0.909916,0.912189,0.955323,0.89997,0.899892,0.786454,0.0271746,0.47039,0.507791,0.537717,0.862498,0.908614,0.910369,0.939903,-0.106318,-0.120522,-0.110186,0.0160958,-0.321406,-0.217755,-0.185345,-0.119023,-0.0239426,-0.0123934,0.015695,-0.122357,-0.122087,-0.117233,0.0152661,-0.312106,-0.219569,-0.18109,-0.120692,-0.0533728,-0.0193431,-0.00363882,1.38409,1.38409,1.68198,0.159535,0.522729,0.537768,0.918868,1.39025,2.47512,2.54831,3.89418,1.39025,1.39025,1.74083,0.154081,0.522861,0.571227,0.994079,1.39769,2.47512,2.5475,3.89418,0.0542616,0.172922,0.235773,0.0248255,0.054153,0.0579828,0.172922,0.202586,0.327426,0.338551,0.607765,0.0541296,0.17446,0.240497,0.0242066,0.054153,0.0583338,0.172973,0.202586,0.327426,0.338404,0.607765,-9999,-9999
201403,-0.657,1.0,-1.258,1.131,1.0,-0.104,1.428,1.0,-0.502,-1.821,1.436,0.708,1.884,-0.657,1.0,-1.258,1.131,1.0,-0.104,1.428,1.0,171.531,79.282,0.994624,87.731,80.178,0.994624,267.941,1.0,262.664,267.941,1.0,247.919,0.994624,248.616,247.637,0.994624,1.701,1.0,1.578,1.701,1.0,97.49,97.468,1.0,0.924,0.569,1.0,3.371,3.37,0.986559,0.5862274727726331,0.9865591397849462,24.81995544888183,0.9986559139784946,147.23147622506175,0.9926075268817205,-9999,-9999,8.534118460349461,1.0,8.928299411290322,1.0,312.8565793010752,1.0,398.689,1.0,0.081,0.219,0.358,0.612,0.771,1.0,1.0,1.0,1.0,1.0,22.256,22.243,1.0,1.0,-1.47569,1.0,6.60749,0.0,8.06495,0.534807,18.1741,1.0,22.1829,0.837385,1.0,2,24.1935,23.8065,4.48387,5.58065,0.505205,0.488534,0.0,0.0,0.0431824,0.0435218,0.0822445,0.0822928,0.52896,0.521955,0.0,0.0,0.0433637,0.0451973,0.0823398,0.0831911,0.484308,0.480676,0.0,0.0,0.00952395,0.010026,0.363892,0.390325,0.427733,0.505205,0.523664,0.530317,0.540517,0.34768,0.391056,0.42534,0.50087,0.521955,0.530741,0.545291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04436,1.02003,0.120721,0.127506,0.0,0.0,0.0598895,0.0601754,0.125194,0.125493,-0.045453,-0.0535509,0.728723,0.729611,0.0,0.0,0.0575898,0.0576116,0.0761194,0.0757962,1.06483,1.06483,0.131502,0.131502,0.0,0.0,0.060043,0.0604687,0.125268,0.125634,-0.0189407,-0.0324188,0.735975,0.737614,0.0,0.0,0.0578972,0.0617206,0.0763523,0.0789645,0.880154,0.909122,0.951933,1.05661,1.08191,1.129,1.15935,0.861625,0.909104,0.934789,1.0446,1.08634,1.12935,1.15995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.162958,-0.13767,-0.102567,-0.0679713,-0.0406018,-0.0381191,-0.0324188,-0.162958,-0.136816,-0.111172,-0.0741639,-0.0511288,-0.0383077,-0.0324188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07181,1.10917,0.941586,0.0353881,0.553701,0.600707,0.612199,1.07209,1.09902,1.1093,1.13828,1.10929,1.1093,0.948774,0.0341264,0.553701,0.59714,0.626575,1.07223,1.09876,1.10865,1.12413,0.566608,0.587214,0.46091,0.0270641,0.147839,0.207781,0.264519,0.543449,0.586699,0.600004,0.604816,0.580196,0.580338,0.464466,0.0263732,0.147196,0.206815,0.285233,0.541911,0.583188,0.596946,0.604816,1.44222,1.44222,1.79476,0.161743,0.55626,0.624241,1.27854,1.44864,2.57907,2.65534,4.05774,1.44864,1.44864,1.84692,0.156938,0.556782,0.635537,1.40783,1.45639,2.57907,2.6545,4.05774,0.338069,0.653943,0.782914,0.0623401,0.338069,0.36986,0.465149,0.654081,1.06596,1.09427,1.68041,0.342326,0.653717,0.803117,0.060525,0.338237,0.37242,0.527435,0.661623,1.06596,1.09394,1.68041,-9999,-9999
201404,2.492,1.0,1.035,1.599,1.0,3.298,2.53,1.0,2.962,0.593,1.678,4.268,2.835,2.492,1.0,1.035,1.599,1.0,3.298,2.53,1.0,300.682,172.468,1.0,169.894,172.468,1.0,272.934,1.0,268.312,272.934,1.0,255.189,1.0,254.667,255.189,1.0,3.29,1.0,3.277,3.29,1.0,98.013,98.006,1.0,0.434,0.249,1.0,2.788,3.07,0.989583,0.5533430816835431,0.9895833333333334,100.50724921266256,0.9993055555555554,330.9649132853454,0.9902777777777777,-9999,-9999,14.336111818055555,1.0,15.236901036805557,1.0,328.4993847222222,1.0,396.888,1.0,0.265,0.446,0.539,0.707,0.826,1.0,1.0,1.0,1.0,1.0,23.007,23.453,1.0,1.0,-1.16072,1.0,18.4825,0.959722,22.5593,0.371424,65.5778,1.0,80.0427,0.980552,0.959028,1,17.5333,30.4667,17.5333,30.4667,-1.01633,-1.04657,0.909722,0.910417,0.0345837,0.034766,0.0840057,0.0848617,-1.04084,-1.04044,0.910417,0.910417,0.03459,0.03482,0.0840083,0.0848839,-1.01133,-1.01113,0.914531,0.915139,0.0119583,0.0126083,-1.08837,-1.08315,-1.06672,-1.04189,-0.992061,-0.930041,-0.878477,-1.13069,-1.08423,-1.07603,-1.04555,-0.945254,-0.929407,-0.865894,0.951389,0.952083,0.947917,0.913194,0.904861,0.885417,0.879167,0.952778,0.952778,0.945833,0.911111,0.890278,0.885417,0.879167,1.17912,1.14579,0.194701,0.208071,0.887987,0.889741,0.0235389,0.0237787,0.101398,0.107274,-2.1081,-2.13381,2.03494,2.04136,0.926723,0.926723,0.0507281,0.0507778,0.0740632,0.0736888,1.15189,1.152,0.220743,0.219223,0.889741,0.889741,0.0237532,0.0243868,0.101448,0.107411,-2.12921,-2.12907,2.05338,2.05243,0.926723,0.926723,0.0507049,0.0509674,0.0740473,0.0738196,1.05034,1.07974,1.09853,1.16498,1.20781,1.27699,1.28707,1.02243,1.07223,1.0875,1.16339,1.27473,1.28144,1.29233,0.969841,0.969841,0.965079,0.891495,0.87746,0.85746,0.844595,0.969841,0.969841,0.960317,0.891495,0.855706,0.851261,0.844595,-2.15247,-2.14681,-2.14023,-2.13184,-2.08784,-2.03888,-1.97032,-2.18539,-2.14569,-2.14428,-2.13381,-2.05843,-2.03888,-1.95358,0.939967,0.939967,0.936573,0.940977,0.925681,0.913241,0.902887,0.940977,0.939967,0.939967,0.926723,0.913241,0.913241,0.902887,1.56602,1.54801,1.51191,0.0279276,1.19818,1.30193,1.32405,1.53666,1.57518,1.68223,1.79137,1.55016,1.56474,1.51569,0.0247467,1.21535,1.30828,1.32328,1.55016,1.57147,1.66217,1.76408,2.58161,2.58846,2.52304,0.0175326,2.29894,2.38385,2.40323,2.56766,2.60607,2.61227,2.655,2.58974,2.60558,2.52702,0.0159015,2.32014,2.38743,2.4056,2.56766,2.58895,2.61136,2.64954,1.07311,1.07663,1.21722,0.0492393,0.876893,0.938505,0.967964,1.07291,1.39588,1.60548,1.8692,1.01482,1.01679,1.22494,0.0471327,0.874686,0.942057,0.986571,1.08324,1.39546,1.60453,1.8528,2.09576,2.16372,2.30714,0.0361202,2.04754,2.1243,2.12981,2.20772,2.37693,2.49625,2.67194,2.38895,2.12863,2.30218,0.0316622,2.03966,2.12618,2.13607,2.2154,2.38895,2.47637,2.67621,-9999,-9999
201405,6.766,1.0,5.205,1.313,1.0,7.237,2.394,1.0,6.923,4.185,1.538,7.761,2.625,6.766,1.0,5.205,1.313,1.0,7.237,2.394,1.0,416.497,190.572,0.998656,192.767,190.69,0.998656,303.191,1.0,300.53,303.191,1.0,295.047,0.998656,289.182,295.044,0.998656,3.587,1.0,3.711,3.587,1.0,98.283,98.3,1.0,1.912,0.364,1.0,2.897,3.225,0.739247,0.5135751051942693,0.739247311827957,126.40447117679022,0.9979838709677419,374.90876147776646,0.989247311827957,-9999,-9999,13.875197161290323,1.0,15.530457397177418,1.0,351.0715887096774,1.0,395.511,1.0,3.832,3.39,3.152,2.638,2.364,0.998656,0.998656,0.998656,0.998656,0.998656,23.704,23.779,0.998656,0.998656,5.91845,0.998656,32.2577,0.811156,37.4005,0.481562,66.3125,0.815188,76.8847,0.911723,0.790323,1,11.0323,36.9677,10.9677,35.871,-2.20671,-2.20441,0.800403,0.800403,0.0322013,0.0328748,0.0374953,0.0452276,-2.2155,-2.22405,0.800403,0.800403,0.0328826,0.0328957,0.038082,0.0452428,-2.18564,-2.18188,0.784392,0.783468,0.00453603,0.00489679,-2.22067,-2.20671,-2.20501,-2.19259,-2.18099,-2.16829,-2.13015,-2.21627,-2.20615,-2.2024,-2.19001,-2.18155,-2.14403,-2.10744,0.802419,0.800403,0.795027,0.760753,0.761425,0.760081,0.750672,0.811156,0.800403,0.764113,0.802419,0.801747,0.758065,0.766129,1.7013,1.71833,0.152142,0.160271,0.836918,0.832885,0.0277375,0.026718,0.0429648,0.0509864,-3.2597,-3.26113,3.31797,3.32656,0.791995,0.792943,0.0396139,0.0406406,0.0458522,0.0486295,1.69938,1.69754,0.165285,0.166158,0.832885,0.832885,0.0294136,0.0294787,0.0440655,0.0524857,-3.26791,-3.27753,3.34112,3.35018,0.792943,0.792943,0.0403866,0.0403991,0.0465213,0.0484278,1.65455,1.67585,1.69174,1.70456,1.71919,1.74147,1.77676,1.65851,1.67585,1.69174,1.70633,1.74147,1.7627,1.78421,0.810891,0.810891,0.7,0.832885,0.832885,0.832885,0.696774,0.83871,0.810891,0.7,0.7,0.832885,0.690323,0.696774,-3.27753,-3.2614,-3.25624,-3.24005,-3.22506,-3.21522,-3.17443,-3.26773,-3.25884,-3.25158,-3.23676,-3.22727,-3.20543,-3.17443,0.792943,0.795426,0.778271,0.791492,0.775579,0.773681,0.782288,0.792943,0.791995,0.795499,0.794692,0.789769,0.771187,0.782288,2.58081,2.5815,2.42398,0.0185717,2.27381,2.32696,2.34786,2.3937,2.52841,2.54771,2.59938,2.59087,2.59127,2.44636,0.0163848,2.29497,2.34269,2.35237,2.42306,2.53106,2.58081,2.61181,4.78696,4.80555,4.60586,0.0196593,4.37478,4.51972,4.53027,4.56442,4.71849,4.75426,4.81351,4.81492,4.80677,4.632,0.0183877,4.49654,4.51994,4.53095,4.58591,4.74612,4.78752,4.81747,2.19225,2.3016,2.30341,0.0613937,1.73557,1.82645,2.10209,2.25977,2.50948,2.70294,2.94368,2.16666,2.18004,2.37149,0.0605962,1.73557,2.03752,2.12511,2.27628,2.70122,2.75667,3.02802,4.49656,4.41031,4.51619,0.0421933,4.06947,4.21313,4.34112,4.47775,4.70229,4.825,4.95109,4.49671,4.34177,4.55376,0.0434717,4.15053,4.32944,4.35931,4.49671,4.70111,4.82501,5.01336,-9999,-9999
