TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200901,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.955,-5.117,1.787,-4.541,0.858,-4.955,0.0,-5.117,1.787,0.0,-4.541,0.858,0.0,37.1297,-9999,-9999,10.987,10.987,0.0,-9999,-9999,331.922,331.922,0.0,-9999,-9999,259.075,259.075,0.0,-9999,-9999,0.199,0.199,0.0,99.493,99.493,0.0,0.746,0.746,0.0,2.432,2.432,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,52.7404,0.0,35.2052,-9999,12.4736,0.0,8.32633,-9999,3.0,3,34.4839,13.5161,0.0,0.0,2.43316,2.28024,0.0,0.0,-9999,-9999,-9999,-9999,1.53798,1.83489,0.0,0.0,-9999,-9999,-9999,-9999,2.24564,2.23874,0.0,0.0,0.0781884,0.0760992,1.53798,1.76356,1.78557,2.27214,2.77097,2.77097,2.77097,1.68156,1.76356,1.78557,1.97587,2.77097,2.77097,2.77097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52291,6.31685,6.00938,5.95206,0.0,0.0,-9999,-9999,-9999,-9999,-8.2885,-8.2885,1.86365,1.86365,0.0,0.0,-9999,-9999,-9999,-9999,5.32033,5.71728,5.4608,5.54651,0.0,0.0,-9999,-9999,-9999,-9999,-8.29454,-8.2885,1.84724,1.86365,0.0,0.0,-9999,-9999,-9999,-9999,5.32033,5.6234,5.67154,6.47714,6.97707,6.97707,7.00194,5.51331,5.6234,5.67154,5.90536,6.97707,6.97707,6.97707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.83547,-8.58863,-8.51119,-8.29227,-8.2885,-8.2885,-8.2885,-8.51119,-8.29454,-8.29454,-8.2885,-8.2885,-8.2885,-8.2885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.02481,4.02855,3.83649,0.0847641,2.9468,3.19077,3.29989,3.98542,4.08237,4.39144,4.55642,3.55729,3.04082,3.6847,0.0781499,2.53807,3.26562,3.33103,3.81638,4.02402,4.05877,4.33594,1.27309,2.19366,1.59776,0.0920017,0.753674,1.16132,1.22599,1.49762,2.20224,2.22715,2.3188,1.40882,1.50284,1.43906,0.0913623,0.687328,0.858618,1.13742,1.37248,1.78545,2.24274,2.32491,3.80723,1.32048,3.82051,0.42213,0.588955,0.593708,1.32048,3.28091,6.77313,6.77313,6.77313,1.374,0.593708,3.75431,0.40864,0.588955,0.593708,1.374,2.3279,6.77313,6.77313,6.77313,0.909484,0.897555,1.15201,0.0577703,0.687033,0.687625,0.873896,0.917462,1.5591,1.5591,1.5591,0.909484,0.687625,1.15289,0.0562549,0.687033,0.687625,0.872035,1.07494,1.5591,1.5591,1.5591,-9999,-9999
200902,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-5.735,-6.155,1.604,-5.057,1.155,-5.735,0.0,-6.155,1.604,0.0,-5.057,1.155,0.0,95.2807,-9999,-9999,34.712,34.712,0.0,-9999,-9999,333.341,333.341,0.0,-9999,-9999,261.465,261.465,0.0,-9999,-9999,0.184,0.184,0.0,99.64,99.64,0.0,0.668,0.668,0.0,2.099,2.099,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,52.5635,0.0,44.2151,-9999,12.5136,0.0,10.5261,-9999,3.0,3,29.5357,18.4643,0.0,0.0,2.38036,2.22758,0.0,0.0,-9999,-9999,-9999,-9999,1.48799,1.78722,0.0,0.0,-9999,-9999,-9999,-9999,2.20263,2.19176,0.0,0.0,0.0774338,0.0756219,1.48799,1.71764,1.74237,2.23639,2.72034,2.72034,2.72034,1.63139,1.71764,1.74237,1.93993,2.72034,2.72034,2.72034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.95739,7.7181,4.71347,4.69916,0.0,0.0,-9999,-9999,-9999,-9999,-6.79466,-6.79466,3.8899,3.8899,0.0,0.0,-9999,-9999,-9999,-9999,6.68032,7.02762,4.24715,4.33585,0.0,0.0,-9999,-9999,-9999,-9999,-6.97819,-6.79466,3.44037,3.8899,0.0,0.0,-9999,-9999,-9999,-9999,6.50049,6.97245,7.04064,7.92875,8.47814,8.47814,8.49582,6.90542,6.97245,7.04064,7.37592,8.47814,8.47814,8.47814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.45858,-7.35841,-6.99685,-6.79466,-6.77762,-6.77762,-6.75776,-7.35841,-6.97819,-6.97819,-6.79466,-6.77762,-6.77762,-6.77762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85507,3.85903,3.62227,0.0890828,2.71662,2.952,3.04259,3.77287,3.90308,4.19281,4.36518,3.30892,2.81535,3.45244,0.0823775,2.28734,3.00671,3.06081,3.5552,3.8341,3.87808,4.15476,1.08122,2.07181,1.43051,0.096614,0.554222,0.984178,1.05254,1.27543,2.0809,2.10675,2.18078,1.22862,1.32735,1.24981,0.0957549,0.484442,0.588585,0.923655,1.14002,1.64484,2.11646,2.18078,3.5888,1.10892,3.63169,0.411014,0.495892,0.500392,1.10892,3.21954,6.50014,6.50014,6.50014,1.15805,0.500392,3.58519,0.395963,0.495892,0.500392,1.15805,2.28436,6.50014,6.50014,6.50014,2.41984,2.39235,2.89459,0.134351,1.82101,1.82234,2.20956,2.41984,3.83882,3.83882,3.83882,2.41984,1.82234,2.86654,0.131443,1.82101,1.82234,2.21235,2.47101,3.83882,3.83882,3.83882,-9999,-9999
200903,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.54,-3.448,1.546,-1.66,1.853,-2.54,0.0,-3.448,1.546,0.0,-1.66,1.853,0.0,196.588,-9999,-9999,86.543,86.543,0.0,-9999,-9999,333.4,333.4,0.0,-9999,-9999,261.564,261.564,0.0,-9999,-9999,0.681,0.681,0.0,99.487,99.487,0.0,1.037,1.037,0.0,2.203,2.203,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,53.0348,0.0,61.0951,-9999,13.8607,0.0,15.9673,-9999,3.0,3,24.0645,23.9355,0.0,0.0,2.40911,2.2473,0.0,0.0,-9999,-9999,-9999,-9999,1.47337,1.78895,0.0,0.0,-9999,-9999,-9999,-9999,2.20782,2.2011,0.0,0.0,0.0808473,0.0791827,1.47337,1.70413,1.72664,2.21386,2.75468,2.75468,2.75468,1.61803,1.70413,1.72664,1.92275,2.75468,2.75468,2.75468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.91138,8.61634,3.86058,3.90515,0.0,0.0,-9999,-9999,-9999,-9999,-4.34158,-4.35758,6.50143,6.46679,0.0,0.0,-9999,-9999,-9999,-9999,7.6053,7.73028,3.45568,3.47803,0.0,0.0,-9999,-9999,-9999,-9999,-4.82835,-4.35758,5.61307,6.46679,0.0,0.0,-9999,-9999,-9999,-9999,6.59214,7.68179,7.98871,8.86978,9.44607,9.44607,9.45013,7.68179,7.73028,7.98871,8.39157,9.44607,9.44607,9.44607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.14332,-5.01125,-4.82835,-4.35758,-4.21244,-4.21244,-4.18326,-5.14332,-4.82835,-4.76999,-4.35758,-4.21244,-4.21244,-4.21244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.50819,4.51178,4.36806,0.0851273,3.44146,3.7144,3.8533,4.5114,4.58482,4.93989,5.10219,4.12003,3.53744,4.23022,0.0786837,3.01938,3.81809,3.89306,4.3799,4.55882,4.58548,4.854,1.84294,2.72282,2.16696,0.0911102,1.33233,1.74027,1.80414,2.10905,2.73103,2.77662,2.87978,1.96809,2.06406,2.0224,0.090836,1.26503,1.52997,1.70114,1.96809,2.39352,2.77631,2.90398,4.34916,1.63907,4.29876,0.466126,0.730105,0.73563,1.63907,3.52534,7.56613,7.56613,7.56613,1.70245,0.73563,4.20055,0.453953,0.730105,0.73563,1.70245,2.52367,7.56613,7.56613,7.56613,4.8137,4.7676,5.46726,0.235543,3.60862,3.61078,4.02137,4.8137,7.10794,7.10794,7.10794,4.8137,3.61078,5.37836,0.233066,3.60862,3.79807,4.02516,4.7676,7.10794,7.10794,7.10794,-9999,-9999
200904,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.069,1.875,1.784,5.359,2.821,4.069,0.0,1.875,1.784,0.0,5.359,2.821,0.0,319.112,-9999,-9999,163.634,163.634,0.0,-9999,-9999,340.587,340.587,0.0,-9999,-9999,273.672,273.672,0.0,-9999,-9999,3.01,3.01,0.0,100.237,100.237,0.0,0.401,0.401,0.0,2.227,2.227,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,52.7868,0.0,51.4021,-9999,12.9638,0.0,12.6238,-9999,3.0,3,18.3,29.7,0.0,0.0,2.40845,2.25251,0.0,0.0,-9999,-9999,-9999,-9999,1.50017,1.80424,0.0,0.0,-9999,-9999,-9999,-9999,2.21923,2.21116,0.0,0.0,0.0788633,0.0770111,1.50017,1.7288,1.75154,2.24094,2.74961,2.74961,2.74961,1.64407,1.7288,1.75154,1.94639,2.74961,2.74961,2.74961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.47921,9.36946,3.58333,3.62741,0.0,0.0,-9999,-9999,-9999,-9999,-2.09687,-2.26458,7.58031,7.34052,0.0,0.0,-9999,-9999,-9999,-9999,8.21324,8.22514,3.24108,3.22958,0.0,0.0,-9999,-9999,-9999,-9999,-2.72981,-2.26458,6.69268,7.34052,0.0,0.0,-9999,-9999,-9999,-9999,6.1039,8.21324,8.5876,9.43205,9.98089,9.98089,9.98089,8.21324,8.22514,8.5876,9.05012,9.98089,9.98089,9.98089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.86104,-2.65668,-2.60387,-2.22396,-1.87347,-1.87347,-1.84525,-2.86104,-2.62527,-2.60387,-2.26458,-1.87347,-1.87347,-1.87347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.84074,5.84314,5.96978,0.0682268,5.08496,5.42719,5.69077,5.96529,6.2316,6.47874,6.60494,5.91656,5.15654,5.93623,0.0661742,4.94078,5.63968,5.7671,5.96814,6.21486,6.25033,6.38612,3.51567,4.03891,3.75862,0.0660552,3.1427,3.43693,3.48199,3.85533,4.04441,4.08495,4.2518,3.58479,3.65637,3.717,0.0708531,3.09304,3.33696,3.43875,3.77806,3.99672,4.11132,4.3368,5.97372,3.14625,5.75389,0.565905,1.39187,1.39873,2.67176,4.10043,9.7282,9.7282,9.7282,3.23705,1.39873,5.52555,0.563298,1.39187,1.39873,2.67176,3.23705,9.7282,9.7282,9.7282,7.61824,7.55479,8.35886,0.342097,5.69584,5.69872,5.99448,7.61824,10.7155,10.7155,10.7155,7.61824,5.69872,8.19623,0.343746,5.69584,5.94894,6.00054,7.55479,10.7155,10.7155,10.7155,-9999,-9999
200905,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.706,7.5,2.045,11.908,3.535,10.706,0.0,7.5,2.045,0.0,11.908,3.535,0.0,424.364,-9999,-9999,228.557,228.557,0.0,-9999,-9999,353.092,353.092,0.0,-9999,-9999,294.74,294.74,0.0,-9999,-9999,5.671,5.671,0.0,99.974,99.974,0.0,1.195,1.195,0.0,2.344,2.344,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,52.7404,0.0,49.5394,-9999,12.4736,0.0,11.7165,-9999,3.0,3,13.0968,34.9032,0.0,0.0,2.43316,2.28024,0.0,0.0,-9999,-9999,-9999,-9999,1.53798,1.83489,0.0,0.0,-9999,-9999,-9999,-9999,2.24564,2.23874,0.0,0.0,0.0781884,0.0760992,1.53798,1.76356,1.78557,2.27214,2.77097,2.77097,2.77097,1.68156,1.76356,1.78557,1.97587,2.77097,2.77097,2.77097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1017,10.1017,3.72495,3.72495,0.0,0.0,-9999,-9999,-9999,-9999,-0.57406,-0.776727,7.87804,7.63425,0.0,0.0,-9999,-9999,-9999,-9999,8.76211,8.76211,3.45144,3.45144,0.0,0.0,-9999,-9999,-9999,-9999,-1.25268,-0.859151,7.0785,7.53432,0.0,0.0,-9999,-9999,-9999,-9999,5.58852,8.76211,9.23503,9.98492,10.2841,10.2841,10.7527,8.76211,8.76211,9.23503,9.55159,10.2841,10.2841,10.2841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.25268,-1.13111,-1.11109,-0.57406,-0.199794,-0.199794,-0.176436,-1.23995,-1.13111,-1.12322,-0.859151,-0.199794,-0.199794,-0.199794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14268,7.14351,7.62392,0.0583637,7.09298,7.14542,7.2466,7.67919,7.93475,8.02521,8.07216,7.82778,6.8999,7.73589,0.0711568,6.87382,7.14744,7.35952,7.8111,7.94138,8.07195,8.42879,5.32941,5.30862,5.38519,0.0449934,5.04801,5.15386,5.1699,5.32941,5.4893,5.7421,5.91147,5.33584,5.36192,5.49026,0.0679668,5.02996,5.10706,5.15757,5.34588,5.76259,5.91268,6.1292,7.64035,5.14094,7.2916,0.651943,2.26348,2.27051,3.00527,5.25459,11.827,11.827,11.827,5.25459,2.27051,6.91072,0.662503,2.26348,2.81014,3.00527,5.14094,11.827,11.827,11.827,9.82404,9.74732,10.6298,0.426016,7.33688,7.34031,7.63858,9.82404,13.547,13.547,13.547,9.82404,7.34031,10.4128,0.431919,7.33688,7.53479,7.63858,9.74732,13.547,13.547,13.547,-9999,-9999
200906,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.198,10.296,1.584,13.969,2.825,13.198,0.0,10.296,1.584,0.0,13.969,2.825,0.0,476.841,-9999,-9999,209.309,209.309,0.0,-9999,-9999,371.827,371.827,0.0,-9999,-9999,326.305,326.305,0.0,-9999,-9999,5.752,5.752,0.0,99.772,99.772,0.0,2.014,2.014,0.0,2.14,2.14,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.29175,0.0,52.7868,0.0,46.4446,-9999,12.9638,0.0,11.4062,-9999,2.0,3,10.1333,37.8667,0.0,0.0,2.40845,2.25251,0.0,0.0,-9999,-9999,-9999,-9999,1.50017,1.80424,0.0,0.0,-9999,-9999,-9999,-9999,2.21923,2.21116,0.0,0.0,0.0788633,0.0770111,1.50017,1.7288,1.75154,2.24094,2.74961,2.74961,2.74961,1.64407,1.7288,1.75154,1.94639,2.74961,2.74961,2.74961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5212,10.5212,3.99104,3.99104,0.0,0.0,-9999,-9999,-9999,-9999,0.126812,-0.0635969,8.03565,7.83103,0.0,0.0,-9999,-9999,-9999,-9999,9.38232,9.38232,3.65299,3.65299,0.0,0.0,-9999,-9999,-9999,-9999,-0.67842,-0.307115,7.1423,7.54315,0.0,0.0,-9999,-9999,-9999,-9999,5.45966,9.38232,9.55105,10.3796,10.631,10.631,11.3225,9.38232,9.38232,9.77917,9.93835,10.631,10.631,10.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.67842,-0.505695,-0.456688,0.126812,0.514119,0.514119,0.536313,-0.60925,-0.505695,-0.493105,-0.282698,0.514119,0.514119,0.514119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.60946,7.60963,8.2431,0.0638292,7.60946,7.6103,7.84371,8.46455,8.57274,8.59644,8.59805,8.55733,7.57145,8.42014,0.0828781,7.56867,7.61256,7.98357,8.55474,8.57495,8.60619,9.36528,6.08238,5.80539,6.03195,0.0488745,5.78609,5.80659,5.82244,5.84773,6.11878,6.29631,6.71668,6.0684,6.07127,6.20091,0.0782308,5.78612,5.80514,5.81871,5.9627,6.51173,6.73531,7.02756,8.25954,6.0462,7.88544,0.67939,2.65748,2.66398,3.26521,6.16519,12.576,12.576,12.576,6.16519,2.66398,7.44469,0.695523,2.65748,3.09,3.22963,6.0462,12.576,12.576,12.576,9.51776,9.43943,10.4208,0.425093,7.11455,7.1181,7.47077,9.51776,13.3469,13.3469,13.3469,9.51776,7.1181,10.2191,0.427419,7.11455,7.42644,7.47126,9.43943,13.3469,13.3469,13.3469,-9999,-9999
