TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
201801,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.12,-2.169,0.908,-2.001,0.474,-2.12,0.0,-2.169,0.908,0.0,-2.001,0.474,0.0,39.1665,-9999,-9999,11.993,11.993,0.0,-9999,-9999,275.75,275.75,0.0,-9999,-9999,279.334,279.334,0.0,-9999,-9999,0.861,0.861,0.0,100.943,100.943,0.0,1.876,1.876,0.0,2.044,2.044,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,42.7231,-9999,-9999,-9999,25.9658,-9999,-9999,-9999,-9999,-9999,34.3226,13.6774,0.0,0.0,-1.74762,-1.70617,0.0,0.0,-9999,-9999,-9999,-9999,-1.77363,-1.77363,0.0,0.0,-9999,-9999,-9999,-9999,-1.64129,-1.6544,0.0,0.0,0.0201625,0.0194777,-1.78335,-1.77363,-1.74762,-1.70617,-1.5213,-1.4792,-1.4689,-1.78335,-1.77363,-1.74762,-1.71943,-1.5213,-1.48113,-1.4689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177948,0.203199,3.10523,3.06166,0.0,0.0,-9999,-9999,-9999,-9999,-6.34667,-6.27279,0.631445,0.726842,0.0,0.0,-9999,-9999,-9999,-9999,0.142862,0.142862,3.14965,3.14965,0.0,0.0,-9999,-9999,-9999,-9999,-6.34667,-6.34667,0.631445,0.631445,0.0,0.0,-9999,-9999,-9999,-9999,0.129744,0.142862,0.165369,0.203199,0.483343,0.55972,0.565518,0.129744,0.142862,0.165369,0.181512,0.483343,0.55972,0.561381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.40217,-6.40217,-6.39568,-6.34667,-6.27279,-6.26325,-6.26325,-6.40217,-6.39568,-6.34667,-6.34667,-6.27279,-6.26325,-6.26325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09985,2.09985,1.9241,0.0450733,1.46022,1.4822,1.6783,1.9985,2.12276,2.19488,2.22835,2.10002,1.6783,1.88654,0.0497169,1.27095,1.47191,1.5342,1.9985,2.15684,2.19488,2.22835,3.7126,3.87349,3.5785,0.0419838,3.05549,3.22982,3.39071,3.70575,3.72596,3.75027,3.87349,3.63523,3.45193,3.52784,0.0461348,2.87227,3.18672,3.24891,3.68402,3.71793,3.72693,3.87349,0.74265,0.74265,1.42565,0.112095,0.736672,0.742205,0.74265,0.916395,2.16422,2.17643,2.19854,0.915562,0.742205,1.35607,0.108335,0.736672,0.742205,0.74265,0.915562,2.16418,2.17323,2.19854,0.655304,0.655304,0.583158,0.0131049,0.488218,0.488646,0.489491,0.645662,0.654878,0.656505,0.65856,0.655304,0.654859,0.603644,0.0169537,0.488218,0.488646,0.49629,0.649705,0.654859,0.657115,0.692371,-9999,-9999
201802,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-8.168,-8.589,1.501,-7.531,1.396,-8.168,0.0,-8.589,1.501,0.0,-7.531,1.396,0.0,97.7089,-9999,-9999,44.928,44.928,0.0,-9999,-9999,249.524,249.524,0.0,-9999,-9999,250.653,250.653,0.0,-9999,-9999,0.513,0.513,0.0,102.105,102.105,0.0,1.263,1.263,0.0,1.811,1.811,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,43.3348,-9999,-9999,-9999,26.4537,-9999,-9999,-9999,-9999,-9999,29.3571,18.6429,0.0,0.0,-1.77021,-1.72765,0.0,0.0,-9999,-9999,-9999,-9999,-1.7963,-1.7963,0.0,0.0,-9999,-9999,-9999,-9999,-1.66373,-1.67678,0.0,0.0,0.0200939,0.019423,-1.80602,-1.7963,-1.77021,-1.72765,-1.54396,-1.50245,-1.49182,-1.80602,-1.7963,-1.77021,-1.74076,-1.54396,-1.50401,-1.49182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01534,1.01658,2.48001,2.47667,0.0,0.0,-9999,-9999,-9999,-9999,-5.98873,-5.88468,0.981411,1.05529,0.0,0.0,-9999,-9999,-9999,-9999,0.974081,0.974081,2.55985,2.55985,0.0,0.0,-9999,-9999,-9999,-9999,-5.98873,-5.98873,0.981411,0.981411,0.0,0.0,-9999,-9999,-9999,-9999,0.958722,0.974081,0.97603,1.01658,1.37274,1.46412,1.4683,0.958722,0.974081,0.97603,1.01534,1.37274,1.46412,1.46412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.03367,-6.03175,-6.02965,-5.98873,-5.88541,-5.88541,-5.88468,-6.03362,-6.02965,-5.98873,-5.98873,-5.88541,-5.88541,-5.88468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24976,1.24976,1.1118,0.0335213,0.753777,0.769346,0.912941,1.16528,1.2656,1.31782,1.33865,1.24991,0.912941,1.08965,0.0355302,0.753777,0.764428,0.806917,1.16528,1.28764,1.31782,1.33865,2.90166,3.04606,2.78858,0.0314485,2.35088,2.53956,2.6453,2.8411,2.9113,2.93276,3.04606,2.80215,2.70924,2.75338,0.0330778,2.33095,2.52399,2.56564,2.82276,2.90604,2.91583,3.04606,0.381832,0.381832,1.0488,0.111783,0.377095,0.38138,0.381832,0.503725,1.79258,1.80269,1.821,0.499976,0.381603,0.967755,0.107027,0.377095,0.38134,0.381603,0.499976,1.79254,1.80005,1.821,2.03724,2.03724,1.85287,0.0335151,1.61349,1.6146,1.61758,2.01286,2.0365,2.04069,2.04512,2.03724,2.03647,1.90257,0.0418354,1.61349,1.6146,1.62313,2.02156,2.03647,2.04202,2.12973,-9999,-9999
201803,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-5.593,-6.755,2.062,-4.461,2.201,-5.593,0.0,-6.755,2.062,0.0,-4.461,2.201,0.0,198.956,-9999,-9999,106.874,106.874,0.0,-9999,-9999,238.235,238.235,0.0,-9999,-9999,238.307,238.307,0.0,-9999,-9999,1.045,1.045,0.0,100.974,100.974,0.0,0.846,0.846,0.0,1.757,1.757,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,43.4734,-9999,-9999,-9999,26.7076,-9999,-9999,-9999,-9999,-9999,24.0323,23.9677,0.0,0.0,-1.80039,-1.75793,0.0,0.0,-9999,-9999,-9999,-9999,-1.82519,-1.82519,0.0,0.0,-9999,-9999,-9999,-9999,-1.69282,-1.70596,0.0,0.0,0.0201726,0.0194683,-1.83491,-1.82519,-1.80039,-1.75793,-1.57285,-1.53176,-1.52074,-1.83491,-1.82519,-1.80039,-1.77044,-1.57285,-1.5342,-1.52074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89309,1.89309,1.71015,1.71015,0.0,0.0,-9999,-9999,-9999,-9999,-5.36859,-5.28625,1.59058,1.59125,0.0,0.0,-9999,-9999,-9999,-9999,1.85551,1.85551,1.84894,1.84894,0.0,0.0,-9999,-9999,-9999,-9999,-5.37752,-5.37752,1.57242,1.57242,0.0,0.0,-9999,-9999,-9999,-9999,1.83671,1.85401,1.85551,1.89309,2.34369,2.45559,2.45559,1.83671,1.85401,1.85401,1.89309,2.34369,2.45559,2.45559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.41473,-5.40998,-5.39554,-5.37752,-5.28625,-5.28622,-5.27246,-5.41188,-5.40998,-5.37752,-5.37752,-5.28625,-5.27246,-5.27246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58176,1.58176,1.42469,0.0388685,1.01375,1.03232,1.2011,1.48808,1.60059,1.65806,1.68738,1.58192,1.2011,1.39653,0.0417582,0.957708,1.02405,1.07678,1.48808,1.62751,1.65806,1.68738,3.25363,3.40695,3.13065,0.036171,2.64963,2.83271,2.96449,3.21914,3.26647,3.28827,3.40695,3.16526,3.02629,3.08934,0.0386243,2.59691,2.81413,2.85165,3.19582,3.25852,3.26687,3.40695,0.514373,0.514373,1.19979,0.113876,0.508919,0.513949,0.514373,0.657302,1.95494,1.96597,1.98594,0.656705,0.514065,1.12182,0.109282,0.508919,0.513896,0.51425,0.656705,1.95491,1.96309,1.98594,3.99482,3.99482,3.70766,0.0524036,3.32016,3.33068,3.34493,3.95641,3.99482,4.00113,4.00654,3.99482,3.99435,3.78252,0.0643218,3.32016,3.33068,3.34493,3.96698,3.99634,4.00278,4.13895,-9999,-9999
201804,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.382,1.717,1.306,4.421,2.127,3.382,0.0,1.717,1.306,0.0,4.421,2.127,0.0,320.843,-9999,-9999,175.651,175.651,0.0,-9999,-9999,275.373,275.373,0.0,-9999,-9999,278.923,278.923,0.0,-9999,-9999,2.084,2.084,0.0,101.088,101.088,0.0,1.222,1.222,0.0,1.586,1.586,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,43.1718,-9999,-9999,7.86378,26.3731,-9999,-9999,2.44187,-9999,-9999,18.3333,29.6667,0.0,1.23333,-1.77283,-1.73068,0.0,0.0,0.297117,0.3114,0.331472,0.343909,-1.79844,-1.79844,0.0,0.0,0.297117,0.297117,0.331472,0.331031,-1.66602,-1.67912,0.0,0.0,0.0201445,0.0194573,-1.80816,-1.79844,-1.77283,-1.73068,-1.54611,-1.50454,-1.49389,-1.80816,-1.79844,-1.77283,-1.74364,-1.54611,-1.50653,-1.49389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63549,2.63549,1.08126,1.08126,0.0,0.0,-9999,-9999,-9999,-9999,-4.39374,-4.32792,2.4372,2.40995,0.0,0.0,0.286316,0.30008,0.29824,0.311895,2.67908,2.67908,1.10267,1.10267,0.0,0.0,-9999,-9999,-9999,-9999,-4.45759,-4.45759,2.33966,2.33966,0.0,0.0,0.286316,0.286316,0.29824,0.298676,2.57317,2.57783,2.63549,2.67908,3.32205,3.46804,3.47649,2.57317,2.57783,2.63549,2.67908,3.32093,3.46804,3.46804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.52223,-4.4949,-4.48292,-4.45759,-4.32925,-4.32792,-4.31286,-4.50894,-4.48292,-4.45759,-4.45759,-4.32792,-4.31286,-4.31286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.17342,3.17342,3.00922,0.049351,2.57377,2.596,2.78868,3.08412,3.2215,3.30531,3.33622,3.17357,2.78868,2.95227,0.0600303,1.91953,2.58342,2.64692,3.08412,3.24233,3.30531,3.33622,4.82302,4.97187,4.68834,0.0469222,4.19303,4.36883,4.52534,4.82302,4.84075,4.85646,4.97187,4.74071,4.58713,4.61829,0.0569704,3.54546,4.33631,4.38745,4.80287,4.83651,4.84075,4.97187,1.31504,1.31504,1.87742,0.090325,1.31094,1.31425,1.3158,1.51621,2.45835,2.47222,2.49733,1.51483,1.31425,1.83683,0.0911479,1.31094,1.31425,1.3158,1.51483,2.45835,2.47222,2.49733,5.86919,5.86919,5.50722,0.0663855,4.98719,5.00185,5.05905,5.81983,5.86927,5.87996,5.8841,5.86919,5.86927,5.60032,0.0812025,4.98719,5.00185,5.05905,5.83046,5.87811,5.88207,6.05295,-9999,-9999
201805,15.348,0.768817,9.437,2.068,0.781106,17.612,4.437,0.763757,13.496,10.747,1.738,14.526,2.86,13.874,0.768817,8.813,1.975,0.781106,15.741,3.939,0.763757,425.155,326.212,0.770161,277.772,300.15,0.770161,-9999,-9999,296.439,296.439,0.0,307.926,0.768817,301.961,311.878,0.768817,9.879,0.768817,8.35,8.498,0.768817,102.025,102.025,0.0,0.663,1.323,0.903226,1.457,1.641,0.90121,0.1994896276327715,0.8548387096774196,131.69992063492063,0.7607526881720431,640.9682341269842,0.7607526881720431,424.882,0.901882,-9999,-9999,33.612,0.768817,-9999,-9999,84.8189,-9999,-9999,0.710372,20.7388,-9999,-9999,0.532503,-9999,-9999,13.3226,34.6774,11.4839,31.8387,-3.02102,-3.00353,0.737903,0.735887,0.0725096,0.0724476,0.119571,0.128057,-3.09192,-3.04446,0.732527,0.733871,0.0734189,0.0732378,0.120125,0.128506,-3.07398,-3.06049,0.706485,0.714751,0.0132264,0.0133178,-3.17532,-3.16271,-3.14375,-3.09221,-3.00353,-2.97256,-2.95182,-3.17693,-3.16535,-3.14338,-3.04446,-2.98942,-2.95416,-2.94962,0.691532,0.664651,0.671371,0.678763,0.735887,0.739247,0.75,0.69086,0.663978,0.673387,0.733871,0.736559,0.747984,0.751344,4.26207,4.26207,0.565667,0.565667,0.642656,0.642656,0.086349,0.0851516,0.123989,0.118976,-5.61762,-5.59452,4.86753,4.85939,0.771107,0.768262,0.0898303,0.0898929,0.131744,0.146669,4.25305,4.25289,0.527278,0.527136,0.631904,0.631904,0.0898218,0.0897623,0.126433,0.122318,-5.71144,-5.6476,4.88757,4.85814,0.767336,0.769234,0.0906534,0.0904089,0.132307,0.146986,4.04435,4.08411,4.13094,4.22935,4.25289,4.26207,4.26819,4.04435,4.09588,4.13094,4.23136,4.25305,4.26207,4.26819,0.500083,0.461125,0.46399,0.647495,0.631904,0.642656,0.642656,0.500083,0.461125,0.46399,0.647495,0.631904,0.642656,0.642656,-5.77311,-5.74652,-5.74523,-5.70488,-5.59452,-5.55378,-5.51262,-5.75368,-5.7477,-5.74453,-5.6476,-5.57587,-5.51591,-5.51174,0.739445,0.740394,0.754501,0.767336,0.768262,0.774776,0.786109,0.750758,0.748803,0.763514,0.769234,0.769211,0.783262,0.785213,5.42295,5.42295,5.42002,0.0505446,5.42277,5.42761,5.43075,5.46077,5.4955,5.54292,5.54605,5.42294,5.46199,5.3346,0.077742,3.46824,5.42295,5.42893,5.44552,5.4955,5.54292,5.54605,8.3853,8.46741,8.48051,0.0510898,8.37796,8.3853,8.40771,8.50993,8.61734,8.6859,8.69081,8.61663,8.55391,8.40858,0.0750139,6.62508,8.38214,8.40148,8.51885,8.61734,8.6585,8.6898,3.05579,3.05579,3.05166,0.0155603,2.91294,2.98862,2.99017,3.05119,3.06443,3.15666,3.25573,3.15993,3.05396,3.0965,0.0566952,2.86155,2.98862,2.99017,3.04888,3.06443,3.15993,3.25712,7.50669,7.50669,7.06671,0.0777026,6.49456,6.50887,6.52786,7.34331,7.50916,7.51653,7.53425,7.50669,7.50375,7.16635,0.0912877,6.49456,6.50889,6.52798,7.36648,7.50916,7.51653,7.66989,-9999,-9999
201806,14.868,1.0,11.149,1.929,1.0,15.86,3.066,1.0,14.479,12.43,1.322,15.025,2.045,14.868,1.0,11.149,1.929,1.0,15.86,3.066,1.0,476.996,291.861,1.0,270.907,291.861,1.0,-9999,-9999,314.466,314.466,0.0,332.957,1.0,321.677,332.957,1.0,7.259,1.0,7.085,7.259,1.0,101.005,101.005,0.0,1.19,0.659,1.0,1.944,2.174,1.0,0.2864666365343615,0.982638888888889,111.27006944444443,1.0,561.264888888889,1.0,413.274,1.0,-9999,-9999,23.422,1.0,-9999,-9999,58.7527,-9999,-9999,0.452845,49.0149,-9999,-9999,0.519042,-9999,-9999,10.0667,37.9333,10.0667,37.9333,-1.57319,-1.56921,0.98125,0.98125,0.0498947,0.0498886,0.0549652,0.0539454,-1.59492,-1.58203,0.979167,0.98125,0.0496551,0.0501378,0.0547478,0.0541759,-1.58641,-1.58725,0.980087,0.980781,0.00352159,0.00295743,-1.61985,-1.61229,-1.60477,-1.58521,-1.57319,-1.56617,-1.56262,-1.61985,-1.61026,-1.60519,-1.58227,-1.57349,-1.56921,-1.56443,0.979167,0.978472,0.977778,0.976389,0.98125,0.98125,0.981944,0.979167,0.979167,0.977778,0.98125,0.984722,0.98125,0.981944,3.20375,3.21072,0.511534,0.513831,0.96,0.96,0.0615281,0.0626948,0.0901051,0.0933754,-2.77748,-2.77444,3.37908,3.38353,0.986842,0.986842,0.0586084,0.0585136,0.0593828,0.0591185,3.14409,3.17299,0.448319,0.495021,0.953333,0.96,0.0564271,0.0616747,0.086702,0.0926935,-2.78787,-2.7798,3.36585,3.37267,0.985965,0.986842,0.0586674,0.0589054,0.0594411,0.0595062,3.06501,3.0721,3.08021,3.14356,3.1937,3.20375,3.22176,3.06501,3.07232,3.08316,3.16151,3.20233,3.21072,3.22176,0.95,0.95,0.95,0.95,0.966667,0.96,0.963333,0.95,0.95,0.95,0.966667,0.966667,0.96,0.963333,-2.80047,-2.79018,-2.78768,-2.77748,-2.77331,-2.77106,-2.76526,-2.80047,-2.79018,-2.78684,-2.77791,-2.77473,-2.77331,-2.76995,0.986842,0.986842,0.985941,0.986842,0.989474,0.986842,0.985064,0.986842,0.986842,0.985941,0.986842,0.985064,0.989474,0.986842,3.61561,3.65387,3.67576,0.01242,3.56795,3.57921,3.5921,3.68542,3.73406,3.75069,3.80486,3.56795,3.65232,3.66911,0.0123348,3.56795,3.5744,3.59642,3.65748,3.7305,3.74849,3.80486,5.30875,5.2359,5.26301,0.0103907,5.1794,5.18779,5.19489,5.25555,5.30873,5.31793,5.37841,5.18779,5.24724,5.25552,0.010608,5.17412,5.18725,5.19141,5.24724,5.30873,5.31686,5.37805,3.98228,3.98166,3.96398,0.00809092,3.89725,3.91184,3.91831,3.96585,3.99615,4.02243,4.02971,4.02787,3.96939,3.96954,0.00993175,3.89274,3.90784,3.91626,3.96383,3.99709,4.02787,4.05352,5.34743,5.34709,5.36231,0.00532284,5.31371,5.33145,5.34005,5.35444,5.38206,5.39492,5.41095,5.34927,5.35571,5.36624,0.00710946,5.29857,5.32477,5.33991,5.35444,5.38654,5.4008,5.43536,-9999,-9999
