TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
201201,-1.897,1.0,-2.212,0.823,1.0,-1.398,0.692,1.0,-1.059,-1.415,0.928,-0.484,0.826,-1.897,1.0,-2.212,0.823,1.0,-1.398,0.692,1.0,110.897,38.08,1.0,44.019,38.08,1.0,281.575,1.0,273.895,281.575,1.0,258.102,1.0,268.939,258.102,1.0,0.245,1.0,0.814,0.245,1.0,94.07,93.745,1.0,1.996,2.983,1.0,3.002,2.716,0.992608,0.6790933563429258,0.8998655913978495,8.784267708420698,1.0,75.15649942479838,1.0,3.172887214784947,1.0,3.5365971491525543,1.0,307.4170262096775,1.0,402.259,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.68229,1.0,-9999,0.372979,-19.8972,1.0,-9999,0.85042,-9999,-9999,29.9355,18.0645,29.9355,18.0645,1.40373,1.48486,0.983871,0.952285,0.0252138,0.0249361,0.137098,0.166822,1.36389,1.4572,0.985887,0.961694,0.0252168,0.0250379,0.137099,0.166837,1.43701,1.50075,0.961391,0.936828,0.0209315,0.0237235,1.33446,1.33806,1.34295,1.35776,1.46215,1.60758,1.70287,1.33613,1.34331,1.35099,1.46016,1.62842,1.67321,1.76198,0.997312,0.997312,0.997312,0.995968,0.978495,0.864247,0.849462,0.997312,0.997312,0.995968,0.956317,0.852151,0.858871,0.848118,1.6278,1.68711,0.530979,0.486746,1.0,0.972191,0.0299632,0.0296129,0.148047,0.178371,0.883094,0.985625,0.780232,0.807237,0.95897,0.920947,0.0412636,0.041115,0.11243,0.136616,1.5934,1.67466,0.539459,0.506597,1.0,0.972191,0.0299764,0.0297066,0.14805,0.178387,0.838653,0.939918,0.800345,0.779253,0.964252,0.944999,0.0412496,0.0410707,0.112425,0.136603,1.56161,1.56475,1.57045,1.5871,1.68045,1.85472,1.93861,1.56263,1.57031,1.57899,1.67607,1.88388,1.9221,2.00066,1.0,1.0,1.0,1.0,0.972191,0.84175,0.826363,1.0,1.0,1.0,1.0,0.821913,0.827475,0.833037,0.812473,0.819008,0.824875,0.835281,0.939711,1.02818,1.13379,0.816528,0.824994,0.83133,0.939711,1.03369,1.08556,1.18192,0.993115,0.993115,0.993115,0.964252,0.944999,0.898782,0.884717,0.993115,0.993115,0.989719,0.944999,0.898782,0.907176,0.870851,1.92407,1.8976,2.03588,0.0465607,1.7204,1.75118,1.77535,1.90656,2.37724,2.39887,2.48097,1.79377,1.80096,1.92021,0.0409507,1.71832,1.7219,1.74655,1.79377,1.91374,2.35672,2.41885,0.437704,0.440405,0.535132,0.0239014,0.379023,0.411548,0.420781,0.441319,0.719162,0.74336,0.753488,0.436172,0.437073,0.483209,0.0206742,0.375374,0.3787,0.410428,0.431618,0.462975,0.725983,0.747832,1.38594,1.39324,1.51192,0.0232998,1.32935,1.37991,1.39204,1.45279,1.57445,1.72067,1.78254,1.35409,1.37197,1.45996,0.0187225,1.32926,1.36718,1.38594,1.41951,1.45293,1.54409,1.73259,0.257438,0.236779,0.257118,0.00315029,0.221892,0.23093,0.239187,0.259828,0.27048,0.274557,0.280632,0.247479,0.267401,0.260516,0.00263684,0.222252,0.239174,0.248174,0.263585,0.273762,0.274215,0.280439,-9999,-9999
201202,-6.728,1.0,-7.225,1.186,1.0,-6.047,1.22,1.0,-6.429,-7.279,1.865,-5.293,1.746,-6.728,1.0,-7.225,1.186,1.0,-6.047,1.22,1.0,176.08,71.618,1.0,80.035,71.618,1.0,247.581,1.0,253.613,247.581,1.0,223.168,1.0,243.927,223.168,1.0,0.427,1.0,0.617,0.427,1.0,94.548,94.119,1.0,0.821,2.173,1.0,2.755,3.066,0.934626,0.7172002412570403,0.8110632183908044,26.68631056752873,1.0,137.61365212865155,0.9992816091954022,4.2615794556034485,1.0,5.8466861094109195,1.0,286.9688340517242,1.0,405.972,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.507,1.0,-9999,0.240472,2.78585,1.0,-9999,0.70013,-9999,-9999,27.1724,20.8276,27.1724,20.8276,1.51438,1.60887,0.984914,0.981322,0.0239104,0.0232005,0.115639,0.164039,1.48445,1.55254,0.990661,0.980603,0.0242537,0.0235534,0.115711,0.16409,1.53049,1.59335,0.985991,0.982489,0.0200533,0.0228229,1.38971,1.41979,1.44362,1.48516,1.5557,1.64607,1.78876,1.39799,1.44702,1.48236,1.55333,1.6657,1.7718,1.82477,0.993534,0.992816,0.992098,0.990661,0.980603,0.98204,0.97773,0.992816,0.992098,0.991379,0.980603,0.979167,0.975575,0.97773,1.64637,1.73069,0.600043,0.562904,0.990716,0.985509,0.0308056,0.0300287,0.125634,0.196676,1.23034,1.33158,0.751714,0.749351,0.977131,0.975332,0.0347064,0.0343397,0.100528,0.115291,1.59744,1.67295,0.603054,0.567455,1.0,0.985509,0.0315209,0.0300412,0.125812,0.196678,1.2265,1.28095,0.749307,0.748382,0.978698,0.973765,0.034788,0.0346416,0.100556,0.115382,1.49609,1.5234,1.53432,1.59744,1.68304,1.767,1.94536,1.49957,1.53914,1.58187,1.67387,1.7831,1.92788,2.01763,1.0,1.0,1.0,1.0,0.990716,0.985509,0.981432,1.0,1.0,1.0,0.985509,0.980204,0.978878,0.981432,1.14744,1.17892,1.21837,1.23364,1.28787,1.36761,1.44342,1.16079,1.21957,1.22925,1.28154,1.39035,1.43969,1.45664,0.985281,0.983714,0.98199,0.977131,0.973765,0.977049,0.971768,0.983714,0.98199,0.977131,0.973765,0.977049,0.970135,0.971768,1.87539,1.86438,1.87369,0.0280516,1.61721,1.67579,1.72651,1.862,1.97085,2.08066,2.16736,1.72842,1.73465,1.7902,0.0253656,1.6072,1.63798,1.66951,1.73001,1.86438,1.95511,2.11819,0.312636,0.311839,0.280341,0.00630244,0.219223,0.228767,0.242834,0.28609,0.312636,0.31791,0.333125,0.247458,0.2502,0.259706,0.00594437,0.214597,0.223344,0.227201,0.247369,0.293,0.308233,0.3249,1.05677,1.04925,1.13994,0.019919,0.913435,1.00377,1.04447,1.15505,1.22345,1.23651,1.27432,0.907462,0.926617,1.11728,0.0197739,0.907519,0.932117,1.00364,1.15817,1.22017,1.23075,1.23729,0.0521997,0.0529676,0.0603953,0.00511364,0.00390641,0.0354535,0.0467968,0.057982,0.0672486,0.0818359,0.0969839,0.0103623,0.0308462,0.0551815,0.00417302,0.0103623,0.0311381,0.0353001,0.0549823,0.0678631,0.0832496,0.0926985,-9999,-9999
201203,4.789,1.0,3.827,1.595,1.0,5.702,2.03,1.0,4.54,2.917,2.183,6.065,2.898,4.789,1.0,3.827,1.595,1.0,5.702,2.03,1.0,272.657,133.52,1.0,140.623,133.52,1.0,279.006,1.0,281.903,279.006,1.0,280.592,1.0,278.813,280.592,1.0,2.605,1.0,2.767,2.605,1.0,94.704,94.538,1.0,0.395,0.334,1.0,2.304,2.56,0.764785,0.6358539924579845,0.6995967741935485,65.85955850002689,1.0,256.943394227365,0.9986559139784946,6.1465290432123645,1.0,8.623985629569894,1.0,337.94006451612904,1.0,398.165,0.991935,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.783,0.991263,-9999,0.375867,26.3916,0.991935,-9999,0.731711,-9999,-9999,23.5161,24.4839,23.5161,24.4839,-0.983801,-1.06094,0.952957,0.912634,0.0372569,0.0353936,0.107041,0.144411,-0.997955,-0.99755,0.954301,0.930108,0.0380787,0.0364844,0.10733,0.144682,-1.08651,-1.11603,0.932409,0.906082,0.0154782,0.0183828,-1.29065,-1.18859,-1.11144,-1.07836,-1.01424,-0.987894,-0.974284,-1.35353,-1.27756,-1.19734,-1.08525,-1.01804,-0.99755,-0.98349,0.84543,0.851478,0.983871,0.971774,0.955645,0.956317,0.940188,0.836022,0.810484,0.798387,0.959005,0.916667,0.930108,0.947581,2.13072,2.19441,0.382006,0.355628,0.998656,0.986193,0.0277764,0.0280368,0.12548,0.119546,-3.74793,-3.95587,3.67419,3.92786,0.906093,0.837748,0.0651339,0.0634402,0.321415,0.348291,2.10327,2.25216,0.386037,0.359864,0.998656,0.991691,0.0274778,0.0278678,0.125415,0.119507,-3.74881,-3.88909,3.65596,3.82519,0.908782,0.867592,0.0669224,0.0639932,0.321782,0.348392,1.9368,1.99836,2.01869,2.09927,2.22114,2.24309,2.31302,1.94658,2.0217,2.061,2.19441,2.24336,2.25412,2.33374,1.0,1.0,1.0,0.998656,0.925709,0.994379,0.886364,1.0,1.0,1.0,0.986193,0.925709,0.991691,0.886364,-4.51152,-4.39353,-3.9387,-3.83589,-3.80273,-3.76404,-3.74793,-4.5692,-4.48241,-4.40559,-3.89407,-3.8277,-3.79748,-3.76087,0.731564,0.698322,0.867592,0.912665,0.94647,0.892756,0.906093,0.745175,0.73689,0.769098,0.87576,0.942438,0.889092,0.908782,2.50385,2.5031,2.36185,0.0364214,1.97115,2.05948,2.11398,2.4455,2.52991,2.54921,2.569,2.16602,2.15873,2.24836,0.0358964,1.96634,2.03905,2.04888,2.15958,2.5003,2.52127,2.55031,3.49149,3.50065,3.47787,0.0474022,3.08214,3.13784,3.16301,3.49149,3.80998,3.8338,3.89969,3.16627,3.15669,3.33487,0.0438868,3.07778,3.12009,3.13131,3.1747,3.50065,3.70986,3.84119,1.90252,1.94426,1.86428,0.0398832,1.47763,1.58401,1.64101,1.91893,1.98383,2.03787,2.17149,1.65184,1.65551,1.74663,0.0416469,1.40806,1.52391,1.56873,1.64955,1.93498,1.98757,2.047,2.2302,2.21713,2.26473,0.0203587,2.07887,2.12211,2.13172,2.23137,2.38,2.38965,2.42473,2.12316,2.14276,2.20839,0.018099,2.0628,2.11312,2.11807,2.19187,2.24654,2.38017,2.40468,-9999,-9999
201204,7.701,1.0,6.439,1.832,1.0,8.586,2.383,1.0,7.597,5.67,2.207,8.939,3.009,7.701,1.0,6.439,1.832,1.0,8.586,2.383,1.0,373.481,178.565,1.0,186.536,178.565,1.0,298.304,1.0,296.795,298.304,1.0,300.813,1.0,297.178,300.813,1.0,3.921,1.0,4.213,3.921,1.0,93.116,92.931,1.0,1.292,0.864,1.0,2.3,2.723,0.998611,0.6330559432623086,0.9500000000000001,113.34635430301863,0.9979166666666667,353.0657135713938,0.99375,8.099202858194444,1.0,11.610213971944445,1.0,352.53794444444446,1.0,396.729,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,34.0497,0.999306,-9999,0.45421,49.0905,0.999306,-9999,0.807997,-9999,-9999,19.9,28.1,19.9,28.1,-2.94297,-2.83224,0.977083,0.951389,0.0457445,0.0435807,0.0968262,0.090528,-2.92474,-2.88469,0.98125,0.961806,0.0458099,0.0432884,0.0968571,0.0903876,-2.92281,-2.88306,0.969566,0.958212,0.0133894,0.01332,-3.03252,-3.01324,-2.99586,-2.94297,-2.86626,-2.84256,-2.82379,-3.01432,-2.98657,-2.96411,-2.87228,-2.84256,-2.82787,-2.7477,0.9875,0.985417,0.985417,0.977083,0.965972,0.951389,0.935417,0.984722,0.984722,0.984722,0.955556,0.951389,0.9375,0.924306,2.88908,3.03622,0.583198,0.555478,1.0,0.995,0.0421487,0.0386573,0.205157,0.231761,-6.86927,-6.78945,5.71927,5.73438,0.960573,0.919621,0.0691306,0.0656309,0.0842958,0.0836488,2.86926,2.95685,0.584699,0.572628,1.0,0.995,0.0420813,0.038521,0.205143,0.231739,-6.82393,-6.82206,5.70531,5.71837,0.967675,0.93779,0.0692683,0.0658769,0.0844088,0.0838419,2.64199,2.70117,2.72295,2.86745,2.96295,3.10273,3.21919,2.6523,2.74867,2.78422,2.95685,3.10356,3.2057,3.23844,1.0,1.0,1.0,1.0,0.995,0.993246,0.978325,1.0,1.0,1.0,0.995,0.991658,0.978325,0.978325,-6.903,-6.87895,-6.86714,-6.83017,-6.80427,-6.78248,-6.75764,-6.90256,-6.88556,-6.86109,-6.82892,-6.78606,-6.78184,-6.75764,0.907653,0.978307,0.974735,0.974735,0.972396,0.973457,0.945078,0.907653,0.910122,0.962954,0.957001,0.973457,0.945169,0.945078,3.35482,3.32396,3.30603,0.0335022,2.92718,3.04867,3.08796,3.33821,3.45029,3.53557,3.5643,3.18526,3.16863,3.20388,0.0326282,2.90948,2.99168,3.02628,3.18526,3.33821,3.44822,3.55741,6.22711,6.20866,6.18909,0.0215096,5.93933,6.03037,6.04874,6.21296,6.30057,6.31565,6.37758,6.09343,6.09337,6.12669,0.0203957,5.92598,6.0197,6.0347,6.09343,6.22586,6.28577,6.31833,2.91591,2.69052,2.61733,0.0223382,2.41105,2.4423,2.48038,2.63666,2.71959,2.72723,2.85028,2.43328,2.55231,2.5934,0.0228303,2.38805,2.43183,2.44668,2.58277,2.68618,2.72101,2.85867,5.13115,5.23655,5.30464,0.042054,4.71138,5.13074,5.19453,5.27355,5.53754,5.57333,5.70838,5.51714,5.61553,5.4167,0.0404116,4.78936,5.1319,5.23265,5.48665,5.59491,5.68408,5.72749,-9999,-9999
201205,14.435,1.0,12.719,1.723,1.0,15.364,2.379,1.0,13.533,10.814,2.044,14.988,3.328,14.435,1.0,12.719,1.723,1.0,15.364,2.379,1.0,450.416,245.172,0.99664,238.519,245.083,0.99664,320.108,1.0,316.378,320.108,1.0,342.404,0.99664,321.328,342.387,0.99664,6.897,1.0,6.543,6.897,1.0,93.968,93.978,1.0,0.812,0.946,1.0,2.165,2.817,0.997984,0.6176769561851595,0.9590053763440861,159.7408517695536,0.9986559139784946,466.6735672205672,0.9932795698924731,11.255097765389785,1.0,17.131148472110212,1.0,389.07348051075263,1.0,392.386,0.485887,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,53.1897,0.991263,-9999,0.556729,78.293,1.0,-9999,0.778046,-9999,-9999,16.7419,31.2581,16.7419,31.1935,-3.18167,-3.02558,0.949597,0.863575,0.0483778,0.0496023,0.115683,0.154168,-3.16391,-3.02218,0.950269,0.907258,0.0480007,0.0492746,0.115525,0.154063,-3.1122,-3.04319,0.925168,0.895531,0.0186743,0.0234319,-3.21152,-3.20351,-3.19269,-3.17452,-3.02863,-2.99335,-2.89895,-3.20963,-3.19089,-3.18382,-3.03915,-2.94227,-2.89895,-2.84708,0.969086,0.974462,0.933468,0.962366,0.887097,0.853495,0.842742,0.971774,0.935484,0.94086,0.91129,0.843414,0.842742,0.834677,4.71677,4.97778,0.857162,0.764585,0.99241,0.884461,0.0647264,0.0677864,0.232459,0.245484,-7.22641,-7.13668,6.46679,6.50586,0.926681,0.853022,0.0626538,0.0639559,0.096334,0.117679,4.72297,4.98089,0.849712,0.790871,0.99241,0.96226,0.0635265,0.0674134,0.232128,0.245382,-7.20364,-7.13499,6.44028,6.45454,0.927689,0.877711,0.0623708,0.0634651,0.0961503,0.117413,4.45402,4.57506,4.62109,4.69656,4.96532,5.02159,5.12049,4.51924,4.64862,4.68203,4.95894,5.06461,5.12049,5.16074,1.0,1.0,0.998102,0.99241,0.964158,0.868121,0.785747,1.0,0.998102,0.998102,0.930002,0.864326,0.785747,0.862176,-7.23024,-7.21759,-7.2016,-7.17899,-7.11724,-7.07124,-6.99789,-7.23027,-7.20903,-7.19707,-7.13668,-7.06368,-7.01146,-6.97526,0.933807,0.929644,0.912107,0.956445,0.850939,0.832273,0.814872,0.933807,0.936928,0.952283,0.853022,0.835393,0.832271,0.81387,5.55304,5.54556,5.45844,0.060181,5.17496,5.21888,5.23538,5.32098,5.48372,5.62325,6.28846,5.33422,5.24052,5.37639,0.0510711,5.10451,5.19145,5.21086,5.30695,5.33676,5.42856,6.26771,8.56124,8.56774,8.50163,0.0467573,8.19272,8.2382,8.28333,8.47215,8.52059,8.66929,9.18954,8.51245,8.40443,8.48858,0.0399019,8.21572,8.26762,8.3776,8.47529,8.49964,8.52798,9.17932,5.94378,6.90212,5.91006,0.0700368,5.24773,5.34496,5.40869,5.94378,6.24925,6.32725,6.588,6.09004,6.24925,5.79281,0.0700103,5.15009,5.27177,5.33318,5.78164,6.2264,6.29194,6.35179,9.18376,9.49234,8.93956,0.0418222,8.46398,8.61293,8.71058,8.95438,9.13336,9.18376,9.24985,8.92441,9.133,8.85795,0.0439575,8.42769,8.51684,8.59254,8.91539,9.1123,9.15765,9.21992,-9999,-9999
