TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
201701,0.59,1.0,-0.451,2.1,1.0,2.263,2.101,1.0,0.482,-0.137,1.695,1.47,1.774,0.59,1.0,-0.451,2.1,1.0,2.263,2.101,1.0,125.91,41.431,1.0,48.078,41.431,1.0,-9999,-9999,300.291,300.291,0.0,-9999,-9999,292.174,292.174,0.0,-9999,-9999,0.294,0.294,0.0,100.564,100.576,1.0,1.178,1.465,1.0,0.751,0.729,0.12164,-9999,-9999,83.83942052452956,1.0,-9999,-9999,-9999,-9999,-9999,-9999,0.594,0.991,1.677,2.33,5.1,1.0,1.0,1.0,1.0,1.0,35.134,79.07,74.568,1.0,1.0,1.0,-1.81061,1.0,9.68578,-9999,-9999,-9999,-27.9323,-9999,-9999,-9999,-9999,-9999,29.5806,18.4194,0.0,0.0,1.15544,1.15434,0.170027,0.170027,-9999,-9999,-9999,-9999,1.15544,1.15394,0.170027,0.170027,-9999,-9999,-9999,-9999,1.10905,1.13414,0.169758,0.169892,0.0126891,0.00903834,0.931123,0.950875,1.11819,1.15394,1.15434,1.15544,1.15757,0.935515,1.11819,1.15314,1.15394,1.15434,1.15544,1.15757,0.169355,0.169355,0.169355,0.170027,0.170027,0.170027,0.170027,0.169355,0.169355,0.170027,0.170027,0.170027,0.170027,0.170027,1.29145,1.28955,0.141859,0.142532,0.174638,0.174638,-9999,-9999,-9999,-9999,0.828009,0.82829,0.502306,0.500952,0.163413,0.163413,-9999,-9999,-9999,-9999,1.29145,1.28955,0.141859,0.142532,0.174638,0.174638,-9999,-9999,-9999,-9999,0.828009,0.827291,0.502306,0.501895,0.163413,0.163413,-9999,-9999,-9999,-9999,1.05556,1.07831,1.28955,1.28955,1.29145,1.29145,1.29145,1.05726,1.28334,1.28955,1.28955,1.28955,1.29145,1.29145,0.174638,0.174638,0.174638,0.174638,0.174638,0.174638,0.174638,0.174638,0.174638,0.174638,0.174638,0.174638,0.174638,0.174638,0.64234,0.655401,0.732789,0.827291,0.828009,0.82829,0.83637,0.650589,0.732789,0.827291,0.827291,0.82829,0.83637,0.837738,0.161715,0.161715,0.161715,0.163413,0.163413,0.163413,0.163413,0.161715,0.161715,0.163413,0.163413,0.163413,0.163413,0.163413,0.985795,0.985795,0.960925,0.0091289,0.79719,0.881146,0.968097,0.985795,0.988927,0.99052,0.993996,0.968097,0.992783,0.940739,0.011627,0.789288,0.826242,0.949297,0.968097,0.988927,0.99052,0.993996,-0.168545,-0.168148,-0.173214,0.00597611,-0.280567,-0.169834,-0.168639,-0.165016,-0.16266,-0.159943,-0.145278,-0.163333,-0.16266,-0.16831,0.00571028,-0.28104,-0.175168,-0.168639,-0.165016,-0.160234,-0.150096,-0.124632,0.79635,0.79635,0.843433,0.0151101,0.791987,0.79635,0.79635,0.79635,0.797867,1.0068,1.04494,0.797762,0.797867,0.890128,0.0183674,0.794428,0.79635,0.79635,0.797867,1.01363,1.04494,1.04494,0.127933,0.127933,0.15059,0.0072963,0.126406,0.127933,0.127933,0.127933,0.128471,0.226358,0.249466,0.128418,0.128471,0.172896,0.00885119,0.127025,0.127933,0.127933,0.128471,0.22965,0.249466,0.249466,-9999,-9999
201702,6.521,1.0,4.709,2.482,1.0,8.812,2.615,1.0,6.022,4.913,1.59,7.429,2.19,6.521,1.0,4.709,2.482,1.0,8.812,2.615,1.0,189.448,66.162,1.0,70.415,66.162,1.0,-9999,-9999,320.907,320.907,0.0,-9999,-9999,320.57,320.57,0.0,-9999,-9999,1.077,1.077,0.0,99.908,99.911,1.0,2.313,1.943,1.0,0.918,0.871,0.96875,0.17803079812178793,0.7961309523809524,134.72162343794642,1.0,-9999,-9999,-9999,-9999,402.567,1.0,4.307,4.389,4.309,4.194,5.216,1.0,1.0,1.0,1.0,1.0,46.541,79.107,74.466,1.0,1.0,1.0,0.0564941,1.0,8.88204,-9999,-9999,-9999,-2.56074,-9999,-9999,-9999,-9999,-9999,26.9286,21.0714,0.0,0.0,0.906727,0.91064,0.998512,0.998512,-9999,-9999,-9999,-9999,0.909635,0.908911,0.998512,0.998512,-9999,-9999,-9999,-9999,0.906082,0.911206,0.998512,0.998512,0.00202074,0.00162475,0.879612,0.884864,0.903195,0.908911,0.91064,0.919631,0.921303,0.883178,0.905281,0.906727,0.909635,0.919631,0.921266,0.925924,0.998512,0.998512,0.998512,0.998512,0.998512,0.998512,0.998512,0.998512,0.998512,0.998512,0.998512,0.998512,0.998512,0.998512,1.15112,1.15124,0.171489,0.173535,1.0,1.0,-9999,-9999,-9999,-9999,0.524171,0.532674,0.523029,0.515955,0.996429,0.996429,-9999,-9999,-9999,-9999,1.15519,1.15124,0.173032,0.173535,1.0,1.0,-9999,-9999,-9999,-9999,0.525432,0.528737,0.525402,0.516866,0.996429,0.996429,-9999,-9999,-9999,-9999,1.09264,1.12056,1.14693,1.15124,1.15519,1.16932,1.16932,1.11119,1.15111,1.15112,1.15124,1.16932,1.16932,1.17321,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.519977,0.520849,0.521472,0.528737,0.532674,0.533485,0.538862,0.520849,0.522029,0.525087,0.528749,0.533485,0.533562,0.538694,0.996429,0.996429,0.996429,0.996429,0.996429,0.996429,0.996429,0.996429,0.996429,0.996429,0.996429,0.996429,0.996429,0.996429,1.112,1.112,1.1071,0.00212769,1.07103,1.08565,1.11073,1.112,1.11279,1.11319,1.11844,1.11073,1.11861,1.10212,0.00290998,1.05287,1.07706,1.10332,1.11073,1.11279,1.11319,1.11844,0.201364,0.203093,0.195895,0.00217188,0.157786,0.189759,0.191527,0.201364,0.203828,0.204003,0.20545,0.208807,0.208974,0.196039,0.00209694,0.157665,0.18872,0.193161,0.200238,0.203428,0.204003,0.20545,1.18135,1.18091,1.31178,0.0376126,1.16948,1.17682,1.18091,1.18528,1.2862,1.76517,1.78527,1.19356,1.76635,1.3731,0.0403426,1.16978,1.18091,1.18135,1.2794,1.76517,1.76635,1.78527,0.297951,0.297807,0.351455,0.016405,0.295905,0.297599,0.297807,0.297991,0.316772,0.551606,0.559814,0.300945,0.552141,0.373873,0.0179899,0.296376,0.297807,0.297951,0.312841,0.551606,0.552141,0.559814,-9999,-9999
201703,9.404,1.0,6.279,2.695,1.0,12.332,3.067,1.0,9.262,7.641,1.974,10.773,2.744,9.404,1.0,6.279,2.695,1.0,12.332,3.067,1.0,281.965,119.244,1.0,124.069,119.244,1.0,-9999,-9999,327.883,327.883,0.0,-9999,-9999,330.178,330.987,0.0678763,-9999,-9999,2.177,2.064,0.0678763,99.975,99.975,1.0,2.41,3.432,1.0,0.838,0.852,0.99328,0.1665973828821893,0.809811827956989,243.9316611556452,1.0,-9999,-9999,-9999,-9999,419.189,1.0,7.701,7.786,7.594,7.396,7.345,1.0,1.0,1.0,1.0,1.0,51.845,78.918,74.2,1.0,1.0,1.0,0.569188,1.0,12.351,-9999,-9999,2.28854,19.7554,-9999,-9999,21.2669,-9999,-9999,23.5484,24.4516,0.0,0.0,1.0735,1.06749,0.964382,0.964382,-9999,-9999,-9999,-9999,1.0648,1.07111,0.964382,0.964382,-9999,-9999,-9999,-9999,1.06831,1.07549,0.960215,0.962567,0.00377522,0.00259899,1.02555,1.0648,1.06673,1.07172,1.07352,1.07821,1.09628,1.03829,1.06673,1.06711,1.07328,1.07821,1.08072,1.11671,0.927419,0.964382,0.964382,0.964382,0.964382,0.964382,0.964382,0.928091,0.964382,0.964382,0.964382,0.964382,0.964382,0.964382,1.63034,1.60789,0.232069,0.229637,1.0,1.0,-9999,-9999,-9999,-9999,0.473652,0.482425,0.684957,0.683726,0.928763,0.928763,-9999,-9999,-9999,-9999,1.61326,1.61395,0.231904,0.231921,1.0,1.0,-9999,-9999,-9999,-9999,0.47258,0.483181,0.682311,0.684143,0.928763,0.928763,-9999,-9999,-9999,-9999,1.54086,1.60637,1.60789,1.61898,1.63037,1.63371,1.64981,1.57073,1.60789,1.61326,1.62251,1.63034,1.63054,1.66609,0.926686,1.0,1.0,1.0,1.0,1.0,1.0,0.926686,1.0,1.0,1.0,1.0,1.0,1.0,0.461419,0.469026,0.47258,0.475709,0.485623,0.488412,0.496841,0.462849,0.472685,0.47365,0.483181,0.488412,0.489408,0.52093,0.923801,0.928763,0.928763,0.928763,0.928763,0.928763,0.928763,0.923801,0.928763,0.928763,0.928763,0.928763,0.928763,0.928763,1.92212,1.92212,1.95275,0.0239027,1.5609,1.91509,1.9159,1.93743,2.03967,2.07699,2.15206,2.02149,2.01345,1.90981,0.0329856,1.52922,1.571,1.63586,1.92212,2.03967,2.13784,2.15206,0.849336,0.851008,0.877258,0.022682,0.518018,0.836896,0.837694,0.855275,0.948644,0.962554,1.07854,0.946757,0.948644,0.841506,0.0310756,0.499703,0.562906,0.570415,0.851008,0.960256,1.06434,1.07854,1.68735,1.67576,1.69111,0.0151982,1.43364,1.65854,1.67576,1.68739,1.75589,1.75833,1.81174,1.54207,1.75589,1.65919,0.0186659,1.43093,1.45646,1.54207,1.68735,1.73969,1.75695,1.80835,0.751936,0.751121,0.840422,0.014473,0.720207,0.751121,0.75202,0.78568,0.92634,0.94175,0.942023,0.720207,0.962237,0.852246,0.0138114,0.720207,0.752003,0.759906,0.834586,0.9308,0.942021,0.951013,-9999,-9999
201704,8.901,1.0,3.425,2.738,1.0,12.898,4.64,1.0,9.421,6.568,2.392,11.496,3.981,8.901,1.0,3.425,2.738,1.0,12.898,4.64,1.0,378.884,228.882,0.994444,221.332,227.529,0.994444,-9999,-9999,310.62,310.62,0.0,294.306,0.994444,306.4,294.524,0.994444,4.978,1.0,3.748,4.978,1.0,100.34,100.338,0.9875,0.723,0.859,0.9875,0.709,0.556,0.984028,0.12871693000647483,0.7347222222222222,470.79894269274365,0.9868055555555556,-9999,-9999,-9999,-9999,431.75,1.0,8.07,8.365,8.616,8.534,8.664,0.99375,0.99375,0.99375,0.99375,0.99375,50.059,78.807,74.088,0.99375,0.99375,0.99375,-0.621518,0.993056,22.7807,-9999,-9999,0.270217,61.1725,-9999,-9999,1.44379,-9999,-9999,20.2333,27.7667,19.7667,21.6667,1.10927,1.09825,0.83125,0.835417,0.0222475,0.0219963,0.139933,0.0289932,1.11669,1.10727,0.832639,0.833333,0.0222143,0.0284942,0.139928,0.0341861,1.07001,1.08954,0.80408,0.823958,0.0178108,0.0139674,0.805286,0.850312,1.09711,1.10927,1.1192,1.12662,1.12981,0.825808,1.08928,1.09704,1.10727,1.11856,1.12705,1.17357,0.816667,0.513889,0.838889,0.83125,0.81875,0.825,0.825694,0.818056,0.84375,0.838889,0.833333,0.81875,0.847917,0.834722,2.40974,2.36697,0.0981542,0.130495,0.913079,0.918492,0.0382405,0.0300789,0.273814,0.0691978,0.091491,0.10413,1.1759,1.16698,0.776072,0.779479,0.0388291,0.0298316,0.0504754,0.0329313,2.40974,2.37175,0.0981542,0.135524,0.913079,0.918492,0.0301855,0.0398426,0.272806,0.0739664,0.103585,0.115465,1.16736,1.16896,0.778371,0.775946,0.0302889,0.0378938,0.0442435,0.0403793,1.81207,1.90888,2.35528,2.39539,2.45114,2.45114,2.45114,1.84242,2.3265,2.35528,2.37175,2.40974,2.45114,2.5265,0.897126,0.247041,0.921667,0.918492,0.90038,0.90038,0.90038,0.897126,0.93119,0.921667,0.918492,0.913079,0.90038,0.918492,0.0211682,0.050965,0.0784996,0.102872,0.111346,0.115465,0.118493,0.0220039,0.0904646,0.0923274,0.111225,0.115465,0.11836,0.126929,0.762195,0.706194,0.763685,0.779479,0.78276,0.775946,0.783995,0.734028,0.774922,0.778371,0.78276,0.775946,0.783995,0.789742,2.36453,2.36453,2.3837,0.0286713,1.82552,2.33396,2.35053,2.36453,2.45591,2.51346,2.64887,2.45535,2.45591,2.3598,0.0390407,1.80618,1.93542,2.35053,2.37529,2.45591,2.61505,2.65015,1.26705,1.25726,1.29417,0.0173946,1.10557,1.24621,1.2535,1.25726,1.33922,1.42221,1.51906,1.3392,1.33922,1.28978,0.0236961,0.97556,1.10961,1.2535,1.25726,1.34608,1.44304,1.5243,2.39843,3.53124,2.3529,0.09676,1.63929,1.8994,1.94202,2.07564,2.40861,3.51023,3.53124,2.89983,2.03139,2.20492,0.0931531,1.47568,1.73432,1.89709,2.00581,2.39758,2.89983,3.51023,2.20074,2.21177,1.73217,0.0430784,1.34146,1.5476,1.55005,1.64516,1.71707,2.20074,2.21177,2.18037,1.69603,1.70231,0.0400354,1.38376,1.48979,1.54801,1.64865,1.71707,2.18037,2.20074,-9999,-9999
201705,15.591,1.0,11.009,2.261,1.0,18.163,3.705,1.0,15.217,12.428,1.997,16.784,3.392,15.591,1.0,11.009,2.261,1.0,18.163,3.705,1.0,452.21,247.829,1.0,246.062,247.829,1.0,-9999,-9999,342.802,342.802,0.0,355.768,1.0,350.727,355.768,1.0,5.695,1.0,4.873,5.695,1.0,99.868,99.865,1.0,2.33,2.748,1.0,0.723,0.683,0.978495,0.15357698147759283,0.788978494623656,508.47963219724454,1.0,-9999,-9999,-9999,-9999,430.982,1.0,14.353,14.189,13.439,12.68,10.515,1.0,1.0,1.0,1.0,1.0,50.729,78.362,73.796,1.0,1.0,1.0,3.1518,0.999328,41.546,-9999,-9999,0.417601,61.8327,-9999,-9999,0.795951,-9999,-9999,17.3548,30.6452,17.3226,30.6129,0.825131,0.882879,0.87836,0.87836,0.0245558,0.0256038,0.0773629,0.0918741,0.825081,0.912865,0.87836,0.879704,0.0245565,0.0350205,0.0773632,0.0949301,0.866581,0.908187,0.862114,0.873085,0.0125068,0.0128323,0.753856,0.805165,0.808551,0.825131,0.94431,0.95189,1.00696,0.804383,0.817567,0.825081,0.912865,0.961812,0.994036,1.03208,0.817876,0.848118,0.84543,0.87836,0.879704,0.881048,0.883737,0.847446,0.81922,0.87836,0.879704,0.88172,0.882392,0.885753,2.77651,2.81251,0.501332,0.488517,0.905756,0.905756,0.0454489,0.0419716,0.103825,0.135516,-0.307626,-0.240685,2.03171,2.12128,0.862342,0.862407,0.0281825,0.0304723,0.0776106,0.0797098,2.77651,2.87856,0.501332,0.536458,0.905756,0.905756,0.0415173,0.0645355,0.102165,0.144111,-0.307645,-0.233914,2.03104,2.13022,0.862342,0.864488,0.0286547,0.0381953,0.0777833,0.0829697,2.77439,2.77651,2.77693,2.82579,2.95599,2.96321,3.05381,2.77651,2.77693,2.81251,2.87856,2.98777,3.03463,3.11098,0.772889,0.905756,0.905756,0.776803,0.905756,0.905756,0.905756,0.905756,0.905756,0.905756,0.905756,0.905756,0.905756,0.909551,-0.405848,-0.36364,-0.361861,-0.307627,-0.232663,-0.219014,-0.187516,-0.374981,-0.344013,-0.307645,-0.233914,-0.219014,-0.196703,-0.179217,0.839266,0.849783,0.846557,0.862342,0.865528,0.867681,0.870803,0.840307,0.840314,0.862342,0.864488,0.867681,0.868722,0.871913,3.53925,3.53925,3.56755,0.021898,3.41306,3.41719,3.43431,3.53925,3.64222,3.66008,3.80315,3.43431,3.41306,3.52601,0.0203325,3.41306,3.4152,3.43289,3.48779,3.63274,3.63614,3.70784,2.54047,2.62639,2.65937,0.0113625,2.54047,2.58863,2.60918,2.66964,2.69197,2.69791,2.76875,2.58995,2.58798,2.65943,0.0115962,2.54047,2.58877,2.60918,2.66964,2.69197,2.69457,2.70226,3.23826,3.15225,3.34033,0.0284745,3.14939,3.15225,3.1588,3.24386,3.5632,3.57134,3.60174,3.35742,3.57124,3.4021,0.0297723,3.14864,3.1588,3.22601,3.40721,3.57136,3.57197,3.63135,2.4868,2.47857,2.64743,0.0262651,2.47802,2.48185,2.4868,2.5324,2.84097,2.86002,2.86124,2.70131,2.86005,2.71581,0.0272054,2.47802,2.4868,2.51987,2.74306,2.86002,2.86124,2.92055,-9999,-9999
