TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
20170101,-1.807,1.0,-2.147,1.443,1.0,-1.239,0.965,1.0,-2.29,-2.711,1.687,-1.588,0.823,-1.807,1.0,-2.147,1.443,1.0,-1.239,0.965,1.0,108.407,12.177,1.0,24.464,12.177,1.0,-9999,-9999,315.185,315.185,0.0,-9999,-9999,312.689,312.689,0.0,-9999,-9999,0.0,0.0,0.0,100.572,100.571,1.0,0.435,0.2,1.0,0.454,0.454,0.0,-9999,0.0,23.653787683333334,1.0,-9999,0.0,-9999,0.0,-9999,-9999,-0.099,0.674,1.984,2.847,6.005,1.0,1.0,1.0,1.0,1.0,46.476,78.999,74.491,1.0,1.0,1.0,-2.7865,-9999,3.06887,-9999,-9999,-9999,-9999,-9999,-9999,-38.1994,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30,18,0,0,1.19427,1.19427,0.0,0.0,-9999,-9999,-9999,-9999,1.19427,1.19427,0.0,0.0,-9999,-9999,-9999,-9999,1.16614,1.18214,0.0,0.0,0.00970428,0.00679338,1.02395,1.05337,1.19264,1.19427,1.19427,1.19427,1.19427,1.02395,1.19264,1.19427,1.19427,1.19427,1.19427,1.19511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.20354,1.20354,0.0264671,0.0264671,0.0,0.0,-9999,-9999,-9999,-9999,1.06306,1.06306,0.133276,0.133276,0.0,0.0,-9999,-9999,-9999,-9999,1.20354,1.20354,0.0264671,0.0264671,0.0,0.0,-9999,-9999,-9999,-9999,1.06306,1.06306,0.133276,0.133276,0.0,0.0,-9999,-9999,-9999,-9999,1.02103,1.0524,1.20354,1.20354,1.20354,1.20354,1.20354,1.02103,1.20354,1.20354,1.20354,1.20354,1.20354,1.20392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.929561,0.95288,1.05886,1.06306,1.06306,1.06306,1.06306,0.929561,1.05886,1.06306,1.06306,1.06306,1.06306,1.06455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.906496,0.908162,0.880459,0.00997015,0.716765,0.77387,0.885285,0.908162,0.912209,0.914268,0.918758,0.918758,0.917191,0.859973,0.0119809,0.694611,0.752252,0.86097,0.885285,0.912209,0.914268,0.918758,-0.28611,-0.28611,-0.301675,0.00729477,-0.431028,-0.308988,-0.307356,-0.28611,-0.282063,-0.280004,-0.275514,-0.277951,-0.277081,-0.306162,0.00666536,-0.431638,-0.323204,-0.308988,-0.301121,-0.282063,-0.280004,-0.275514,0.755633,0.755633,0.800308,0.0143375,0.751492,0.755633,0.755633,0.755633,0.757072,0.955326,0.991508,0.757072,0.757072,0.844615,0.0174283,0.753808,0.755633,0.755633,0.757072,0.961807,0.991508,0.991508,0.0382029,0.0382029,0.0610705,0.0074783,0.0377297,0.0382029,0.0382029,0.0382029,0.0383521,0.123892,0.168819,0.0383449,0.0383521,0.083046,0.00904197,0.0379126,0.0382029,0.0382029,0.0383521,0.128599,0.168819,0.168819,-9999,-9999
20170102,0.552,1.0,0.041,0.976,1.0,1.405,1.21,1.0,0.403,0.132,0.836,0.854,0.778,0.552,1.0,0.041,0.976,1.0,1.405,1.21,1.0,109.021,22.895,1.0,15.316,22.895,1.0,-9999,-9999,328.718,328.718,0.0,-9999,-9999,331.328,331.328,0.0,-9999,-9999,0.0,0.0,0.0,100.6,100.614,1.0,0.838,1.2,1.0,0.428,0.428,0.0,-9999,0.0,45.7051053125,1.0,-9999,0.0,-9999,0.0,-9999,-9999,0.133,0.859,1.993,2.785,5.845,1.0,1.0,1.0,1.0,1.0,46.577,79.006,74.508,1.0,1.0,1.0,-1.83066,-9999,5.53599,-9999,-9999,-9999,-9999,-9999,-9999,-30.1867,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30,18,0,0,1.07002,1.07002,0.0,0.0,-9999,-9999,-9999,-9999,1.07002,1.07002,0.0,0.0,-9999,-9999,-9999,-9999,1.04895,1.06083,0.0,0.0,0.006849,0.00484218,0.949882,0.965494,1.06443,1.07002,1.07002,1.07002,1.07002,0.949882,1.06443,1.07002,1.07002,1.07002,1.07002,1.07105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15279,1.15279,0.0114305,0.0114305,0.0,0.0,-9999,-9999,-9999,-9999,0.828349,0.828349,0.390507,0.390507,0.0,0.0,-9999,-9999,-9999,-9999,1.15279,1.15279,0.0114305,0.0114305,0.0,0.0,-9999,-9999,-9999,-9999,0.828349,0.828349,0.390507,0.390507,0.0,0.0,-9999,-9999,-9999,-9999,1.01537,1.03651,1.15279,1.15279,1.15279,1.15279,1.15279,1.01537,1.15279,1.15279,1.15279,1.15279,1.15279,1.15385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.748649,0.753529,0.813969,0.828349,0.828349,0.828349,0.828349,0.748649,0.813969,0.828349,0.828349,0.828349,0.828349,0.829207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986761,0.988121,0.962189,0.00946093,0.797703,0.875437,0.969379,0.988121,0.991423,0.993101,0.996756,0.996756,0.995481,0.941685,0.011895,0.789238,0.826774,0.949309,0.969379,0.991423,0.993101,0.996756,-0.0819047,-0.0819047,-0.0986448,0.00658605,-0.203996,-0.138718,-0.100647,-0.0819047,-0.0786032,-0.0769251,-0.0732694,-0.0752528,-0.0745446,-0.107263,0.00670246,-0.204519,-0.152178,-0.115121,-0.0950511,-0.0786032,-0.0769251,-0.0732694,0.800259,0.800259,0.847573,0.0151842,0.795874,0.800259,0.800259,0.800259,0.801783,1.01175,1.05006,0.801783,0.801783,0.894497,0.0184576,0.798327,0.800259,0.800259,0.801783,1.01861,1.05006,1.05006,0.0712672,0.0712672,0.0927465,0.00694721,0.0704006,0.0712672,0.0712672,0.0712672,0.0715561,0.160207,0.189059,0.0715347,0.0715561,0.113706,0.00841627,0.0707436,0.0712672,0.0712672,0.0715561,0.16372,0.189059,0.189059,-9999,-9999
20170103,-0.829,1.0,-1.026,0.426,1.0,-0.501,0.545,1.0,-1.52,-1.396,0.739,-1.728,0.419,-0.829,1.0,-1.026,0.426,1.0,-0.501,0.545,1.0,109.692,20.066,1.0,29.644,20.066,1.0,-9999,-9999,318.898,318.898,0.0,-9999,-9999,317.802,317.802,0.0,-9999,-9999,0.0,0.0,0.0,101.121,101.139,1.0,0.065,0.0,1.0,0.461,0.461,0.0,-9999,0.0,39.88363452083333,1.0,-9999,0.0,-9999,0.0,-9999,-9999,0.454,1.085,2.047,2.784,5.715,1.0,1.0,1.0,1.0,1.0,46.62,79.007,74.514,1.0,1.0,1.0,-1.39994,-9999,5.06806,-9999,-9999,-9999,-9999,-9999,-9999,-27.9993,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30,18,0,0,1.05309,1.05179,0.0,0.0,-9999,-9999,-9999,-9999,1.05309,1.05179,0.0,0.0,-9999,-9999,-9999,-9999,1.03399,1.04422,0.0,0.0,0.00561339,0.00393045,0.953014,0.964353,1.04398,1.05179,1.05179,1.05309,1.05309,0.955872,1.04398,1.05179,1.05179,1.05179,1.05309,1.05475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13271,1.12923,0.00456427,0.00640841,0.0,0.0,-9999,-9999,-9999,-9999,0.818303,0.820762,0.25291,0.245992,0.0,0.0,-9999,-9999,-9999,-9999,1.13271,1.12923,0.00456427,0.00640841,0.0,0.0,-9999,-9999,-9999,-9999,0.818303,0.820762,0.25291,0.245992,0.0,0.0,-9999,-9999,-9999,-9999,1.01587,1.03325,1.12923,1.12923,1.13271,1.13271,1.13271,1.01917,1.12923,1.12923,1.12923,1.13178,1.13271,1.13271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75586,0.75772,0.794898,0.818303,0.820762,0.820762,0.820762,0.75772,0.794898,0.818303,0.820762,0.820762,0.820762,0.824129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.940138,0.941685,0.914597,0.00978453,0.747333,0.815461,0.920407,0.941685,0.945442,0.947352,0.951516,0.951516,0.950063,0.894067,0.0119648,0.73977,0.783307,0.897712,0.920407,0.945442,0.947352,0.951516,-0.110102,-0.110102,-0.129624,0.00758614,-0.248593,-0.181043,-0.132682,-0.110102,-0.106345,-0.104435,-0.100271,-0.103833,-0.103026,-0.139918,0.00781154,-0.249172,-0.200107,-0.146269,-0.123574,-0.106345,-0.104435,-0.100271,0.774645,0.774645,0.820444,0.0146982,0.7704,0.774645,0.774645,0.774645,0.77612,0.979363,1.01645,0.77612,0.77612,0.865866,0.0178668,0.772775,0.774645,0.774645,0.77612,0.986007,1.01645,1.01645,0.0627727,0.0627727,0.0892524,0.00858187,0.0620003,0.0627727,0.0627727,0.0627727,0.0630212,0.170199,0.209252,0.0630068,0.0630212,0.115004,0.0103934,0.0623014,0.0627727,0.0627727,0.0630212,0.174909,0.209252,0.209252,-9999,-9999
20170104,-0.778,1.0,-0.84,1.554,1.0,-0.673,1.21,1.0,-1.022,-0.846,2.793,-1.316,1.874,-0.778,1.0,-0.84,1.554,1.0,-0.673,1.21,1.0,110.423,13.792,1.0,29.43,13.792,1.0,-9999,-9999,318.835,318.835,0.0,-9999,-9999,317.716,317.716,0.0,-9999,-9999,0.0,0.0,0.0,100.859,100.874,1.0,0.434,2.4,1.0,0.731,0.731,0.0,-9999,0.0,26.97559025833333,1.0,-9999,0.0,-9999,0.0,-9999,-9999,0.717,1.311,2.17,2.836,5.615,1.0,1.0,1.0,1.0,1.0,46.614,79.011,74.517,1.0,1.0,1.0,-0.981539,-9999,3.61376,-9999,-9999,-9999,-9999,-9999,-9999,-29.7711,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30,18,0,0,1.09264,1.08836,0.0,0.0,-9999,-9999,-9999,-9999,1.09264,1.08506,0.0,0.0,-9999,-9999,-9999,-9999,1.0725,1.08099,0.0,0.0,0.00546504,0.00373855,0.992581,1.00511,1.08506,1.08817,1.08836,1.09148,1.09264,0.99688,1.08506,1.08506,1.08622,1.08836,1.09148,1.09264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13144,1.12479,2.25841e-16,0.0,0.0,0.0,-9999,-9999,-9999,-9999,0.922047,0.922131,0.211197,0.204591,0.0,0.0,-9999,-9999,-9999,-9999,1.13144,1.12479,2.25841e-16,0.0,0.0,0.0,-9999,-9999,-9999,-9999,0.922047,0.91366,0.211197,0.214367,0.0,0.0,-9999,-9999,-9999,-9999,1.01492,1.0344,1.12479,1.12479,1.13144,1.13144,1.13144,1.02073,1.12479,1.12479,1.12479,1.12914,1.13144,1.13144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857665,0.860493,0.91057,0.91366,0.922047,0.922047,0.922131,0.860493,0.91057,0.91366,0.91366,0.922047,0.922131,0.922923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.941649,0.943185,0.916208,0.00974843,0.748861,0.817975,0.922067,0.943185,0.946914,0.94881,0.952944,0.952944,0.951501,0.8957,0.0119423,0.742998,0.784821,0.899549,0.922067,0.946914,0.94881,0.952944,-0.145173,-0.141877,-0.164785,0.00773505,-0.282726,-0.220286,-0.170572,-0.141877,-0.138148,-0.138148,-0.135414,-0.141938,-0.141137,-0.176802,0.00796337,-0.284947,-0.239656,-0.188623,-0.166105,-0.141137,-0.138148,-0.135414,0.775297,0.775297,0.821135,0.0147106,0.771049,0.775297,0.775297,0.775297,0.776773,0.980187,1.01731,0.776773,0.776773,0.866595,0.0178818,0.773425,0.775297,0.775297,0.776773,0.986836,1.01731,1.01731,0.0432311,0.0432311,0.0665534,0.00760582,0.0426967,0.0432311,0.0432311,0.0432311,0.0434006,0.132656,0.175263,0.0433919,0.0434006,0.0890411,0.00919939,0.0429038,0.0432311,0.0432311,0.0434006,0.137272,0.175263,0.175263,-9999,-9999
20170105,-0.085,1.0,-0.382,1.528,1.0,0.409,1.2,1.0,0.322,-0.315,1.551,1.384,2.268,-0.085,1.0,-0.382,1.528,1.0,0.409,1.2,1.0,111.211,20.979,1.0,50.551,20.979,1.0,-9999,-9999,285.19,285.19,0.0,-9999,-9999,271.374,271.374,0.0,-9999,-9999,0.102,0.102,0.0,101.28,101.316,1.0,0.007,0.0,1.0,0.548,0.548,0.0,-9999,0.0,41.7632550625,1.0,-9999,0.0,-9999,0.0,424.087,0.0,1.471,1.86,2.375,2.904,5.543,1.0,1.0,1.0,1.0,1.0,46.653,79.05,74.517,1.0,1.0,1.0,-1.17643,-9999,7.11735,-9999,-9999,-9999,-9999,-9999,-9999,-39.7034,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30,18,0,0,1.97335,1.97085,0.0,0.0,-9999,-9999,-9999,-9999,1.97335,1.97,0.0,0.0,-9999,-9999,-9999,-9999,1.74188,1.8606,0.0,0.0,0.0534733,0.039486,1.06633,1.07336,1.66066,1.97,1.97053,1.97085,1.97335,1.06891,1.66066,1.93873,1.97,1.97053,1.97085,1.97335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83664,1.83287,0.9409,0.943823,0.0,0.0,-9999,-9999,-9999,-9999,2.0099,2.00975,1.59644,1.59601,0.0,0.0,-9999,-9999,-9999,-9999,1.83664,1.83287,0.9409,0.943823,0.0,0.0,-9999,-9999,-9999,-9999,2.0099,2.00758,1.59644,1.59821,0.0,0.0,-9999,-9999,-9999,-9999,1.19769,1.20873,1.83287,1.83287,1.83664,1.83664,1.83664,1.20098,1.78629,1.83287,1.83287,1.83287,1.83664,1.83664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.742853,0.745178,1.20636,2.00758,2.00893,2.00975,2.0099,0.745178,1.20636,2.00758,2.00758,2.00893,2.00975,2.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.965152,0.966597,0.940159,0.009595,0.776108,0.847874,0.946711,0.966597,0.970104,0.971887,0.975772,0.975772,0.974417,0.919652,0.0119142,0.76934,0.806672,0.925463,0.946711,0.970104,0.971887,0.975772,-1.00425,-1.00341,-0.920436,0.0331933,-1.10102,-1.0057,-1.00341,-0.999899,-0.994758,-0.727782,-0.298493,-0.999686,-0.998933,-0.822226,0.0439132,-1.10157,-1.0057,-1.00341,-0.998933,-0.725388,-0.336568,-0.266686,0.788313,0.788313,0.834921,0.0149576,0.783994,0.788313,0.788313,0.788313,0.789814,0.996643,1.03439,0.789814,0.789814,0.881144,0.0181821,0.78641,0.788313,0.788313,0.789814,1.0034,1.03439,1.03439,0.0656242,0.0656242,0.0930671,0.00889213,0.064817,0.0656242,0.0656242,0.0656242,0.0658841,0.177184,0.217297,0.065869,0.0658841,0.119764,0.0107698,0.0651318,0.0656242,0.0656242,0.0658841,0.182054,0.217297,0.217297,-9999,-9999
