TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200601,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9.029,-9.773,1.712,-7.847,2.429,-9.029,0.0,-9.773,1.712,0.0,-7.847,2.429,0.0,131.179,-9999,-9999,75.876,75.876,0.0,-9999,-9999,231.507,231.507,0.0,-9999,-9999,219.111,219.111,0.0,-9999,-9999,1.535,1.535,0.0,79.626,79.626,0.0,1.528,1.528,0.0,1.364,1.364,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,144.55,0.0,-9999,-9999,21.0901,0.0,-9999,-9999,-9999,-9999,29.4516,18.5484,0.0,0.0,-4.43232,-4.28813,0.0,0.0,-9999,-9999,-9999,-9999,-4.43922,-4.24115,0.0,0.0,-9999,-9999,-9999,-9999,-4.39856,-4.38754,0.0,0.0,0.0154774,0.0133613,-4.55591,-4.52041,-4.48791,-4.40641,-4.36717,-4.28813,-4.20878,-4.52041,-4.48839,-4.472,-4.38503,-4.29841,-4.28813,-4.28813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49117,2.58051,5.96307,6.06689,0.0,0.0,-9999,-9999,-9999,-9999,-15.0008,-14.7843,3.41723,3.66221,0.0,0.0,-9999,-9999,-9999,-9999,2.47412,2.65423,5.99064,6.17103,0.0,0.0,-9999,-9999,-9999,-9999,-14.9908,-14.7843,3.42414,3.66221,0.0,0.0,-9999,-9999,-9999,-9999,2.21542,2.44549,2.46234,2.56336,2.76529,2.81229,2.81229,2.2288,2.26603,2.27411,2.46234,2.56448,2.58051,2.65423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.6915,-15.4453,-15.4453,-14.9521,-14.7843,-14.7843,-14.7843,-15.0008,-14.9521,-14.8379,-14.7843,-14.7843,-14.7843,-14.7561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87699,2.20607,2.01913,0.0719385,1.08355,1.57066,1.77312,2.06906,2.28332,2.39828,2.67443,2.17515,0.901658,2.26788,0.124182,1.15687,1.3502,1.71629,2.24404,2.67443,2.89384,3.53268,6.16512,6.44723,6.40667,0.0715428,5.61647,5.95569,6.14644,6.39025,6.71695,6.84164,7.0416,6.60747,5.34089,6.65823,0.122013,5.61905,5.81804,6.0454,6.58187,7.0416,7.34005,7.93909,1.71058,2.59206,1.34847,0.107592,0.49561,0.593455,0.829778,1.02156,1.81712,2.25075,2.41779,1.48873,1.55346,1.52258,0.0994162,0.191306,0.90026,0.96622,1.62195,1.83295,2.27182,2.41779,5.59316,5.55475,5.72464,0.0849625,4.88722,5.08847,5.4738,5.66735,5.70464,6.62915,6.71074,4.93678,4.88722,5.44095,0.100538,4.73783,4.87061,4.93678,5.14888,5.67958,5.96938,6.71225,-9999,-9999
200602,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-5.947,-6.872,1.704,-4.76,2.313,-5.947,0.0,-6.872,1.704,0.0,-4.76,2.313,0.0,194.603,-9999,-9999,112.651,112.651,0.0,-9999,-9999,242.329,242.329,0.0,-9999,-9999,231.655,231.655,0.0,-9999,-9999,1.672,1.672,0.0,78.873,78.873,0.0,2.429,2.429,0.0,1.251,1.251,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,145.035,0.0,-9999,-9999,20.8953,0.0,-9999,-9999,-9999,-9999,26.8571,21.1429,0.0,0.0,-4.40144,-4.26377,0.0,0.0,-9999,-9999,-9999,-9999,-4.4087,-4.21176,0.0,0.0,-9999,-9999,-9999,-9999,-4.37022,-4.36293,0.0,0.0,0.0152619,0.013353,-4.52649,-4.48862,-4.45802,-4.37684,-4.33419,-4.26377,-4.18223,-4.48862,-4.46884,-4.45331,-4.35561,-4.27781,-4.26377,-4.26377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73975,3.82128,4.66226,4.8037,0.0,0.0,-9999,-9999,-9999,-9999,-14.3731,-14.1742,3.70436,3.8673,0.0,0.0,-9999,-9999,-9999,-9999,3.73474,3.91114,4.67207,4.9421,0.0,0.0,-9999,-9999,-9999,-9999,-14.3819,-14.1742,3.67515,3.8673,0.0,0.0,-9999,-9999,-9999,-9999,3.43379,3.66248,3.71456,3.80748,4.02332,4.09093,4.09093,3.43969,3.46388,3.47204,3.71456,3.80748,3.82128,3.91114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.9972,-14.7662,-14.7662,-14.3393,-14.1742,-14.1742,-14.1742,-14.3819,-14.3393,-14.2394,-14.1742,-14.17,-14.17,-14.1463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44056,2.79829,2.55257,0.0778709,1.48475,2.06364,2.30164,2.63354,2.83875,3.00156,3.21815,2.71374,1.27466,2.7973,0.126975,1.58624,1.81313,2.22485,2.79969,3.21815,3.46931,4.08004,6.70433,7.01006,6.9155,0.0769072,5.98546,6.41925,6.63356,6.94903,7.26534,7.36286,7.55234,7.11518,5.68337,7.15914,0.12439,6.01351,6.22519,6.57144,7.10253,7.55234,7.88515,8.45688,2.2709,3.24135,1.80519,0.127903,0.737456,0.871376,1.19029,1.40904,2.36491,2.8605,3.05688,2.00315,2.03918,1.99873,0.117496,0.299607,1.3141,1.40035,2.13141,2.36446,2.86279,3.01032,7.15375,7.10922,7.36068,0.0959072,6.53258,6.78554,7.0152,7.25841,7.30956,8.42041,8.52109,6.59656,6.53258,7.10358,0.108655,6.3373,6.51344,6.59656,6.85999,7.26492,7.62637,8.52495,-9999,-9999
200603,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.426,-4.652,2.256,-2.238,2.531,-3.426,0.0,-4.652,2.256,0.0,-2.238,2.531,0.0,286.317,-9999,-9999,172.756,172.756,0.0,-9999,-9999,250.272,250.272,0.0,-9999,-9999,240.864,240.864,0.0,-9999,-9999,2.139,2.139,0.0,78.795,78.795,0.0,3.77,3.77,0.0,1.571,1.571,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.1833,0.0,144.107,0.0,-9999,-9999,20.8795,0.0,-9999,-9999,-9999,-9999,23.5484,24.4516,0.0,0.0,-4.43591,-4.29276,0.0,0.0,-9999,-9999,-9999,-9999,-4.44265,-4.24578,0.0,0.0,-9999,-9999,-9999,-9999,-4.40467,-4.39002,0.0,0.0,0.0153815,0.0130722,-4.56281,-4.51862,-4.48753,-4.42319,-4.37283,-4.29276,-4.22065,-4.51862,-4.48753,-4.47055,-4.38694,-4.30169,-4.29276,-4.29276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93064,5.06896,3.28057,3.34485,0.0,0.0,-9999,-9999,-9999,-9999,-13.1399,-13.001,4.69234,4.69398,0.0,0.0,-9999,-9999,-9999,-9999,4.93064,5.162,3.28057,3.52498,0.0,0.0,-9999,-9999,-9999,-9999,-13.1527,-13.001,4.66531,4.69398,0.0,0.0,-9999,-9999,-9999,-9999,4.62465,4.89117,4.92992,5.02879,5.28336,5.32814,5.32814,4.63437,4.66822,4.68088,4.92992,5.05087,5.06896,5.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.8581,-13.4981,-13.4981,-13.1134,-13.001,-13.001,-13.001,-13.1527,-13.1134,-13.046,-13.001,-12.9852,-12.9852,-12.9656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08763,3.41892,3.12388,0.073293,2.07347,2.65288,2.90463,3.21857,3.39087,3.52663,3.69497,3.24631,1.89166,3.33973,0.116584,2.16998,2.40887,2.80209,3.32013,3.76092,3.96807,4.50284,7.38039,7.6647,7.5139,0.0710004,6.58678,7.03982,7.25998,7.60377,7.82145,7.90318,8.0678,7.68222,6.33431,7.73618,0.114191,6.65751,6.85344,7.24474,7.69908,8.07785,8.4174,8.92603,2.96882,3.88848,2.4689,0.129666,1.27831,1.48298,1.83448,2.22438,3.05768,3.50396,3.71892,2.68045,2.61768,2.62588,0.118996,0.686808,1.97799,2.13638,2.74079,3.05768,3.48412,3.5302,9.04667,8.99612,9.36396,0.106137,8.66022,8.88498,8.89947,9.18572,9.26035,10.5768,10.6997,8.74155,8.66022,9.18818,0.112319,8.39087,8.64214,8.74155,8.96134,9.22868,9.63364,10.7069,-9999,-9999
200604,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.294,0.87,1.74,3.334,2.342,2.294,0.0,0.87,1.74,0.0,3.334,2.342,0.0,381.726,-9999,-9999,219.705,219.705,0.0,-9999,-9999,273.085,273.085,0.0,-9999,-9999,267.309,267.309,0.0,-9999,-9999,2.859,2.859,0.0,79.381,79.381,0.0,4.141,4.141,0.0,1.566,1.566,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.1002,0.0,144.548,0.0,-9999,-9999,20.9569,0.0,-9999,-9999,-9999,-9999,20.2333,27.7667,0.0,0.0,-4.42395,-4.28214,0.0,0.0,-9999,-9999,-9999,-9999,-4.43091,-4.2336,0.0,0.0,-9999,-9999,-9999,-9999,-4.39185,-4.38074,0.0,0.0,0.0153685,0.0132511,-4.54968,-4.5099,-4.47848,-4.40299,-4.35886,-4.28214,-4.20461,-4.5099,-4.48197,-4.46568,-4.37654,-4.29313,-4.28214,-4.28214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.82942,6.00193,2.46138,2.45067,0.0,0.0,-9999,-9999,-9999,-9999,-11.6304,-11.5202,6.13365,6.08202,0.0,0.0,-9999,-9999,-9999,-9999,5.82942,6.11334,2.46138,2.72149,0.0,0.0,-9999,-9999,-9999,-9999,-11.642,-11.5202,6.11738,6.08202,0.0,0.0,-9999,-9999,-9999,-9999,5.48107,5.7871,5.82942,5.99132,6.34484,6.34484,6.37039,5.47582,5.50844,5.52121,5.82942,5.99132,6.00193,6.11334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.336,-11.9703,-11.9703,-11.6304,-11.5202,-11.5202,-11.5202,-11.642,-11.6304,-11.5514,-11.5202,-11.5063,-11.4947,-11.4766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.47169,4.76368,4.35863,0.0693715,3.32256,3.90672,4.16762,4.47169,4.63302,4.71532,4.85055,4.41079,3.16491,4.52034,0.100426,3.45107,3.68234,4.03867,4.5382,4.94166,4.98896,5.47096,8.75384,8.99729,8.73937,0.0646569,7.78492,8.28326,8.54136,8.8522,8.98958,9.0987,9.20308,8.83474,7.59582,8.90392,0.0964758,7.8656,8.10628,8.46958,8.92591,9.27869,9.41179,9.82935,4.44655,5.30168,3.85808,0.142036,2.38138,2.70052,3.15793,3.80264,4.68347,4.91562,5.15595,4.10567,3.84923,3.9514,0.132899,1.48379,3.26231,3.70732,4.03736,4.42651,4.68347,4.92014,10.6283,10.5713,11.0257,0.119114,10.3505,10.4461,10.4759,10.7934,10.888,12.3963,12.5388,10.4461,10.3505,10.885,0.122266,10.0239,10.338,10.4446,10.6613,10.8501,11.3134,12.5482,-9999,-9999
200605,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.034,5.361,1.558,7.996,2.331,7.034,0.0,5.361,1.558,0.0,7.996,2.331,0.0,453.417,-9999,-9999,219.547,219.547,0.0,-9999,-9999,300.323,300.323,0.0,-9999,-9999,298.884,298.884,0.0,-9999,-9999,3.816,3.816,0.0,79.857,79.857,0.0,5.809,5.809,0.0,1.666,1.666,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.1227,0.0,144.55,0.0,-9999,-9999,21.0901,0.0,-9999,-9999,-9999,-9999,17.5161,30.4839,0.0,0.0,-4.43232,-4.28813,0.0,0.0,-9999,-9999,-9999,-9999,-4.43922,-4.24115,0.0,0.0,-9999,-9999,-9999,-9999,-4.39856,-4.38754,0.0,0.0,0.0154774,0.0133613,-4.55591,-4.52041,-4.48791,-4.40641,-4.36717,-4.28813,-4.20878,-4.52041,-4.48839,-4.472,-4.38503,-4.29841,-4.28813,-4.28813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.23639,6.41796,2.17459,2.20223,0.0,0.0,-9999,-9999,-9999,-9999,-10.3171,-10.2026,7.28758,7.25058,0.0,0.0,-9999,-9999,-9999,-9999,6.23639,6.54238,2.17459,2.51782,0.0,0.0,-9999,-9999,-9999,-9999,-10.3276,-10.2026,7.27689,7.25058,0.0,0.0,-9999,-9999,-9999,-9999,5.8037,6.17253,6.23639,6.40858,6.83818,6.8905,6.8905,5.77574,5.81245,5.82602,6.23639,6.40858,6.41796,6.54238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.8544,-10.6527,-10.6527,-10.3171,-10.2026,-10.2026,-10.2026,-10.3526,-10.3171,-10.2453,-10.2026,-10.1924,-10.1596,-10.1425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.81724,6.00459,5.51978,0.0584758,4.61232,5.1539,5.30917,5.57334,5.77333,5.81724,5.99737,5.45012,4.68606,5.60731,0.074216,4.7297,5.01672,5.23298,5.72709,5.86087,6.02172,6.22018,10.1054,10.2457,9.90732,0.050017,9.13273,9.53894,9.6942,10.0115,10.0939,10.1778,10.2385,9.88244,9.12528,9.99766,0.0682832,9.25011,9.44904,9.67221,10.0255,10.3127,10.4281,10.5116,5.95126,6.56876,5.44936,0.133194,3.93901,4.35818,4.80861,5.44548,6.18707,6.20322,6.56876,5.60326,5.07175,5.39322,0.132486,2.93474,4.83964,5.06197,5.42682,5.9931,6.18707,6.39182,11.1375,11.0752,11.5456,0.131274,10.7058,10.9397,10.9696,11.3154,11.4164,13.0516,13.2031,10.807,10.7058,11.3416,0.137868,10.3694,10.6879,10.807,11.0695,11.3757,11.8707,13.212,-9999,-9999
200606,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.591,8.284,1.27,11.748,2.742,10.822,0.26875,8.303,1.304,0.28125,12.086,2.868,0.2625,485.464,-9999,-9999,270.083,276.879,0.269444,-9999,-9999,301.05,301.05,0.0,-9999,-9999,299.727,305.939,0.268056,-9999,-9999,5.534,5.863,0.26875,80.355,80.355,0.0,4.251,4.251,0.0,1.824,1.735,0.247917,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.2187,0.269444,139.437,0.263889,-9999,1.62745,19.7669,0.264583,-9999,0.595377,-9999,-9999,16.0667,31.9333,11.0,21.9,-4.67522,-4.38247,0.260417,0.261806,0.167742,0.166623,0.239301,0.241708,-4.6837,-4.28353,0.261111,0.261806,0.154158,0.167057,0.229984,0.242007,-4.5,-4.4241,0.259566,0.261528,0.0216043,0.0243538,-4.6837,-4.67029,-4.61923,-4.49352,-4.38247,-4.32896,-4.29148,-4.6837,-4.63567,-4.61647,-4.37518,-4.29974,-4.28547,-4.22903,0.261111,0.249306,0.260417,0.258333,0.261806,0.258333,0.261806,0.261111,0.260417,0.261111,0.260417,0.261806,0.263889,0.264583,5.40678,5.8413,3.10275,3.12941,0.28125,0.28125,0.34666,0.366656,0.655582,0.517181,-9.49503,-9.28919,8.2779,8.19914,0.25,0.252083,0.154173,0.156063,0.277129,0.208867,5.40003,6.11592,3.09943,3.44291,0.28125,0.28125,0.322138,0.366612,0.642952,0.517151,-9.50394,-9.2839,8.26943,8.20608,0.251042,0.252083,0.153702,0.157057,0.276868,0.20961,5.18147,5.32088,5.40003,5.98404,6.27915,6.43374,6.43811,5.16879,5.32176,5.40003,5.69793,5.98183,6.05125,6.11605,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,0.28125,-9.8153,-9.74978,-9.72808,-9.41174,-9.30045,-9.28921,-9.27012,-9.50968,-9.41704,-9.36813,-9.28919,-9.24352,-9.13941,-8.98457,0.244792,0.246875,0.246875,0.25,0.252083,0.252083,0.252083,0.246875,0.251042,0.25,0.252083,0.252083,0.252083,0.25625,6.56507,6.78938,6.31032,0.0520188,5.62435,5.92564,6.10995,6.20142,6.62801,6.65077,6.78199,6.13184,6.1083,6.47556,0.0698983,5.64547,5.9246,6.11861,6.60124,6.89355,6.9355,7.02495,10.991,11.0729,10.7344,0.0434637,10.256,10.4041,10.4909,10.7338,10.9684,11.0074,11.0682,10.8071,10.792,10.9666,0.0609923,10.2619,10.5416,10.7872,10.9796,11.2427,11.3871,11.5635,6.25331,6.55832,6.26953,0.104031,5.13273,5.55437,5.79104,6.25331,6.53084,7.26143,7.33188,6.17235,6.13111,6.09454,0.112844,5.03261,5.4002,5.54265,6.04942,6.46264,6.88149,7.33188,11.3535,11.3405,12.012,0.125857,11.3115,11.3518,11.4154,11.7722,11.9285,13.5404,13.6057,11.846,11.7897,11.9394,0.126642,10.9413,11.341,11.4627,11.7456,12.1851,12.7092,13.6057,-9999,-9999
