TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_9,TS_F_MDS_10,TS_F_MDS_11,TS_F_MDS_12,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,TS_F_MDS_9_QC,TS_F_MDS_10_QC,TS_F_MDS_11_QC,TS_F_MDS_12_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200501,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.152,-1.785,1.465,-0.113,1.655,-1.152,0.0,-1.785,1.465,0.0,-0.113,1.655,0.0,127.383,-9999,-9999,55.353,55.353,0.0,-9999,-9999,264.994,264.994,0.0,-9999,-9999,263.042,263.042,0.0,-9999,-9999,0.966,0.966,0.0,96.102,96.102,0.0,3.331,3.331,0.0,1.856,1.856,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,109.339,0.0,106.628,-9999,32.5287,0.0,31.7224,-9999,2.0,3,29.5484,18.4516,0.0,0.0,-4.23992,-4.33086,0.0,0.0,-9999,-9999,-9999,-9999,-4.69059,-4.28448,0.0,0.0,-9999,-9999,-9999,-9999,-4.16023,-4.34866,0.0,0.0,0.0538458,0.0255886,-4.69059,-4.48372,-4.37143,-4.20195,-3.99205,-3.76285,-3.56252,-4.65376,-4.47016,-4.47016,-4.33086,-4.20195,-4.1893,-4.1379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.18355,3.92224,4.9332,5.09974,0.0,0.0,-9999,-9999,-9999,-9999,-17.3305,-17.1441,4.10045,4.41118,0.0,0.0,-9999,-9999,-9999,-9999,3.21967,4.01603,5.46717,5.09027,0.0,0.0,-9999,-9999,-9999,-9999,-16.916,-17.1777,4.46854,4.36443,0.0,0.0,-9999,-9999,-9999,-9999,3.21967,3.81685,3.94211,4.23997,4.41951,4.60454,4.7174,3.41665,3.70402,3.70402,3.92224,4.23997,4.25358,4.34014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.788,-17.3351,-17.3271,-17.1887,-16.8969,-16.7716,-16.4302,-17.3305,-17.3271,-17.3271,-17.1777,-17.1441,-17.1441,-17.1441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33683,2.54848,2.58085,0.0412555,2.23644,2.32567,2.32805,2.55111,2.86876,2.91621,2.9698,2.93236,3.20452,2.94389,0.0920156,2.12002,2.40595,2.59846,2.93236,3.12728,3.2146,3.30761,6.80699,6.83297,6.92951,0.0214322,6.78657,6.79791,6.80713,6.87252,7.0678,7.11053,7.15087,7.02164,7.89511,7.10412,0.100638,5.88205,6.79719,6.84121,7.09204,7.28571,7.6067,7.86055,7.19451,6.25605,6.84973,0.406962,1.33746,1.33756,6.82757,7.22825,9.10116,9.13997,9.14778,7.30074,4.49562,5.98577,0.313998,1.33746,3.79843,4.87825,6.18216,7.22668,7.30041,9.13997,5.19378,4.00476,4.7346,0.0861853,4.00468,4.3025,4.31368,4.38003,5.19377,5.19857,5.42928,4.37194,3.14577,4.07409,0.11192,3.1738,3.42395,3.5517,4.01568,4.37192,4.87479,5.19855,-9999,-9999
200502,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.701,-3.219,1.274,-2.036,1.577,-2.701,0.0,-3.219,1.274,0.0,-2.036,1.577,0.0,190.893,-9999,-9999,87.783,87.783,0.0,-9999,-9999,261.152,261.152,0.0,-9999,-9999,258.379,258.379,0.0,-9999,-9999,0.813,0.813,0.0,95.461,95.461,0.0,4.031,4.031,0.0,1.847,1.847,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,108.704,0.0,120.979,-9999,32.2172,0.0,35.8554,-9999,3.0,3,26.8214,21.1786,0.0,0.0,-4.22332,-4.30767,0.0,0.0,-9999,-9999,-9999,-9999,-4.67571,-4.25913,0.0,0.0,-9999,-9999,-9999,-9999,-4.1525,-4.32758,0.0,0.0,0.0521581,0.0255254,-4.67571,-4.4775,-4.3522,-4.18141,-3.98185,-3.79078,-3.57286,-4.63681,-4.4472,-4.4472,-4.30767,-4.18141,-4.16875,-4.11687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.15199,4.85873,3.96452,4.1856,0.0,0.0,-9999,-9999,-9999,-9999,-15.761,-15.5707,5.69375,5.9834,0.0,0.0,-9999,-9999,-9999,-9999,4.17777,4.98559,4.70422,4.05407,0.0,0.0,-9999,-9999,-9999,-9999,-15.512,-15.6248,5.59009,5.94533,0.0,0.0,-9999,-9999,-9999,-9999,4.17777,4.77669,4.89002,5.18876,5.42197,5.72575,5.97171,4.29027,4.61771,4.61771,4.85873,5.18876,5.20447,5.29999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.215,-15.782,-15.7158,-15.694,-15.512,-15.4404,-15.305,-15.761,-15.7158,-15.7157,-15.6248,-15.5707,-15.5707,-15.5707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89777,2.10006,2.13046,0.0391902,1.80681,1.88663,1.889,2.10343,2.40916,2.45144,2.50663,2.45837,2.72914,2.49256,0.0835554,1.77933,2.07186,2.15747,2.45947,2.68559,2.75785,2.85336,6.34497,6.35919,6.45804,0.0197122,6.32373,6.3359,6.34511,6.39992,6.57639,6.61912,6.66263,6.52827,7.40485,6.64506,0.091727,5.53108,6.33519,6.36827,6.59258,6.82308,7.14171,7.36956,6.92465,6.02139,6.53992,0.410146,0.934773,0.934839,6.57147,6.95712,8.75978,8.79713,8.80465,7.02689,4.32699,5.72416,0.310102,0.934772,3.51719,4.69527,5.95027,6.9556,7.02657,8.79713,6.95673,5.5139,6.4147,0.103679,5.5138,5.9025,5.91913,5.99744,6.95671,6.96256,7.26211,5.98678,4.49062,5.63121,0.136281,4.52022,4.86219,5.04716,5.52593,5.98676,6.60636,6.96254,-9999,-9999
200503,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.118,1.593,2.19,4.599,2.976,3.118,0.0,1.593,2.19,0.0,4.599,2.976,0.0,283.188,-9999,-9999,146.598,146.598,0.0,-9999,-9999,278.114,278.114,0.0,-9999,-9999,278.97,278.97,0.0,-9999,-9999,1.879,1.879,0.0,95.455,95.455,0.0,2.011,2.011,0.0,1.429,1.429,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,109.046,0.0,136.385,-9999,32.4583,0.0,40.5958,-9999,1.0,3,23.5484,24.4516,0.0,0.0,-4.23642,-4.3344,0.0,0.0,-9999,-9999,-9999,-9999,-4.69108,-4.28671,0.0,0.0,-9999,-9999,-9999,-9999,-4.16949,-4.35161,0.0,0.0,0.0524732,0.0253957,-4.69108,-4.48804,-4.36921,-4.20721,-3.99225,-3.79836,-3.57835,-4.65383,-4.47063,-4.47063,-4.3344,-4.20721,-4.19484,-4.13911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.99253,5.89817,3.14297,2.79445,0.0,0.0,-9999,-9999,-9999,-9999,-13.8038,-13.8893,7.56549,7.34698,0.0,0.0,-9999,-9999,-9999,-9999,4.93896,6.00822,4.26139,2.64314,0.0,0.0,-9999,-9999,-9999,-9999,-13.6534,-13.9073,7.34433,7.37488,0.0,0.0,-9999,-9999,-9999,-9999,4.93896,5.62254,5.76348,6.06852,6.32388,7.30084,7.59063,5.25319,5.61414,5.61414,5.87962,6.13065,6.13065,6.26442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.9288,-14.2401,-14.048,-13.8764,-13.7583,-13.6361,-13.4062,-13.9444,-13.8893,-13.8769,-13.8762,-13.8762,-13.8578,-13.8038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84102,4.0428,4.08155,0.042036,3.72321,3.83399,3.84102,4.01084,4.32339,4.45879,4.50186,4.46238,4.69618,4.38128,0.115577,3.2934,3.84102,4.0475,4.43724,4.55824,4.66349,4.70116,8.31165,8.32952,8.43317,0.0237417,8.28309,8.30462,8.31165,8.35302,8.55604,8.64154,8.666,8.54548,9.38726,8.55077,0.124408,6.94782,8.30462,8.3229,8.54548,8.7062,9.04628,9.34192,7.89076,6.86148,7.78161,0.355446,3.26008,3.26031,7.48831,7.92777,9.98193,10.0245,10.0331,8.00727,4.93069,6.69348,0.316811,3.20602,4.56677,5.35034,6.86148,7.92604,8.00691,10.0245,9.32096,7.62,8.70781,0.120532,7.61988,8.12323,8.14814,8.23592,9.32092,9.32792,9.71544,8.22196,6.48024,7.82718,0.158644,6.50439,6.99887,7.27197,7.63183,8.22194,8.96689,9.32789,-9999,-9999
200504,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.769,5.193,1.955,7.938,2.85,6.769,0.0,5.193,1.955,0.0,7.938,2.85,0.0,379.685,-9999,-9999,178.56,178.56,0.0,-9999,-9999,298.455,298.455,0.0,-9999,-9999,303.664,303.664,0.0,-9999,-9999,2.542,2.542,0.0,95.279,95.279,0.0,4.556,4.556,0.0,1.619,1.619,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,109.04,0.0,128.46,-9999,32.4076,0.0,38.1791,-9999,2.0,3,20.3,27.7,0.0,0.0,-4.23355,-4.32486,0.0,0.0,-9999,-9999,-9999,-9999,-4.68613,-4.27736,0.0,0.0,-9999,-9999,-9999,-9999,-4.16101,-4.34312,0.0,0.0,0.052838,0.0255005,-4.68613,-4.48327,-4.36468,-4.19737,-3.98895,-3.78377,-3.57119,-4.64851,-4.46318,-4.46318,-4.32486,-4.19737,-4.18481,-4.13177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.32893,6.51687,2.89843,2.08915,0.0,0.0,-9999,-9999,-9999,-9999,-11.7355,-12.021,9.1962,8.69035,0.0,0.0,-9999,-9999,-9999,-9999,5.20773,6.59634,4.33577,2.01656,0.0,0.0,-9999,-9999,-9999,-9999,-11.6661,-12.0,8.87784,8.7634,0.0,0.0,-9999,-9999,-9999,-9999,5.20773,6.10513,6.18095,6.55322,6.74066,7.77805,8.12173,5.78212,6.18095,6.18095,6.31407,6.59177,6.62042,6.74066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.7655,-12.2548,-12.0049,-11.867,-11.6661,-11.6172,-11.3814,-12.0477,-12.021,-12.0049,-12.0,-11.867,-11.867,-11.7355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.96548,5.1734,5.21744,0.0453465,4.83001,4.95964,4.96548,5.13929,5.42636,5.65476,5.67748,5.6373,5.85808,5.49303,0.137068,4.06111,4.96548,5.175,5.54342,5.6868,5.77146,5.83027,9.42866,9.45076,9.56056,0.0277704,9.38141,9.42282,9.42866,9.47035,9.74125,9.80896,9.8548,9.71843,10.5442,9.65404,0.146217,7.84321,9.33184,9.43615,9.64556,9.86901,10.1612,10.5034,8.51523,7.40449,8.55431,0.333847,4.56386,4.56417,8.08093,8.55516,10.7719,10.8178,10.8271,8.64095,5.32089,7.30954,0.327362,3.96634,5.22097,5.77376,7.40449,8.5533,8.64057,10.8178,10.6272,8.72444,9.9459,0.134386,8.72431,9.29449,9.32335,9.42029,10.6271,10.635,11.0751,9.40444,7.48317,8.97678,0.174857,7.50612,8.07739,8.39439,8.75608,9.40442,10.2395,10.635,-9999,-9999
200505,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.994,9.026,2.081,12.104,3.153,10.994,0.0,9.026,2.081,0.0,12.104,3.153,0.0,452.553,-9999,-9999,233.594,233.594,0.0,-9999,-9999,311.551,311.551,0.0,-9999,-9999,319.562,319.562,0.0,-9999,-9999,3.657,3.657,0.0,95.598,95.598,0.0,5.367,5.367,0.0,1.646,1.646,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,109.339,0.0,124.853,-9999,32.5287,0.0,37.1443,-9999,3.0,3,17.3226,30.6774,0.0,0.0,-4.23992,-4.33086,0.0,0.0,-9999,-9999,-9999,-9999,-4.69059,-4.28448,0.0,0.0,-9999,-9999,-9999,-9999,-4.16023,-4.34866,0.0,0.0,0.0538458,0.0255886,-4.69059,-4.48372,-4.37143,-4.20195,-3.99205,-3.76285,-3.56252,-4.65376,-4.47016,-4.47016,-4.33086,-4.20195,-4.1893,-4.1379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.91807,6.50062,2.75676,2.05349,0.0,0.0,-9999,-9999,-9999,-9999,-9.75582,-10.2166,10.7033,10.0011,0.0,0.0,-9999,-9999,-9999,-9999,4.52628,6.5952,4.08268,1.97061,0.0,0.0,-9999,-9999,-9999,-9999,-9.65122,-10.2003,10.5338,10.0558,0.0,0.0,-9999,-9999,-9999,-9999,4.52628,5.56249,5.74647,6.27924,6.51807,7.7259,7.87658,5.76187,5.97966,6.21002,6.23471,6.40034,6.50062,6.5952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.5459,-10.2166,-10.1842,-9.90017,-9.64079,-9.56205,-9.33232,-10.4034,-10.2605,-10.2605,-10.2166,-9.9019,-9.90017,-9.75582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.93894,7.07208,7.12499,0.0409623,6.803,6.9286,6.93894,6.98516,7.29289,7.50669,7.60057,7.50872,7.61967,7.22341,0.164509,5.40014,6.93894,6.97511,7.36119,7.398,7.50758,7.61434,11.4091,11.3566,11.4736,0.0304659,11.2669,11.3088,11.3245,11.4091,11.5673,11.7883,11.8069,11.598,12.3103,11.3836,0.17624,9.16299,10.8316,11.2629,11.3832,11.6455,11.8503,12.2879,9.1262,7.93576,9.64831,0.237087,7.93551,8.09324,8.66073,9.169,11.5448,11.594,11.6039,9.26094,5.70267,7.99453,0.331885,4.59887,5.72959,6.81447,8.09272,9.21129,9.26094,11.594,12.3548,10.2865,11.6327,0.144749,10.2864,10.9374,10.9727,11.0743,12.3547,12.3633,12.8669,11.0561,9.00974,10.6198,0.186319,9.02453,9.70869,10.0557,10.4598,11.0561,11.9732,12.3633,-9999,-9999
