TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
201601,2.959,1.0,1.838,1.924,1.0,4.657,2.61,1.0,3.677,2.704,1.472,5.157,2.238,2.959,1.0,1.838,1.924,1.0,4.657,2.61,1.0,137.197,57.023,1.0,58.867,57.023,1.0,288.683,1.0,295.852,288.683,1.0,272.536,1.0,292.642,272.536,1.0,1.838,1.0,2.196,1.838,1.0,101.597,101.651,1.0,1.23,1.157,1.0,1.068,0.979,0.979167,0.0978893639411108,0.6821236559139787,11.483851478494623,1.0,9.887761424731183,1.0,323.2744623655913,1.0,459.808,1.0,5.773,5.982,6.203,6.846,8.889,1.0,1.0,1.0,1.0,1.0,46.218,44.031,1.0,1.0,-6.5472,1.0,3.62433,0.999328,9.09767,0.0827302,3.57285,1.0,8.96845,0.170181,0.999328,1,28.9355,19.0645,28.9355,19.0323,0.581012,0.610483,0.922043,0.942876,0.0130108,0.0131244,0.0261787,0.0295383,0.577131,0.609287,0.919355,0.942876,0.0127378,0.0131244,0.026044,0.0295383,0.584755,0.583615,0.924076,0.933333,0.00309866,0.00334793,0.551109,0.561501,0.573778,0.581751,0.60139,0.606934,0.609772,0.536947,0.553649,0.568618,0.582093,0.60139,0.606574,0.610483,0.976478,0.884409,0.954301,0.907258,0.947581,0.950269,0.953629,0.977151,0.977151,0.883737,0.889113,0.947581,0.942876,0.942876,0.745206,0.758711,0.140442,0.138889,0.938821,0.955506,0.014909,0.0145944,0.0353258,0.0473771,0.274949,0.326248,0.681653,0.690437,0.897236,0.924071,0.0220172,0.0228848,0.0618784,0.05501,0.745206,0.757212,0.140442,0.138931,0.938821,0.955506,0.0145317,0.0145944,0.0351682,0.0473771,0.265575,0.325648,0.68643,0.689789,0.890445,0.924071,0.0216554,0.0228848,0.0617507,0.05501,0.647632,0.698101,0.744004,0.749611,0.757591,0.762152,0.780483,0.647504,0.66893,0.69908,0.747623,0.757365,0.759076,0.780988,0.983315,0.984427,0.944661,0.938821,0.923804,0.939933,0.941602,0.983315,0.983315,0.983315,0.938821,0.939933,0.923804,0.949388,0.200673,0.224135,0.262719,0.291515,0.328692,0.339793,0.350788,0.206694,0.247817,0.268768,0.314701,0.334258,0.347864,0.349647,0.777872,0.798246,0.876769,0.858178,0.968081,0.942407,0.964582,0.759281,0.752575,0.873373,0.935786,0.942407,0.949283,0.961187,0.82415,0.822657,0.790341,0.011462,0.642474,0.651182,0.786396,0.814949,0.827526,0.847396,0.85702,0.811679,0.811622,0.804724,0.0103847,0.642474,0.786314,0.800922,0.820944,0.840176,0.849027,0.880152,0.232942,0.21337,0.206726,0.00970352,0.0852102,0.104366,0.186343,0.214919,0.243484,0.258336,0.288657,0.239858,0.234491,0.21997,0.0093618,0.0899511,0.183631,0.205739,0.225786,0.249075,0.269122,0.304093,0.752253,0.96568,0.838375,0.0210022,0.658338,0.70257,0.719889,0.815858,0.95545,0.967889,1.03064,0.96568,0.999442,0.874795,0.0228497,0.660883,0.714105,0.770875,0.844045,0.966694,1.02498,1.11682,0.295074,0.384121,0.31019,0.00964932,0.207596,0.261924,0.268815,0.289892,0.35015,0.382368,0.404171,0.384121,0.382368,0.321686,0.0115959,0.199584,0.261927,0.269295,0.290531,0.382225,0.385934,0.450094,-9999,-9999
201602,7.316,1.0,6.37,1.397,1.0,8.515,1.73,1.0,7.482,6.725,1.19,8.436,1.502,7.316,1.0,6.37,1.397,1.0,8.515,1.73,1.0,201.912,68.411,1.0,71.054,68.411,1.0,320.655,1.0,325.403,320.655,1.0,307.433,1.0,329.647,307.433,1.0,2.46,1.0,2.625,2.46,1.0,101.305,101.354,1.0,6.124,7.951,1.0,1.56,1.777,0.601293,-9999,-9999,29.356568247126436,1.0,10.585066091954024,1.0,348.29834770114945,1.0,445.105,0.908046,9.847,9.876,9.847,9.929,10.359,1.0,1.0,1.0,1.0,1.0,50.684,47.006,1.0,1.0,0.457023,1.0,4.98897,0.903017,11.0908,0.120364,-1.04064,0.907328,-2.31342,0.294087,2.0,2,26.6897,21.3103,26.6897,21.2759,0.668745,0.67493,0.844828,0.846264,0.0121665,0.0122351,0.0226106,0.027266,0.691894,0.67493,0.841954,0.846264,0.0114855,0.0122351,0.0222516,0.027266,0.687294,0.68429,0.840679,0.842205,0.00286587,0.00312336,0.655766,0.668745,0.673561,0.68071,0.70469,0.706862,0.709237,0.654986,0.659229,0.669437,0.679577,0.70469,0.707963,0.709374,0.849856,0.844828,0.846264,0.846264,0.839799,0.839799,0.839799,0.849856,0.849138,0.847701,0.846264,0.839799,0.822557,0.839799,0.935972,0.943883,0.197969,0.199485,0.875862,0.875862,0.0147443,0.0148577,0.0156086,0.0171265,0.291854,0.295241,0.624014,0.625565,0.806433,0.809881,0.0188781,0.0189474,0.0414419,0.0461038,0.935972,0.943883,0.197969,0.199485,0.875862,0.875862,0.0146863,0.0148577,0.0155539,0.0171265,0.340578,0.295241,0.568477,0.625565,0.800164,0.809881,0.0168285,0.0189474,0.0405493,0.0461038,0.924577,0.934758,0.935972,0.941051,0.94403,0.945002,0.948002,0.923652,0.927965,0.935582,0.941039,0.94403,0.945002,0.948002,0.875862,0.875862,0.875862,0.856347,0.851421,0.875862,0.875862,0.875862,0.875862,0.875862,0.875862,0.851421,0.875862,0.875862,0.27754,0.292014,0.294254,0.303951,0.361297,0.365799,0.367566,0.276916,0.281952,0.292312,0.302322,0.358922,0.366013,0.370167,0.819913,0.81333,0.809881,0.809964,0.793805,0.79553,0.790807,0.816464,0.816464,0.806433,0.804791,0.79553,0.79553,0.787808,1.04971,1.04958,1.04405,0.00332668,1.00252,1.01051,1.02594,1.04971,1.05822,1.06202,1.06987,1.04576,1.04596,1.04788,0.00305361,1.00514,1.01675,1.04596,1.05037,1.05824,1.06468,1.07258,0.351449,0.374649,0.359756,0.00226783,0.340158,0.34206,0.345912,0.356082,0.3707,0.374774,0.384631,0.349509,0.354066,0.360581,0.00212657,0.340246,0.344241,0.349509,0.358281,0.371218,0.37495,0.379126,1.25219,1.29115,1.19546,0.0165043,1.01987,1.08796,1.11481,1.17478,1.27139,1.29115,1.36154,1.29115,1.27139,1.21005,0.0175012,1.01987,1.08952,1.12551,1.19923,1.29115,1.33639,1.37831,0.502968,0.530027,0.483827,0.00669133,0.390684,0.448389,0.450755,0.471543,0.513847,0.530203,0.550265,0.530027,0.51165,0.489104,0.00718782,0.390684,0.448802,0.456924,0.486179,0.529857,0.539116,0.554815,-9999,-9999
201603,9.567,1.0,8.012,1.513,1.0,11.045,2.424,1.0,9.227,7.847,1.5,10.532,2.551,9.567,1.0,8.012,1.513,1.0,11.045,2.424,1.0,294.438,140.01,1.0,141.617,140.01,1.0,315.18,1.0,315.58,315.18,1.0,311.586,1.0,317.347,311.586,1.0,4.22,1.0,4.339,4.22,1.0,101.217,101.259,1.0,2.926,3.966,1.0,1.74,1.887,0.613575,0.1922106232984827,0.5134408602150539,67.31447782258064,1.0,25.360954301075267,1.0,361.4779569892472,1.0,424.363,0.969758,12.371,12.359,12.27,12.25,12.312,1.0,1.0,1.0,1.0,1.0,47.145,46.17,1.0,1.0,2.60225,1.0,15.1187,0.969086,29.2693,0.200037,18.5416,0.969086,35.8959,0.344789,0.968414,1,23.5484,24.4516,23.5484,24.129,0.395176,0.393691,0.954973,0.954973,0.0152704,0.0152759,0.0275059,0.0265128,0.395119,0.393691,0.954973,0.954973,0.0146608,0.0152759,0.0271722,0.0265128,0.410586,0.4107,0.944876,0.946909,0.00344889,0.00293203,0.386276,0.391562,0.394504,0.404847,0.41972,0.437317,0.442658,0.388942,0.393691,0.395771,0.406321,0.411668,0.43703,0.440976,0.956317,0.954973,0.956317,0.957661,0.940188,0.922715,0.912634,0.956317,0.954973,0.954973,0.957661,0.957661,0.922715,0.911962,1.42558,1.42836,0.273614,0.272656,0.991877,0.991877,0.0178298,0.0178415,0.0271491,0.0267948,-0.616288,-0.621717,1.24593,1.24795,0.91719,0.91719,0.023236,0.0232405,0.0439116,0.0440972,1.42558,1.42836,0.273614,0.272656,0.991877,0.991877,0.0177923,0.0178415,0.0271244,0.0267948,-0.616391,-0.621717,1.24589,1.24795,0.91719,0.91719,0.0218581,0.0232405,0.0431982,0.0440972,1.41697,1.42095,1.42558,1.4383,1.44984,1.4619,1.46585,1.41697,1.42558,1.4257,1.44553,1.4631,1.46556,1.46846,0.991877,0.982059,0.991877,0.956533,0.966856,0.997312,0.997312,0.991877,0.991877,0.991877,0.966856,0.997312,0.997312,0.997312,-0.630904,-0.629923,-0.627665,-0.616391,-0.586205,-0.555403,-0.543872,-0.633952,-0.630355,-0.628285,-0.622976,-0.593167,-0.555403,-0.550901,0.918481,0.918481,0.917078,0.91719,0.897667,0.874722,0.855383,0.919659,0.918481,0.918481,0.91719,0.901875,0.874722,0.854039,1.78295,1.78249,1.79666,0.00480297,1.76281,1.77551,1.78131,1.78402,1.79704,1.82644,1.85644,1.79042,1.7912,1.80023,0.00521672,1.76333,1.77551,1.78231,1.78665,1.82104,1.82987,1.87026,1.39543,1.3888,1.38596,0.00248616,1.36488,1.37067,1.37304,1.38497,1.39225,1.39543,1.41732,1.39195,1.39608,1.38965,0.0023661,1.36883,1.37235,1.37605,1.39097,1.39399,1.39619,1.41637,1.82132,1.83378,1.82318,0.00613628,1.77669,1.78321,1.79482,1.82132,1.83434,1.86674,1.8753,1.83378,1.8161,1.82401,0.00539471,1.77395,1.79165,1.8034,1.82276,1.83434,1.84128,1.8756,1.34959,1.35433,1.34749,0.0038061,1.298,1.33292,1.33652,1.34116,1.35181,1.38002,1.38559,1.35433,1.34222,1.3461,0.00322907,1.298,1.33152,1.33639,1.34425,1.3518,1.35479,1.38381,-9999,-9999
201604,13.848,1.0,11.696,1.478,1.0,15.412,2.637,1.0,13.678,11.744,1.521,15.086,2.594,13.848,1.0,11.696,1.478,1.0,15.412,2.637,1.0,387.67,202.01,1.0,204.448,202.01,1.0,335.884,1.0,332.795,335.884,1.0,337.989,1.0,338.904,337.989,1.0,5.259,1.0,5.396,5.259,1.0,101.203,101.231,1.0,1.986,1.342,1.0,1.509,1.718,0.997222,0.20358170274375806,0.8402777777777779,111.05254097222222,1.0,37.018557638888886,1.0,388.8724305555555,1.0,427.857,1.0,18.101,18.001,17.769,17.459,16.635,1.0,1.0,1.0,1.0,1.0,38.984,38.987,1.0,1.0,5.39467,1.0,23.4899,0.999306,39.4436,0.337713,39.4698,0.999306,66.2767,0.3938,0.998611,1,20.2,27.8,20.2,27.8,0.564012,0.569188,0.990972,0.994444,0.0243614,0.0244412,0.0357128,0.0350903,0.56474,0.568237,0.990972,0.994444,0.0243821,0.0244201,0.035727,0.0350756,0.569211,0.562204,0.9925,0.99316,0.00441495,0.00397995,0.528403,0.536261,0.551465,0.566807,0.578499,0.588488,0.59759,0.523657,0.534141,0.536261,0.565521,0.578499,0.584498,0.595603,0.995833,0.995833,0.995139,0.994444,0.994444,0.988194,0.990972,0.995833,0.995833,0.995833,0.990972,0.994444,0.990972,0.990972,2.56858,2.57669,0.335745,0.360376,0.996825,1.0,0.0278016,0.0280941,0.0548129,0.0560269,-0.904196,-0.902216,1.99477,1.99953,0.986637,0.990212,0.0351411,0.0351717,0.0369518,0.0365308,2.56858,2.57457,0.335745,0.360921,0.996825,1.0,0.0278459,0.0280141,0.0548354,0.0559868,-0.902948,-0.902274,1.99626,1.99942,0.986637,0.990212,0.0351624,0.0351648,0.0369721,0.0365242,2.48394,2.50109,2.53401,2.56858,2.58346,2.59557,2.60381,2.47978,2.49656,2.50109,2.56197,2.58346,2.59351,2.59884,1.0,1.0,1.0,0.996825,0.992063,1.0,0.996825,1.0,1.0,1.0,1.0,0.992063,0.996825,0.996825,-0.905602,-0.902948,-0.902644,-0.900397,-0.888378,-0.880097,-0.871999,-0.906611,-0.903266,-0.902873,-0.901262,-0.88908,-0.883523,-0.875325,0.992681,0.986637,0.990212,0.986637,0.986637,0.986637,0.986637,0.992681,0.992681,0.992681,0.990212,0.986637,0.986637,0.985444,2.87858,2.87405,2.87619,0.00652632,2.80832,2.83672,2.84235,2.86962,2.90026,2.91257,2.93879,2.88599,2.88713,2.88686,0.00767634,2.82397,2.84122,2.85871,2.88089,2.90026,2.91966,2.94648,2.32089,2.30581,2.31399,0.00300427,2.2866,2.30036,2.30199,2.30939,2.32239,2.3254,2.34318,2.31958,2.32239,2.31764,0.00363667,2.29557,2.30138,2.30336,2.31507,2.32312,2.32823,2.36592,3.00629,3.02603,3.04625,0.0136041,2.90394,2.93581,2.98078,3.03573,3.11855,3.13322,3.18512,3.02575,3.07941,3.05897,0.0127386,2.92263,2.97106,2.9975,3.05326,3.11855,3.13576,3.18512,2.46413,2.4717,2.47668,0.00575393,2.40633,2.43144,2.45091,2.4734,2.49667,2.51077,2.53857,2.4734,2.48455,2.48009,0.00555169,2.42863,2.44183,2.45354,2.48264,2.50351,2.5111,2.53857,-9999,-9999
201605,16.711,1.0,14.17,1.332,1.0,18.169,2.763,1.0,16.819,14.683,1.67,18.043,2.704,16.711,1.0,14.17,1.332,1.0,18.169,2.763,1.0,456.424,224.85,1.0,233.354,224.85,1.0,351.784,1.0,347.793,351.784,1.0,361.346,1.0,357.686,361.346,1.0,6.99,1.0,7.049,6.99,1.0,101.245,101.261,1.0,4.584,4.462,1.0,1.42,1.395,0.158602,-9999,-9999,132.4518991935484,1.0,41.76777150537634,1.0,401.656317204301,1.0,417.315,0.336694,20.089,20.015,19.82,19.568,18.775,1.0,1.0,1.0,1.0,1.0,43.137,38.771,1.0,1.0,7.22316,1.0,41.7271,0.334677,70.3367,0.483448,23.6086,0.336694,39.7955,0.402469,2.0,2,17.5806,30.4194,14.1613,22.2903,-1.11329,-1.12795,0.326613,0.326613,0.0360435,0.0355278,0.0422404,0.040085,-1.11329,-1.12795,0.326613,0.326613,0.0360435,0.0355268,0.0422404,0.040084,-1.11061,-1.11655,0.325168,0.32542,0.00522511,0.00567959,-1.18503,-1.12795,-1.123,-1.11329,-1.10184,-1.0839,-1.04465,-1.20379,-1.12795,-1.12423,-1.11527,-1.10921,-1.09082,-1.07562,0.327285,0.326613,0.325941,0.326613,0.321909,0.320565,0.325269,0.327285,0.326613,0.325941,0.327285,0.321909,0.325269,0.320565,3.36929,3.33472,0.352657,0.363815,0.370968,0.370968,0.0382415,0.0361527,0.0698408,0.0675675,-3.61816,-3.62,3.97399,3.97094,0.3,0.3,0.0513414,0.0511315,0.0522055,0.0523878,3.36929,3.33472,0.352657,0.363815,0.370968,0.370968,0.0382415,0.0361464,0.0698408,0.0675641,-3.61816,-3.62,3.97399,3.97094,0.3,0.3,0.0513414,0.0511314,0.0522055,0.0523878,3.21375,3.31854,3.33472,3.36929,3.41258,3.43542,3.48385,3.17034,3.31829,3.31854,3.35207,3.386,3.43246,3.46979,0.370968,0.370968,0.370968,0.370968,0.363799,0.363799,0.370968,0.370968,0.370968,0.370968,0.370968,0.363799,0.363799,0.370968,-3.64266,-3.62244,-3.62123,-3.61772,-3.61059,-3.60352,-3.59176,-3.64266,-3.62633,-3.62137,-3.6171,-3.60589,-3.60352,-3.59968,0.297812,0.301075,0.301075,0.3,0.3,0.298925,0.293511,0.297812,0.296774,0.3,0.294624,0.298925,0.298925,0.3,4.05318,4.05149,4.01594,0.0215071,3.7637,3.87127,3.87704,4.04987,4.12271,4.13504,4.15954,4.08319,4.08609,4.05406,0.0198495,3.86301,3.877,4.02819,4.08319,4.13067,4.14168,4.28618,5.19916,5.17943,5.13249,0.0173557,4.98938,4.99995,5.0115,5.17177,5.20419,5.22819,5.2325,5.2008,5.19938,5.16467,0.0158055,4.98938,5.00153,5.14344,5.19647,5.22587,5.23316,5.32876,3.39387,3.28678,3.41658,0.0254124,3.25193,3.28678,3.29444,3.31545,3.58548,3.65773,3.66647,3.28678,3.30073,3.37208,0.0218877,3.25193,3.28678,3.29373,3.30073,3.36058,3.58548,3.65895,4.92309,4.93147,4.94779,0.0168223,4.70058,4.85417,4.91956,4.93281,5.04954,5.05766,5.06222,4.93147,4.91983,4.92495,0.0152523,4.70058,4.85417,4.91956,4.93147,4.94718,5.04954,5.05984,-9999,-9999
