TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
201401,-3.301,1.0,-3.459,0.796,1.0,-2.947,0.515,1.0,-2.744,-2.887,0.681,-2.422,0.412,-3.301,1.0,-3.459,0.796,1.0,-2.947,0.515,1.0,40.4046,11.22,0.99664,11.402,11.195,0.99664,278.305,1.0,286.88,278.305,1.0,247.384,0.99664,285.475,247.498,0.99664,0.433,1.0,0.297,0.433,1.0,101.093,101.112,1.0,1.186,1.186,0.0,2.332,2.507,0.83871,0.5111039010331424,0.8373655913978494,-11.941744038978497,1.0,18.821909996535975,0.993279569892473,16.270593326612904,1.0,2.706993139112904,1.0,1.7679425524193548,1.0,299.76978427419346,1.0,406.311,1.0,1.656,2.01,2.366,3.01,3.391,1.0,1.0,1.0,1.0,1.0,31.01,23.845,19.928,25.385,26.366,1.0,1.0,1.0,1.0,1.0,-3.20201,1.0,3.63638,0.873656,1.44559,0.100196,-27.0514,0.87164,-10.7539,0.496051,0.87164,1,34.129,13.871,34.129,13.871,1.48009,1.48009,0.861559,0.861559,0.0177622,0.0177629,0.0814351,0.0756475,1.47617,1.48009,0.861559,0.861559,0.0178033,0.0177629,0.0814441,0.0756475,1.45025,1.45532,0.852386,0.852268,0.0132625,0.0128024,1.28239,1.36354,1.38258,1.47489,1.50799,1.52249,1.58257,1.29195,1.37619,1.3836,1.47617,1.51592,1.52325,1.54964,0.832661,0.829973,0.830645,0.861559,0.861559,0.861559,0.879032,0.838038,0.829973,0.830645,0.861559,0.861559,0.861559,0.862231,1.52787,1.52787,0.385856,0.385856,0.883058,0.883058,0.0209259,0.0209482,0.085819,0.0816718,1.1646,1.1646,0.351866,0.351866,0.808756,0.808756,0.0307582,0.0307972,0.074055,0.0668419,1.52787,1.52787,0.385856,0.385856,0.883058,0.883058,0.0207094,0.0206557,0.0857665,0.0815973,1.15115,1.1646,0.358688,0.351866,0.808756,0.808756,0.0304663,0.0304246,0.0739343,0.066671,1.30439,1.40124,1.42204,1.52607,1.55731,1.5677,1.62603,1.31736,1.4109,1.42325,1.52787,1.56077,1.56878,1.59635,0.842993,0.842369,0.84321,0.883058,0.883031,0.883004,0.90366,0.850583,0.842369,0.84321,0.883058,0.883004,0.883004,0.882841,1.05465,1.07947,1.0983,1.15115,1.18466,1.2142,1.23712,1.05475,1.09555,1.09968,1.15132,1.19844,1.2142,1.23428,0.80787,0.760014,0.799539,0.808756,0.808756,0.813364,0.819036,0.80787,0.799539,0.799539,0.808756,0.808756,0.813364,0.813364,1.4847,1.4847,1.47569,0.0101398,1.38707,1.41251,1.41927,1.48116,1.51412,1.54699,1.58349,1.48566,1.42835,1.47274,0.0103741,1.39027,1.4051,1.41859,1.46845,1.51002,1.54699,1.58071,0.00461218,0.00461218,0.0203741,0.00564758,-0.0478196,-0.0060315,0.00557436,0.0146709,0.036168,0.0442005,0.0862775,0.0138224,-0.0478196,0.0224894,0.00654742,-0.0478196,-0.0218912,0.00534296,0.0138224,0.0407922,0.060759,0.0933564,0.731446,0.75722,0.878935,0.0162978,0.697544,0.743426,0.822215,0.873895,0.992727,1.00204,1.03113,0.826923,0.829958,0.861128,0.0167796,0.694395,0.731649,0.757199,0.86262,0.893155,0.996068,1.03113,0.154238,0.120588,0.106951,0.00714012,0.0,0.0552021,0.0635535,0.120588,0.149577,0.149616,0.154551,0.147867,0.134112,0.102733,0.00779889,0.0,0.054958,0.0635535,0.120588,0.149577,0.149616,0.154551,-9999,-9999
201402,1.248,1.0,1.004,0.774,1.0,1.632,0.686,1.0,1.855,1.543,0.722,2.344,0.721,1.248,1.0,1.004,0.774,1.0,1.632,0.686,1.0,99.1734,21.407,1.0,28.111,21.407,1.0,304.561,1.0,303.701,304.561,1.0,278.35,1.0,304.515,278.35,1.0,0.434,1.0,0.513,0.434,1.0,99.931,99.961,1.0,1.361,1.361,0.0,2.524,2.545,0.997768,0.5619597378472222,0.9977678571428571,4.071466962053571,1.0,39.7614586577381,1.0,30.419096547619045,1.0,2.7667020706845236,1.0,1.762792520833333,1.0,319.85585863095235,1.0,409.607,1.0,1.311,1.466,1.674,2.0,2.224,1.0,1.0,1.0,1.0,1.0,33.001,25.197,20.495,25.902,27.756,1.0,1.0,1.0,1.0,1.0,-1.9225,1.0,0.880761,0.934524,0.0471152,0.0687614,-15.4985,1.0,-0.829071,0.538388,0.934524,1,29.5,18.5,29.5,18.5,0.522797,0.526844,0.905506,0.905506,0.0300625,0.0302256,0.0505375,0.0472257,0.545069,0.526844,0.905506,0.905506,0.0302118,0.0302256,0.0506265,0.0472257,0.497587,0.501994,0.908705,0.908371,0.00593803,0.00546365,0.413097,0.455018,0.471443,0.502921,0.528001,0.536266,0.543493,0.428752,0.464031,0.474045,0.502921,0.529953,0.536603,0.543994,0.923363,0.90253,0.910714,0.905506,0.905506,0.905506,0.905506,0.923363,0.905506,0.905506,0.905506,0.905506,0.905506,0.905506,1.04181,1.04683,0.417365,0.417415,0.968112,0.968112,0.0353302,0.0355551,0.0486931,0.0517165,-0.325092,-0.323001,1.04854,1.05049,0.813534,0.813534,0.049855,0.0499294,0.070746,0.0653116,1.05912,1.04683,0.420763,0.417415,0.968112,0.968112,0.0355434,0.0354988,0.048848,0.0516778,-0.299446,-0.323001,1.04724,1.05049,0.813534,0.813534,0.0499363,0.0500691,0.0708034,0.0654184,0.971183,0.9921,1.02222,1.03571,1.05465,1.05912,1.08713,0.975664,0.996929,1.02222,1.03889,1.05739,1.07204,1.0871,0.968112,0.983418,0.968112,0.968112,0.968112,0.968112,0.968112,0.968112,0.983418,0.968112,0.968112,0.968112,0.968112,0.968112,-0.517046,-0.425481,-0.390336,-0.368687,-0.341623,-0.325092,-0.303045,-0.510062,-0.417311,-0.379564,-0.367042,-0.341623,-0.333105,-0.303045,0.836435,0.832268,0.826713,0.823141,0.813534,0.813534,0.813534,0.836435,0.826713,0.823141,0.813534,0.813534,0.813534,0.813534,1.29753,1.29753,1.30207,0.0112998,1.19439,1.23159,1.25056,1.29753,1.30578,1.34445,1.44569,1.24484,1.29723,1.29773,0.0112135,1.18556,1.20815,1.25056,1.29753,1.30584,1.34445,1.44542,0.770689,0.770689,0.80008,0.00795928,0.753237,0.76093,0.768905,0.786532,0.802767,0.8145,0.913732,0.787576,0.752161,0.800147,0.00831202,0.753237,0.76064,0.762388,0.785269,0.802767,0.82257,0.920299,1.5829,1.15762,1.44516,0.0458357,1.08308,1.09796,1.16558,1.30734,1.75895,1.78955,1.85004,1.5746,1.57874,1.45358,0.0449651,1.0712,1.09216,1.16035,1.52927,1.72674,1.78252,1.85004,0.914603,0.909083,1.03696,0.0184176,0.911029,0.914394,0.928851,0.974547,1.16712,1.19576,1.20818,1.19576,1.04273,1.04007,0.0180531,0.908851,0.914393,0.928683,1.02824,1.17346,1.19574,1.20562,-9999,-9999
201403,3.349,1.0,2.227,1.634,1.0,4.408,2.114,1.0,3.671,2.24,1.62,5.018,2.31,3.349,1.0,2.227,1.634,1.0,4.408,2.114,1.0,200.378,100.354,1.0,100.222,100.354,1.0,281.275,1.0,279.557,281.275,1.0,270.124,1.0,277.186,270.124,1.0,2.369,1.0,2.376,2.369,1.0,100.585,100.613,1.0,1.267,1.267,0.0,2.614,2.752,0.995968,0.5842534555798842,0.9959677419354839,42.001081859543014,1.0,175.81423495120384,0.9986559139784947,88.6883079905914,1.0,7.8390517318548385,1.0,9.862533031586022,1.0,329.2838817204301,1.0,405.245,1.0,2.984,3.056,3.143,3.224,3.247,1.0,1.0,1.0,1.0,1.0,33.406,25.659,20.746,26.233,28.967,1.0,1.0,1.0,1.0,1.0,-0.959308,1.0,13.812,0.999328,26.2213,0.244136,8.804,1.0,16.7139,0.719093,0.999328,1,23.9677,24.0323,23.9677,24.0323,-0.187835,-0.193932,0.989919,0.989919,0.0300589,0.0300346,0.0341629,0.0341415,-0.181888,-0.193932,0.989919,0.989919,0.03006,0.0300346,0.0341639,0.0341415,-0.202789,-0.202558,0.984207,0.984862,0.00230114,0.00218893,-0.226796,-0.220304,-0.215203,-0.19984,-0.191817,-0.187835,-0.183802,-0.224296,-0.220304,-0.214569,-0.198089,-0.192595,-0.187835,-0.181888,0.97379,0.979839,0.983199,0.983199,0.989247,0.989919,0.989919,0.99328,0.979839,0.978495,0.990591,0.990591,0.989919,0.989919,1.75472,1.75192,0.463329,0.459634,0.982468,0.982468,0.0374061,0.038424,0.0444824,0.0453417,-2.06762,-2.07606,2.17771,2.17812,0.996129,0.996129,0.0432266,0.0436552,0.0466137,0.0469262,1.76207,1.75192,0.464013,0.459634,0.982468,0.982468,0.0379653,0.0378691,0.0449537,0.0448724,-2.06189,-2.07606,2.18296,2.17812,0.996129,0.996129,0.0437466,0.0437649,0.0470963,0.0470282,1.67007,1.70657,1.71466,1.72582,1.74254,1.75472,1.75978,1.69283,1.70657,1.71555,1.72582,1.7345,1.75472,1.76207,0.991202,0.966403,0.957718,0.966403,0.981002,0.982468,0.981002,0.991202,0.966403,0.989736,0.966403,0.985401,0.982468,0.982468,-2.10063,-2.08813,-2.06999,-2.06181,-2.05692,-2.05324,-2.05013,-2.10043,-2.08834,-2.07899,-2.06396,-2.05692,-2.05392,-2.05182,0.991067,0.979721,0.996129,0.996129,0.994785,0.948507,0.994785,0.991067,0.984684,0.992308,0.959572,0.994785,0.994785,0.994785,1.95451,1.95451,1.91367,0.00435659,1.87698,1.88889,1.89496,1.90296,1.92976,1.94425,1.95684,1.95684,1.96144,1.91576,0.00474113,1.87189,1.89062,1.89948,1.91025,1.93527,1.95451,1.95754,2.14844,2.14844,2.11623,0.00304232,2.07356,2.1028,2.10736,2.11793,2.12537,2.13487,2.14352,2.07612,2.14332,2.11855,0.00326584,2.07612,2.10593,2.1117,2.11956,2.12565,2.13721,2.14467,1.46633,1.2604,1.44642,0.0373892,1.14225,1.25724,1.26744,1.39426,1.50152,1.56397,1.91577,1.50241,1.4837,1.46167,0.0441079,1.12577,1.24868,1.27167,1.39747,1.50152,1.60861,2.02796,1.97279,1.96922,2.02876,0.0161682,1.8078,1.97171,1.98187,2.02512,2.05116,2.06066,2.21562,2.00342,2.05104,2.02933,0.0189156,1.7855,1.97168,1.98293,2.02267,2.05295,2.13411,2.28973,-9999,-9999
201404,6.148,1.0,3.82,2.023,1.0,7.556,3.123,1.0,6.216,3.356,2.115,7.946,3.426,6.148,1.0,3.82,2.023,1.0,7.556,3.123,1.0,321.881,184.439,1.0,179.363,184.439,1.0,285.197,1.0,284.3,285.197,1.0,277.761,1.0,282.555,277.761,1.0,4.021,1.0,3.92,4.021,1.0,100.946,100.973,1.0,1.203,1.203,0.0,2.208,2.534,0.997222,0.5250199025966183,0.9972222222222222,107.70676573125,1.0,325.6028072777778,0.9993055555555554,124.15075825694444,1.0,10.779754679166665,1.0,16.884512362499997,1.0,344.2511333333333,1.0,403.376,1.0,4.941,4.835,4.768,4.511,4.307,1.0,1.0,1.0,1.0,1.0,29.795,23.591,19.404,24.979,26.601,1.0,1.0,1.0,1.0,1.0,0.501111,1.0,27.8882,0.997917,37.7572,0.3716,51.2055,1.0,69.3258,0.940146,0.997917,1,18.4667,29.5333,18.4667,29.5333,-1.33652,-1.33699,0.965278,0.965278,0.0360107,0.0358572,0.0693522,0.0669465,-1.33277,-1.33679,0.964583,0.965278,0.0364407,0.0358561,0.0695764,0.0669459,-1.29902,-1.30004,0.959462,0.960417,0.00817916,0.0074788,-1.35706,-1.35218,-1.34017,-1.31975,-1.26287,-1.23364,-1.20388,-1.36018,-1.34758,-1.3373,-1.31457,-1.26287,-1.23451,-1.22557,0.959722,0.939583,0.965278,0.949306,0.966667,0.970833,0.972222,0.959722,0.964583,0.964583,0.939583,0.966667,0.971528,0.966667,1.98453,1.98236,0.675425,0.674002,0.963399,0.963399,0.0570004,0.0563708,0.101328,0.0985518,-3.29964,-3.29893,2.99183,2.99178,0.965275,0.965275,0.0455943,0.0459367,0.0617045,0.0617218,1.96631,1.98236,0.687241,0.674002,0.963399,0.963399,0.0548709,0.0534126,0.100146,0.0968901,-3.28259,-3.29859,2.99134,2.99093,0.9642,0.965275,0.0456092,0.0451472,0.0617155,0.0611365,1.92161,1.94868,1.96533,1.98453,2.09527,2.11623,2.17987,1.92161,1.94868,1.9583,1.98236,2.09438,2.11036,2.12691,0.952288,0.963399,0.963399,0.963399,0.965251,0.965251,0.969063,0.952288,0.963399,0.963399,0.963399,0.965251,0.963399,0.963399,-3.36295,-3.29981,-3.29361,-3.26299,-3.22199,-3.21666,-3.20862,-3.31564,-3.30128,-3.29606,-3.2628,-3.22243,-3.21883,-3.21604,0.95003,0.965155,0.9642,0.958216,0.970884,0.97315,0.974192,0.965155,0.949777,0.963964,0.951097,0.968583,0.970884,0.967392,2.08679,2.08679,2.16444,0.0350965,1.85506,1.95785,1.9725,2.09715,2.18188,2.49255,2.51537,2.07998,2.14837,2.17588,0.0355843,1.8552,1.95785,2.03529,2.09715,2.28017,2.50245,2.5399,3.42378,3.42358,3.46448,0.0289688,3.17041,3.30595,3.3322,3.42047,3.50869,3.73372,3.74674,3.31019,3.48114,3.4749,0.0291623,3.17817,3.31019,3.34746,3.42346,3.51829,3.73579,3.76096,2.32214,2.347,2.3678,0.0301427,1.95611,2.22239,2.29382,2.34383,2.45028,2.5388,2.6953,2.34842,2.32956,2.3847,0.0348841,1.96104,2.21538,2.29649,2.33905,2.49754,2.53883,2.75166,3.74885,3.7098,3.69471,0.0189105,3.3942,3.57662,3.63435,3.70109,3.72904,3.77595,3.89145,3.62761,3.70754,3.69768,0.0211766,3.38835,3.56851,3.64407,3.69599,3.73276,3.77595,3.89507,-9999,-9999
201405,10.098,1.0,8.043,1.512,1.0,10.883,2.509,1.0,10.155,7.581,1.655,11.145,2.738,10.098,1.0,8.043,1.512,1.0,10.883,2.509,1.0,425.633,203.41,1.0,203.087,203.41,1.0,317.431,1.0,314.744,317.431,1.0,317.973,1.0,317.015,317.973,1.0,4.369,1.0,4.283,4.369,1.0,100.944,100.968,1.0,1.261,1.261,0.0,2.25,2.54,0.995968,0.5685373031448627,0.9959677419354839,137.15877211827956,1.0,373.61245521777056,0.9993279569892473,178.81108773319892,1.0,12.808139940188173,1.0,18.20455586626344,1.0,364.9790396505377,1.0,403.804,1.0,8.409,8.103,7.856,7.171,6.652,1.0,1.0,1.0,1.0,1.0,28.447,22.832,19.135,24.703,25.64,1.0,1.0,1.0,1.0,1.0,2.34817,1.0,47.1695,0.999328,57.5203,0.575211,63.2584,0.999328,77.1398,0.942476,0.999328,1,13.3226,34.6774,13.3226,34.6774,-0.866241,-0.882989,0.995296,0.995296,0.0458729,0.0464942,0.146666,0.135024,-0.867312,-0.873639,0.995296,0.995296,0.0464802,0.0464654,0.146857,0.135014,-0.954713,-0.943489,0.989667,0.990659,0.0232701,0.0181593,-1.24207,-1.14534,-0.946453,-0.891239,-0.870982,-0.866726,-0.840679,-1.21888,-1.12281,-0.945684,-0.892167,-0.873047,-0.869279,-0.866878,0.975806,0.979839,0.986559,0.989247,0.995296,0.995296,0.999328,0.952285,0.977151,0.986559,0.997984,0.999328,0.995296,0.995296,4.3545,4.29765,1.00367,1.0331,1.0,1.0,0.0881688,0.0877701,0.233336,0.219207,-2.78043,-2.78154,4.08458,4.07982,0.993544,0.993544,0.0517992,0.0517342,0.139336,0.122245,4.29765,4.29765,1.0331,1.0331,1.0,1.0,0.0877486,0.0877123,0.233177,0.219184,-2.76021,-2.7689,4.07722,4.07801,0.993544,0.993544,0.0520319,0.0520173,0.139422,0.122365,3.53318,3.86557,4.08129,4.14122,4.27578,4.29765,4.31315,3.70185,3.89591,4.07575,4.14321,4.28871,4.29765,4.29919,0.997519,1.0,1.0,1.0,1.0,1.0,1.0,0.974359,0.997519,1.0,1.0,1.0,1.0,1.0,-3.04605,-2.96899,-2.80735,-2.77331,-2.72845,-2.71029,-2.67493,-2.98664,-2.94821,-2.80736,-2.78136,-2.73226,-2.7267,-2.69464,0.958647,0.972397,0.981613,0.993544,0.999022,0.999022,0.999022,0.965918,0.969632,0.981613,0.993544,0.997179,0.999022,0.999022,5.04235,5.04235,4.94074,0.0177323,4.72451,4.8031,4.87556,4.94738,5.01396,5.04236,5.11164,5.12268,5.11164,4.92157,0.0216073,4.59829,4.80403,4.82673,4.94148,5.02161,5.04554,5.11164,5.92534,5.91599,5.88423,0.021867,5.5945,5.75477,5.82709,5.90642,5.97115,6.00684,6.04413,5.90846,5.97895,5.87628,0.0228922,5.62547,5.73773,5.79796,5.90405,5.98262,6.00604,6.04689,4.14319,4.13934,4.12787,0.0214252,3.97501,4.00763,4.03468,4.11415,4.16277,4.21358,4.28854,4.11764,4.04934,4.18356,0.0433043,3.99442,4.03669,4.06231,4.11918,4.16774,4.22822,4.44173,5.4087,5.39659,5.37324,0.0177882,5.2347,5.27903,5.31974,5.35014,5.4087,5.44092,5.49048,5.27903,5.32887,5.41021,0.0358347,5.23146,5.25382,5.31446,5.36388,5.43088,5.46925,5.61831,-9999,-9999
