TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
199701,-1.041,0.997984,-2.103,1.381,1.0,0.627,1.895,0.994624,-3.68,-4.316,1.159,-2.686,1.529,-1.049,0.997984,-2.103,1.381,1.0,0.607,1.931,0.994624,129.524,75.949,0.998656,72.774,75.951,0.998656,240.304,0.981855,237.616,241.209,0.981855,223.89,0.997984,236.876,223.835,0.997984,2.654,0.997984,1.589,2.652,0.997984,83.478,83.554,0.985887,0.693,0.332,1.0,1.715,1.546,0.977823,0.24447904388946748,0.6713709677419355,0.6540740740740741,0.9858870967741935,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,418.032,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.9853,0.999328,10.6985,0.712148,-2.38299,0.998656,-2.83735,0.915258,2.0,3,29.4516,18.5484,29.4194,17.7742,2.32854,2.3726,0.929435,0.922715,0.091417,0.092782,0.765605,0.738164,2.86416,2.94278,0.672043,0.630376,0.0818226,0.279661,0.764519,0.783893,2.22917,2.14568,0.723001,0.688626,0.102891,0.0904012,1.08423,1.41216,1.61476,2.16639,2.79255,2.93241,3.17802,1.12941,1.36692,1.66363,2.10873,2.53599,2.83154,3.02196,0.978495,0.930108,0.939516,0.442204,0.629704,0.632392,0.639113,0.974462,0.971774,0.9375,0.442876,0.900538,0.625,0.622312,2.09643,2.11084,0.926154,0.968511,0.973656,0.972581,0.100055,0.112292,1.16375,1.07837,2.48634,2.5773,2.93312,3.00892,0.856027,0.840257,0.133502,0.14753,0.286995,0.275438,2.93063,3.00426,1.07486,1.09641,0.656581,0.652972,0.101259,0.332843,1.16385,1.12297,2.50007,2.57922,2.8358,2.65618,0.693935,0.59368,0.125456,0.458475,0.283342,0.514101,0.299617,0.698963,0.870196,1.99258,2.89102,3.01784,3.32119,0.348331,0.745996,1.09584,1.98227,2.32688,2.89102,3.32119,0.991935,0.964286,0.96659,0.408255,0.668025,0.656581,0.669101,0.986175,0.970046,0.964286,0.406142,0.972888,0.668025,0.669101,2.01101,2.11226,2.18605,2.42148,2.55465,2.62037,2.68379,2.10084,2.11211,2.13,2.25923,2.42214,2.5773,2.69595,0.954499,0.500179,0.500462,0.602999,0.801009,0.59368,0.894463,0.501792,0.500179,0.500179,0.498029,0.602999,0.840257,0.894463,2.84124,4.41857,2.25796,0.175179,0.906585,1.51665,1.66848,1.71181,2.84124,4.12563,4.39956,2.67777,3.99085,2.54518,0.202493,0.702246,1.48973,1.66934,1.78314,4.08585,4.36273,4.48334,-0.100294,1.47579,0.112282,0.107019,-0.493729,-0.440167,-0.435234,-0.0972617,0.379077,1.13896,1.37759,-0.1232,1.12669,0.316017,0.118097,-0.512862,-0.438371,-0.411667,0.274513,1.13896,1.29331,1.4917,1.19619,4.78282,2.0802,0.407795,0.0744033,0.161377,0.162431,1.40138,2.28086,2.80809,8.81406,1.19866,3.08926,2.97968,0.383175,0.123372,0.809755,1.27942,2.15024,3.5455,6.22922,8.12231,0.0466358,0.0,0.430663,0.175209,0.0,0.0,0.0,0.0,0.0733939,0.168484,3.65908,0.0,0.0,0.720509,0.188038,0.0,0.0,0.0,0.0775834,0.578788,2.16768,2.9989,-9999,-9999
199702,-0.972,1.0,-2.295,1.533,1.0,0.727,2.309,1.0,-2.355,-3.68,1.766,-0.646,2.631,-0.972,1.0,-2.295,1.533,1.0,0.727,2.309,1.0,192.987,117.128,1.0,115.682,117.128,1.0,233.916,0.963542,235.255,236.411,0.963542,221.593,1.0,234.377,221.593,1.0,2.869,1.0,2.17,2.869,1.0,83.738,83.891,1.0,1.151,0.882,1.0,1.478,2.295,0.991071,0.3507340688667192,0.736607142857143,38.05167410714285,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,417.927,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,34.9592,0.998512,44.5232,1.68606,-5.23854,0.999256,-6.67168,1.11401,2.0,3,26.9286,21.0714,26.9286,20.6786,1.89484,1.8582,0.942708,0.940476,0.0886877,0.0901632,0.189487,0.154811,1.58823,1.56177,0.909226,0.877232,0.0758066,0.07701,0.183811,0.147538,1.56602,1.56429,0.910156,0.906455,0.0306661,0.0254667,1.18278,1.42008,1.45522,1.54197,1.65323,1.75498,1.91855,1.33886,1.4435,1.45956,1.51717,1.61132,1.69519,1.92454,0.813988,0.870536,0.87128,0.880952,0.959077,0.918155,0.93378,0.979911,0.872768,0.869792,0.858631,0.969494,0.957589,0.93378,1.80239,1.81637,1.42816,1.42696,0.989011,0.989011,0.112824,0.112407,0.333782,0.252089,1.88338,1.78428,3.09217,2.97998,0.881865,0.87701,0.133806,0.136249,0.285658,0.28293,1.4922,1.54534,0.957126,1.01502,0.98489,0.983567,0.0961616,0.0964414,0.328524,0.245386,1.62611,1.49729,2.9766,3.08058,0.809988,0.73631,0.112264,0.115885,0.276224,0.273706,0.807438,1.03237,1.25535,1.36748,1.54177,1.66064,1.90639,0.829897,1.09049,1.27007,1.34144,1.39029,1.54177,1.88193,1.0,1.0,0.991758,0.982292,0.983567,0.970282,0.989011,1.0,1.0,0.991758,0.982292,0.991758,0.983567,0.989011,1.43818,1.51533,1.53189,1.65465,1.8469,2.02009,2.13394,1.47609,1.55425,1.56479,1.66244,1.85602,2.05017,2.12816,0.651276,0.743197,0.753749,0.684292,0.861603,0.941736,0.923655,0.73631,0.72398,0.720733,0.692896,0.856895,0.941736,0.923655,1.94292,1.78839,1.5128,0.0471248,0.905384,1.17113,1.39741,1.57819,1.60072,1.78328,1.94594,1.74497,1.65199,1.54069,0.0524039,0.85223,1.09432,1.37606,1.58574,1.75383,1.79585,1.98398,-0.444728,0.226617,-0.0514851,0.0355793,-0.490304,-0.433477,-0.297777,0.0385993,0.0847185,0.10876,0.179467,-0.489242,0.0637548,-0.0253295,0.0401423,-0.478739,-0.415394,-0.310228,0.0493004,0.110759,0.180048,0.243733,0.976801,3.74497,1.91418,0.224116,0.843415,0.868687,0.899832,0.997899,2.76658,3.19189,5.22292,3.53889,2.80758,2.72114,0.285599,0.127313,0.822011,0.8935,2.85938,3.77743,4.31372,6.06995,0.0642695,0.924936,0.554577,0.10365,0.0573822,0.0827001,0.200689,0.215321,0.714998,0.918184,2.2662,1.42275,1.21015,1.22428,0.144681,0.0278792,0.102876,0.294732,1.19192,1.45974,2.46438,2.60829,-9999,-9999
199703,1.079,0.997984,-0.394,1.419,1.0,2.53,2.065,0.995601,1.172,-0.055,1.692,2.382,2.217,1.084,0.997984,-0.394,1.419,1.0,2.541,2.064,0.995601,284.956,156.233,0.997312,175.222,156.463,0.997312,249.774,0.991935,251.728,250.111,0.991935,244.044,0.99664,251.811,243.925,0.99664,2.703,0.997984,2.536,2.711,0.997984,83.826,83.974,0.985215,1.578,1.206,1.0,1.733,2.164,0.994624,0.36460995037277144,0.7822580645161291,85.023320188553,0.9838709677419355,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,412.551,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,45.6596,0.999328,77.1063,1.83772,17.338,0.999328,29.279,1.02403,2.0,3,23.5806,24.4194,23.5484,24.4194,0.440933,0.449076,0.953629,0.951613,0.0572062,0.0573126,0.181185,0.189126,0.580702,0.608467,0.936828,0.926747,0.0549498,0.0539339,0.180486,0.188129,0.468381,0.467525,0.929267,0.92505,0.0245126,0.0227118,0.100582,0.283122,0.374406,0.48132,0.590988,0.626956,0.658957,0.181957,0.278288,0.384571,0.463365,0.563673,0.638753,0.664464,0.982527,0.97043,0.961694,0.954973,0.928763,0.90457,0.916667,0.978495,0.965054,0.961022,0.899866,0.932124,0.90121,0.915323,1.90241,1.90534,0.982795,0.982572,1.0,1.0,0.0742203,0.0748612,0.362847,0.396446,-1.03126,-1.01849,2.28286,2.29467,0.908222,0.903824,0.0804831,0.0809921,0.0986151,0.0958296,2.12834,2.13101,0.945514,0.956598,0.99871,0.997419,0.0726261,0.0701256,0.362524,0.395579,-0.993,-0.938127,2.09783,1.99629,0.876265,0.858,0.0769044,0.076435,0.0957167,0.0920103,1.10596,1.45237,1.69183,1.93168,2.11819,2.16272,2.27991,1.28034,1.43979,1.69856,1.89422,2.09143,2.21841,2.27991,1.0,1.0,1.0,1.0,0.997419,0.997419,0.992258,1.0,1.0,0.961183,0.989677,0.997419,0.992258,0.992258,-1.02018,-1.00941,-0.986708,-0.958534,-0.914581,-0.895436,-0.887615,-1.01657,-1.00534,-0.980582,-0.95294,-0.919952,-0.9029,-0.882794,0.899616,0.820894,0.829741,0.885252,0.927552,0.951278,0.968478,0.910911,0.889361,0.831031,0.839977,0.957644,0.941461,0.76395,2.14565,2.10391,2.01244,0.0421947,1.47661,1.58738,1.93654,2.06401,2.15359,2.19887,2.39057,2.16421,2.2129,1.99266,0.0443224,1.31062,1.60265,1.85323,2.06406,2.1572,2.19802,2.3455,1.32821,1.49544,1.54492,0.0223123,1.24974,1.32821,1.48484,1.55971,1.61991,1.69657,1.72471,1.31239,1.6322,1.52428,0.022749,1.21004,1.35072,1.47113,1.52622,1.60834,1.65552,1.72804,1.15473,1.93518,1.46466,0.0631492,0.966449,1.0982,1.15473,1.39462,1.62242,1.93606,2.1825,0.981186,1.34113,1.39659,0.0835341,0.814943,0.911704,1.02192,1.21856,1.5186,1.73183,2.52071,1.00094,1.25211,1.12963,0.0293552,0.889836,0.931188,0.967536,1.10894,1.26656,1.32301,1.48797,0.949374,1.10138,1.14237,0.0383535,0.846048,0.915784,0.949374,1.12247,1.22827,1.31195,1.58745,-9999,-9999
199704,0.208,1.0,-1.388,1.92,1.0,1.395,2.492,1.0,0.645,-0.718,2.116,1.658,2.433,0.208,1.0,-1.388,1.92,1.0,1.395,2.492,1.0,380.84,217.147,1.0,246.446,217.147,1.0,243.23,1.0,245.498,243.23,1.0,236.65,1.0,245.217,236.65,1.0,2.633,1.0,2.629,2.633,1.0,83.343,83.461,0.999306,1.912,2.293,1.0,1.92,2.309,0.996528,0.4080225422816198,0.8124999999999999,132.06093410165485,0.9993055555555554,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,414.012,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,48.7534,0.997917,78.6367,1.88237,46.2114,0.999306,74.5366,1.35932,3.0,3,20.2667,27.7333,20.2667,27.7,0.0222769,0.0125371,0.975694,0.975694,0.0436089,0.0428257,0.0586271,0.0512008,0.0320469,-0.000884795,0.96875,0.964583,0.0419453,0.0419432,0.0574005,0.050465,-0.0105955,-0.0132717,0.966076,0.964896,0.0078277,0.00595222,-0.1353,-0.0446805,-0.0284805,-0.00621225,0.011306,0.0336879,0.0551798,-0.104648,-0.0435871,-0.0284805,-0.012007,0.00402282,0.0125371,0.045341,0.991667,0.982639,0.955556,0.981944,0.981944,0.969444,0.970139,0.990972,0.956944,0.955556,0.949306,0.981944,0.975694,0.969444,1.5614,1.54612,0.999098,0.975743,1.0,1.0,0.0580164,0.0584262,0.128945,0.110079,-1.11115,-1.11488,2.05994,2.06274,0.957373,0.957373,0.0571048,0.0572681,0.0674258,0.0667992,1.64198,1.53186,0.792332,0.697556,0.998246,0.995071,0.0553965,0.0551298,0.127788,0.108366,-1.15063,-1.12877,1.99512,2.01042,0.94646,0.941606,0.0570651,0.0572082,0.0673922,0.0667479,1.20947,1.36288,1.46964,1.50226,1.55056,1.59319,1.66751,1.25629,1.36288,1.46964,1.49214,1.54334,1.54947,1.60939,1.0,1.0,0.991562,0.991562,0.995071,1.0,0.998246,1.0,1.0,0.991562,0.991562,1.0,1.0,1.0,-1.16582,-1.14686,-1.13799,-1.12449,-1.09632,-1.07516,-1.05689,-1.16759,-1.14569,-1.13722,-1.1179,-1.09632,-1.07692,-1.06462,0.947694,0.985484,0.94399,0.927081,0.984247,0.968367,0.977941,0.952377,0.94399,0.92465,0.986631,0.984247,0.968367,0.974326,1.44664,1.37295,1.43152,0.0131753,1.25119,1.35181,1.37921,1.43051,1.4922,1.50453,1.52645,1.50724,1.54568,1.41893,0.0148504,1.1871,1.335,1.37116,1.422,1.47617,1.50179,1.52716,1.37762,1.37384,1.44479,0.00916462,1.35584,1.37762,1.39387,1.43576,1.49221,1.50549,1.5325,1.36483,1.51363,1.42952,0.00901871,1.3224,1.37221,1.38217,1.42776,1.4717,1.48128,1.52813,0.760399,1.31748,1.0511,0.0466436,0.566351,0.684386,0.84685,1.06292,1.19668,1.3055,1.55,1.11142,1.06179,1.01474,0.0420434,0.592792,0.704703,0.835409,1.04666,1.11142,1.26688,1.46868,1.40744,1.22057,1.14727,0.0245832,0.89514,1.00891,1.02649,1.14165,1.20517,1.35437,1.40951,1.51361,1.14019,1.16179,0.0237576,0.909107,1.00747,1.05757,1.17028,1.21461,1.35437,1.41542,-9999,-9999
199705,6.938,0.987231,4.325,1.704,1.0,8.431,2.752,0.980229,6.412,4.464,1.62,7.521,2.416,6.939,0.987231,4.325,1.704,1.0,8.432,2.783,0.980229,453.043,237.285,0.987903,255.094,239.032,0.987903,283.659,0.987231,280.642,283.36,0.987231,285.623,0.987231,282.41,285.255,0.987231,4.379,0.987231,3.623,4.399,0.987231,83.574,83.552,0.985215,2.137,2.129,1.0,2.102,2.261,0.995296,0.4423579909163485,0.8192204301075269,145.86780042366362,0.9818548387096774,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,410.99,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,75.0367,0.995968,109.914,2.18718,50.328,0.997984,73.7207,1.38928,3.0,3,17.4839,30.5161,17.3871,30.3226,-2.16036,-2.15312,0.96707,0.965054,0.0927757,0.0958934,0.614214,0.613469,-1.61767,-1.62158,0.938172,0.936828,0.0861273,0.0802296,0.613245,0.611217,-2.14683,-2.14752,0.93503,0.928243,0.0811683,0.0798059,-3.09283,-2.84212,-2.75485,-1.983,-1.736,-1.62779,-1.57396,-3.07245,-2.85337,-2.74383,-1.93368,-1.82101,-1.64151,-1.5825,0.981855,0.977823,0.975806,0.935484,0.848118,0.938172,0.864247,0.980511,0.97043,0.975806,0.892473,0.954973,0.938172,0.864247,3.85594,3.91582,1.45303,1.39896,0.99241,0.988615,0.165341,0.163867,1.24996,1.19693,-5.42873,-5.45368,5.87961,5.85508,0.952713,0.951673,0.109316,0.110951,0.247156,0.250956,5.0921,5.1052,1.48131,1.44202,0.947868,0.944073,0.137932,0.125604,1.24663,1.1923,-5.31247,-5.31709,5.92973,5.82879,0.932762,0.932762,0.103911,0.0965224,0.244814,0.244919,1.76165,2.28649,2.46341,4.09085,4.50884,4.76444,5.10853,1.79088,2.18095,2.50308,4.09894,4.50586,4.55228,5.03778,1.0,1.0,1.0,0.872765,0.844902,0.960152,0.944073,1.0,0.99241,1.0,0.867672,0.858184,0.97723,0.947868,-5.64539,-5.58034,-5.54576,-5.35005,-5.27461,-5.13701,-4.96648,-5.64648,-5.55998,-5.54129,-5.33114,-5.19193,-5.10979,-5.00137,0.969506,0.965272,0.963191,0.932762,0.94647,0.900831,0.891179,0.969506,0.96215,0.959997,0.932762,0.906034,0.904994,0.890138,4.63715,5.11744,4.22047,0.152293,2.37991,2.91252,3.14595,4.69206,4.85243,4.86858,5.14879,3.774,5.39862,4.19923,0.163023,2.32893,2.79307,3.12809,4.59925,4.8686,5.08605,5.446,5.45236,6.73903,6.36799,0.0800115,5.45236,5.75291,5.88978,6.54258,6.74401,6.78085,6.90745,5.57959,7.0163,6.34606,0.0954772,5.20426,5.57959,5.77354,6.53876,6.74401,6.89076,7.02399,3.12635,2.1519,2.15466,0.090379,1.37244,1.55614,1.73154,2.04597,2.59746,2.66197,3.12635,2.52375,2.03678,2.21933,0.0820739,1.27458,1.6885,1.85554,2.14888,2.52375,2.78048,3.12635,5.71865,5.29031,5.36647,0.0740161,4.55041,4.82122,4.84846,5.4793,5.67309,5.71558,5.91699,5.65804,5.64359,5.40239,0.0627742,4.69907,4.84846,5.17498,5.4307,5.65394,5.69653,5.7735,-9999,-9999
