TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200801,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.719,-3.068,1.06,-2.17,1.128,-2.719,0.0,-3.068,1.06,0.0,-2.17,1.128,0.0,136.455,-9999,-9999,76.238,76.238,0.0,-9999,-9999,248.641,248.641,0.0,-9999,-9999,240.303,240.303,0.0,-9999,-9999,2.221,2.221,0.0,78.413,78.413,0.0,2.294,2.294,0.0,1.128,1.128,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,97.7346,0.0,253.265,-9999,32.5303,0.0,84.2975,-9999,1.0,3,29.3871,18.6129,0.0,0.0,-3.3592,-3.48014,0.0,0.0,-9999,-9999,-9999,-9999,-3.32321,-3.50293,0.0,0.0,-9999,-9999,-9999,-9999,-3.50974,-3.55176,0.0,0.0,0.0339507,0.032314,-3.9953,-3.75983,-3.59052,-3.48014,-3.33776,-3.32321,-3.2573,-3.9953,-3.912,-3.6373,-3.50453,-3.46358,-3.33776,-3.32321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26465,2.07047,6.82821,6.72386,0.0,0.0,-9999,-9999,-9999,-9999,-11.9248,-11.9191,3.34849,3.36205,0.0,0.0,-9999,-9999,-9999,-9999,2.3213,2.03459,6.88925,6.75468,0.0,0.0,-9999,-9999,-9999,-9999,-11.9248,-11.9191,3.34849,3.36205,0.0,0.0,-9999,-9999,-9999,-9999,1.31523,1.68874,1.83027,2.08617,2.29466,2.3213,2.39163,1.30819,1.70639,1.81849,2.03208,2.15949,2.29466,2.3213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.1427,-12.0179,-12.0097,-11.9248,-11.8648,-11.7994,-11.7767,-12.0179,-12.0097,-11.9248,-11.9191,-11.8001,-11.7994,-11.7767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31585,1.95325,2.22211,0.0584128,1.95121,1.95325,1.95325,2.12842,2.31585,2.58655,2.96004,1.95325,2.16454,2.36318,0.0637304,1.95121,1.95325,2.03031,2.21997,2.59427,2.75538,2.96004,5.45777,5.45618,5.77386,0.0674838,5.43339,5.4338,5.4613,5.65267,5.90048,5.95315,6.58957,5.43339,5.48774,5.87292,0.0757245,5.27442,5.45618,5.47727,5.78188,5.98685,6.3002,6.70809,2.16136,2.064,2.0696,0.134067,0.559261,1.8868,1.92614,2.02712,2.1569,2.16432,2.83167,1.92577,1.92591,2.03891,0.192489,0.0787449,0.677671,1.31242,1.98164,2.12811,2.19359,4.68509,2.94321,2.8868,3.12826,0.154708,2.49581,2.84583,2.87316,2.88685,2.94591,2.9724,5.73838,2.91398,2.87309,3.31315,0.213354,0.754709,2.83287,2.87309,2.91398,3.72866,3.89376,6.13791,-9999,-9999
200802,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.809,-2.728,1.257,-0.674,2.165,-1.809,0.0,-2.728,1.257,0.0,-0.674,2.165,0.0,201.194,-9999,-9999,129.857,129.857,0.0,-9999,-9999,235.237,235.237,0.0,-9999,-9999,225.481,225.481,0.0,-9999,-9999,2.664,2.664,0.0,78.75,78.75,0.0,0.487,0.487,0.0,0.811,0.811,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,97.8577,0.0,43.6782,-9999,32.7713,0.0,14.6272,-9999,1.0,3,26.5172,21.4828,0.0,0.0,-3.38187,-3.49869,0.0,0.0,-9999,-9999,-9999,-9999,-3.34477,-3.52204,0.0,0.0,-9999,-9999,-9999,-9999,-3.5373,-3.57323,0.0,0.0,0.0337502,0.0321904,-4.02404,-3.79684,-3.60877,-3.50547,-3.35956,-3.34477,-3.28693,-4.02404,-3.92948,-3.65383,-3.52343,-3.49869,-3.35956,-3.34477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43478,3.21484,5.99945,5.92959,0.0,0.0,-9999,-9999,-9999,-9999,-11.5111,-11.4921,3.5731,3.61336,0.0,0.0,-9999,-9999,-9999,-9999,3.49956,3.17411,6.06549,5.97774,0.0,0.0,-9999,-9999,-9999,-9999,-11.5111,-11.4921,3.5731,3.61336,0.0,0.0,-9999,-9999,-9999,-9999,2.25409,2.86451,2.89137,3.25257,3.45798,3.49956,3.54694,2.24654,2.87744,2.88923,3.17166,3.38094,3.45798,3.49956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.763,-11.706,-11.6972,-11.5111,-11.4121,-11.3655,-11.2992,-11.706,-11.6972,-11.5111,-11.4921,-11.3787,-11.2992,-11.2387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38578,2.05139,2.31502,0.0606834,2.03634,2.04837,2.05139,2.21911,2.38578,2.66665,3.10733,2.05139,2.24031,2.4618,0.0669197,2.03634,2.05139,2.1141,2.29313,2.68841,2.8269,3.10733,5.57482,5.57342,5.88825,0.0707165,5.54919,5.55007,5.57342,5.75823,6.03463,6.03961,6.77792,5.55007,5.58507,5.9991,0.0803076,5.3811,5.57482,5.58507,5.92263,6.0882,6.48248,6.8941,2.21153,2.11192,2.1505,0.145717,0.647268,1.9306,1.97085,2.07418,2.20696,2.21456,3.25149,1.97047,1.97062,2.15811,0.208318,0.0827942,0.788289,1.50214,2.02764,2.17751,2.24452,5.07869,4.58312,4.5099,4.80236,0.202906,3.95451,4.44934,4.48435,4.50993,4.5866,4.61901,8.27415,4.53507,4.48425,5.01639,0.286129,1.26136,4.43677,4.48425,4.53507,5.58251,5.81995,8.58561,-9999,-9999
200803,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.782,-2.576,1.273,-1.012,1.603,-1.782,0.0,-2.576,1.273,0.0,-1.012,1.603,0.0,293.843,-9999,-9999,183.343,183.343,0.0,-9999,-9999,249.762,249.762,0.0,-9999,-9999,241.543,241.543,0.0,-9999,-9999,2.204,2.204,0.0,77.345,77.345,0.0,1.852,1.852,0.0,1.587,1.587,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.02313,0.0,97.7346,0.0,43.6232,-9999,32.5303,0.0,14.5197,-9999,1.0,3,23.4839,24.5161,0.0,0.0,-3.3592,-3.48014,0.0,0.0,-9999,-9999,-9999,-9999,-3.32321,-3.50293,0.0,0.0,-9999,-9999,-9999,-9999,-3.50974,-3.55176,0.0,0.0,0.0339507,0.032314,-3.9953,-3.75983,-3.59052,-3.48014,-3.33776,-3.32321,-3.2573,-3.9953,-3.912,-3.6373,-3.50453,-3.46358,-3.33776,-3.32321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83593,4.57067,4.52822,4.52714,0.0,0.0,-9999,-9999,-9999,-9999,-10.9575,-10.9326,3.89798,3.94432,0.0,0.0,-9999,-9999,-9999,-9999,4.90697,4.53713,4.60231,4.5864,0.0,0.0,-9999,-9999,-9999,-9999,-10.9575,-10.9422,3.89798,3.92768,0.0,0.0,-9999,-9999,-9999,-9999,3.188,4.07229,4.14943,4.81576,4.92875,5.01818,5.04201,3.17919,4.06813,4.08033,4.51292,4.83593,4.90697,5.01818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.3194,-11.3194,-11.0633,-10.9575,-10.9061,-10.6794,-10.6324,-11.3194,-11.0633,-10.9575,-10.9326,-10.6706,-10.6489,-10.4351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38674,2.05603,2.3184,0.0607735,2.0395,2.05169,2.05603,2.22113,2.38674,2.66786,3.11419,2.05603,2.24202,2.46553,0.067122,2.0395,2.05603,2.1169,2.2945,2.68797,2.83005,3.11419,5.56055,5.55896,5.87015,0.0702767,5.53514,5.53616,5.56055,5.74316,5.99709,6.02403,6.75914,5.53616,5.56522,5.97527,0.0801129,5.3627,5.54661,5.56522,5.88426,6.07699,6.45119,6.86224,2.21151,2.1119,2.15495,0.146806,0.658521,1.93058,1.97083,2.07416,2.20694,2.21454,3.30389,1.97045,1.97059,2.16781,0.209727,0.0829924,0.802628,1.52556,2.02762,2.17749,2.24449,5.11272,6.01825,5.93541,6.25892,0.239652,5.25707,5.85887,5.89791,5.93542,6.02217,6.05679,10.3701,5.95286,5.89779,6.4857,0.3427,1.75026,5.8494,5.89779,5.95683,7.14742,7.44394,10.5963,-9999,-9999
200804,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.493,-0.369,1.176,1.137,1.53,0.493,0.0,-0.369,1.176,0.0,1.137,1.53,0.0,387.291,-9999,-9999,230.796,230.796,0.0,-9999,-9999,262.242,262.242,0.0,-9999,-9999,255.343,255.343,0.0,-9999,-9999,2.249,2.249,0.0,77.709,77.709,0.0,3.354,3.354,0.0,1.423,1.423,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.14356,0.0,97.7941,0.0,252.017,-9999,32.6468,0.0,84.1313,-9999,2.0,3,20.4,27.6,0.0,0.0,-3.37016,-3.4891,0.0,0.0,-9999,-9999,-9999,-9999,-3.33363,-3.51217,0.0,0.0,-9999,-9999,-9999,-9999,-3.52306,-3.56213,0.0,0.0,0.033845,0.0322491,-4.00919,-3.77742,-3.59681,-3.4891,-3.3483,-3.33363,-3.27162,-4.00919,-3.92045,-3.64529,-3.51366,-3.48383,-3.3483,-3.33363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.76323,5.4456,3.79816,3.89602,0.0,0.0,-9999,-9999,-9999,-9999,-9.9187,-9.88434,4.95301,4.99996,0.0,0.0,-9999,-9999,-9999,-9999,5.84615,5.4456,3.87973,3.89602,0.0,0.0,-9999,-9999,-9999,-9999,-9.9187,-9.9231,4.95301,4.94747,0.0,0.0,-9999,-9999,-9999,-9999,3.87539,4.7254,4.91827,5.73438,5.85889,5.97179,5.97179,3.86538,4.7254,4.91827,5.40043,5.76323,5.76896,5.97179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.2694,-10.2694,-9.96035,-9.88818,-9.81818,-9.66377,-9.62015,-10.2694,-9.9231,-9.9187,-9.88351,-9.65311,-9.64746,-9.43989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56469,2.29901,2.55055,0.0670607,2.25211,2.26836,2.29901,2.4195,2.56469,2.87145,3.47911,2.29901,2.43352,2.71157,0.0760311,2.25211,2.29901,2.32685,2.50301,2.87145,3.15338,3.47911,5.81267,5.81117,6.11268,0.0775155,5.73396,5.7879,5.78811,5.97146,6.20997,6.2416,7.16257,5.78811,5.76715,6.23463,0.090857,5.58574,5.78811,5.82543,6.08794,6.30068,6.82875,7.24587,2.34049,2.23506,2.3516,0.177302,0.853863,2.04317,2.08578,2.19513,2.33565,2.34369,4.24253,2.08537,2.08552,2.44978,0.250676,0.0930026,1.04705,1.95104,2.14587,2.30449,2.37539,6.04836,7.27054,7.179,7.53407,0.273845,6.39294,7.08847,7.13117,7.179,7.27485,7.31161,12.2325,7.19007,7.13103,7.77599,0.394541,2.18047,7.08158,7.13103,7.19993,8.52188,8.87087,12.4056,-9999,-9999
200805,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.617,4.689,0.843,6.159,1.397,5.617,0.0,4.689,0.843,0.0,6.159,1.397,0.0,456.272,-9999,-9999,243.873,243.873,0.0,-9999,-9999,290.101,290.101,0.0,-9999,-9999,286.148,286.148,0.0,-9999,-9999,2.653,2.653,0.0,78.354,78.354,0.0,3.334,3.334,0.0,1.131,1.131,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.14886,0.0,97.7906,0.0,460.368,-9999,32.649,0.0,153.701,-9999,1.0,3,17.4194,30.5806,0.0,0.0,-3.37049,-3.4886,0.0,0.0,-9999,-9999,-9999,-9999,-3.33377,-3.51221,0.0,0.0,-9999,-9999,-9999,-9999,-3.52291,-3.56241,0.0,0.0,0.0337206,0.0322055,-4.00422,-3.77527,-3.59683,-3.4886,-3.34934,-3.33377,-3.27088,-4.00422,-3.92231,-3.6459,-3.51365,-3.48661,-3.34934,-3.33377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.92716,5.55672,3.51499,3.66016,0.0,0.0,-9999,-9999,-9999,-9999,-8.48663,-8.45455,6.64159,6.66728,0.0,0.0,-9999,-9999,-9999,-9999,6.02966,5.55672,3.61064,3.66016,0.0,0.0,-9999,-9999,-9999,-9999,-8.48907,-8.49025,6.63778,6.64023,0.0,0.0,-9999,-9999,-9999,-9999,4.30738,4.80141,5.14966,5.67525,5.94804,6.02966,6.0731,4.17742,4.80141,5.04168,5.55672,5.76593,5.92716,6.02966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.67407,-8.67407,-8.55058,-8.45455,-8.40416,-8.38364,-8.26794,-8.67407,-8.49025,-8.48907,-8.45455,-8.38665,-8.38199,-8.26703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94339,2.85924,3.07198,0.0841991,2.72998,2.75657,2.80373,2.85924,2.94339,3.30613,4.31892,2.85924,2.84932,3.26668,0.102007,2.72998,2.79439,2.85924,3.0514,3.30613,4.08943,4.36016,6.37289,6.37144,6.63438,0.0957125,6.1275,6.34783,6.34829,6.44706,6.67661,6.70807,8.08378,6.34783,6.18308,6.78958,0.119093,6.06375,6.24408,6.34829,6.48805,6.77649,7.64742,8.09366,2.60683,2.48941,2.83394,0.271045,1.47149,2.32268,2.3315,2.45181,2.60145,2.62129,7.14725,2.32268,2.32285,3.19686,0.372501,0.116185,1.8013,2.32268,2.42913,2.6104,3.25601,9.00324,7.71488,7.61661,7.99993,0.293476,6.77828,7.5203,7.56619,7.61661,7.71951,7.7592,13.0312,7.62968,7.56604,8.26233,0.422134,2.30621,7.51239,7.56604,7.63947,9.05973,9.43156,13.2409,-9999,-9999
200806,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.289,7.931,0.972,9.968,1.825,9.316,0.371528,7.762,0.837,0.38125,10.093,1.867,0.366667,485.957,-9999,-9999,242.035,242.982,0.372222,-9999,-9999,305.982,308.868,0.371528,-9999,-9999,303.71,318.833,0.371528,-9999,-9999,3.692,3.275,0.371528,78.691,78.683,0.347222,3.137,3.137,0.0,0.938,1.177,0.365972,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.90115,0.371528,99.5899,0.371528,106.23,0.684532,32.8926,0.370833,35.0856,0.26285,1.0,2,16.0,32.0,8.63333,24.0,-3.89686,-3.98101,0.338889,0.342361,0.0879074,0.0820042,0.20064,0.19224,-3.90087,-3.99706,0.336111,0.342361,0.0889967,0.0817282,0.20112,0.192122,-4.03319,-4.03736,0.333281,0.339618,0.0301052,0.0257502,-4.35187,-4.25115,-4.10841,-4.0307,-3.90087,-3.89043,-3.87331,-4.31313,-4.24861,-4.10228,-4.00604,-3.98022,-3.90087,-3.87331,0.327778,0.353472,0.329861,0.345833,0.336111,0.278472,0.341667,0.353472,0.353472,0.345833,0.347917,0.343056,0.336111,0.341667,5.33913,5.03017,2.53729,2.63636,0.325,0.329167,0.201402,0.177555,0.611748,0.594507,-8.30236,-8.26951,7.60177,7.60048,0.345833,0.348958,0.0897891,0.084274,0.150272,0.0951296,5.36229,5.03017,2.63383,2.63636,0.316667,0.329167,0.205421,0.177275,0.613082,0.594424,-8.31974,-8.29272,7.57789,7.58678,0.345833,0.348958,0.0902103,0.0848997,0.150524,0.0956843,4.17168,4.20438,4.70051,5.03017,5.33913,5.35967,5.37796,4.17168,4.20438,4.62484,4.97369,5.07641,5.33913,5.36229,0.341667,0.341667,0.341667,0.329167,0.325,0.316667,0.316667,0.341667,0.341667,0.341667,0.329167,0.3,0.325,0.316667,-8.48167,-8.47174,-8.35893,-8.29272,-8.24453,-8.23075,-8.18262,-8.47443,-8.32008,-8.30236,-8.26838,-8.24214,-8.23182,-8.14086,0.344792,0.344792,0.358333,0.348958,0.342708,0.359375,0.278125,0.344792,0.345833,0.345833,0.35,0.347917,0.346875,0.351042,3.54199,3.62955,3.75815,0.0819446,3.41444,3.45299,3.49762,3.59267,3.64835,3.97411,4.9127,3.62955,3.57504,3.93757,0.103234,3.43393,3.49762,3.54199,3.69758,3.97411,4.74872,4.93454,7.62405,7.62661,7.79551,0.0819747,7.45902,7.5109,7.5439,7.62569,7.68254,7.89147,9.21192,7.60977,7.47591,7.97076,0.103969,7.41518,7.5109,7.5648,7.66559,7.97465,8.98015,9.32659,2.61212,2.50247,3.0973,0.369826,2.12825,2.34579,2.37247,2.48708,2.59069,2.60691,10.1503,2.32441,2.36124,3.77471,0.495899,0.229691,2.33404,2.36854,2.50247,2.67818,4.58956,10.9915,7.60321,7.52729,7.91092,0.293561,6.77098,7.48175,7.49548,7.52507,7.61553,7.63115,12.9516,7.56236,7.50709,8.1891,0.420942,2.29327,7.4241,7.48805,7.56189,8.98974,9.35918,13.1861,-9999,-9999
