TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_9,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,TS_F_MDS_9_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200401,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.522,4.144,1.402,5.134,1.094,4.522,0.0,4.144,1.402,0.0,5.134,1.094,0.0,115.124,-9999,-9999,32.56,32.56,0.0,-9999,-9999,317.592,317.592,0.0,-9999,-9999,317.63,317.63,0.0,-9999,-9999,0.827,0.827,0.0,99.527,99.527,0.0,2.79,2.79,0.0,3.908,3.908,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,118.165,0.0,92.7659,-9999,16.6525,0.0,13.0731,-9999,1.0,3,29.8387,18.1613,0.0,0.0,-11.428,-11.5294,0.0,0.0,-9999,-9999,-9999,-9999,-11.6788,-11.6841,0.0,0.0,-9999,-9999,-9999,-9999,-11.0688,-11.5358,0.0,0.0,0.127847,0.0822655,-11.947,-11.7881,-11.6841,-11.6004,-10.1147,-10.0324,-9.94964,-11.9893,-11.8684,-11.8186,-11.6841,-11.6183,-11.4717,-10.2313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.45783,-1.33676,6.32149,6.03928,0.0,0.0,-9999,-9999,-9999,-9999,-26.7181,-27.1753,6.53944,6.4545,0.0,0.0,-9999,-9999,-9999,-9999,-1.44948,-1.33676,6.30448,6.03928,0.0,0.0,-9999,-9999,-9999,-9999,-27.3713,-27.5694,6.7219,6.83291,0.0,0.0,-9999,-9999,-9999,-9999,-1.67425,-1.51323,-1.49175,-1.44948,-1.36301,-1.33676,-1.32997,-1.79136,-1.77361,-1.49128,-1.44948,-1.33845,-1.33676,-1.33381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.794,-27.6005,-27.4021,-27.2271,-23.2973,-23.1927,-22.8917,-27.794,-27.7913,-27.6005,-27.398,-27.2313,-26.8294,-23.5953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39919,2.39867,2.35566,0.0129433,2.14276,2.22229,2.37751,2.39418,2.4002,2.40214,2.40572,2.31658,2.39592,2.29487,0.0183128,2.10145,2.14159,2.16568,2.34663,2.39919,2.4002,2.4071,14.0833,14.0828,13.8914,0.0891841,12.3536,13.8333,13.9408,14.0773,14.1046,14.2184,14.3668,14.1293,14.0748,13.3637,0.135136,12.1151,12.2316,12.3648,13.8289,14.0773,14.0856,14.2002,1.7895,1.6954,2.06711,0.0888087,1.36982,1.69554,1.78527,1.99534,2.18274,2.38521,2.70079,1.99639,2.18221,2.32915,0.101966,1.27787,1.73069,1.80586,2.3574,2.65866,2.72247,3.02431,1.67273,1.66839,1.75829,0.0246041,1.56956,1.6642,1.66839,1.69191,1.81623,1.91467,2.10735,1.77957,1.84242,1.88296,0.0346497,1.58669,1.66703,1.67305,1.84817,2.10735,2.17279,2.18824,-9999,-9999
200402,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.745,3.874,1.434,5.866,1.918,4.745,0.0,3.874,1.434,0.0,5.866,1.918,0.0,180.291,84.808,0.725575,82.645,76.45,0.725575,279.23,0.724138,300.156,293.69,0.724138,-9999,-9999,297.814,297.814,0.0,-9999,-9999,1.833,1.833,0.0,100.509,100.509,0.0,0.398,0.398,0.0,3.389,3.389,0.0,-9999,-9999,-9999,-9999,165.6272307256236,0.7097701149425288,-9999,-9999,-9999,-9999,43.208763463718824,0.7097701149425288,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.77723,0.0,118.414,0.0,111.205,-9999,16.658,0.0,15.6438,-9999,2.0,3,27.069,20.931,0.0,0.0,-11.4541,-11.5376,0.0,0.0,-9999,-9999,-9999,-9999,-11.691,-11.6838,0.0,0.0,-9999,-9999,-9999,-9999,-11.0862,-11.5454,0.0,0.0,0.126034,0.0809313,-11.9525,-11.7892,-11.6861,-11.6095,-10.145,-10.0626,-9.98058,-11.9969,-11.8724,-11.8194,-11.6838,-11.6287,-11.499,-10.2613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.278966,-0.163042,5.28787,4.92886,0.0,0.0,-9999,-9999,-9999,-9999,-24.9588,-25.2949,7.85195,7.8685,0.0,0.0,-9999,-9999,-9999,-9999,-0.278687,-0.163042,5.28304,4.92886,0.0,0.0,-9999,-9999,-9999,-9999,-25.4843,-25.6188,8.1177,8.20178,0.0,0.0,-9999,-9999,-9999,-9999,-0.294432,-0.278966,-0.278687,-0.25247,-0.163042,-0.158761,-0.138588,-0.475367,-0.449963,-0.280385,-0.256833,-0.163042,-0.161692,-0.158761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.9225,-25.847,-25.5471,-25.3198,-22.0865,-21.9774,-21.7266,-26.0359,-25.9069,-25.847,-25.577,-25.3478,-25.058,-22.3445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47566,2.47523,2.44011,0.0104372,2.27091,2.33067,2.45536,2.47149,2.4765,2.47812,2.48111,2.40771,2.47294,2.39121,0.014811,2.23194,2.27002,2.28842,2.43311,2.47566,2.4765,2.48226,14.1594,14.159,13.9855,0.0863156,12.4602,13.9349,14.0246,14.1536,14.2142,14.2959,14.4513,14.2263,14.164,13.4774,0.131621,12.2739,12.3862,12.4696,13.9364,14.1536,14.1747,14.2959,1.80902,1.71376,2.08915,0.0889628,1.38444,1.71389,1.80459,2.01344,2.20624,2.41089,2.73,2.01799,2.20571,2.3588,0.103772,1.3101,1.74943,1.82556,2.38279,2.6874,2.75191,3.04099,3.80935,3.79616,3.96982,0.0464183,3.60154,3.79127,3.80022,3.85041,4.08622,4.2701,4.60272,4.00711,4.13518,4.20808,0.0656102,3.65006,3.79617,3.80846,4.14731,4.60269,4.75321,4.77578,-9999,-9999
200403,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.296,4.875,1.648,7.637,2.402,6.296,0.0,4.875,1.648,0.0,7.637,2.402,0.0,276.261,126.926,1.0,133.69,126.926,1.0,298.215,1.0,305.577,298.215,1.0,-9999,-9999,303.975,303.975,0.0,-9999,-9999,2.506,2.506,0.0,100.479,100.479,0.0,1.246,1.246,0.0,3.243,3.243,0.0,-9999,-9999,-9999,-9999,257.4108904569892,1.0,-9999,-9999,-9999,-9999,57.30564180107526,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.436328,0.0,44.5268,0.0,43.5415,-9999,-3.83725,0.0,-3.75234,-9999,3.0,3,23.4839,24.5161,0.0,0.0,-4.27482,-3.90399,0.0,0.0,-9999,-9999,-9999,-9999,-4.27474,-3.92472,0.0,0.0,-9999,-9999,-9999,-9999,-4.08949,-3.98739,0.0,0.0,0.0548169,0.0424203,-4.5928,-4.36547,-4.30965,-4.23937,-3.92811,-3.90152,-3.35098,-4.34803,-4.27563,-4.19651,-3.93885,-3.90399,-3.76844,-3.71801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6826,2.69977,0.780093,0.711975,0.0,0.0,-9999,-9999,-9999,-9999,-10.6832,-9.97878,7.8027,7.41983,0.0,0.0,-9999,-9999,-9999,-9999,2.6813,2.69977,0.782111,0.711975,0.0,0.0,-9999,-9999,-9999,-9999,-10.6881,-10.021,7.82899,7.46987,0.0,0.0,-9999,-9999,-9999,-9999,2.36934,2.66958,2.6813,2.69365,2.69977,2.70661,2.72673,2.61504,2.62064,2.66958,2.68746,2.69977,2.69977,2.70932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.327,-10.8357,-10.7396,-10.6158,-10.022,-9.97288,-8.57577,-10.8048,-10.6863,-10.5412,-10.0477,-9.97878,-9.6242,-9.51735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.80876,2.80854,2.79009,0.00518451,2.7108,2.73221,2.79103,2.80658,2.80921,2.81005,2.81162,2.77403,2.80734,2.76588,0.00766386,2.67371,2.71022,2.71701,2.78949,2.80876,2.80921,2.81223,6.73348,6.73326,6.77748,0.0439043,6.45023,6.55259,6.70315,6.74556,6.99917,7.07721,7.08627,6.7018,7.08208,6.85537,0.0575265,6.00927,6.57547,6.71284,6.97803,7.08374,7.14363,7.19273,1.93593,1.8334,2.23242,0.0911004,1.48023,1.83351,1.93141,2.14331,2.35972,2.57861,2.92043,2.15882,2.35916,2.5319,0.112146,1.46362,1.87375,1.95371,2.54855,2.87484,2.94387,3.17758,6.09647,6.06936,6.29513,0.0581408,5.81463,6.06936,6.0794,6.1574,6.45098,6.67731,7.04288,6.33198,6.51107,6.60038,0.08298,5.90039,6.06936,6.09201,6.52879,7.0428,7.28487,7.30215,-9999,-9999
200404,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.039,8.204,1.744,11.334,2.678,10.039,0.0,8.204,1.744,0.0,11.334,2.678,0.0,375.872,180.753,1.0,180.968,180.753,1.0,318.493,1.0,322.394,318.493,1.0,-9999,-9999,323.087,323.087,0.0,-9999,-9999,3.552,3.552,0.0,99.674,99.674,0.0,1.786,1.786,0.0,3.006,3.006,0.0,-9999,-9999,-9999,-9999,365.75348965721037,0.9993055555555554,-9999,-9999,-9999,-9999,84.41069791666665,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.661738,0.0,61.3539,0.0,65.5872,-9999,1.09413,0.0,1.16963,-9999,3.0,3,20.0,28.0,0.0,0.0,-5.20867,-5.02153,0.0,0.0,-9999,-9999,-9999,-9999,-5.20134,-5.04678,0.0,0.0,-9999,-9999,-9999,-9999,-5.26756,-5.11363,0.0,0.0,0.0390234,0.023126,-5.78564,-5.56957,-5.42701,-5.20417,-5.0623,-5.0349,-5.02153,-5.55861,-5.20867,-5.16309,-5.07993,-5.04515,-5.03037,-5.01851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11192,3.10877,0.035487,0.0420694,0.0,0.0,-9999,-9999,-9999,-9999,-10.7851,-10.4739,9.45381,9.19757,0.0,0.0,-9999,-9999,-9999,-9999,3.11192,3.10877,0.035487,0.0420694,0.0,0.0,-9999,-9999,-9999,-9999,-10.7714,-10.5149,9.5284,9.25666,0.0,0.0,-9999,-9999,-9999,-9999,2.45608,3.086,3.10386,3.11192,3.11192,3.12041,3.13128,3.05212,3.05826,3.086,3.10877,3.11192,3.12041,3.12041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.7556,-11.382,-11.1456,-10.7433,-10.4881,-10.4804,-10.4645,-11.363,-10.7851,-10.7107,-10.5512,-10.4881,-10.4739,-10.4585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63582,3.63613,3.66173,0.00891371,3.61799,3.63138,3.63298,3.63613,3.64435,3.73865,3.80724,3.68833,3.63778,3.7028,0.0118651,3.63076,3.63441,3.6358,3.67753,3.78905,3.80103,3.82134,8.6826,8.68291,8.77536,0.0268044,8.61284,8.65834,8.66906,8.72147,8.83269,8.84301,9.1056,8.71869,8.83912,8.97037,0.045084,8.65678,8.6794,8.71557,8.84301,9.15715,9.3577,9.46486,2.24373,2.12354,2.57988,0.0965426,1.71245,2.13829,2.23849,2.50032,2.73189,2.9853,3.38224,2.50032,2.73124,2.9538,0.139661,1.84264,2.20582,2.26447,2.9505,3.32936,3.38224,3.50517,8.4777,8.4348,8.70639,0.0677256,8.13048,8.43479,8.44722,8.5583,8.8959,9.15204,9.53433,8.73657,8.96423,9.06765,0.097205,8.253,8.43716,8.46884,8.98749,9.53421,9.87107,9.90163,-9999,-9999
200405,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.687,10.098,1.947,14.085,3.197,11.559,0.542339,8.773,1.358,0.559772,13.057,2.796,0.532778,451.467,234.368,1.0,230.64,234.368,1.0,323.019,1.0,329.548,323.019,1.0,-9999,-9999,331.218,327.644,0.542339,-9999,-9999,4.99,4.519,0.542339,99.994,100.033,0.594758,1.002,1.211,0.203629,2.695,2.443,0.331317,-9999,-9999,-9999,-9999,471.50961185941435,0.9973118279569892,-9999,-9999,-9999,-9999,89.24212029569892,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.49182,0.403898,81.2432,0.68078,94.6289,0.523106,6.94846,0.68078,8.09329,0.615101,1.0,2,16.9032,31.0968,12.6129,22.871,-7.50361,-7.41319,0.570565,0.590054,0.0520701,0.0519105,0.152932,0.0621807,-7.50242,-7.43722,0.577957,0.596774,0.0515329,0.0519105,0.152749,0.0621807,-7.58215,-7.48218,0.578612,0.588676,0.0255193,0.0115696,-7.97936,-7.74398,-7.71285,-7.50361,-7.47075,-7.45639,-7.43316,-7.7357,-7.50935,-7.4865,-7.46978,-7.45639,-7.44089,-7.43095,0.516801,0.672043,0.538306,0.570565,0.597446,0.597446,0.58871,0.540323,0.576613,0.606855,0.606855,0.597446,0.596774,0.604839,3.2621,3.25502,0.184265,0.173652,0.539611,0.543643,0.0178999,0.018255,0.0510489,0.054016,-12.9107,-12.7709,10.0861,10.0423,0.587181,0.61518,0.0764476,0.0764572,0.240375,0.09422,3.27003,3.27097,0.186421,0.155792,0.539611,0.557756,0.0181848,0.0182302,0.0511495,0.0540076,-12.9134,-12.8152,10.1352,10.1079,0.598563,0.618269,0.0763904,0.0769888,0.240357,0.0946519,2.48644,3.17592,3.23348,3.2607,3.26974,3.27154,3.28126,3.16548,3.1726,3.21657,3.25755,3.27113,3.27428,3.27981,0.677419,0.485176,0.557756,0.647059,0.557756,0.557756,0.511385,0.559654,0.559654,0.557756,0.537595,0.539611,0.543643,0.543643,-13.5759,-13.2671,-13.1253,-12.8909,-12.8301,-12.8113,-12.7784,-13.2568,-12.9226,-12.8754,-12.8384,-12.8175,-12.8125,-12.7709,0.532518,0.547802,0.565394,0.58923,0.619277,0.630723,0.669095,0.55294,0.596514,0.604774,0.619277,0.632772,0.613098,0.61518,4.06226,4.05788,4.06616,0.0260017,3.85968,3.91702,3.93963,4.04957,4.06226,4.11835,4.50549,4.00548,4.0493,4.14434,0.035982,3.81527,3.92687,4.00651,4.0508,4.28105,4.507,4.52757,11.5031,11.4951,11.5483,0.0339101,11.3357,11.3845,11.3876,11.5079,11.5543,11.5881,12.0281,11.473,11.5517,11.7265,0.0481931,11.388,11.4531,11.484,11.5584,12.0164,12.0496,12.2608,2.56413,2.62873,2.83689,0.0649851,2.13121,2.56413,2.62583,2.77193,2.89772,3.07301,3.47377,2.60966,2.9003,3.14017,0.0935138,2.35724,2.56413,2.6809,3.06992,3.55743,3.60103,3.92636,10.8369,10.6557,10.9707,0.0532008,10.5263,10.672,10.7625,10.8578,11.1066,11.2582,11.6373,10.9194,11.1522,11.282,0.0858032,10.6525,10.6837,10.8073,11.1709,11.6378,11.9304,12.2887,-9999,-9999
