TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
201501,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.299,-3.561,1.42,-2.754,0.783,-3.299,0.0,-3.561,1.42,0.0,-2.754,0.783,0.0,63.157,-9999,-9999,15.829,15.829,0.0,-9999,-9999,287.266,287.266,0.0,-9999,-9999,273.676,273.676,0.0,-9999,-9999,0.608,0.608,0.0,96.867,96.867,0.0,1.923,1.923,0.0,3.363,3.363,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32.9158,0.0,26.5108,-9999,78.7899,0.0,63.4583,-9999,2.0,3,32.3871,15.6129,0.0,0.0,0.0726484,0.00877067,0.0,0.0,-9999,-9999,-9999,-9999,0.0322545,0.0417099,0.0,0.0,-9999,-9999,-9999,-9999,0.0827798,0.0167459,0.0,0.0,0.0189032,0.0240439,-0.0442251,0.00877067,0.0347635,0.0757693,0.130336,0.166945,0.239605,-0.454615,-0.03478,0.0083562,0.0347635,0.109757,0.130336,0.138125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03389,1.93406,3.25003,3.12627,0.0,0.0,-9999,-9999,-9999,-9999,-3.99829,-3.98149,0.945448,0.975259,0.0,0.0,-9999,-9999,-9999,-9999,1.97608,1.98117,3.38594,3.15191,0.0,0.0,-9999,-9999,-9999,-9999,-3.99829,-3.98149,0.945448,0.975259,0.0,0.0,-9999,-9999,-9999,-9999,1.83045,1.93406,1.98117,2.04296,2.14301,2.19425,2.32666,1.23776,1.86806,1.93406,1.99778,2.08565,2.11635,2.14301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.20889,-4.10533,-4.06035,-4.03615,-3.98149,-3.98149,-3.9261,-4.10533,-4.03615,-3.99846,-3.98462,-3.95172,-3.93331,-3.91124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93563,2.88272,2.63952,0.0764053,1.56761,2.30524,2.32065,2.84159,2.92695,2.98048,3.19757,2.88272,1.56761,2.56121,0.0692223,1.56761,2.19192,2.31783,2.60491,2.88272,2.91912,2.99507,2.87395,2.84101,2.62277,0.0869712,1.53285,2.1822,2.24518,2.75582,2.90471,3.07114,3.40114,2.75759,1.53536,2.47843,0.0695181,1.53285,2.05261,2.24518,2.51974,2.77282,2.89366,2.9402,2.29432,2.85237,1.89475,0.283923,0.155252,0.164625,0.174408,1.94632,2.85128,3.12024,3.76058,2.6878,0.180849,2.55988,0.426953,0.164363,0.170251,0.175293,1.92891,3.72846,6.83019,7.05015,0.473653,0.631304,0.501436,0.045713,0.244878,0.256767,0.281734,0.47673,0.584297,0.640311,0.719864,0.631304,0.297395,0.683075,0.0790823,0.255534,0.266702,0.283618,0.479804,0.716132,1.51969,1.57778,-9999,-9999
201502,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.918,-3.394,1.803,-2.247,1.654,-2.918,0.0,-3.394,1.803,0.0,-2.247,1.654,0.0,124.901,-9999,-9999,45.431,45.431,0.0,-9999,-9999,273.698,273.698,0.0,-9999,-9999,256.017,256.017,0.0,-9999,-9999,0.879,0.879,0.0,97.479,97.479,0.0,0.756,0.756,0.0,2.837,2.837,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,33.0097,0.0,26.5864,-9999,78.6742,0.0,63.3652,-9999,2.0,3,28.4643,19.5357,0.0,0.0,0.0846306,0.023443,0.0,0.0,-9999,-9999,-9999,-9999,0.0442587,0.0559418,0.0,0.0,-9999,-9999,-9999,-9999,0.0927478,0.0284493,0.0,0.0,0.0186242,0.0243311,-0.034509,0.023443,0.0468661,0.0891781,0.143686,0.169612,0.242569,-0.45031,-0.0210558,0.0219118,0.0468661,0.115773,0.143686,0.152309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67671,2.56069,2.9141,2.79458,0.0,0.0,-9999,-9999,-9999,-9999,-3.69207,-3.66785,1.21621,1.25092,0.0,0.0,-9999,-9999,-9999,-9999,2.61359,2.6136,3.09346,2.81442,0.0,0.0,-9999,-9999,-9999,-9999,-3.69508,-3.66785,1.21626,1.25092,0.0,0.0,-9999,-9999,-9999,-9999,2.44696,2.56069,2.6136,2.72111,2.89963,2.89963,3.10415,1.75658,2.48826,2.56069,2.62401,2.73657,2.77311,2.89963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.03256,-3.92973,-3.83025,-3.70508,-3.66785,-3.66785,-3.63546,-3.92973,-3.70508,-3.69508,-3.6732,-3.65986,-3.63546,-3.62267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.00783,2.95518,2.70681,0.0777349,1.61335,2.36771,2.38343,2.91259,2.99744,3.05275,3.27362,2.95518,1.61335,2.62899,0.0706909,1.61335,2.25345,2.38056,2.67527,2.95518,2.9921,3.06751,2.93174,2.89924,2.67837,0.0883549,1.56648,2.23147,2.29593,2.82778,2.96358,3.13431,3.46715,2.81573,1.56909,2.53624,0.0710434,1.56648,2.10683,2.29593,2.58461,2.83769,2.95173,3.00186,2.3341,2.89969,1.92257,0.287173,0.160187,0.169859,0.179953,1.98679,2.88418,3.15625,3.80398,2.73171,0.186598,2.59391,0.431601,0.169588,0.175663,0.180866,1.96781,3.77149,6.90901,7.1315,1.12258,1.42206,1.15185,0.0892365,0.63211,0.658343,0.710946,1.12258,1.33151,1.43772,1.57033,1.42206,0.743176,1.50142,0.15323,0.656018,0.680629,0.714883,1.1292,1.56366,3.12834,3.21174,-9999,-9999
201503,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.376,-0.113,1.833,2.839,2.46,1.376,0.0,-0.113,1.833,0.0,2.839,2.46,0.0,224.774,-9999,-9999,103.065,103.065,0.0,-9999,-9999,274.806,274.806,0.0,-9999,-9999,257.459,257.459,0.0,-9999,-9999,2.125,2.125,0.0,98.317,98.317,0.0,0.816,0.816,0.0,3.095,3.095,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32.8701,0.0,34.4444,-9999,78.6326,0.0,82.3987,-9999,1.0,3,23.871,24.129,0.0,0.0,0.081865,0.0153405,0.0,0.0,-9999,-9999,-9999,-9999,0.0398506,0.0482797,0.0,0.0,-9999,-9999,-9999,-9999,0.0893858,0.0226807,0.0,0.0,0.0189089,0.0243095,-0.0449851,0.0153405,0.0422826,0.0819176,0.13891,0.172572,0.245616,-0.450635,-0.0299121,0.0139605,0.0422826,0.117151,0.13891,0.146699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47545,3.33097,2.39017,2.25262,0.0,0.0,-9999,-9999,-9999,-9999,-3.27314,-3.25843,1.5696,1.57607,0.0,0.0,-9999,-9999,-9999,-9999,3.46818,3.39714,2.48557,2.25567,0.0,0.0,-9999,-9999,-9999,-9999,-3.34212,-3.26018,1.56212,1.57192,0.0,0.0,-9999,-9999,-9999,-9999,3.16805,3.33097,3.46818,3.51358,3.79511,3.79919,4.04273,2.36611,3.21838,3.33097,3.46818,3.51506,3.58658,3.79511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5626,-3.52344,-3.47568,-3.33744,-3.25843,-3.25809,-3.21472,-3.52344,-3.34212,-3.33744,-3.25843,-3.23299,-3.21472,-3.20362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.12347,4.11515,3.86337,0.0757271,2.7501,3.54844,3.56416,4.02025,4.14042,4.16341,4.42717,4.11515,2.7501,3.87465,0.0812693,2.7501,3.54844,3.56128,4.0095,4.11771,4.16655,4.49087,4.09981,4.06687,3.84069,0.0847067,2.70782,3.41698,3.47942,3.96845,4.11841,4.26516,4.51956,3.98229,2.71025,3.78526,0.0781663,2.70782,3.41321,3.47942,3.91516,4.07776,4.14394,4.33944,2.78967,3.43046,2.27713,0.311899,0.325648,0.34531,0.36583,2.48617,3.28504,3.51521,4.23661,3.22092,0.37934,3.01036,0.468753,0.344759,0.35711,0.367687,2.45579,4.20043,7.69478,7.94258,2.0503,2.48277,2.06049,0.136058,1.25795,1.30061,1.38105,2.0503,2.3479,2.50331,2.66955,2.48277,1.42919,2.59335,0.233709,1.2978,1.33793,1.38705,2.0503,2.66024,5.08555,5.1995,-9999,-9999
201504,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.503,3.603,1.726,6.72,2.72,5.503,0.0,3.603,1.726,0.0,6.72,2.72,0.0,339.514,-9999,-9999,164.63,164.63,0.0,-9999,-9999,285.299,285.299,0.0,-9999,-9999,271.116,271.116,0.0,-9999,-9999,3.488,3.488,0.0,96.773,96.773,0.0,1.457,1.457,0.0,3.218,3.218,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.70863,0.0,32.9293,0.0,65.7803,-9999,78.6997,0.0,157.213,-9999,1.0,3,19.0667,28.9333,0.0,0.0,0.0795508,0.0155983,0.0,0.0,-9999,-9999,-9999,-9999,0.0386056,0.0484006,0.0,0.0,-9999,-9999,-9999,-9999,0.0881563,0.0224311,0.0,0.0,0.0188148,0.0242233,-0.0414641,0.0155983,0.0411187,0.0820587,0.137442,0.171239,0.242598,-0.451905,-0.0288335,0.014148,0.0411187,0.114175,0.137442,0.145491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35854,4.16685,1.60033,1.4887,0.0,0.0,-9999,-9999,-9999,-9999,-2.73977,-2.71746,1.94184,1.96241,0.0,0.0,-9999,-9999,-9999,-9999,4.3938,4.2647,1.53144,1.40047,0.0,0.0,-9999,-9999,-9999,-9999,-2.83126,-2.72872,1.98357,1.94005,0.0,0.0,-9999,-9999,-9999,-9999,3.75682,4.16355,4.2647,4.3938,4.55384,4.58617,4.81441,2.66883,3.81986,4.08567,4.2647,4.3938,4.49972,4.55384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.88505,-2.82723,-2.81669,-2.73987,-2.71746,-2.68707,-2.5438,-2.83126,-2.82723,-2.78485,-2.72557,-2.55959,-2.5438,-2.4948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43066,5.50921,5.35237,0.0559753,4.65261,5.148,5.15798,5.40691,5.52108,5.65328,5.77197,5.50921,4.65261,5.54941,0.0929911,4.65261,5.148,5.15664,5.50921,5.76401,5.80091,6.54819,5.49361,5.46081,5.32994,0.0603491,4.61149,5.00335,5.04442,5.36372,5.5322,5.66661,5.72948,5.37696,4.614,5.46126,0.0850946,4.61149,5.01529,5.07843,5.39356,5.67487,5.73706,6.32674,3.21814,3.92169,2.70336,0.316452,0.695571,0.737568,0.781398,2.94735,3.67306,3.94384,4.60094,3.6713,0.810255,3.4971,0.482281,0.736392,0.762772,0.785364,2.94735,4.56165,8.3565,8.62561,2.89615,3.43292,2.88202,0.17289,1.86584,1.92189,2.02338,2.89615,3.25899,3.45758,3.61492,3.43292,2.0834,3.56279,0.297712,1.91908,1.97199,2.03095,2.89615,3.60492,6.75606,6.90467,-9999,-9999
201505,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.985,9.043,2.446,13.305,3.346,11.853,0.303091,9.217,1.765,0.333333,13.064,3.03,0.291244,433.954,221.539,0.752016,198.057,199.419,0.752016,316.835,0.752016,319.161,319.559,0.752016,-9999,-9999,315.186,317.873,0.303091,-9999,-9999,5.284,4.84,0.303091,97.325,97.889,0.729839,1.379,0.628,0.751344,2.484,2.565,0.729839,0.4225186925901216,0.6801075268817205,131.69723462744562,0.7419354838709677,453.1899405238748,0.6760752688172044,10.925747216684782,0.7419354838709677,17.104816163197466,0.7419354838709677,377.49190398550735,0.7419354838709677,400.94,0.751344,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.85458,0.0,39.7505,0.751344,71.5918,0.691549,43.2217,0.751344,77.8435,0.743722,2.0,3,14.8065,33.1935,0.0,11.0,0.314387,0.266776,0.741935,0.742608,0.130196,0.107909,0.161221,0.143385,0.299886,0.283083,0.741263,0.742608,0.156557,0.115001,0.183171,0.148795,0.325196,0.258695,0.740591,0.742776,0.0166427,0.0193445,0.137879,0.237353,0.271088,0.312004,0.391965,0.427524,0.499407,-0.0618166,0.161606,0.225152,0.273333,0.310077,0.350443,0.419366,0.744624,0.744624,0.74328,0.741263,0.738575,0.737903,0.738575,0.748656,0.744624,0.744624,0.742608,0.742608,0.741263,0.738575,5.85421,5.77107,0.759677,0.752209,0.754839,0.754839,-9999,0.21303,-9999,0.366163,-2.136,-2.16221,4.03488,4.00238,0.736852,0.737774,0.125463,0.129619,0.136021,0.133761,5.84506,5.81548,0.743727,0.717163,0.752688,0.754839,-9999,0.261933,-9999,0.396614,-2.1515,-2.16025,4.04651,4.0135,0.736852,0.737774,0.150866,0.121741,0.159755,0.126142,5.30611,5.61284,5.77107,5.90178,6.17026,6.1919,6.23617,4.77478,5.34812,5.52824,5.79156,5.90178,5.94375,6.17306,0.754839,0.754839,0.754839,0.754839,0.744086,0.744086,0.744086,0.754839,0.754839,0.754839,0.754839,0.754839,0.746237,0.744086,-2.29662,-2.17797,-2.16221,-2.1455,-2.1037,-2.07288,-2.03709,-2.1916,-2.16778,-2.16296,-2.14945,-2.11226,-2.10173,-2.06511,0.735819,0.735875,0.737774,0.736852,0.740539,0.735875,0.735875,0.746069,0.735875,0.736852,0.739617,0.740539,0.735875,0.735875,7.62268,7.8593,7.89896,0.0832531,7.23739,7.42196,7.52935,7.8593,7.92649,8.09349,8.80627,7.8593,8.09349,8.43911,0.148718,7.41891,7.64009,7.8575,7.99834,8.80767,8.85573,10.0955,7.58597,7.57622,7.64026,0.0710692,7.18443,7.28662,7.36965,7.58492,7.624,7.79584,8.37047,7.55796,7.79361,8.11391,0.139669,7.27616,7.42912,7.55796,7.6336,8.37858,8.4538,9.77015,5.42812,5.56835,5.56813,0.139409,4.25634,4.59482,4.98965,5.45701,5.84216,6.36588,6.85734,5.54116,5.49735,6.19215,0.207965,4.25686,4.97944,5.17585,5.82369,6.74709,8.08618,8.76586,5.74152,5.36433,5.38926,0.0953282,4.70247,4.83718,5.08758,5.27537,5.50241,5.83559,6.2332,5.36433,5.49031,5.90915,0.155717,4.71707,5.13354,5.20048,5.46098,6.25184,7.21181,7.98263,-9999,-9999
