TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_9,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,TS_F_MDS_9_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-5.304,-5.448,1.655,-4.856,0.515,-5.304,0.0,-5.448,1.655,0.0,-4.856,0.515,0.0,18.0524,-9999,-9999,5.466,5.466,0.0,-9999,-9999,271.599,271.599,0.0,-9999,-9999,253.129,253.129,0.0,-9999,-9999,0.315,0.315,0.0,98.09,98.09,0.0,1.456,1.456,0.0,2.642,2.506,0.633737,0.1520046548664795,0.6149193548387096,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,398.326,0.637097,0.245,-9999,0.358,0.714,1.012,-9999,1.374,1.647,-9999,0.995296,-9999,0.995296,0.995296,0.995296,-9999,0.995296,0.995296,-9999,-9999,-9999,-9999,-9999,-0.170481,0.620968,-9999,-9999,-8.54505,0.620968,-9999,-9999,-9999,-9999,36.9677,11.0323,0.0,0.0,0.113502,0.11418,0.433468,0.504032,-9999,-9999,-9999,-9999,0.117631,0.114736,0.425403,0.477151,-9999,-9999,-9999,-9999,0.11994,0.114377,0.411038,0.474244,0.00186468,0.000646005,0.109683,0.112473,0.113654,0.115988,0.121522,0.125693,0.144067,0.104892,0.110764,0.112905,0.114653,0.116741,0.117331,0.118955,0.545699,0.453629,0.442204,0.393817,0.356855,0.331989,0.290323,0.571237,0.540323,0.481855,0.472446,0.384409,0.397177,0.419355,0.106956,0.10686,0.199079,0.208527,0.424257,0.495897,-9999,-9999,-9999,-9999,0.11923,0.121516,0.217929,0.223852,0.462007,0.52882,-9999,-9999,-9999,-9999,0.112636,0.107326,0.188796,0.200222,0.414892,0.470554,-9999,-9999,-9999,-9999,0.116969,0.124019,0.219485,0.220456,0.458423,0.497133,-9999,-9999,-9999,-9999,0.0945171,0.103541,0.105488,0.108709,0.114769,0.116705,0.118943,0.0945171,0.102504,0.104689,0.107326,0.110187,0.113769,0.114773,0.557548,0.473079,0.482352,0.512778,0.389682,0.370031,0.30212,0.557548,0.529836,0.476453,0.470554,0.5162,0.410756,0.391337,0.110458,0.116969,0.118857,0.121516,0.12447,0.138787,0.158199,0.110458,0.117275,0.11923,0.121173,0.122986,0.124019,0.125306,0.42043,0.458423,0.444086,0.52882,0.500065,0.351613,0.328495,0.42043,0.431183,0.462007,0.573884,0.588221,0.497133,0.487097,0.0155161,0.0381954,0.0206507,0.00185502,0.00415406,0.00592309,0.0143869,0.0183021,0.025447,0.0366733,0.0455152,0.0203975,0.0223552,0.0185003,0.00225462,2.49514e-07,0.00282861,0.00493882,0.0155151,0.0251575,0.0377091,0.0453942,-0.0982576,-0.0765406,-0.0937262,0.00203305,-0.114112,-0.11156,-0.100898,-0.0955135,-0.0868133,-0.0768838,-0.069064,-0.0931049,-0.095276,-0.101439,0.00316496,-0.1319,-0.120379,-0.114809,-0.0986778,-0.0931049,-0.0811681,-0.0739942,0.0289516,0.0292456,0.0802075,0.00995772,0.00508427,0.0289516,0.0323634,0.0584708,0.109194,0.144169,0.207851,0.142611,0.208685,0.0676947,0.00998044,0.00324848,0.00669853,0.022859,0.0549872,0.101062,0.131445,0.206073,0.000685586,0.00062062,0.00858724,0.00178366,0.0,0.000653765,0.00169897,0.00440353,0.00517815,0.0216577,0.0343575,0.000646069,0.0347237,0.0067785,0.00164105,0.0,0.0,0.0,0.00378889,0.00520238,0.0134847,0.029854,-9999,-9999
200102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-11.866,-12.545,2.275,-10.749,1.689,-11.866,0.0,-12.545,2.275,0.0,-10.749,1.689,0.0,70.847,-9999,-9999,35.192,35.192,0.0,-9999,-9999,228.837,228.837,0.0,-9999,-9999,203.979,203.979,0.0,-9999,-9999,0.564,0.564,0.0,97.905,97.905,0.0,0.842,0.842,0.0,3.062,3.107,0.337054,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,398.027,0.337054,0.182,-9999,0.296,0.591,0.844,-9999,1.114,1.33,-9999,0.995536,-9999,0.995536,0.995536,0.995536,-9999,0.995536,0.995536,-9999,-9999,-9999,-9999,-9999,0.742053,0.333333,-9999,-9999,-29.9151,0.332589,-9999,-9999,-9999,-9999,30.75,17.25,0.0,0.0,0.0752197,0.0765818,0.243304,0.28125,-9999,-9999,-9999,-9999,0.0770792,0.0709817,0.233631,0.259673,-9999,-9999,-9999,-9999,0.0720931,0.074425,0.232161,0.263579,0.00167905,0.000448145,0.0363762,0.0691547,0.0703951,0.0744658,0.0766201,0.077767,0.0805501,0.0691547,0.0708905,0.0726514,0.0747118,0.0765818,0.0770594,0.0774585,0.12128,0.314732,0.255952,0.283482,0.22619,0.276042,0.199405,0.314732,0.259673,0.303571,0.238839,0.28125,0.220982,0.278274,0.0481397,0.045475,0.150299,0.148235,0.241827,0.283482,-9999,-9999,-9999,-9999,0.119475,0.129355,0.182797,0.196439,0.246717,0.277967,-9999,-9999,-9999,-9999,0.051144,0.0457904,0.152891,0.151116,0.233979,0.262277,-9999,-9999,-9999,-9999,0.118609,0.111335,0.183209,0.191383,0.23385,0.255646,-9999,-9999,-9999,-9999,0.0181723,0.0434706,0.0442423,0.0474162,0.0501046,0.0515381,0.0538447,0.0373059,0.0430601,0.0436205,0.0457904,0.0489434,0.0501431,0.051144,0.111149,0.290179,0.28683,0.202585,0.223934,0.236211,0.183427,0.3125,0.296875,0.305804,0.262277,0.253276,0.217202,0.233979,0.0770204,0.0878421,0.111335,0.119475,0.124312,0.125098,0.129355,0.111078,0.118609,0.118657,0.119754,0.124446,0.124763,0.129355,0.0776581,0.176339,0.255646,0.246717,0.2802,0.3125,0.277967,0.255646,0.23385,0.24895,0.231618,0.319196,0.286502,0.277967,0.010176,0.0248664,0.0134845,0.00120159,0.00266087,0.00380176,0.00981628,0.0119364,0.0165908,0.0235848,0.0296663,0.0130946,0.014318,0.0120491,0.00146288,1.59779e-07,0.0018221,0.00316307,0.0101614,0.0161586,0.0242634,0.0296167,-0.0642898,-0.0461153,-0.0609405,0.00132948,-0.0735846,-0.0712897,-0.064005,-0.0626804,-0.0578731,-0.0503224,-0.0458278,-0.0621251,-0.0627612,-0.0600439,0.00206373,-0.0805499,-0.0733394,-0.0691259,-0.0632234,-0.0495426,-0.0460721,-0.0368275,0.0224072,0.0226347,0.0620483,0.00771096,0.00381004,0.0224072,0.0244367,0.0452537,0.0845109,0.11158,0.160867,0.110375,0.161513,0.0515632,0.0076543,0.00243433,0.00501973,0.0171301,0.0425576,0.0731451,0.101732,0.159491,0.00440978,0.00399237,0.0230939,0.00374445,0.0,0.00420497,0.0109273,0.016635,0.0181361,0.0471046,0.0800096,0.00415554,0.0805427,0.0202081,0.00411669,0.0,0.0,0.0,0.0146575,0.0178251,0.0378241,0.0800096,-9999,-9999
200103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-8.089,-9.915,2.382,-6.277,2.963,-8.368,0.40121,-10.806,2.994,0.408135,-6.019,3.563,0.394839,172.051,-9999,-9999,90.474,92.644,0.402554,-9999,-9999,239.994,239.994,0.0,-9999,-9999,216.802,210.892,0.251344,-9999,-9999,0.728,0.909,0.251344,97.628,97.627,0.397849,0.534,0.363,0.398522,2.219,2.155,0.530914,0.10110183977832922,0.5067204301075269,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,398.181,0.533602,0.176,-9999,0.307,0.561,0.784,-9999,1.005,1.197,-9999,0.997312,-9999,0.997312,0.997312,0.997312,-9999,0.997312,0.997312,-9999,-9999,-9999,-9999,-9999,1.01247,0.533602,-9999,0.0766274,-8.93933,0.533602,-9999,0.643734,-9999,-9999,24.1935,23.8065,11.2258,12.4194,0.0445002,0.0492962,0.500672,0.519489,0.00598419,0.00635934,0.0173903,0.0168667,0.0200109,0.0508125,0.493952,0.513441,0.00589395,0.00642902,0.0173594,0.0168931,0.0334527,0.042393,0.471153,0.506872,0.00301587,0.00213466,0.00447255,0.0185493,0.0211871,0.0334678,0.0506202,0.0512058,0.0527633,0.0184703,0.0213335,0.0233657,0.0501592,0.0511989,0.0525774,0.0547369,0.44422,0.46371,0.497984,0.471774,0.519489,0.520833,0.52621,0.484543,0.482527,0.497984,0.518145,0.517473,0.528898,0.521505,0.054128,0.0556775,0.126766,0.13539,0.483754,0.508065,0.00831743,0.00893845,0.0197221,0.0191787,0.0286231,0.036979,0.14079,0.140463,0.517415,0.531323,0.0078276,0.00841728,0.0166423,0.0156245,0.0219735,0.0583905,0.0712521,0.132241,0.477034,0.495909,0.00829714,0.00904902,0.0197135,0.0192305,0.0154751,0.0372552,0.110857,0.137819,0.51046,0.531323,0.00779014,0.00849851,0.0166247,0.0156684,-0.0306097,0.0224591,0.0267506,0.0426069,0.0577544,0.0582239,0.0635155,0.0219735,0.0279295,0.0294013,0.0570204,0.0582964,0.0618662,0.0644497,0.175953,0.479722,0.431966,0.441267,0.499942,0.508065,0.521452,0.477034,0.438633,0.462513,0.505376,0.510753,0.526828,0.510753,0.0052395,0.00865808,0.0111972,0.0236049,0.0371696,0.0380313,0.0388233,0.00572937,0.0122813,0.0155917,0.0370027,0.0378977,0.038608,0.038932,0.503623,0.500818,0.500818,0.307328,0.531323,0.531323,0.531323,0.488546,0.509058,0.51046,0.531323,0.531323,0.531323,0.531323,0.0142904,0.0255983,0.0193641,0.000949618,0.0106197,0.0131957,0.0154179,0.0176173,0.0235771,0.0256399,0.0300265,0.0175614,0.0184351,0.0180411,0.00122072,2.15903e-07,0.0105242,0.0139354,0.0175614,0.0237961,0.0256399,0.0295055,-0.0356365,-0.0252143,-0.0230289,0.00201267,-0.0361006,-0.0356365,-0.0347775,-0.0269388,-0.0119833,-0.00749174,-0.00157576,-0.0269388,-0.00157576,-0.0154115,0.00269568,-0.0363354,-0.0356784,-0.0330697,-0.0127198,-0.00780562,-0.00281875,0.0154108,0.0490561,0.0483024,0.0775303,0.00584398,0.0232145,0.0415227,0.049253,0.0713365,0.0958567,0.121149,0.141559,0.115783,0.141559,0.0658705,0.00638415,0.0147355,0.0217905,0.0358016,0.0563971,0.0900491,0.113203,0.144203,0.0248903,0.0239299,0.0404206,0.00327588,0.0130982,0.0242584,0.0261049,0.0368414,0.0375775,0.061289,0.0881804,0.0224208,0.0881804,0.0385801,0.00588585,0.00840443,0.0118469,0.0139056,0.031958,0.0373884,0.0601341,0.0897051,-9999,-9999
200104,0.627,1.0,-2.762,2.568,1.0,2.562,3.45,1.0,0.603,-1.693,1.876,1.907,2.629,0.627,1.0,-2.762,2.568,1.0,2.562,3.45,1.0,301.066,161.131,1.0,156.673,161.131,1.0,-9999,-9999,271.905,271.905,0.0,245.345,1.0,253.481,245.345,1.0,2.481,1.0,1.848,2.481,1.0,97.758,97.764,1.0,1.387,0.153,1.0,2.376,2.4,0.488889,-9999,-9999,12.827448791666667,1.0,309.86419886805555,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,393.704,0.966667,0.229,-9999,0.318,0.522,0.721,-9999,0.92,1.087,-9999,0.997222,-9999,0.997222,0.997222,0.997222,-9999,0.997222,0.997222,-9999,-9999,-9999,-9999,-9999,5.53026,0.965278,-9999,0.288787,-19.713,0.965278,-9999,0.361993,-9999,-9999,17.6,30.4,17.6,30.3667,0.0738179,0.100823,0.955556,0.940278,0.00452028,0.00502695,0.0190762,0.0158044,0.070633,0.105277,0.953472,0.940278,0.00449369,0.00486277,0.0190699,0.0157529,0.07782,0.0904811,0.873229,0.940469,0.00452806,0.00216885,0.0201802,0.0645398,0.0669064,0.0741098,0.0988252,0.101606,0.104904,0.0670092,0.0723399,0.0738953,0.097155,0.101276,0.102307,0.105277,0.610417,0.645139,0.939583,0.948611,0.941667,0.936806,0.940278,0.939583,0.954167,0.94375,0.9375,0.954167,0.941667,0.940278,0.101917,0.158819,0.0426593,0.118091,0.991634,0.940454,0.00638099,0.00747399,0.028463,0.0302143,0.0544897,0.0651846,0.158301,0.17295,0.935945,0.939667,0.00577878,0.00630714,0.0159741,0.012336,0.0997459,0.171544,0.0419695,0.127614,0.991511,0.944582,0.00639569,0.00730929,0.0284663,0.0301739,0.051031,0.0651743,0.157875,0.174282,0.932901,0.937583,0.00574861,0.00606935,0.0159632,0.0122161,0.094787,0.0999059,0.102967,0.107657,0.149456,0.155383,0.170208,0.0997459,0.102967,0.106674,0.137091,0.15532,0.161517,0.171544,0.539883,0.590292,0.612003,0.979817,0.940454,0.944582,0.944582,0.991511,0.612003,0.979817,0.957604,0.944582,0.940454,0.944582,-0.0143432,0.0406683,0.0443652,0.0540287,0.0652077,0.0704526,0.0736319,0.0439389,0.0517869,0.0544897,0.0643129,0.0711683,0.0729903,0.0739491,0.652229,0.832291,0.86133,0.928378,0.939667,0.946154,0.941984,0.860095,0.931826,0.935945,0.942051,0.946154,0.947196,0.95057,0.19089,0.210271,0.171492,0.00636977,0.106797,0.126282,0.134191,0.176332,0.20139,0.212087,0.228661,0.11534,0.128477,0.155321,0.0066812,0.103002,0.107158,0.123887,0.137941,0.185926,0.210338,0.226224,0.0922202,0.104994,0.0810106,0.00462535,0.0410363,0.0520852,0.0581502,0.0755962,0.0959696,0.110614,0.128827,0.0415217,0.057844,0.0775012,0.00552261,0.0382304,0.042209,0.0492776,0.07036,0.0923722,0.11068,0.129109,0.150859,0.151076,0.159286,0.0102191,0.0730753,0.102214,0.104953,0.144446,0.169939,0.241961,0.283942,0.16102,0.100386,0.139901,0.0105188,0.0631656,0.070748,0.0809833,0.124473,0.16979,0.205192,0.272523,0.0769534,0.0810666,0.0869084,0.0065022,0.039333,0.0481767,0.0542973,0.0758639,0.0942669,0.139065,0.167579,0.0655579,0.0506951,0.0820186,0.00914427,0.032813,0.0382363,0.0403115,0.0655579,0.0941215,0.140211,0.164804,-9999,-9999
200105,6.417,1.0,2.791,2.094,1.0,7.515,3.356,1.0,6.194,2.917,1.843,7.195,2.901,6.417,1.0,2.791,2.094,1.0,7.515,3.356,1.0,416.646,210.249,1.0,210.583,210.249,1.0,-9999,-9999,289.127,289.127,0.0,279.528,1.0,273.276,279.528,1.0,4.442,1.0,3.997,4.442,1.0,98.039,98.066,1.0,1.454,2.052,1.0,2.362,2.579,0.894489,0.19979079862563665,0.8864247311827957,75.98180827956989,1.0,403.1231327565451,0.9986559139784946,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,378.494,1.0,5.801,-9999,5.06,4.68,4.222,-9999,3.821,3.461,-9999,0.997984,-9999,0.997984,0.997984,0.997984,-9999,0.997984,0.997984,-9999,-9999,-9999,-9999,-9999,56.9863,1.0,-9999,0.53178,16.7852,1.0,-9999,0.381827,-9999,-9999,11.0645,36.9355,11.0645,36.9355,-0.148967,-0.145874,0.993952,0.993952,0.00575679,0.00639736,0.00984082,0.0102198,-0.150059,-0.148117,0.991935,0.993952,0.00574832,0.0061008,0.00983587,0.0100368,-0.146439,-0.144235,0.984728,0.991667,0.00109929,0.00127344,-0.153954,-0.153233,-0.150645,-0.148718,-0.144956,-0.13727,-0.134308,-0.153499,-0.151292,-0.149548,-0.147644,-0.13726,-0.135353,-0.125984,0.983199,0.983199,0.982527,0.977823,0.993952,0.994624,0.993952,0.983199,0.982527,0.991935,0.993952,0.994624,0.991263,0.995296,0.306694,0.311091,0.0886985,0.112829,0.982405,0.985337,0.00912659,0.01199,0.0161726,0.0180788,-0.274044,-0.27213,0.392279,0.389901,0.997384,0.996359,0.0066136,0.00716129,0.00812974,0.00894491,0.304358,0.30621,0.0886781,0.0948351,0.982405,0.982405,0.00907077,0.0111878,0.0161412,0.0175571,-0.274826,-0.273031,0.392038,0.387833,0.994769,0.997384,0.0066662,0.00686583,0.00817259,0.00871017,0.298661,0.302429,0.305521,0.309425,0.324163,0.329132,0.353532,0.298635,0.302114,0.305526,0.307114,0.328336,0.329175,0.371794,0.951369,0.951369,0.982405,0.951369,0.920332,0.97654,0.924976,0.951369,0.951369,0.982405,0.951369,0.990616,0.97654,0.993548,-0.280871,-0.277394,-0.276867,-0.274079,-0.272121,-0.267938,-0.265174,-0.277719,-0.276987,-0.274632,-0.272312,-0.267398,-0.266268,-0.2649,0.984312,0.992153,0.992153,0.997384,0.996359,0.995652,0.994661,0.991232,0.993025,0.997384,0.997384,0.995652,0.994803,0.99551,0.378496,0.371066,0.382073,0.00182169,0.368547,0.370875,0.374174,0.379957,0.388149,0.391661,0.40095,0.376233,0.380855,0.385862,0.00216937,0.368805,0.370486,0.375638,0.38086,0.396004,0.400329,0.407618,0.524116,0.519183,0.526308,0.00114892,0.516591,0.518763,0.520456,0.524809,0.530269,0.533632,0.54245,0.5252,0.530915,0.5323,0.00218517,0.516274,0.518667,0.520875,0.528876,0.543179,0.546148,0.551776,0.260082,0.259985,0.249386,0.00288908,0.211362,0.236276,0.239628,0.253266,0.261383,0.265735,0.268245,0.263289,0.240733,0.249893,0.0104333,0.171012,0.183572,0.213547,0.249715,0.261348,0.268334,0.302536,0.443014,0.443249,0.43794,0.00201239,0.418561,0.430223,0.43308,0.4383,0.445325,0.448606,0.450126,0.445412,0.428764,0.439345,0.00765799,0.381444,0.396254,0.420721,0.434837,0.445527,0.449382,0.455588,-9999,-9999
