TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
201001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.963,-5.313,1.5,-4.366,0.965,-4.963,0.0,-5.313,1.5,0.0,-4.366,0.965,0.0,100.251,26.037,0.915995,37.981,27.155,0.915995,278.549,0.919355,274.629,278.637,0.919355,-9999,-9999,273.205,273.205,0.0,-9999,-9999,0.54,0.54,0.0,96.591,96.591,0.0,1.862,1.862,0.0,1.164,1.164,0.0,-9999,-9999,3.358492449600911,0.5282258064516129,-9999,-9999,-9999,-9999,28.41208451545385,0.5450268817204302,282.1550516035086,0.5470430107526882,-9999,-9999,1.248,1.577,2.175,2.913,3.648,0.919355,0.919355,0.919355,0.919355,0.919355,-9999,-9999,-9999,-9999,65.1079,0.0,114.577,-9999,-12.2979,0.0,-21.6418,-9999,1.0,3,30.4839,17.5161,0.0,0.0,4.11463,4.79227,0.0,0.0,-9999,-9999,-9999,-9999,4.79227,4.98079,0.0,0.0,-9999,-9999,-9999,-9999,4.24535,4.65536,0.0,0.0,0.139039,0.0527867,2.12466,2.78815,4.12828,4.37688,4.88141,4.97312,4.98079,4.11463,4.19544,4.27463,4.79227,4.97312,4.98079,4.98079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.94418,8.90289,2.64259,3.47189,0.0,0.0,-9999,-9999,-9999,-9999,-2.98693,-2.87298,3.81986,4.4117,0.0,0.0,-9999,-9999,-9999,-9999,8.90289,9.18915,3.47189,3.45932,0.0,0.0,-9999,-9999,-9999,-9999,-2.87298,-2.87298,4.4117,4.4117,0.0,0.0,-9999,-9999,-9999,-9999,5.22878,5.65729,7.9424,8.30813,9.03241,9.16115,9.18915,7.94418,8.12719,8.19824,8.90289,9.16115,9.18915,9.18915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.32629,-3.10723,-3.00636,-2.87298,-2.86133,-2.84437,-2.46636,-3.09228,-3.00636,-2.98693,-2.87298,-2.86601,-2.86133,-2.84437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54049,2.54049,2.64653,0.028597,2.54049,2.54049,2.56266,2.6218,2.63435,2.70909,2.73972,2.71394,2.56266,2.55213,0.0472887,1.97592,2.10175,2.49207,2.60625,2.63435,2.70909,2.86872,-2.44029,-2.44029,-2.00883,0.0681141,-2.44029,-2.44029,-2.33876,-2.22961,-1.56069,-1.49283,-1.48635,-1.56069,-2.22961,-1.69322,0.113364,-2.44029,-2.33876,-2.27517,-1.87919,-1.49283,-0.761471,-0.202731,5.38677,5.39038,4.05396,0.31836,0.265499,1.5606,1.5606,5.38389,5.39038,5.42748,5.42748,1.5606,5.42748,2.90198,0.367096,0.129185,0.479983,0.664545,1.5606,5.38677,5.39038,5.42748,1.35951,1.34025,1.44436,0.0910117,0.735261,0.735261,1.33297,1.34025,1.35951,1.4294,2.64293,1.77249,1.33297,1.31307,0.0977941,0.639577,0.735261,0.750483,1.33743,1.35951,1.48575,2.54675,-9999,-9999
201002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.257,-1.777,1.294,-0.582,1.328,-1.257,0.0,-1.777,1.294,0.0,-0.582,1.328,0.0,163.846,66.295,0.975446,67.101,66.383,0.975446,274.515,0.97619,280.205,274.647,0.97619,-9999,-9999,280.176,280.176,0.0,-9999,-9999,1.239,1.239,0.0,95.751,95.751,0.0,0.952,0.952,0.0,1.281,1.281,0.0,-9999,-9999,3.0415831107824283,0.8058035714285715,-9999,-9999,-9999,-9999,47.293819559104556,0.8139880952380952,298.37452724386725,0.8139880952380952,-9999,-9999,1.174,1.391,1.835,2.401,2.99,0.97619,0.97619,0.97619,0.97619,0.97619,-9999,-9999,-9999,-9999,64.844,0.0,114.113,-9999,-9.85839,0.0,-17.3488,-9999,1.0,3,27.5357,20.4643,0.0,0.0,4.12589,4.77041,0.0,0.0,-9999,-9999,-9999,-9999,4.77041,4.9576,0.0,0.0,-9999,-9999,-9999,-9999,4.2418,4.6448,0.0,0.0,0.137682,0.0504038,2.13319,2.79971,4.15311,4.39292,4.86247,4.94742,4.9576,4.12589,4.21315,4.28702,4.77041,4.94742,4.9576,4.9576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.78313,8.41987,2.27641,2.87418,0.0,0.0,-9999,-9999,-9999,-9999,-1.17324,-0.596571,6.07138,7.29498,0.0,0.0,-9999,-9999,-9999,-9999,8.41987,8.73481,2.87418,2.91611,0.0,0.0,-9999,-9999,-9999,-9999,-0.596571,-0.596571,7.29498,7.29498,0.0,0.0,-9999,-9999,-9999,-9999,5.51725,5.90014,7.72274,8.06273,8.67404,8.73481,8.74047,7.78313,7.88269,8.04153,8.41987,8.73481,8.73481,8.74047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.84617,-1.62021,-1.18516,-0.75787,-0.622843,-0.596571,-0.596571,-1.25845,-1.18516,-1.17324,-0.721951,-0.596571,-0.596571,-0.596571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39744,3.39744,3.53555,0.0371063,3.39744,3.39744,3.41929,3.51187,3.51196,3.60528,3.67916,3.60528,3.41929,3.41214,0.0621677,2.6556,2.78785,3.35341,3.48427,3.51196,3.60528,3.84914,-1.56016,-1.56016,-1.10925,0.0722363,-1.56016,-1.56016,-1.43546,-1.35112,-0.681739,-0.614023,-0.568567,-0.681739,-1.35112,-0.829655,0.106334,-1.56016,-1.43546,-1.3782,-1.03677,-0.59541,-0.0859198,0.471013,5.95375,5.95775,4.64247,0.318367,0.599281,2.12137,2.12137,5.95057,5.95775,5.99875,5.99875,2.12137,5.99875,3.42975,0.377103,0.291593,0.78987,1.40411,2.12137,5.95375,5.95775,5.99875,2.87206,2.85783,2.90466,0.139856,1.59571,1.59571,2.84592,2.85904,2.87206,2.98057,4.36694,3.17269,2.86143,2.6044,0.166504,1.29752,1.46018,1.59571,2.85783,2.87206,2.98057,4.41218,-9999,-9999
201003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.849,2.784,1.763,4.871,2.073,3.849,0.0,2.784,1.763,0.0,4.871,2.073,0.0,259.895,107.787,0.971102,117.712,109.508,0.971102,285.067,0.967742,285.384,284.851,0.967742,-9999,-9999,286.649,286.649,0.0,-9999,-9999,2.793,2.793,0.0,96.787,96.787,0.0,1.756,1.756,0.0,1.574,1.574,0.0,-9999,-9999,35.3746859651662,0.8776881720430108,-9999,-9999,-9999,-9999,34.166991921768705,0.8817204301075269,321.3558443877551,0.8817204301075269,-9999,-9999,2.914,2.961,3.113,3.314,3.458,0.967742,0.967742,0.967742,0.967742,0.967742,-9999,-9999,-9999,-9999,64.0287,0.0,98.4291,-9999,0.0338569,0.421371,0.052047,-9999,2.0,3,23.7097,24.2903,0.0,0.0,4.13005,4.8116,0.0,0.0,-9999,-9999,-9999,-9999,4.8116,5.00012,0.0,0.0,-9999,-9999,-9999,-9999,4.26353,4.67557,0.0,0.0,0.139754,0.0530209,2.13837,2.80195,4.14452,4.39393,4.90765,4.99021,5.00012,4.13005,4.21121,4.29062,4.8116,4.99021,5.00012,5.00012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.74227,7.62088,1.75474,1.54604,0.0,0.0,-9999,-9999,-9999,-9999,0.295429,1.69372,6.77158,8.71597,0.0,0.0,-9999,-9999,-9999,-9999,7.62088,7.9895,1.54604,1.809,0.0,0.0,-9999,-9999,-9999,-9999,1.69372,1.69372,8.71597,8.71597,0.0,0.0,-9999,-9999,-9999,-9999,5.99867,6.29483,7.08939,7.74227,7.9895,8.01417,8.02969,7.23478,7.62088,7.74227,7.9895,8.01417,8.02969,8.02969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.93278,-0.813292,0.345663,1.3264,1.63353,1.69372,1.69372,0.295429,0.345663,0.347337,1.49118,1.69372,1.69372,1.69372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75703,4.75703,4.94425,0.0502127,4.75703,4.75703,4.77451,4.89889,4.92688,5.00772,5.17739,5.00772,4.77451,4.77631,0.0854019,3.74064,3.86534,4.73059,4.87675,4.92688,5.00772,5.41109,-0.243085,-0.243085,0.268673,0.0857696,-0.243085,-0.243085,-0.0913179,-0.0309063,0.717102,0.796829,0.92866,0.717102,-0.0370909,0.512787,0.104703,-0.243085,-0.0913179,-0.0370909,0.258372,0.899381,1.0927,1.60228,6.65444,6.65891,5.52348,0.289131,1.56681,3.02931,3.46471,6.65088,6.65891,6.70474,6.70474,3.02931,6.70474,4.31056,0.365178,0.762368,1.58464,2.31927,3.46471,6.65444,6.65891,6.70474,4.24151,4.2465,4.19318,0.174594,2.39959,2.39959,4.22299,4.24151,4.271,4.36472,5.65278,4.26242,4.271,3.71123,0.22449,1.82015,2.09722,2.39959,4.23632,4.2465,4.271,5.83488,-9999,-9999
201004,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.348,6.38,2.03,9.703,2.935,8.348,0.0,6.38,2.03,0.0,9.703,2.935,0.0,364.095,170.202,0.996528,189.147,170.033,0.996528,290.978,0.995833,295.551,291.046,0.995833,-9999,-9999,299.357,299.357,0.0,-9999,-9999,4.615,4.615,0.0,97.097,97.097,0.0,1.214,1.214,0.0,1.141,1.141,0.0,-9999,-9999,85.47282329811766,0.9791666666666666,-9999,-9999,-9999,-9999,26.463713065832014,0.9791666666666666,351.27672116794486,0.9791666666666666,-9999,-9999,6.899,6.857,6.771,6.7,6.384,0.995833,0.995833,0.995833,0.995833,0.995833,-9999,-9999,-3.67707,0.0,64.6541,0.0,99.3905,-9999,31.0066,0.994444,47.6654,-9999,2.0,3,19.7333,28.2667,0.0,0.0,4.12345,4.79213,0.0,0.0,-9999,-9999,-9999,-9999,4.79213,4.98023,0.0,0.0,-9999,-9999,-9999,-9999,4.25051,4.65904,0.0,0.0,0.138857,0.0521216,2.13204,2.7965,4.1416,4.38412,4.88456,4.97101,4.98023,4.12345,4.20638,4.28399,4.79213,4.97101,4.98023,4.98023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.95409,7.57993,1.58635,1.28159,0.0,0.0,-9999,-9999,-9999,-9999,1.18882,2.54588,6.71169,8.4145,0.0,0.0,-9999,-9999,-9999,-9999,7.57993,7.96232,1.28159,1.6244,0.0,0.0,-9999,-9999,-9999,-9999,2.54588,2.58322,8.4145,8.4388,0.0,0.0,-9999,-9999,-9999,-9999,6.49766,6.82297,7.01822,7.95409,7.98733,7.99803,8.202,7.38255,7.57993,7.95409,7.96232,7.98733,7.99803,8.19694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.05374,-0.154693,1.25746,2.03679,2.54588,2.54886,2.58322,1.18882,1.25746,1.28299,2.42026,2.54886,2.58322,2.58322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.97389,5.97389,6.20485,0.0619749,5.97389,5.97389,5.987,6.13958,6.19366,6.26155,6.51924,6.26155,5.987,5.99724,0.106235,4.71558,4.82841,5.96444,6.12297,6.19366,6.26155,6.80981,0.993656,0.993656,1.54581,0.0950928,0.993656,0.993656,1.16857,1.23841,1.97756,2.07022,2.27311,1.97756,1.19487,1.74673,0.104268,0.993656,1.16857,1.19487,1.47138,2.20277,2.4884,2.58053,7.26199,7.26686,6.31261,0.26798,2.51776,3.84412,5.33267,7.2581,7.26686,7.31687,7.31687,3.84412,7.31687,5.11195,0.360861,1.22507,2.19557,3.00726,5.3009,7.26199,7.26686,7.31687,5.89859,5.93746,5.74,0.215861,3.39117,3.39117,5.89744,5.9085,5.9956,6.02583,7.1078,5.5003,5.9956,4.9746,0.304208,2.22393,2.66603,3.0558,5.89744,5.93746,5.9956,7.44561,-9999,-9999
201005,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.589,9.418,1.167,11.206,1.792,10.589,0.0,9.418,1.167,0.0,11.206,1.792,0.0,445.6,135.438,1.0,148.939,135.438,1.0,337.098,1.0,333.558,337.098,1.0,-9999,-9999,346.866,346.866,0.0,-9999,-9999,2.794,2.794,0.0,96.52,96.52,0.0,2.741,3.338,0.55914,1.245,1.245,0.0,-9999,-9999,84.61684962215202,0.991263440860215,-9999,-9999,-9999,-9999,19.940950541394088,0.991263440860215,368.43743965711695,0.991263440860215,-9999,-9999,10.988,10.804,10.469,10.135,9.415,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-0.774418,0.0,68.3922,0.0,83.4745,-9999,22.4211,0.999328,27.3656,-9999,2.0,3,16.5484,31.4516,0.0,0.0,3.81951,4.34105,0.0,0.0,-9999,-9999,-9999,-9999,4.34105,4.43989,0.0,0.0,-9999,-9999,-9999,-9999,3.91734,4.20167,0.0,0.0,0.111514,0.0429177,2.24845,2.69979,3.80142,4.0603,4.43989,4.43989,4.44518,3.79783,3.81716,3.81951,4.34105,4.43989,4.43989,4.44518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.02255,7.64005,1.06162,0.865541,0.0,0.0,-9999,-9999,-9999,-9999,1.39686,2.3706,5.86034,6.95014,0.0,0.0,-9999,-9999,-9999,-9999,7.64005,7.72463,0.865541,0.951463,0.0,0.0,-9999,-9999,-9999,-9999,2.3706,2.4686,6.95014,7.00855,0.0,0.0,-9999,-9999,-9999,-9999,6.69668,7.11452,7.64005,7.74753,8.02255,8.17902,8.30864,7.56343,7.64005,7.72463,7.75555,8.02255,8.02255,8.17902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.223552,0.290877,1.2662,1.98927,2.37831,2.46056,2.4686,1.22869,1.31338,1.39686,2.3706,2.46056,2.4686,2.4686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.61776,6.61776,6.87154,0.0681369,6.61776,6.61776,6.62784,6.79504,6.8645,6.92278,7.23072,6.92278,6.62784,6.64321,0.117201,5.25067,5.33593,6.61776,6.78228,6.8645,6.92278,7.55113,2.17787,2.17787,2.66987,0.0938863,2.17787,2.17787,2.28679,2.39504,3.04499,3.10562,3.475,3.10562,2.28679,2.72587,0.100094,1.86003,2.17787,2.28679,2.51637,3.04499,3.35193,3.74971,7.54796,7.55303,6.71723,0.258254,3.06577,4.27867,6.45606,7.54392,7.55303,7.60501,7.60501,4.27867,7.60501,5.53903,0.359755,1.49172,2.54077,3.38001,6.30117,7.54796,7.55303,7.60501,5.18667,5.19281,5.14116,0.216685,2.93491,2.93491,5.16403,5.18667,5.22301,5.33788,7.01749,5.25339,5.22301,4.56496,0.274817,2.27882,2.56456,2.93491,5.1803,5.19281,5.25339,7.21127,-9999,-9999
201006,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.112,13.416,2.072,17.281,3.112,16.112,0.0,13.416,2.072,0.0,17.281,3.112,0.0,483.262,237.75,1.0,220.324,237.75,1.0,335.705,1.0,337.202,335.705,1.0,-9999,-9999,351.42,351.42,0.0,-9999,-9999,6.924,6.924,0.0,96.795,96.795,0.0,1.427,2.047,1.0,1.055,1.055,0.0,-9999,-9999,139.57023611111111,1.0,-9999,-9999,-9999,-9999,37.605958333333334,1.0,396.2781319444443,1.0,-9999,-9999,15.693,15.316,14.543,13.965,12.869,1.0,1.0,1.0,1.0,1.0,-9999,-9999,6.79154,0.0,94.9568,0.0,103.975,-9999,30.5014,1.0,33.3982,-9999,2.0,3,14.4667,33.5333,0.0,0.0,2.45848,2.61783,0.0,0.0,-9999,-9999,-9999,-9999,2.61783,2.52304,0.0,0.0,-9999,-9999,-9999,-9999,2.47913,2.50056,0.0,0.0,0.0648185,0.0265584,1.8297,2.03367,2.2253,2.52304,2.61783,2.61784,2.97071,2.03367,2.2253,2.45848,2.52304,2.61783,2.61784,2.68875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.81511,7.50996,0.165702,0.132878,0.0,0.0,-9999,-9999,-9999,-9999,0.0231072,0.376209,4.16966,4.41082,0.0,0.0,-9999,-9999,-9999,-9999,7.50996,7.52364,0.132878,0.133098,0.0,0.0,-9999,-9999,-9999,-9999,0.376209,0.238366,4.41082,4.33448,0.0,0.0,-9999,-9999,-9999,-9999,5.60913,6.86392,7.50996,7.53583,7.74606,7.81511,10.0179,7.15296,7.50996,7.52364,7.55167,7.65677,7.77994,7.81511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.494731,-0.324907,-0.221379,0.238366,0.363689,0.39257,0.450612,-0.492575,-0.283945,0.0231072,0.337564,0.376209,0.376209,0.450612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33484,8.33484,8.64728,0.084138,8.33195,8.33484,8.33484,8.53982,8.65712,8.67147,9.13802,8.67147,8.33195,8.36563,0.146017,6.61152,6.70971,8.33195,8.53618,8.64785,8.67147,9.53634,5.81179,5.81179,6.14672,0.0990912,5.71413,5.81179,5.81179,5.93228,6.19864,6.44617,7.07614,6.44617,5.71413,5.8865,0.151241,4.29109,4.79047,5.63786,5.92199,6.13927,6.44617,7.50267,8.15087,8.15633,7.90378,0.253645,5.46159,5.46159,8.10167,8.15087,8.21247,8.4972,10.2276,5.46159,8.21247,6.93967,0.382415,2.8981,3.68419,5.41548,8.10167,8.15633,8.21247,10.2276,7.75787,7.8335,7.47577,0.267268,4.50171,4.50171,7.75787,7.78404,7.89139,7.92847,8.77228,6.90749,7.92847,6.30326,0.415386,2.33423,2.81159,3.85851,7.75787,7.8335,7.92847,9.2814,-9999,-9999
