TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_9,TS_F_MDS_10,TS_F_MDS_11,TS_F_MDS_12,TS_F_MDS_13,TS_F_MDS_14,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,TS_F_MDS_9_QC,TS_F_MDS_10_QC,TS_F_MDS_11_QC,TS_F_MDS_12_QC,TS_F_MDS_13_QC,TS_F_MDS_14_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_8,SWC_F_MDS_9,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,SWC_F_MDS_8_QC,SWC_F_MDS_9_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200501,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.148,-0.849,1.616,1.002,1.823,-0.148,0.0,-0.849,1.616,0.0,1.002,1.823,0.0,126.711,-9999,-9999,54.805,54.805,0.0,-9999,-9999,283.927,283.927,0.0,-9999,-9999,275.877,275.877,0.0,-9999,-9999,0.588,0.588,0.0,97.684,97.684,0.0,2.623,2.623,0.0,1.271,1.271,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,113.29,0.0,147.903,-9999,22.0066,0.0,28.7303,-9999,1.0,3,29.5806,18.4194,0.0,0.0,6.01806,5.65121,0.0,0.0,-9999,-9999,-9999,-9999,6.92398,6.44332,0.0,0.0,-9999,-9999,-9999,-9999,6.02306,5.86966,0.0,0.0,0.130697,0.159431,4.71032,4.89766,5.60623,5.94879,6.50258,6.92398,7.8244,3.90393,4.85654,4.93525,5.6663,6.50258,6.92398,7.72189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.34951,8.79002,3.14114,3.21127,0.0,0.0,-9999,-9999,-9999,-9999,0.0978095,0.0747519,2.01069,2.02571,0.0,0.0,-9999,-9999,-9999,-9999,10.7261,9.97432,3.37881,3.40356,0.0,0.0,-9999,-9999,-9999,-9999,0.162637,0.162637,2.03535,2.03535,0.0,0.0,-9999,-9999,-9999,-9999,7.45686,7.69246,8.62746,9.25545,10.0294,10.7261,12.0566,6.67531,7.68181,7.84921,8.79002,10.0294,10.7261,11.8964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.310252,0.0747519,0.0747519,0.162637,0.219507,0.222635,0.287675,-0.921323,0.0212665,0.0734356,0.126136,0.21969,0.222635,0.287675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09487,4.95127,4.22324,0.125622,2.60405,3.47588,3.64473,4.03815,4.9354,5.0582,5.20129,4.09487,4.95127,4.23217,0.115515,3.06736,3.47588,3.53235,4.03815,4.9017,5.02508,5.20129,-2.54465,-1.49205,-1.64642,0.143279,-2.99115,-2.61071,-2.37397,-1.68786,-0.956807,-0.663937,-0.449918,-1.37441,-1.97272,-1.79088,0.121675,-2.99115,-2.51501,-2.37397,-1.83031,-1.3664,-0.870095,-0.581153,1.9138,0.755919,1.11599,0.129214,0.389033,0.460999,0.510843,0.967792,1.15464,1.77809,2.70578,1.9138,0.755919,1.11805,0.1137,0.389033,0.486322,0.510843,1.01946,1.16584,1.77809,2.44331,4.82361,3.29636,4.41323,0.162494,3.02355,3.10585,3.18126,4.66534,5.25116,5.5694,5.68764,4.19427,3.29636,4.43031,0.172395,3.02355,3.12395,3.18126,4.64056,5.49185,5.67285,5.70169,-9999,-9999
200502,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.857,-2.422,1.412,-1.128,1.738,-1.857,0.0,-2.422,1.412,0.0,-1.128,1.738,0.0,190.235,-9999,-9999,86.911,86.911,0.0,-9999,-9999,280.193,280.193,0.0,-9999,-9999,270.838,270.838,0.0,-9999,-9999,0.44,0.44,0.0,97.038,97.038,0.0,3.175,3.175,0.0,1.265,1.265,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,113.6,0.0,142.109,-9999,21.8029,0.0,27.2746,-9999,2.0,3,26.8929,21.1071,0.0,0.0,6.0169,5.65158,0.0,0.0,-9999,-9999,-9999,-9999,6.91608,6.44345,0.0,0.0,-9999,-9999,-9999,-9999,6.02721,5.87363,0.0,0.0,0.130062,0.159247,4.72307,4.90729,5.62065,5.95194,6.52087,6.91608,7.82744,3.89719,4.87254,4.93339,5.67475,6.52087,6.91608,7.71522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.90523,9.29183,2.65814,2.87219,0.0,0.0,-9999,-9999,-9999,-9999,0.564035,0.543898,2.30346,2.31904,0.0,0.0,-9999,-9999,-9999,-9999,11.2773,10.5853,2.85939,2.87809,0.0,0.0,-9999,-9999,-9999,-9999,0.779173,0.632701,2.64064,2.32732,0.0,0.0,-9999,-9999,-9999,-9999,7.90239,8.33871,9.13626,9.80896,10.6864,11.2773,12.76,7.44409,8.33871,8.52303,9.29183,10.6864,11.2773,12.5668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.102257,0.543898,0.557269,0.632701,0.672138,0.779173,0.889483,-0.929406,0.190096,0.543898,0.618682,0.672138,0.779173,0.889483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.40776,4.11542,3.54758,0.10401,2.17041,2.88898,3.05712,3.45357,4.17756,4.26796,4.36499,3.40776,4.11542,3.53967,0.0953228,2.72475,2.88898,2.94507,3.40776,4.06619,4.22191,4.36499,-3.31134,-2.32803,-2.32605,0.14354,-3.79425,-3.21603,-2.96676,-2.41772,-1.54039,-1.35269,-1.25898,-2.14144,-2.80066,-2.48754,0.119977,-3.79425,-3.19336,-3.03011,-2.59759,-2.00156,-1.54039,-1.28659,1.61449,0.584015,0.844179,0.113454,0.280657,0.316416,0.379243,0.664263,0.792507,1.33938,2.22334,1.61449,0.584015,0.840661,0.0972334,0.280657,0.342862,0.379243,0.705254,0.838116,1.33938,1.98832,6.46803,4.50165,6.04177,0.221971,4.15326,4.25737,4.35275,6.46803,7.20541,7.68354,7.77194,5.68892,4.50165,6.05195,0.234803,4.15326,4.28031,4.35275,6.34834,7.55167,7.75425,7.78953,-9999,-9999
200503,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.561,2.865,2.404,6.207,3.275,4.561,0.0,2.865,2.404,0.0,6.207,3.275,0.0,282.631,-9999,-9999,145.147,145.147,0.0,-9999,-9999,296.682,296.682,0.0,-9999,-9999,293.089,293.089,0.0,-9999,-9999,2.09,2.09,0.0,97.031,97.031,0.0,1.583,1.583,0.0,0.979,0.979,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,113.098,0.0,137.269,-9999,21.6034,0.0,26.2205,-9999,3.0,3,23.5806,24.4194,0.0,0.0,6.0106,5.64468,0.0,0.0,-9999,-9999,-9999,-9999,6.92469,6.43554,0.0,0.0,-9999,-9999,-9999,-9999,6.02451,5.87113,0.0,0.0,0.130444,0.159654,4.71982,4.90787,5.61719,5.94226,6.51149,6.92469,7.83242,3.89315,4.8729,4.93445,5.66531,6.51149,6.92469,7.72991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4034,9.70397,2.38186,2.77121,0.0,0.0,-9999,-9999,-9999,-9999,1.32993,1.31081,2.99649,3.01338,0.0,0.0,-9999,-9999,-9999,-9999,11.6101,11.1627,2.57324,2.52383,0.0,0.0,-9999,-9999,-9999,-9999,1.89063,1.40387,4.04357,3.01294,0.0,0.0,-9999,-9999,-9999,-9999,8.18615,9.15716,9.41334,10.2892,11.0322,11.6101,13.2367,8.18615,9.15716,9.20792,9.71058,11.0396,11.6101,13.1202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103015,1.31081,1.31451,1.3628,1.55204,1.89063,2.04162,-0.975585,0.511597,1.31081,1.36067,1.5503,1.89063,2.04162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3036,7.64398,6.36687,0.200278,3.96728,5.36675,5.50738,5.86861,7.45393,7.73231,8.05104,6.3036,7.64398,6.44582,0.186095,4.05369,5.36675,5.41395,6.3036,7.60289,7.69975,8.01069,-0.185825,1.20844,0.495746,0.164688,-1.57791,-0.499754,-0.327655,0.529242,1.23588,1.59229,2.08764,0.995054,0.719288,0.421306,0.148564,-0.888504,-0.552471,-0.340968,0.201276,1.0685,1.518,2.08764,2.85309,1.3927,2.2794,0.184503,0.855042,1.0049,1.15254,2.443,2.90644,2.99214,4.29256,2.85309,1.3927,2.28863,0.177735,0.855042,1.04123,1.15254,2.54826,2.91465,2.99214,3.96674,8.67779,6.16402,8.29748,0.304632,5.72502,5.85443,5.97306,8.89593,9.91995,10.6256,10.6492,7.72997,6.16402,8.29034,0.320859,5.72502,5.88304,5.97306,8.67779,10.3121,10.6289,10.6708,-9999,-9999
200504,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.587,6.849,2.156,9.877,3.143,8.587,0.0,6.849,2.156,0.0,9.877,3.143,0.0,379.32,-9999,-9999,176.793,176.793,0.0,-9999,-9999,316.458,316.458,0.0,-9999,-9999,319.773,319.773,0.0,-9999,-9999,3.139,3.139,0.0,96.854,96.854,0.0,3.588,3.588,0.0,1.109,1.109,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,113.32,0.0,127.328,-9999,21.8044,0.0,24.4996,-9999,3.0,3,20.3,27.7,0.0,0.0,6.01513,5.64908,0.0,0.0,-9999,-9999,-9999,-9999,6.92177,6.44068,0.0,0.0,-9999,-9999,-9999,-9999,6.02485,5.8714,0.0,0.0,0.130411,0.159449,4.71756,4.90417,5.61449,5.94752,6.51134,6.92177,7.82811,3.89812,4.86716,4.93439,5.66859,6.51134,6.92177,7.72258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5771,9.80052,2.44978,2.92242,0.0,0.0,-9999,-9999,-9999,-9999,2.28064,2.23875,3.85972,3.82595,0.0,0.0,-9999,-9999,-9999,-9999,11.6455,11.4855,2.60124,2.54104,0.0,0.0,-9999,-9999,-9999,-9999,3.00852,2.32858,4.9342,3.8095,0.0,0.0,-9999,-9999,-9999,-9999,8.01374,9.10957,9.62702,10.4385,11.0571,11.6455,13.504,8.01374,9.14247,9.62702,9.98576,11.0571,11.6455,13.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.813853,2.23697,2.23875,2.29168,2.73642,3.00852,3.16359,-0.201805,1.17717,2.14236,2.25996,2.73485,3.00852,3.16359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.99959,9.7094,8.0244,0.258816,4.79221,6.81707,6.9347,7.27481,9.53206,9.79101,10.1816,7.99959,9.7094,8.15097,0.241425,5.05443,6.81707,6.8611,7.99959,9.67126,9.79101,10.1424,1.65837,3.26872,2.153,0.202091,-0.755989,0.890133,1.23225,2.40388,3.2352,3.59536,3.69963,2.8436,2.78763,2.12612,0.188301,0.117737,0.890133,1.08633,2.26243,3.196,3.40602,4.14194,3.58315,1.85366,3.09138,0.234858,1.17767,1.36906,1.55507,3.43749,4.0896,4.14093,5.49774,3.58315,1.85366,3.10742,0.232071,1.17767,1.41493,1.55507,3.58315,4.09907,4.14093,5.15835,9.89562,7.04753,9.49173,0.348503,6.55222,6.69782,6.83138,10.1429,11.3511,12.1504,12.1922,8.82844,7.04753,9.4797,0.36678,6.55222,6.73005,6.83138,9.89562,11.7731,12.1542,12.2011,-9999,-9999
200505,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.246,11.052,2.269,14.47,3.473,13.246,0.0,11.052,2.269,0.0,14.47,3.473,0.0,452.397,-9999,-9999,231.283,231.283,0.0,-9999,-9999,329.189,329.189,0.0,-9999,-9999,336.951,336.951,0.0,-9999,-9999,5.01,5.01,0.0,97.176,97.176,0.0,4.226,4.226,0.0,1.127,1.127,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,113.29,0.0,119.912,-9999,22.0066,0.0,23.2929,-9999,3.0,3,17.2258,30.7742,0.0,0.0,6.01806,5.65121,0.0,0.0,-9999,-9999,-9999,-9999,6.92398,6.44332,0.0,0.0,-9999,-9999,-9999,-9999,6.02306,5.86966,0.0,0.0,0.130697,0.159431,4.71032,4.89766,5.60623,5.94879,6.50258,6.92398,7.8244,3.90393,4.85654,4.93525,5.6663,6.50258,6.92398,7.72189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4679,9.76021,2.63143,3.06009,0.0,0.0,-9999,-9999,-9999,-9999,3.17963,3.02775,4.57718,4.39833,0.0,0.0,-9999,-9999,-9999,-9999,11.4559,11.4559,2.71499,2.71499,0.0,0.0,-9999,-9999,-9999,-9999,3.98806,3.26514,5.56625,4.61103,0.0,0.0,-9999,-9999,-9999,-9999,7.29815,8.3911,9.7449,10.446,10.6791,11.4559,13.6743,7.29815,8.88413,9.7449,10.1679,10.6791,11.4559,13.6743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62025,2.9483,3.02775,3.20067,3.79785,3.98806,4.10221,0.761084,1.95889,2.82185,3.20067,3.79606,3.98806,4.10221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6806,12.9865,10.5865,0.359502,5.87856,8.98062,9.13308,9.30391,12.9231,13.0163,13.4965,10.6806,12.9865,10.821,0.337926,6.74324,9.08388,9.13308,10.6806,12.9727,13.056,13.4807,4.4292,6.5432,4.71685,0.280952,0.453111,3.16423,3.51277,4.57929,5.99909,6.70462,6.95466,5.64099,6.06254,4.79799,0.268626,1.8867,3.16423,3.26869,4.35666,6.28811,6.70462,7.36506,4.69017,2.75957,5.03698,0.352944,1.94657,2.18199,2.40567,5.37864,7.28304,7.33152,7.47715,4.69017,2.75957,5.03307,0.363164,1.94657,2.23691,2.40567,5.45424,7.31609,7.35132,7.81244,11.5107,8.27363,11.1591,0.409894,7.71594,7.87859,8.0279,11.7916,13.3594,14.2682,14.327,10.328,8.27363,11.1316,0.430364,7.71594,7.91467,8.0279,11.5107,13.7547,14.2757,14.327,-9999,-9999
