TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_9,TS_F_MDS_10,TS_F_MDS_11,TS_F_MDS_12,TS_F_MDS_13,TS_F_MDS_14,TS_F_MDS_15,TS_F_MDS_17,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,TS_F_MDS_9_QC,TS_F_MDS_10_QC,TS_F_MDS_11_QC,TS_F_MDS_12_QC,TS_F_MDS_13_QC,TS_F_MDS_14_QC,TS_F_MDS_15_QC,TS_F_MDS_17_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_8,SWC_F_MDS_9,SWC_F_MDS_10,SWC_F_MDS_11,SWC_F_MDS_12,SWC_F_MDS_13,SWC_F_MDS_14,SWC_F_MDS_15,SWC_F_MDS_16,SWC_F_MDS_17,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,SWC_F_MDS_8_QC,SWC_F_MDS_9_QC,SWC_F_MDS_10_QC,SWC_F_MDS_11_QC,SWC_F_MDS_12_QC,SWC_F_MDS_13_QC,SWC_F_MDS_14_QC,SWC_F_MDS_15_QC,SWC_F_MDS_16_QC,SWC_F_MDS_17_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
20180101,9.819,1.0,8.788,1.267,1.0,11.536,2.322,1.0,10.283,9.229,0.914,12.038,2.177,9.819,1.0,8.788,1.267,1.0,11.536,2.322,1.0,135.097,48.254,1.0,50.182,48.254,1.0,316.601,1.0,318.597,316.601,1.0,329.834,1.0,332.246,329.834,1.0,3.589,1.0,3.869,3.589,1.0,100.24,100.243,1.0,6.21,4.8,1.0,5.223,4.5,1.0,0.3763255319148937,0.9791666666666666,-1.359385416666667,1.0,6.684602083333334,1.0,355.06793749999997,1.0,406.584,1.0,8.161,8.062,8.29,8.11,8.381,8.31,8.728,8.934,9.126,9.134,9.644,9.999,10.466,10.829,11.262,12.309,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.228,36.033,25.551,27.387,24.415,10.927,8.982,13.278,10.835,11.631,12.798,13.977,10.17,15.399,22.685,23.185,17.343,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.05374,1.0,26.164,0.979167,27.5727,-9999,-9999,1.71898,-9999,-35.0955,1.0,-33.3431,-9999,-9999,2.77361,-9999,2.0,2,30,18,30,18,0.980175,0.980175,0.979167,0.979167,0.111244,0.111425,0.129345,0.124317,0.980175,0.980175,0.979167,0.979167,0.111205,0.111205,0.129311,0.124119,1.01354,1.01524,0.969271,0.969271,0.0083955,0.00793799,0.955415,0.957605,0.979381,0.980175,1.07316,1.08959,1.08959,0.957346,0.979332,0.980175,0.980175,1.05858,1.08959,1.08959,0.979167,0.979167,0.979167,0.979167,0.958333,0.958333,0.958333,0.979167,0.979167,0.979167,0.979167,0.958333,0.958333,0.958333,1.75771,1.75771,0.465101,0.465101,1.0,1.0,0.120406,0.120417,0.12628,0.12629,-0.410731,-0.410731,1.32297,1.32297,0.944444,0.944444,0.203589,0.204224,0.220976,0.221196,1.75771,1.75771,0.465101,0.465101,1.0,1.0,0.12032,0.12032,0.126198,0.126198,-0.410731,-0.410731,1.32297,1.32297,0.944444,0.944444,0.203589,0.203589,0.220976,0.220609,1.72124,1.74831,1.75648,1.75771,1.81248,1.82444,1.82444,1.744,1.74831,1.75771,1.75771,1.81248,1.82444,1.82444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.453728,-0.412627,-0.410731,-0.410731,-0.26306,-0.240791,-0.240791,-0.453728,-0.410731,-0.410731,-0.410731,-0.300538,-0.240791,-0.240791,0.944444,0.944444,0.944444,0.944444,0.888889,0.888889,0.888889,0.944444,0.944444,0.944444,0.944444,0.888889,0.888889,0.888889,1.85968,1.86769,1.86072,0.00495546,1.80193,1.82096,1.84109,1.85828,1.88632,1.89687,1.9047,1.86672,1.86671,1.8566,0.00547743,1.79783,1.81666,1.82287,1.85774,1.88632,1.89553,1.90387,0.890167,0.887517,0.845478,0.00462998,0.796718,0.808722,0.814277,0.846118,0.868985,0.877875,0.884088,0.886545,0.886531,0.843053,0.00469426,0.794104,0.807285,0.81371,0.846748,0.867953,0.870368,0.885888,1.57426,1.57426,1.54997,0.00543639,1.43631,1.5418,1.5439,1.55609,1.57426,1.57426,1.57426,1.57426,1.57426,1.54252,0.0067429,1.43802,1.47024,1.5418,1.55539,1.57426,1.57426,1.57426,0.445747,0.445747,0.445512,0.000133142,0.442906,0.445747,0.445747,0.445747,0.445747,0.445747,0.445747,0.445747,0.445747,0.445327,0.000179438,0.442044,0.445747,0.445747,0.445747,0.445747,0.445747,0.445747,-9999,-9999
20180102,11.24,1.0,11.212,2.333,1.0,11.288,2.643,1.0,11.273,11.086,2.136,11.584,1.621,11.24,1.0,11.212,2.333,1.0,11.288,2.643,1.0,135.721,24.185,1.0,15.282,24.185,1.0,357.547,1.0,350.014,357.547,1.0,355.105,1.0,368.004,355.105,1.0,1.589,1.0,1.926,1.589,1.0,100.484,100.486,1.0,4.341,3.0,1.0,4.266,3.758,1.0,0.33120416666666663,1.0,10.738345833333334,1.0,3.022497916666667,1.0,366.48912500000006,1.0,405.343,1.0,8.82,8.737,8.775,8.492,8.702,8.563,8.904,9.064,9.215,9.189,9.677,9.999,10.452,10.806,11.227,12.266,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.52,37.147,26.292,27.781,24.883,11.574,9.258,13.286,10.839,11.636,12.807,13.977,10.168,15.399,22.688,23.175,17.353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.47639,1.0,18.0653,1.0,18.413,-9999,-9999,1.34134,-9999,-17.3934,1.0,-16.5249,-9999,-9999,2.07218,-9999,3.0,2,30,18,30,18,1.45569,1.45321,1.0,1.0,0.121237,0.121282,0.121908,0.121881,1.45569,1.45569,1.0,1.0,0.120249,0.120249,0.120925,0.120853,1.44895,1.4524,0.985938,0.986458,0.00235205,0.00187157,1.41058,1.43269,1.44259,1.45433,1.45569,1.45824,1.46839,1.42789,1.44259,1.44384,1.45569,1.45569,1.46673,1.46839,1.0,1.0,0.958333,0.958333,1.0,0.958333,1.0,1.0,0.958333,1.0,1.0,1.0,0.958333,1.0,1.73679,1.73296,0.214208,0.217386,1.0,1.0,0.139718,0.139581,0.140244,0.14032,0.846067,0.846067,1.2853,1.2853,1.0,1.0,0.206969,0.207397,0.20767,0.208386,1.73679,1.73679,0.214208,0.214208,1.0,1.0,0.138173,0.138173,0.138705,0.13892,0.846067,0.846067,1.2853,1.2853,1.0,1.0,0.206039,0.206039,0.206743,0.207035,1.70465,1.71497,1.71947,1.73679,1.73679,1.73924,1.74825,1.71162,1.71947,1.72764,1.73679,1.73924,1.74825,1.74825,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.77691,0.814427,0.838499,0.846067,0.846067,0.848528,0.859615,0.802329,0.816142,0.838525,0.846067,0.846067,0.8567,0.859615,1.0,0.888889,0.888889,1.0,1.0,0.888889,1.0,0.777778,0.888889,0.888889,1.0,1.0,1.0,1.0,2.01278,2.01673,2.00645,0.00404442,1.95938,1.97502,1.98247,2.01195,2.02411,2.02994,2.03565,2.01626,2.01625,2.00178,0.00499511,1.93457,1.97152,1.97763,2.008,2.02437,2.02994,2.03903,0.562341,0.561047,0.554044,0.00320976,0.518921,0.531626,0.542505,0.555723,0.561547,0.568901,0.591274,0.560571,0.560564,0.552828,0.00386407,0.50188,0.530856,0.533795,0.555978,0.565707,0.571853,0.59874,1.60943,1.60943,1.58514,0.00528257,1.47893,1.57624,1.57838,1.59085,1.60943,1.60943,1.60943,1.60943,1.60943,1.57912,0.00621243,1.47893,1.52339,1.57624,1.59014,1.60943,1.60943,1.60943,0.235332,0.235332,0.235261,4.02505e-05,0.234473,0.235332,0.235332,0.235332,0.235332,0.235332,0.235332,0.235332,0.235332,0.235205,5.42596e-05,0.234212,0.235332,0.235332,0.235332,0.235332,0.235332,0.235332,-9999,-9999
20180103,14.497,1.0,14.055,1.145,1.0,15.232,0.505,1.0,14.836,14.295,0.985,15.738,0.298,14.497,1.0,14.055,1.145,1.0,15.232,0.505,1.0,136.405,46.734,1.0,35.696,46.734,1.0,366.257,1.0,364.842,366.257,1.0,375.115,1.0,384.881,375.115,1.0,3.495,1.0,4.249,3.495,1.0,100.425,100.439,1.0,3.017,0.8,1.0,5.636,5.152,1.0,0.4208708333333333,1.0,24.04013333333333,1.0,6.263597916666666,1.0,381.0096875,1.0,400.288,0.979167,10.171,10.069,9.84,9.326,9.383,9.101,9.304,9.363,9.45,9.363,9.803,10.044,10.457,10.793,11.205,12.233,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.229,37.275,26.392,28.199,25.295,12.266,9.597,13.326,10.862,11.648,12.829,13.976,10.162,15.388,22.674,23.173,17.37,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.65588,1.0,31.1424,0.979167,32.8191,-9999,-9999,1.75741,-9999,-37.7232,1.0,-37.797,-9999,-9999,3.52021,-9999,4.0,2,30,18,30,18,1.02203,1.00399,0.979167,0.979167,0.131158,0.131828,0.131843,0.132174,1.02203,1.02203,0.979167,0.979167,0.131005,0.130872,0.131691,0.131221,1.01206,1.01046,0.979167,0.979167,0.00204182,0.00170651,0.985018,0.995196,1.00603,1.00853,1.02063,1.02203,1.03543,0.985018,1.00292,1.00603,1.00853,1.02063,1.02203,1.02203,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,1.79938,1.77156,0.588735,0.596424,1.0,1.0,0.15103,0.151893,0.152451,0.152606,-0.372617,-0.372617,1.89429,1.89429,0.944444,0.944444,0.224131,0.225105,0.224138,0.225107,1.79938,1.79938,0.588735,0.588735,1.0,1.0,0.150533,0.150533,0.151959,0.151253,-0.372617,-0.372617,1.89429,1.89429,0.944444,0.944444,0.224469,0.223957,0.224476,0.22396,1.74033,1.75784,1.77435,1.77903,1.79722,1.79938,1.81884,1.74033,1.7699,1.77435,1.77834,1.79722,1.79938,1.79938,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.374204,-0.374204,-0.372617,-0.372617,-0.372012,-0.370642,-0.370519,-0.374204,-0.374204,-0.372617,-0.372617,-0.372012,-0.372012,-0.370519,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,2.43511,2.43318,2.40793,0.00656895,2.33159,2.37263,2.39539,2.41475,2.43511,2.43638,2.44283,2.43406,2.43408,2.39691,0.00924953,2.24626,2.34867,2.37263,2.41475,2.43518,2.43756,2.44636,1.40871,1.41114,1.39747,0.00656249,1.34129,1.36441,1.38717,1.40872,1.41552,1.41988,1.43243,1.41203,1.41204,1.38485,0.010095,1.21084,1.34129,1.36441,1.40872,1.41593,1.421,1.44897,2.52459,2.52459,2.49694,0.00380813,2.4521,2.47832,2.48076,2.49652,2.50646,2.52459,2.52459,2.49652,2.52459,2.49261,0.00495303,2.42026,2.46389,2.47832,2.49557,2.51566,2.52459,2.54562,0.844746,0.844746,0.841139,0.00117136,0.833749,0.834645,0.835406,0.839179,0.844746,0.845752,0.857063,0.835406,0.844746,0.840634,0.0014057,0.830995,0.834244,0.834645,0.839179,0.844746,0.846819,0.860755,-9999,-9999
20180104,15.469,1.0,15.018,1.301,1.0,16.221,0.659,1.0,15.279,14.447,1.189,16.667,0.931,15.469,1.0,15.018,1.301,1.0,16.221,0.659,1.0,137.147,56.716,1.0,69.899,56.716,1.0,357.685,1.0,348.438,357.685,1.0,377.147,1.0,366.211,377.147,1.0,5.175,1.0,4.856,5.175,1.0,99.997,100.008,1.0,0.859,0.2,1.0,4.726,4.871,1.0,0.3897770833333334,1.0,21.690820833333333,1.0,7.6989479166666674,1.0,383.24889583333334,1.0,401.081,1.0,10.856,10.731,10.543,10.009,10.042,9.71,9.839,9.822,9.839,9.697,10.065,10.174,10.517,10.816,11.199,12.206,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29.989,36.767,25.974,28.246,25.269,12.992,10.003,13.379,10.893,11.68,12.839,13.999,10.161,15.386,22.67,23.188,17.364,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.95432,1.0,25.8566,1.0,27.7855,-9999,-9999,1.65625,-9999,-32.1109,1.0,-33.1733,-9999,-9999,3.1187,-9999,5.0,2,30,18,30,18,1.07572,1.02498,1.0,1.0,0.13257,0.13478,0.13505,0.13722,1.07572,1.07572,1.0,1.0,0.132765,0.132633,0.135242,0.135112,1.05347,1.04744,1.0,1.0,0.00607581,0.005276,0.953852,1.0242,1.02442,1.06636,1.07346,1.07572,1.12247,0.953852,1.0242,1.02442,1.0659,1.07346,1.07572,1.07572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.92923,1.85099,0.697226,0.653177,1.0,1.0,0.150524,0.151801,0.155677,0.156912,-0.451069,-0.451069,2.61724,2.61724,1.0,1.0,0.230472,0.236531,0.230472,0.236531,1.92923,1.92923,0.697226,0.697226,1.0,1.0,0.149198,0.149198,0.154395,0.154395,-0.451069,-0.451069,2.61724,2.61724,1.0,1.0,0.233588,0.233094,0.233588,0.233094,1.74132,1.84978,1.85013,1.9148,1.92574,1.92923,2.00131,1.74132,1.84978,1.85013,1.91409,1.92574,1.92923,1.92923,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.451069,-0.451069,-0.451069,-0.451069,-0.451069,-0.451069,-0.451069,-0.451069,-0.451069,-0.451069,-0.451069,-0.451069,-0.451069,-0.451069,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.68279,2.68604,2.64397,0.00994932,2.54642,2.58341,2.622,2.66576,2.68279,2.69092,2.70128,2.68767,2.68769,2.62524,0.0142003,2.3894,2.54863,2.58341,2.66576,2.68683,2.69092,2.70025,1.60585,1.61032,1.59653,0.0114762,1.4821,1.51914,1.59263,1.61305,1.62645,1.65206,1.66624,1.61195,1.61197,1.57177,0.0175498,1.26692,1.50734,1.55619,1.60863,1.62691,1.65623,1.67123,4.29627,4.29627,4.26207,0.010314,4.19006,4.19766,4.20947,4.25114,4.29627,4.29684,4.39319,4.20947,4.29627,4.25701,0.0122827,4.16573,4.19526,4.19823,4.25114,4.29627,4.30915,4.43359,1.74463,1.74463,1.73566,0.00351299,1.71285,1.71503,1.71722,1.7318,1.74463,1.74753,1.78747,1.71722,1.74463,1.73461,0.00408084,1.71248,1.71393,1.71503,1.7318,1.74463,1.75061,1.79352,-9999,-9999
