TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_9,TS_F_MDS_10,TS_F_MDS_11,TS_F_MDS_12,TS_F_MDS_13,TS_F_MDS_14,TS_F_MDS_15,TS_F_MDS_17,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,TS_F_MDS_9_QC,TS_F_MDS_10_QC,TS_F_MDS_11_QC,TS_F_MDS_12_QC,TS_F_MDS_13_QC,TS_F_MDS_14_QC,TS_F_MDS_15_QC,TS_F_MDS_17_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_8,SWC_F_MDS_9,SWC_F_MDS_10,SWC_F_MDS_11,SWC_F_MDS_12,SWC_F_MDS_13,SWC_F_MDS_14,SWC_F_MDS_15,SWC_F_MDS_16,SWC_F_MDS_17,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,SWC_F_MDS_8_QC,SWC_F_MDS_9_QC,SWC_F_MDS_10_QC,SWC_F_MDS_11_QC,SWC_F_MDS_12_QC,SWC_F_MDS_13_QC,SWC_F_MDS_14_QC,SWC_F_MDS_15_QC,SWC_F_MDS_16_QC,SWC_F_MDS_17_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
201801,8.861,1.0,8.351,1.345,1.0,9.636,1.491,1.0,9.247,8.671,1.164,10.12,1.49,8.861,1.0,8.351,1.345,1.0,9.636,1.491,1.0,152.731,52.988,1.0,52.571,52.988,1.0,328.556,1.0,329.104,328.556,1.0,320.478,1.0,344.204,320.478,1.0,2.181,1.0,2.209,2.181,1.0,100.159,100.156,0.999328,2.735,2.916,1.0,3.09,2.798,1.0,0.24935550666385795,0.9616935483870969,17.548908669354837,1.0,7.4405554523141655,0.9986559139784947,354.96015255376346,1.0,410.527,0.991263,9.162,8.955,9.294,9.132,9.394,9.285,9.633,9.773,9.891,9.824,10.245,10.385,10.692,10.944,11.256,12.118,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.695,39.323,26.679,30.353,26.344,25.085,21.4,25.861,20.246,17.5,17.367,15.559,10.21,15.44,22.724,23.251,17.398,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.68321,1.0,16.7653,0.990591,22.957,0.253402,-5.13204,1.0,-7.02737,0.424437,1.0,2,28.8387,19.1613,28.8065,19.1613,1.1383,1.19349,0.981855,0.977151,0.0278248,0.0280337,0.0898637,0.0812458,1.1914,1.20425,0.981855,0.981855,0.0280513,0.0276391,0.0899341,0.0811105,1.13404,1.15133,0.969825,0.970632,0.012111,0.0105586,0.989757,1.0345,1.08156,1.16512,1.19726,1.2054,1.21598,1.0345,1.05474,1.09602,1.18083,1.2054,1.20725,1.22226,0.983871,0.983199,0.983199,0.982527,0.981855,0.97043,0.971774,0.983199,0.983871,0.982527,0.931452,0.97043,0.980511,0.971774,2.07734,2.17515,0.577937,0.559066,0.993088,0.993088,0.0332914,0.0336699,0.110377,0.0984619,-0.366168,-0.378586,1.97903,1.97798,0.964809,0.952896,0.0444959,0.0454735,0.071659,0.06705,2.15043,2.17956,0.552834,0.55119,0.993088,0.993088,0.0335151,0.0332037,0.110445,0.0983035,-0.349167,-0.36027,1.98922,1.99872,0.964809,0.964809,0.0451721,0.0442027,0.0720808,0.0661948,1.93014,1.97005,2.0246,2.12242,2.17164,2.18052,2.19391,1.97005,2.00124,2.03469,2.14027,2.17515,2.18629,2.20014,0.993088,0.993088,0.993088,0.993088,0.985023,0.993088,0.987327,0.993088,0.993088,0.993088,0.963134,0.993088,0.941244,0.987327,-0.501101,-0.463519,-0.422905,-0.379241,-0.352661,-0.351178,-0.343849,-0.486954,-0.449409,-0.403897,-0.36825,-0.352251,-0.350862,-0.343849,0.969911,0.969911,0.968214,0.966601,0.947708,0.931956,0.944124,0.969911,0.968214,0.966601,0.964809,0.947708,0.944124,0.944124,2.2804,2.32363,2.29095,0.00839036,2.19999,2.22225,2.25925,2.28082,2.32793,2.34914,2.36777,2.31836,2.29066,2.2726,0.0101472,2.14947,2.19999,2.22079,2.27049,2.31885,2.33658,2.3667,1.17495,1.11938,1.13962,0.00543045,1.04785,1.09173,1.11985,1.15102,1.16535,1.16837,1.16933,1.12764,1.09926,1.13857,0.00660458,1.04786,1.09169,1.12391,1.15181,1.16538,1.16931,1.17312,2.84596,2.80226,2.7859,0.0261687,2.53327,2.66244,2.7179,2.76094,2.80377,2.86122,3.24398,2.67552,2.91218,2.76954,0.0247546,2.52741,2.60744,2.68205,2.75631,2.80795,2.86592,2.98802,1.38611,1.36556,1.37522,0.00846387,1.2999,1.31807,1.34432,1.36866,1.3838,1.39668,1.49998,1.38195,1.40261,1.37836,0.00846967,1.30891,1.32205,1.35486,1.37076,1.38581,1.39695,1.49998,-9999,-9999
201802,4.749,1.0,4.148,1.576,1.0,5.479,1.755,1.0,4.871,3.951,1.704,5.98,2.055,4.749,1.0,4.148,1.576,1.0,5.479,1.755,1.0,215.364,86.829,1.0,89.097,86.829,1.0,298.875,1.0,298.859,298.875,1.0,281.701,1.0,309.78,281.701,1.0,2.086,1.0,2.054,2.086,1.0,99.6,99.596,1.0,2.456,2.271,0.999256,2.594,2.414,1.0,0.20727709493014115,0.9672619047619048,33.70334203869048,1.0,14.166620312500003,1.0,335.74525000000006,1.0,417.12,0.99628,7.061,6.555,7.176,7.227,7.608,7.648,8.125,8.374,8.585,8.586,9.074,9.342,9.734,10.055,10.392,11.329,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.328,41.461,27.464,31.549,27.256,29.841,25.336,31.341,23.492,25.912,25.904,31.532,15.148,20.517,27.239,29.41,23.632,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6.8491,1.0,18.6515,0.994792,25.5397,0.221757,10.9659,1.0,15.0157,0.392993,0.993304,1,26.3929,21.6071,26.3929,21.5714,0.577446,0.581029,0.985863,0.979167,0.0297928,0.0299121,0.077688,0.07203,0.578026,0.560359,0.985863,0.981399,0.0297837,0.0298939,0.0776845,0.0720224,0.592162,0.603903,0.969717,0.970499,0.0133009,0.0124158,0.478828,0.51745,0.53187,0.57585,0.649938,0.660946,0.680758,0.515927,0.530219,0.552675,0.581029,0.650426,0.66127,0.690981,0.991815,0.989583,0.988839,0.988095,0.977679,0.976935,0.9375,0.989583,0.989583,0.988839,0.979167,0.977679,0.976935,0.936756,1.94838,1.91815,0.407793,0.39911,0.991911,0.981329,0.033764,0.0334019,0.0676225,0.063212,-1.13309,-1.08775,2.31803,2.31647,0.978257,0.976556,0.0492707,0.0496259,0.11292,0.0966316,1.94838,1.91981,0.407793,0.39801,0.991911,0.983974,0.0333512,0.0331527,0.0674174,0.0630806,-1.13177,-1.13508,2.31877,2.31846,0.978257,0.978257,0.0490663,0.0495728,0.112831,0.0966044,1.90441,1.90848,1.91875,1.93333,1.99868,2.02566,2.06561,1.90605,1.91833,1.91976,1.94428,1.99925,2.02566,2.06561,0.981329,0.997354,0.983974,0.995981,0.980006,0.985297,0.937562,0.997354,0.997354,0.995981,0.995981,0.980006,0.985297,0.937562,-1.28622,-1.24575,-1.19289,-1.13272,-1.06668,-1.04254,-1.01661,-1.25553,-1.19677,-1.15067,-1.1287,-1.06111,-1.03094,-1.01976,0.981658,0.979957,0.979957,0.978257,0.94262,0.973232,0.973232,0.979957,0.979957,0.979957,0.978257,0.935971,0.934348,0.973232,2.00905,1.98842,2.04871,0.0109103,1.98583,2.00168,2.00331,2.0245,2.08786,2.09402,2.1022,1.98834,2.0287,2.04242,0.0104398,1.98834,1.99333,2.00131,2.01068,2.08491,2.09421,2.10548,1.45074,1.42806,1.44481,0.00470227,1.40114,1.40903,1.41771,1.44985,1.45902,1.46635,1.4938,1.45221,1.45067,1.45025,0.00583807,1.38609,1.41038,1.41771,1.45065,1.46535,1.47514,1.51629,2.30907,2.7489,2.44589,0.0335195,2.24543,2.30008,2.30973,2.35089,2.52989,2.72236,2.84315,2.37261,2.29717,2.41238,0.0284748,2.16242,2.29231,2.30664,2.33734,2.44093,2.66513,2.75215,1.78394,1.96,1.85531,0.0157521,1.76678,1.76891,1.77756,1.79619,1.92939,1.94991,1.99992,1.76049,1.77346,1.85109,0.0160352,1.76494,1.76964,1.77725,1.80033,1.90228,1.95067,2.00434,-9999,-9999
201803,9.249,1.0,8.135,1.591,1.0,10.329,2.14,1.0,9.39,7.877,1.529,10.856,2.337,9.249,1.0,8.135,1.591,1.0,10.329,2.14,1.0,303.537,137.37,1.0,144.544,137.37,1.0,310.98,1.0,310.387,310.98,1.0,301.573,0.855511,322.901,305.079,0.855511,4.64,0.855511,3.637,4.513,0.855511,98.67,98.657,0.979839,2.319,2.029,0.999328,3.07,3.06,0.979839,0.2774896595803458,0.9731182795698926,65.89571754032258,1.0,23.17773994938229,0.9986559139784946,357.12205107526887,1.0,412.549,0.997984,8.783,8.33,8.587,8.373,8.579,8.439,8.739,8.834,8.932,8.83,9.222,9.281,9.525,9.727,9.944,10.704,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.979,37.536,25.89,29.891,25.881,28.986,24.26,30.269,22.335,24.82,24.833,31.403,18.628,26.407,37.017,39.173,38.459,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.302846,1.0,31.9541,0.997312,44.204,0.278219,15.4254,1.0,21.3389,0.512284,0.99664,1,23.4839,24.5161,23.4839,24.5161,0.218684,0.211843,0.977151,0.977151,0.0387722,0.0388787,0.111755,0.096667,0.21484,0.216031,0.977151,0.977151,0.0387208,0.0385569,0.111737,0.096538,0.239951,0.251523,0.972194,0.971976,0.0180531,0.0157338,0.0694878,0.126575,0.163939,0.213392,0.30803,0.336201,0.440148,0.116629,0.153612,0.191963,0.216031,0.304693,0.33062,0.440148,0.983199,0.979167,0.979167,0.977151,0.965726,0.965054,0.959677,0.979839,0.979167,0.979167,0.977151,0.97043,0.965054,0.959677,2.82671,2.82235,0.669746,0.673686,0.989247,0.989247,0.047083,0.0473534,0.123438,0.114587,-2.26401,-2.27189,3.30412,3.29182,0.965751,0.965751,0.0576408,0.0574782,0.109624,0.0951444,2.82671,2.8333,0.669746,0.669388,0.989247,0.989247,0.0470983,0.0470408,0.123444,0.114459,-2.27098,-2.275,3.29677,3.2991,0.965751,0.965751,0.0574604,0.0571101,0.109529,0.0949225,2.70502,2.73596,2.76001,2.82388,2.92169,2.96418,3.13563,2.72974,2.75539,2.7969,2.82674,2.92071,2.96408,3.13563,0.993333,0.989301,0.989247,0.989247,0.990591,0.989247,0.989247,0.989301,0.989247,0.989247,0.989247,0.990591,0.989247,0.989247,-2.43444,-2.35604,-2.30652,-2.26805,-2.18007,-2.16955,-2.1346,-2.36874,-2.3221,-2.28827,-2.26435,-2.19027,-2.17046,-2.1346,0.97355,0.969621,0.969621,0.964348,0.94144,0.94144,0.930741,0.970965,0.969621,0.969724,0.965692,0.950966,0.94144,0.930741,3.22325,3.24737,3.27429,0.0169665,3.13932,3.16125,3.2017,3.24667,3.32065,3.35725,3.49952,3.24763,3.23984,3.26457,0.019363,3.10065,3.14595,3.16582,3.241,3.32437,3.36242,3.49937,3.02576,3.03134,3.02277,0.00235207,3.00189,3.00764,3.01008,3.02178,3.02805,3.03349,3.04651,3.03151,3.02501,3.02462,0.00236953,3.00189,3.00764,3.01547,3.02214,3.03151,3.03582,3.05531,3.15073,3.1507,3.10144,0.0212135,2.94411,2.96519,2.98818,3.09888,3.14112,3.17919,3.21227,3.12683,3.13423,3.07847,0.0178037,2.92887,2.95628,2.98389,3.08935,3.12683,3.1507,3.18454,2.82672,2.82679,2.7713,0.0164572,2.54955,2.64804,2.66361,2.81379,2.83346,2.85559,2.89127,2.7972,2.81603,2.76357,0.0177803,2.5529,2.64918,2.65769,2.81379,2.83346,2.85947,2.89008,-9999,-9999
201804,14.104,1.0,12.486,1.91,1.0,15.308,2.761,1.0,14.247,12.19,1.913,15.784,2.921,14.104,1.0,12.486,1.91,1.0,15.308,2.761,1.0,392.704,192.76,1.0,209.706,192.76,1.0,332.835,1.0,328.694,332.835,1.0,338.198,0.999306,343.738,338.213,0.999306,6.155,0.999306,6.06,6.155,0.999306,99.372,99.359,1.0,2.493,3.013,1.0,2.834,3.111,0.999306,0.275238615949711,0.9298611111111114,106.2451927777778,1.0,33.95475996477455,0.9965277777777779,383.5758701388889,1.0,414.12,0.997917,12.494,11.851,11.908,11.522,11.627,11.343,11.501,11.457,11.422,11.207,11.473,11.225,11.226,11.2,11.144,11.439,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.194,32.743,23.877,28.655,24.699,28.243,23.839,30.107,22.607,25.033,25.259,31.609,19.172,26.949,38.49,40.004,40.439,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.67306,1.0,58.8868,0.995833,76.6409,0.427496,19.1175,0.998611,24.8813,0.426965,0.99375,1,20.6,27.4,20.6,27.4,-1.32273,-1.28734,0.973611,0.969444,0.0438157,0.0434387,0.157245,0.136192,-1.30329,-1.29034,0.972917,0.971528,0.0438374,0.0434535,0.157251,0.136196,-1.32869,-1.31166,0.965955,0.964983,0.0212044,0.0184028,-1.55439,-1.48652,-1.44771,-1.32273,-1.22046,-1.18449,-1.14971,-1.493,-1.44771,-1.42076,-1.295,-1.22669,-1.18955,-1.15361,0.990972,0.9875,0.982639,0.973611,0.965972,0.948611,0.94375,0.9875,0.982639,0.975694,0.971528,0.959722,0.94375,0.94375,4.08094,4.08822,0.77516,0.809079,1.0,1.0,0.0527727,0.0540598,0.0970698,0.0870792,-5.27186,-5.21924,5.25104,5.23934,0.95504,0.947897,0.0613365,0.0609758,0.199403,0.175113,4.1002,4.09968,0.7766,0.792197,1.0,1.0,0.053107,0.0530793,0.0972519,0.0864739,-5.25407,-5.23179,5.25775,5.24339,0.95385,0.951469,0.0623087,0.0615511,0.199704,0.175314,3.88361,3.95571,3.98363,4.06495,4.11018,4.11865,4.15433,3.92877,3.98211,4.00495,4.07412,4.10186,4.11865,4.15309,1.0,1.0,1.0,0.991579,0.981579,0.991579,0.984912,1.0,1.0,1.0,0.991579,1.0,0.991579,0.991579,-5.51212,-5.45362,-5.40719,-5.27186,-5.09914,-5.07415,-5.06388,-5.45378,-5.40719,-5.37878,-5.23852,-5.10354,-5.07889,-5.06388,0.9846,0.978771,0.970478,0.95504,0.937265,0.920589,0.920548,0.977621,0.970478,0.958615,0.951469,0.937265,0.920589,0.920548,4.55698,4.56983,4.63765,0.0343477,4.37121,4.4577,4.50709,4.55981,4.65373,5.03716,5.08289,4.5698,4.55584,4.63037,0.0385131,4.3238,4.40244,4.48784,4.55797,4.65716,5.04008,5.09344,5.90607,5.86017,5.94931,0.0216178,5.83653,5.85455,5.86081,5.90541,5.93107,6.21556,6.24552,5.85535,5.85913,5.95906,0.0227392,5.83647,5.86014,5.86671,5.90541,5.93846,6.22457,6.2445,4.62381,4.63431,4.54306,0.0345999,4.21458,4.31335,4.39316,4.55717,4.63631,4.66258,4.93834,4.51462,4.63402,4.55756,0.0450858,4.18013,4.26371,4.34974,4.5473,4.64364,4.82114,4.98902,5.67478,5.67313,5.58949,0.0244175,5.36966,5.38271,5.39806,5.65446,5.68795,5.69908,5.80792,5.68209,5.68751,5.58821,0.0297412,5.36821,5.38173,5.39091,5.6385,5.6904,5.76405,5.83827,-9999,-9999
