TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200801,8.205,0.99328,7.492,1.154,1.0,9.266,1.348,0.983022,7.748,6.858,1.366,9.056,1.915,8.235,0.99328,7.492,1.154,1.0,9.34,1.296,0.983022,155.114,77.862,0.987231,74.664,76.823,0.987231,286.021,0.99328,291.167,286.353,0.99328,297.873,0.985215,309.815,298.504,0.985215,3.319,0.991263,3.352,3.324,0.991263,96.721,96.721,0.0,3.321,1.224,0.987903,2.996,3.562,0.987903,-9999,-9999,5.824926266122661,0.9737903225806451,143.87640255002316,0.9529569892473118,-9999,-9999,-9999,-9999,8.55847985945694,0.9879032258064516,347.92254121371474,0.9737903225806451,-9999,-9999,-9999,-9999,25.127,-9999,-9999,0.47387,-5.2355,-9999,-9999,0.928497,-9999,-9999,28.7419,19.2581,26.3548,16.9032,-0.7627,-0.753433,0.633065,0.637769,0.0390388,0.0388692,0.130858,0.0440467,-0.769353,-0.762432,0.633065,0.639113,0.0388516,0.0386382,0.130802,0.043843,-0.684823,-0.764948,0.627235,0.636694,0.0273902,0.00532907,-0.814868,-0.787621,-0.772977,-0.761831,-0.71831,-0.537823,-0.332532,-0.799089,-0.793501,-0.786196,-0.764389,-0.757445,-0.752063,-0.740199,0.640457,0.641129,0.633065,0.633065,0.635753,0.616263,0.535618,0.633065,0.641129,0.632392,0.638441,0.637769,0.636425,0.636425,1.76346,1.71774,0.368988,0.384183,0.663873,0.663873,0.0404329,0.0403838,0.0509051,0.0427583,-4.44596,-4.36165,3.69485,3.68908,0.586927,0.598387,0.073093,0.0711461,0.268209,0.0832618,1.763,1.71157,0.368887,0.384703,0.663873,0.663873,0.0400165,0.0403906,0.050575,0.0427647,-4.461,-4.37371,3.70621,3.69357,0.586927,0.601613,0.072714,0.0709754,0.268106,0.083116,1.66693,1.70495,1.71875,1.73806,1.76346,1.76681,1.7886,1.69816,1.70237,1.70254,1.71157,1.72728,1.73047,1.74262,0.642817,0.663873,0.663873,0.663873,0.663873,0.64969,0.64969,0.66276,0.663873,0.663873,0.663873,0.663873,0.663873,0.66721,-4.49993,-4.46952,-4.44808,-4.37727,-4.29429,-3.95341,-3.4837,-4.49115,-4.4467,-4.43059,-4.37727,-4.36224,-4.36019,-4.32949,0.586927,0.585484,0.586927,0.599915,0.582088,0.565789,0.544058,0.585229,0.586927,0.606367,0.599915,0.598387,0.586927,0.595076,1.91852,1.92106,1.92655,0.00566246,1.87625,1.89142,1.89166,1.92113,1.95204,1.96506,1.98334,1.9775,1.97555,1.98703,0.0122872,1.87543,1.91185,1.94943,1.97555,1.99882,2.04347,2.15259,2.67333,2.68349,2.6915,0.00515451,2.66174,2.66563,2.67417,2.68317,2.69462,2.71557,2.76815,2.78502,2.7449,2.67185,0.0184811,2.35792,2.58614,2.66511,2.69818,2.73982,2.74505,2.77414,1.5576,1.56004,1.61295,0.0166235,1.55561,1.55763,1.56004,1.56471,1.60226,1.68588,1.72071,1.56815,1.71722,2.01235,0.167062,1.51584,1.56257,1.5909,1.71593,1.89569,2.09003,2.62723,0.754603,0.754943,0.866337,0.0271002,0.753649,0.753784,0.754361,0.755109,0.915004,1.06186,1.14349,0.75574,1.13815,1.21452,0.0950802,0.753649,0.755109,0.908447,1.10886,1.15629,1.45034,2.18236,-9999,-9999
200802,7.766,1.0,6.671,0.966,1.0,9.093,1.725,1.0,7.518,6.18,1.711,9.142,2.481,7.766,1.0,6.671,0.966,1.0,9.093,1.725,1.0,219.056,120.205,1.0,122.852,120.205,1.0,273.868,1.0,278.937,273.868,1.0,292.009,1.0,296.331,292.009,1.0,3.198,1.0,3.862,3.198,1.0,97.255,97.255,0.0,0.692,0.484,1.0,1.999,2.496,1.0,0.40952029902952164,0.8520114942528735,36.607262452107285,0.9978448275862069,229.37017438581123,0.9841954022988505,-9999,-9999,-9999,-9999,12.097851532567049,0.9978448275862069,344.957033045977,1.0,377.992,1.0,-9999,-9999,24.9746,-9999,-9999,0.552442,21.876,-9999,-9999,0.817964,-9999,-9999,26.2414,21.7586,26.2414,21.7586,-2.66999,-2.58409,0.971264,0.989943,0.0429442,0.0425921,0.0735238,0.0561845,-2.58867,-2.6385,0.980603,0.990661,0.0429999,0.0421309,0.0735563,0.0558357,-2.57406,-2.61131,0.887841,0.979346,0.0278678,0.00541397,-2.71631,-2.68644,-2.66999,-2.60688,-2.58043,-2.56709,-2.09062,-2.69686,-2.64946,-2.63229,-2.60825,-2.585,-2.57618,-2.56865,0.770115,0.778017,0.971264,0.990661,0.979885,0.992816,0.645115,0.771552,0.989224,0.989224,0.991379,0.992816,0.989943,0.992816,1.50155,1.3541,0.423447,0.557156,0.970451,1.0,0.0423204,0.0442747,0.187395,0.104301,-7.47008,-7.11241,4.35038,4.14168,0.971258,0.977602,0.0746212,0.0722673,0.298775,0.149308,1.49391,1.25568,0.415738,0.582296,0.986737,1.0,0.0422885,0.0439782,0.187388,0.104176,-7.29328,-7.10771,4.27295,4.11669,0.9729,0.97917,0.0758601,0.0721696,0.299086,0.149261,1.24664,1.28565,1.32329,1.49296,1.6049,1.65076,1.80592,1.24664,1.26076,1.26435,1.29233,1.35233,1.44964,1.49682,1.0,1.0,1.0,0.986737,0.658342,0.658342,0.650679,1.0,1.0,1.0,1.0,1.0,0.996021,0.986737,-7.69006,-7.62661,-7.57603,-7.2752,-7.10022,-7.048,-6.8371,-7.60998,-7.27296,-7.22112,-7.10262,-7.09361,-7.01165,-6.99816,0.904674,0.920796,0.944307,0.971258,0.980737,0.97917,0.566613,0.938112,0.971333,0.976035,0.97917,0.977602,0.983872,0.983872,1.25613,1.30144,1.23302,0.0200493,0.731791,1.19017,1.24283,1.25594,1.29687,1.30101,1.30796,1.08407,1.08416,1.00165,0.0416544,0.562606,0.724784,0.730185,1.0841,1.24431,1.26867,1.30352,3.87555,3.93995,3.84432,0.0175642,3.43443,3.78019,3.82893,3.86565,3.90459,3.92518,3.93409,3.68109,3.67283,3.57571,0.0561407,2.62036,3.34396,3.40282,3.68753,3.83812,3.8706,3.90772,4.03698,2.76339,2.50624,0.0807932,1.67806,2.17031,2.27009,2.46519,2.72397,2.74683,3.1342,2.1127,1.72982,2.3218,0.0808719,1.55111,1.67634,1.76461,2.42309,2.72312,2.76655,3.00679,3.03296,3.39249,3.52591,0.0782601,3.00616,3.03296,3.15278,3.36614,3.84437,3.98903,4.45292,3.16277,3.68938,3.73374,0.0707023,3.02685,3.16277,3.34145,3.88566,4.01886,4.19169,4.43808,-9999,-9999
200803,7.987,1.0,6.898,1.332,1.0,9.022,2.083,1.0,8.889,7.692,1.47,10.039,2.221,7.987,1.0,6.898,1.332,1.0,9.022,2.083,1.0,308.465,184.465,1.0,183.902,184.465,1.0,270.474,1.0,277.399,270.474,1.0,283.67,1.0,294.635,283.67,1.0,4.343,1.0,5.81,4.343,1.0,95.618,95.618,0.0,1.767,1.44,0.999328,3.93,4.643,1.0,0.8042954160258559,0.8461021505376344,86.81997097346144,0.9979838709677419,315.25501213201846,0.5645161290322581,-9999,-9999,-9999,-9999,17.7018845801876,0.9986559139784946,349.71095315717236,0.9986559139784946,371.227,0.995968,-9999,-9999,45.157,-9999,-9999,0.713796,36.5798,-9999,-9999,1.15212,-9999,-9999,23.5484,24.4516,23.5484,24.4516,-3.54523,-3.53386,0.975134,0.981855,0.0496302,0.0507359,0.0793029,0.0561795,-3.51127,-3.50625,0.975134,0.987903,0.0494989,0.0509366,0.0792208,0.0563608,-3.56535,-3.51023,0.975974,0.984241,0.0176131,0.0046019,-3.8029,-3.62334,-3.58882,-3.5305,-3.50832,-3.49963,-3.48336,-3.5552,-3.53245,-3.52976,-3.50934,-3.48888,-3.4842,-3.47054,0.959005,0.969758,0.969758,0.976478,0.976478,0.975806,0.991935,0.974462,0.976478,0.981855,0.987903,0.989247,0.991935,0.991935,1.43155,1.43193,0.983969,1.01721,0.989677,0.989677,0.0560443,0.0563292,0.065461,0.0718144,-8.09452,-8.0705,5.24779,5.295,0.959937,0.973801,0.0763163,0.0791623,0.134067,0.0810545,1.44167,1.4594,0.991908,1.01245,0.989677,0.996129,0.0556332,0.0560218,0.0651095,0.0715735,-8.03861,-8.04564,5.25856,5.30264,0.959937,0.979411,0.0767935,0.0798356,0.134339,0.0817122,1.35964,1.39406,1.4213,1.43315,1.44436,1.46171,1.51996,1.4213,1.42959,1.43315,1.45025,1.50849,1.51869,1.52073,0.989677,0.989677,0.989677,0.989677,0.989677,0.996129,1.0,0.989677,0.989677,0.989677,0.989677,0.99871,1.0,1.0,-8.5246,-8.25765,-8.15266,-8.06769,-8.05068,-8.0372,-8.01943,-8.11452,-8.0728,-8.06769,-8.06132,-8.05038,-8.03798,-8.02603,0.922179,0.944896,0.948717,0.973801,0.959937,0.973801,0.961178,0.958535,0.980813,0.973801,0.983394,0.979411,0.962581,0.983394,1.92035,1.92598,1.935,0.00303675,1.92035,1.92479,1.93242,1.93529,1.94694,1.94905,1.95143,1.94438,1.94867,1.91459,0.00852987,1.80467,1.8308,1.89525,1.93574,1.94928,1.95143,1.95512,5.42849,5.43223,5.44523,0.00433611,5.39237,5.41611,5.42805,5.44307,5.46494,5.46973,5.48403,5.45279,5.45994,5.47994,0.0110301,5.40105,5.43698,5.4491,5.4656,5.49556,5.50073,5.57014,2.43088,2.61636,2.50549,0.031428,2.31849,2.38869,2.40611,2.45331,2.55022,2.57855,2.60693,2.47624,2.45825,2.56216,0.0641956,2.04199,2.2066,2.38787,2.50069,2.54127,2.64215,3.54362,4.99274,5.14613,5.09054,0.0198032,4.9887,5.03585,5.04825,5.07413,5.11936,5.1439,5.16913,5.034,5.0406,5.15276,0.0589938,4.68719,4.92635,5.00723,5.05169,5.12622,5.38312,6.02691,-9999,-9999
200804,11.115,1.0,9.629,1.305,1.0,12.224,2.23,1.0,11.476,10.009,1.446,12.575,2.201,11.115,1.0,9.629,1.305,1.0,12.224,2.23,1.0,396.441,227.108,1.0,234.636,227.108,1.0,292.048,1.0,294.964,292.048,1.0,305.539,1.0,314.002,305.539,1.0,5.395,1.0,6.076,5.395,1.0,95.755,95.755,0.0,2.659,3.37,1.0,3.49,3.761,1.0,0.6704447796150739,0.9319444444444442,131.1844398261066,0.9916666666666667,-9999,-9999,-9999,-9999,-9999,-9999,20.661326569066425,0.9916666666666667,367.53800000000007,1.0,370.517,1.0,-9999,-9999,53.1863,-9999,-9999,0.694509,60.8876,-9999,-9999,1.30805,-9999,-9999,20.5,27.5,20.5,27.4667,-4.21109,-4.0375,0.990972,0.995139,0.0518292,0.051121,0.142834,0.0937129,-4.14444,-3.95715,0.991667,0.995833,0.0512745,0.0512898,0.142634,0.0938051,-4.1126,-3.99295,0.97651,0.994861,0.0198787,0.0122782,-4.29754,-4.24245,-4.21109,-4.09989,-4.02059,-3.97625,-3.94126,-4.1716,-4.07696,-4.03234,-3.97622,-3.9369,-3.91987,-3.91578,0.980556,0.986806,0.990972,0.993056,0.99375,0.995833,0.997222,0.990972,0.99375,0.995139,0.995833,0.997222,0.997222,0.997222,1.33535,1.6145,0.913384,0.946422,1.0,1.0,0.0634743,0.063576,0.227354,0.146519,-8.0735,-7.9913,5.6842,5.8153,0.98489,0.991954,0.0724809,0.0720093,0.130495,0.0809214,1.4097,1.75495,0.94187,0.906652,1.0,1.0,0.0632585,0.0639436,0.227294,0.146679,-8.0178,-7.96412,5.70854,5.83915,0.986081,0.993103,0.0722259,0.07192,0.130354,0.080842,1.23301,1.27886,1.33535,1.53432,1.68351,1.71549,1.77632,1.38167,1.51477,1.59401,1.71556,1.77588,1.77878,1.78852,0.995238,1.0,1.0,1.0,0.952464,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.28177,-8.15607,-8.11395,-8.03301,-7.9591,-7.93904,-7.91054,-8.10067,-7.98705,-7.97053,-7.94708,-7.92,-7.91322,-7.90501,0.890996,0.91513,0.977953,0.977953,0.989655,0.993103,0.995402,0.96128,0.991954,0.993103,0.995402,0.996552,0.995402,0.989655,2.03764,2.03078,1.97886,0.0139103,1.79892,1.86106,1.91393,2.00112,2.05051,2.05894,2.06171,1.811,1.84451,1.85858,0.0178328,1.70841,1.7433,1.76999,1.844,1.95463,2.00216,2.05688,5.97334,5.98793,5.97182,0.00440898,5.90665,5.93646,5.96598,5.97906,5.98701,5.99646,5.99995,5.97298,5.98895,5.97118,0.00796198,5.8996,5.92159,5.93622,5.97841,5.9977,6.00162,6.03796,3.13854,3.48177,3.0538,0.0431605,2.66405,2.71945,2.83912,3.04929,3.21292,3.40556,3.45469,2.73552,2.95079,3.09311,0.0636515,2.55165,2.72954,2.83744,3.03915,3.2985,3.46397,3.80333,6.60324,6.90769,6.54816,0.0347537,6.24194,6.28014,6.38329,6.52049,6.6811,6.79826,6.88929,6.24266,6.52598,6.58804,0.0620945,5.74568,6.24266,6.4336,6.60134,6.81589,6.95773,7.01893,-9999,-9999
200805,15.747,0.997984,14.09,0.962,1.0,16.748,1.951,0.996878,16.04,14.32,1.192,17.087,1.98,15.746,0.997984,14.09,0.962,1.0,16.747,1.952,0.996878,459.774,222.134,1.0,249.413,222.134,1.0,328.358,0.997984,328.388,328.312,0.997984,353.912,0.997984,350.853,353.888,0.997984,6.92,0.997984,7.258,6.916,0.997984,95.976,95.976,0.0,2.474,3.702,0.991263,2.421,2.887,0.991263,0.5195038884957718,0.6391129032258064,141.31497053385687,0.9905913978494624,454.08176668675316,0.9529569892473119,-9999,-9999,-9999,-9999,19.00143926207616,0.9905913978494624,391.69347105526384,0.991263440860215,365.221,0.995296,-9999,-9999,72.8368,-9999,-9999,0.972558,47.818,-9999,-9999,1.23891,-9999,-9999,18.0,30.0,18.0,29.9677,-4.50625,-4.0684,0.952285,0.983871,0.0762345,0.0626523,0.480173,0.302581,-4.36923,-3.88149,0.961694,0.986559,0.0717748,0.0630262,0.479485,0.302658,-4.31987,-3.93884,0.904486,0.978041,0.0678389,0.0515813,-5.17081,-4.83352,-4.50625,-4.34119,-4.07349,-3.88535,-3.64416,-4.46402,-4.22949,-4.13604,-3.88535,-3.65621,-3.63745,-3.62445,0.838038,0.5,0.952285,0.96707,0.983199,0.986559,0.991935,0.877016,0.97379,0.979839,0.986559,0.992608,0.991935,0.991935,1.62525,2.35396,1.04882,1.1208,0.977268,0.996416,0.112815,0.0835841,0.713402,0.445118,-7.93869,-7.70135,4.93485,5.12695,0.937064,0.976221,0.0887494,0.0813179,0.537024,0.202927,1.70257,2.65488,0.990831,1.04976,0.984437,0.996416,0.113492,0.0880667,0.713509,0.445982,-7.7697,-7.59235,5.0541,5.18374,0.947891,0.98067,0.0872337,0.0815642,0.536776,0.203026,1.21212,1.53482,1.69655,2.10793,2.60872,2.94367,3.46384,1.69655,2.07208,2.27141,2.64634,2.92218,2.94648,2.95934,0.786361,0.804094,0.984437,0.996416,0.407759,1.0,0.709855,0.984437,0.996416,0.996416,0.996416,1.0,1.0,1.0,-8.81056,-8.65227,-8.49036,-7.79953,-7.71574,-7.59299,-7.39873,-8.18474,-7.75676,-7.72989,-7.59299,-7.40546,-7.38492,-7.381,0.724466,0.819745,0.668967,0.946778,0.963058,0.98067,0.987233,0.895258,0.969547,0.96417,0.98067,0.983933,0.987233,0.986121,3.26355,3.16059,3.25226,0.0216488,3.01972,3.06231,3.1311,3.25951,3.3805,3.40495,3.43815,3.01972,3.0176,3.22386,0.0263396,2.96389,3.03513,3.07267,3.21954,3.33721,3.42531,3.4455,7.03921,7.04208,7.1911,0.0427321,7.00055,7.02063,7.03942,7.06985,7.30467,7.32875,7.40973,7.30641,7.38683,7.54373,0.0709463,7.01033,7.04092,7.29191,7.35994,7.71019,8.14112,8.45005,3.0211,2.85178,2.94429,0.171693,2.06806,2.27923,2.36997,2.72703,2.97829,3.03447,4.7332,2.62247,4.86917,4.2577,0.313989,2.04548,2.36422,2.66784,3.24797,5.82934,6.62389,8.01723,6.76104,6.35246,6.43607,0.0894537,6.0508,6.08258,6.1477,6.32951,6.45795,6.46535,7.1835,6.46446,7.27134,7.20389,0.180903,6.04974,6.13506,6.19457,6.58317,8.02635,8.74355,9.17901,-9999,-9999
