TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200401,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.05,-3.321,1.64,-2.592,0.941,-3.05,0.0,-3.321,1.64,0.0,-2.592,0.941,0.0,100.743,-9999,-9999,36.185,36.185,0.0,-9999,-9999,265.861,265.861,0.0,-9999,-9999,270.153,270.153,0.0,-9999,-9999,0.737,0.737,0.0,96.117,96.117,0.0,3.03,3.03,0.0,3.874,3.874,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.5983,0.0,61.124,0.0,84.5611,-9999,16.9755,0.0,23.4845,-9999,1.0,3,30.4839,17.5161,0.0,0.0,-8.90463,-8.7396,0.0,0.0,-9999,-9999,-9999,-9999,-8.90463,-8.7396,0.0,0.0,-9999,-9999,-9999,-9999,-8.89518,-8.8211,0.0,0.0,0.0224854,0.0238919,-9.04429,-9.02656,-8.99613,-8.92783,-8.82703,-8.7396,-8.58922,-9.02687,-8.99613,-8.97069,-8.84883,-8.7396,-8.65003,-8.57604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.972776,-0.984507,7.36931,7.42381,0.0,0.0,-9999,-9999,-9999,-9999,-21.8149,-21.3576,3.5496,3.28143,0.0,0.0,-9999,-9999,-9999,-9999,-0.972776,-0.984507,7.36931,7.42381,0.0,0.0,-9999,-9999,-9999,-9999,-21.8149,-21.3576,3.5496,3.28143,0.0,0.0,-9999,-9999,-9999,-9999,-1.12842,-1.12589,-1.11172,-1.00711,-0.978898,-0.972776,-0.692957,-1.12842,-1.09887,-1.07439,-0.984507,-0.899614,-0.686183,-0.631581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.9188,-21.9179,-21.8699,-21.8149,-21.5891,-21.4672,-21.3576,-21.9188,-21.8699,-21.8163,-21.7185,-21.4444,-21.3576,-21.3576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5667,1.55016,1.55836,0.0158425,1.39891,1.44047,1.50159,1.55016,1.58256,1.61332,1.69581,1.44047,1.50159,1.52197,0.0171822,1.39414,1.41056,1.44047,1.51979,1.5667,1.58256,1.69581,10.3063,10.2898,10.3795,0.0185034,10.1289,10.2633,10.2898,10.4062,10.4476,10.4542,10.5541,10.4366,10.4062,10.4171,0.0150405,10.1572,10.3063,10.4034,10.4281,10.4476,10.4934,10.5541,0.637407,0.637407,0.676918,0.0190212,0.63659,0.637347,0.637407,0.637446,0.638742,0.638893,0.980816,0.637347,0.637325,0.6568,0.0133952,0.63659,0.637325,0.637347,0.637558,0.638742,0.638742,0.638893,2.96918,2.96918,3.02366,0.0239863,2.96918,2.96918,2.96918,2.97162,2.9776,2.98434,3.42952,2.97114,2.97162,2.99688,0.0173815,2.96918,2.96918,2.97039,2.97162,2.97284,2.97325,2.98434,-9999,-9999
200402,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.878,0.421,1.267,1.464,1.102,0.878,0.0,0.421,1.267,0.0,1.464,1.102,0.0,165.863,-9999,-9999,61.688,61.688,0.0,-9999,-9999,277.089,277.089,0.0,-9999,-9999,282.518,282.518,0.0,-9999,-9999,1.537,1.537,0.0,96.85,96.85,0.0,2.223,2.223,0.0,4.616,4.616,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.2882,0.0,60.9865,0.0,84.3709,-9999,16.9631,0.0,23.4673,-9999,1.0,3,27.4483,20.5517,0.0,0.0,-8.85805,-8.68923,0.0,0.0,-9999,-9999,-9999,-9999,-8.85805,-8.68923,0.0,0.0,-9999,-9999,-9999,-9999,-8.84881,-8.77659,0.0,0.0,0.022258,0.0235907,-8.99157,-8.9823,-8.95021,-8.87901,-8.77923,-8.68923,-8.54988,-8.98594,-8.95021,-8.9122,-8.81858,-8.68923,-8.61768,-8.5358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.601709,0.604746,5.74272,5.78607,0.0,0.0,-9999,-9999,-9999,-9999,-20.7348,-20.3576,4.28535,3.98044,0.0,0.0,-9999,-9999,-9999,-9999,0.601709,0.604746,5.74272,5.78607,0.0,0.0,-9999,-9999,-9999,-9999,-20.7348,-20.3576,4.28535,3.98044,0.0,0.0,-9999,-9999,-9999,-9999,0.438033,0.442001,0.444466,0.579614,0.604746,0.607021,0.924686,0.438033,0.446133,0.48948,0.604746,0.811927,0.926307,0.992918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.9129,-20.8054,-20.7977,-20.7348,-20.5599,-20.4703,-20.3576,-20.9821,-20.8054,-20.7516,-20.7095,-20.4411,-20.3576,-20.3576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28752,2.27442,2.2643,0.0198283,2.03198,2.1021,2.18941,2.27442,2.28841,2.36537,2.46912,2.11048,2.18941,2.20537,0.0209792,2.02841,2.04069,2.1021,2.2187,2.27442,2.28841,2.46912,10.9767,10.9636,11.0409,0.0179967,10.8124,10.9636,10.9767,11.0206,11.1132,11.1166,11.2877,11.0607,11.0475,11.0542,0.01443,10.8709,10.9767,11.0018,11.0571,11.0937,11.1166,11.1432,1.40487,1.40487,1.46065,0.0264923,1.40307,1.40473,1.40487,1.40495,1.40781,1.40814,1.90683,1.40473,1.40469,1.43283,0.0189371,1.40307,1.40469,1.40473,1.4052,1.40781,1.40781,1.40814,4.9474,4.9474,5.01272,0.028526,4.9474,4.9474,4.9474,4.95027,4.95903,4.96841,5.48569,4.94933,4.95022,4.98069,0.0204667,4.9474,4.9474,4.94893,4.95022,4.9518,4.95557,4.96841,-9999,-9999
200403,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.677,1.656,1.602,3.632,2.138,2.677,0.0,1.656,1.602,0.0,3.632,2.138,0.0,263.826,-9999,-9999,114.256,114.256,0.0,-9999,-9999,277.473,277.473,0.0,-9999,-9999,282.941,282.941,0.0,-9999,-9999,2.278,2.278,0.0,97.178,97.178,0.0,1.667,1.667,0.0,3.896,3.896,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.3947,0.0,61.124,0.0,-9999,-9999,16.9755,0.0,-9999,-9999,-9999,-9999,23.5806,24.4194,0.0,0.0,-8.90463,-8.7396,0.0,0.0,-9999,-9999,-9999,-9999,-8.90463,-8.7396,0.0,0.0,-9999,-9999,-9999,-9999,-8.89518,-8.8211,0.0,0.0,0.0224854,0.0238919,-9.04429,-9.02656,-8.99613,-8.92783,-8.82703,-8.7396,-8.58922,-9.02687,-8.99613,-8.97069,-8.84883,-8.7396,-8.65003,-8.57604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52886,2.54356,2.66739,2.70077,0.0,0.0,-9999,-9999,-9999,-9999,-19.3102,-19.0109,5.67492,5.38637,0.0,0.0,-9999,-9999,-9999,-9999,2.52886,2.54356,2.66739,2.70077,0.0,0.0,-9999,-9999,-9999,-9999,-19.3102,-19.0109,5.67492,5.38637,0.0,0.0,-9999,-9999,-9999,-9999,2.24294,2.25221,2.34284,2.51427,2.54356,2.54737,2.81723,2.24294,2.34284,2.39721,2.54356,2.73774,2.81723,2.88549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.5583,-19.34,-19.337,-19.3102,-19.1769,-19.0109,-18.9274,-19.6129,-19.34,-19.337,-19.2512,-19.0109,-19.0109,-18.9274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67247,2.66234,2.6404,0.0224533,2.36902,2.44949,2.54995,2.66234,2.67316,2.76801,2.85294,2.46904,2.55644,2.56886,0.0233204,2.36643,2.37535,2.44949,2.55644,2.66234,2.67316,2.84287,11.4121,11.4019,11.4615,0.0181657,11.24,11.3959,11.4019,11.418,11.5215,11.5415,11.7302,11.4652,11.4611,11.464,0.0148079,11.3137,11.3959,11.4019,11.4611,11.5002,11.5415,11.5451,1.89677,1.89677,1.95985,0.0297782,1.89434,1.89659,1.89677,1.89689,1.90074,1.90119,2.47387,1.89659,1.89652,1.92873,0.0214488,1.89434,1.89652,1.89659,1.89722,1.90074,1.90074,1.90119,8.79617,8.79617,8.84254,0.0197658,8.79554,8.79617,8.79617,8.79879,8.81047,8.82058,9.12817,8.79554,8.79739,8.82017,0.0133779,8.79554,8.79617,8.79617,8.79741,8.80137,8.81276,8.82058,-9999,-9999
200404,7.898,0.985417,5.922,1.569,0.992063,9.265,2.429,0.980247,8.141,6.213,1.964,9.476,2.914,7.862,0.985417,5.911,1.58,0.992063,9.208,2.482,0.980247,367.558,169.612,0.986806,179.552,168.513,0.986806,288.123,0.985417,295.171,288.386,0.985417,306.225,0.985417,302.43,306.007,0.985417,3.482,0.985417,3.774,3.467,0.985417,96.585,96.585,0.0,1.194,0.67,0.980556,2.952,2.952,0.0,-9999,-9999,66.8321408045977,0.9666666666666667,-9999,-9999,-9999,-9999,37.02146551724139,0.9666666666666667,353.0482183908045,0.9666666666666667,-9999,-9999,8.456,8.078,7.795,0.984722,0.984722,0.984722,-9999,-9999,6.47947,0.984722,52.9142,0.0,69.609,0.747985,15.6048,0.0,20.5282,0.785216,1.0,2,19.6333,28.3667,2.7,2.06667,-6.82134,-6.74044,0.0,0.0,0.152561,0.1539,0.171696,0.169505,-6.82134,-6.74044,0.0,0.0,0.152561,0.1539,0.171696,0.169505,-6.81495,-6.77875,0.0,0.0,0.0108503,0.0109285,-6.91408,-6.89798,-6.87803,-6.82134,-6.77476,-6.74044,-6.73595,-6.90818,-6.87803,-6.84198,-6.77476,-6.74044,-6.73595,-6.65374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63117,3.72414,0.436756,0.464834,0.0,0.0,0.0833018,0.085847,0.168211,0.145968,-13.6561,-13.5873,10.4075,10.4153,0.0,0.0,0.321143,0.325872,0.323061,0.329455,3.63117,3.72414,0.436756,0.464834,0.0,0.0,0.0833018,0.085847,0.168211,0.145968,-13.6561,-13.5873,10.4075,10.4153,0.0,0.0,0.321143,0.325872,0.323061,0.329455,3.37774,3.43186,3.49283,3.63117,3.6983,3.72414,3.72894,3.40505,3.49283,3.58323,3.6929,3.72414,3.72894,3.75225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.6583,-13.6576,-13.6561,-13.6401,-13.6103,-13.5873,-13.5592,-13.6583,-13.6561,-13.6426,-13.6268,-13.5873,-13.5592,-13.4865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84974,3.85034,3.78937,0.0325405,3.39824,3.51225,3.56667,3.8497,3.85034,4.00073,4.1373,3.56667,3.67847,3.67848,0.0322853,3.39699,3.39912,3.51225,3.67847,3.8497,3.85023,4.00073,10.5857,10.5908,10.5681,0.0222253,10.3064,10.3921,10.4124,10.5857,10.6265,10.7273,10.7888,10.4124,10.4998,10.4934,0.0218306,10.2971,10.3221,10.3921,10.4998,10.5908,10.5932,10.7599,3.55298,3.55298,3.63511,0.0382909,3.54843,3.55265,3.55298,3.55321,3.56043,3.56127,4.35057,3.55265,3.55253,3.59577,0.0281334,3.54843,3.55253,3.55265,3.55383,3.56043,3.56043,3.56127,12.5547,12.5547,12.5522,0.00597013,12.4199,12.5493,12.5527,12.5547,12.5604,12.5656,12.584,12.5493,12.5522,12.5544,0.00420102,12.498,12.5522,12.5527,12.5547,12.5604,12.5642,12.586,-9999,-9999
200405,9.495,1.0,7.438,1.466,1.0,10.554,2.223,1.0,10.052,8.218,1.691,11.0,2.436,9.495,1.0,7.438,1.466,1.0,10.554,2.223,1.0,447.76,167.664,1.0,189.702,167.664,1.0,318.702,1.0,313.517,318.702,1.0,327.853,1.0,322.633,327.853,1.0,2.725,1.0,3.426,2.725,1.0,96.599,96.599,0.0,2.594,4.407,0.998656,3.047,2.572,0.538978,-9999,-9999,86.98756165264142,0.9986559139784947,327.93315977092095,0.9986559139784947,11.69158193080879,0.9986559139784947,38.39349462365592,0.9986559139784947,360.1841879967275,0.9986559139784947,374.249,0.844758,10.378,10.272,10.159,1.0,1.0,1.0,-9999,-9999,3.47671,1.0,52.491,0.8125,69.0523,0.344644,11.9762,0.840054,15.7548,0.298568,0.808468,1,16.4839,31.5161,16.4839,31.0323,-6.5565,-6.53608,0.818548,0.811156,0.0490623,0.0473233,0.0584389,0.0593238,-6.5565,-6.53608,0.818548,0.811156,0.0490623,0.0473233,0.0584389,0.0593238,-6.54332,-6.55371,0.814046,0.805124,0.0056507,0.00671365,-6.59152,-6.56968,-6.5609,-6.55164,-6.51849,-6.50618,-6.49817,-6.6726,-6.59136,-6.56968,-6.55164,-6.5321,-6.51981,-6.50538,0.790995,0.818548,0.823253,0.807796,0.815188,0.828629,0.824597,0.75672,0.796371,0.818548,0.807796,0.80578,0.818548,0.832661,4.08644,4.16249,0.467779,0.464048,0.870427,0.86168,0.0348463,0.0356187,0.0654834,0.0658977,-11.7223,-11.7296,10.2885,10.3195,0.789094,0.781219,0.0699861,0.0677863,0.0900641,0.0768239,4.08644,4.16249,0.467779,0.464048,0.870427,0.86168,0.0348463,0.0356187,0.0654834,0.0658977,-11.7223,-11.7296,10.2885,10.3195,0.789094,0.781219,0.0699861,0.0677863,0.0900641,0.0768239,3.99468,4.05161,4.05292,4.07139,4.13037,4.16249,4.17445,3.88741,4.05161,4.05795,4.08644,4.14716,4.16249,4.17445,0.867173,0.870427,0.865157,0.865157,0.87222,0.86168,0.863752,0.803558,0.870427,0.865157,0.870427,0.86168,0.86168,0.863752,-11.7773,-11.7436,-11.7296,-11.7168,-11.6913,-11.6302,-11.6155,-11.7862,-11.7636,-11.7436,-11.7231,-11.7013,-11.6913,-11.6246,0.761522,0.776238,0.781219,0.795337,0.788184,0.801553,0.804579,0.728891,0.765391,0.776238,0.789094,0.752633,0.788184,0.807668,4.94166,4.95545,4.87837,0.0262547,4.63094,4.67029,4.71269,4.94141,4.95545,4.99314,5.05599,4.71269,4.77659,4.79727,0.0249619,4.60168,4.6411,4.67029,4.77659,4.94141,4.95545,5.00788,11.4933,11.4915,11.4321,0.030505,11.1371,11.1985,11.2824,11.4911,11.4933,11.5458,11.5994,11.2824,11.3331,11.3406,0.0278254,11.1095,11.1397,11.1985,11.3331,11.4911,11.4915,11.5843,5.11254,5.11254,4.93506,0.043112,4.20762,4.60895,4.83405,5.02242,5.10515,5.11254,5.26609,4.99736,5.10515,4.99563,0.02773,4.60895,4.84623,4.91494,5.02242,5.05964,5.11254,5.26609,12.0157,12.0569,11.8932,0.0346636,11.4572,11.703,11.7801,11.953,12.0501,12.0569,12.1534,11.954,12.0501,11.9295,0.0219265,11.703,11.7801,11.8077,11.9303,12.0247,12.0569,12.1534,-9999,-9999
