TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200901,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.364,-0.567,0.995,0.036,0.731,-0.364,0.0,-0.567,0.995,0.0,0.036,0.731,0.0,80.3061,-9999,-9999,27.335,27.335,0.0,-9999,-9999,289.488,289.488,0.0,-9999,-9999,287.795,287.795,0.0,-9999,-9999,0.669,0.669,0.0,101.477,101.477,0.0,0.696,0.696,0.0,2.456,2.456,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.01632,-9999,-9999,-9999,0.769059,-9999,-9999,-9999,-9999,-9999,31.4516,16.5484,0.0,0.0,0.85985,0.85985,0.0,0.0,-9999,-9999,-9999,-9999,0.85985,0.85985,0.0,0.0,-9999,-9999,-9999,-9999,0.867602,0.861533,0.0,0.0,0.00595083,0.00170931,0.850814,0.854096,0.85985,0.85985,0.85985,0.85985,0.905618,0.852393,0.854096,0.85985,0.85985,0.85985,0.85985,0.890746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12238,1.12238,0.506438,0.506438,0.0,0.0,-9999,-9999,-9999,-9999,0.267684,0.267684,0.619976,0.619976,0.0,0.0,-9999,-9999,-9999,-9999,1.12238,1.12238,0.506438,0.506438,0.0,0.0,-9999,-9999,-9999,-9999,0.267684,0.267684,0.619976,0.619976,0.0,0.0,-9999,-9999,-9999,-9999,1.12073,1.12238,1.12238,1.12238,1.12557,1.12594,1.19377,1.12238,1.12238,1.12238,1.12238,1.12238,1.12557,1.17184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.245683,0.245683,0.259825,0.267684,0.267684,0.267684,0.267684,0.245683,0.245808,0.259825,0.267684,0.267684,0.267684,0.267684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03002,1.01996,1.02002,0.00427965,0.976628,0.991716,1.01269,1.02041,1.03002,1.03645,1.04079,1.01671,1.01557,1.01539,0.00765513,0.916669,0.971359,1.01269,1.02069,1.03036,1.0383,1.09063,0.155992,0.160109,0.158488,0.0034947,0.0983416,0.129137,0.152842,0.160563,0.17017,0.176874,0.180938,0.156865,0.155715,0.147791,0.0108634,0.0942731,0.116973,0.14041,0.160563,0.170512,0.178452,0.197795,0.376764,0.367387,0.380103,0.0041657,0.358853,0.361529,0.362194,0.36713,0.380951,0.410871,0.417344,0.366528,0.367682,0.388659,0.0112553,0.352116,0.360092,0.362115,0.366639,0.403055,0.412202,0.418304,0.145434,0.147262,0.154642,0.00351807,0.135653,0.138216,0.13937,0.146002,0.149928,0.185031,0.189007,0.138318,0.149067,0.153903,0.00452877,0.13422,0.136952,0.138216,0.145434,0.178799,0.185031,0.189032,-9999,-9999
200902,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.189,-0.023,0.779,0.481,0.681,0.189,0.0,-0.023,0.779,0.0,0.481,0.681,0.0,143.253,-9999,-9999,54.409,54.409,0.0,-9999,-9999,293.998,293.998,0.0,-9999,-9999,293.167,293.167,0.0,-9999,-9999,0.602,0.602,0.0,101.117,101.117,0.0,1.968,1.968,0.0,2.799,2.799,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.03923,-9999,-9999,-9999,0.905992,-9999,-9999,-9999,-9999,-9999,28.0,20.0,0.0,0.0,0.856427,0.856427,0.0,0.0,-9999,-9999,-9999,-9999,0.856427,0.856427,0.0,0.0,-9999,-9999,-9999,-9999,0.864058,0.85803,0.0,0.0,0.00605826,0.00164982,0.847556,0.850764,0.856427,0.856427,0.856427,0.856427,0.900472,0.849202,0.850764,0.856427,0.856427,0.856427,0.856427,0.886205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13162,1.13162,0.42547,0.42547,0.0,0.0,-9999,-9999,-9999,-9999,0.39382,0.39382,0.769209,0.769209,0.0,0.0,-9999,-9999,-9999,-9999,1.13162,1.13162,0.42547,0.42547,0.0,0.0,-9999,-9999,-9999,-9999,0.39382,0.39382,0.769209,0.769209,0.0,0.0,-9999,-9999,-9999,-9999,1.13162,1.13162,1.13162,1.13162,1.13162,1.13374,1.18121,1.12863,1.13162,1.13162,1.13162,1.13162,1.13162,1.16268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.379178,0.380694,0.39382,0.39382,0.39382,0.39382,0.425661,0.380694,0.381328,0.39382,0.39382,0.39382,0.39382,0.396113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04519,1.03618,1.03705,0.00414299,0.99753,1.01332,1.02967,1.03659,1.04519,1.05094,1.05482,1.03328,1.03224,1.03318,0.00734663,0.944025,0.992554,1.02967,1.03684,1.04889,1.0526,1.10974,0.176066,0.179757,0.179024,0.0032377,0.12941,0.152402,0.17324,0.180163,0.188765,0.194759,0.198389,0.176849,0.175818,0.169118,0.0106473,0.12519,0.141649,0.162559,0.180163,0.189071,0.196169,0.221421,0.416006,0.405652,0.419595,0.00453736,0.396229,0.399184,0.399918,0.405368,0.420629,0.453665,0.460813,0.404704,0.405978,0.427931,0.011601,0.38879,0.397598,0.399831,0.404826,0.445035,0.455135,0.461873,0.270177,0.272454,0.284786,0.00513542,0.25694,0.260528,0.261955,0.270581,0.2795,0.331189,0.336701,0.261059,0.274502,0.282866,0.00682758,0.250233,0.258054,0.260528,0.270177,0.321632,0.331189,0.336701,-9999,-9999
200903,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.013,3.406,1.237,4.592,1.415,4.013,0.0,3.406,1.237,0.0,4.592,1.415,0.0,241.57,-9999,-9999,98.33,98.33,0.0,-9999,-9999,302.57,302.57,0.0,-9999,-9999,303.38,303.38,0.0,-9999,-9999,1.574,1.574,0.0,101.06,101.06,0.0,1.851,1.851,0.0,2.637,2.637,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.98742,-9999,-9999,-9999,0.904998,-9999,-9999,-9999,-9999,-9999,23.7419,24.2581,0.0,0.0,0.854386,0.854386,0.0,0.0,-9999,-9999,-9999,-9999,0.854386,0.854386,0.0,0.0,-9999,-9999,-9999,-9999,0.862318,0.856088,0.0,0.0,0.00613596,0.00176862,0.844728,0.848206,0.854386,0.854386,0.854386,0.854386,0.901444,0.846617,0.848206,0.854386,0.854386,0.854386,0.854386,0.886248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09585,1.09585,0.316647,0.316647,0.0,0.0,-9999,-9999,-9999,-9999,0.553864,0.553864,0.842463,0.842463,0.0,0.0,-9999,-9999,-9999,-9999,1.09585,1.09585,0.316647,0.316647,0.0,0.0,-9999,-9999,-9999,-9999,0.553864,0.553864,0.842463,0.842463,0.0,0.0,-9999,-9999,-9999,-9999,1.09585,1.09585,1.09585,1.09585,1.09585,1.10081,1.12188,1.09585,1.09585,1.09585,1.09585,1.09585,1.09585,1.10789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.534491,0.542037,0.553864,0.553864,0.553864,0.553864,0.621122,0.540125,0.542037,0.553864,0.553864,0.553864,0.553864,0.562204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1451,1.14367,1.15064,0.00443994,1.13814,1.13997,1.14286,1.14377,1.14548,1.14604,1.20093,1.14321,1.14304,1.1526,0.00629864,1.1334,1.13906,1.14286,1.14378,1.14568,1.14633,1.24277,0.288694,0.289288,0.294556,0.00278951,0.287816,0.288526,0.289177,0.289993,0.291619,0.291964,0.311664,0.288821,0.288654,0.290285,0.00895149,0.285192,0.288475,0.289076,0.290198,0.291867,0.292712,0.348806,0.794701,0.774921,0.800414,0.00798817,0.75692,0.762566,0.763967,0.774379,0.803533,0.866642,0.880295,0.77311,0.775543,0.804452,0.0143629,0.74271,0.759535,0.763802,0.773344,0.850155,0.869449,0.88232,0.446109,0.447745,0.466521,0.00612802,0.434247,0.437696,0.438574,0.446952,0.463399,0.52315,0.531009,0.439284,0.448695,0.462699,0.00871721,0.408292,0.43394,0.437696,0.446109,0.511422,0.52315,0.531009,-9999,-9999
200904,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.022,8.231,1.687,11.239,2.633,10.022,0.0,8.231,1.687,0.0,11.239,2.633,0.0,351.408,-9999,-9999,229.442,229.442,0.0,-9999,-9999,293.082,293.082,0.0,-9999,-9999,292.076,292.076,0.0,-9999,-9999,4.891,4.891,0.0,101.674,101.674,0.0,0.235,0.235,0.0,2.465,2.465,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.01349,-9999,-9999,-9999,0.858484,-9999,-9999,-9999,-9999,-9999,19.4333,28.5667,0.0,0.0,0.856903,0.856903,0.0,0.0,-9999,-9999,-9999,-9999,0.856903,0.856903,0.0,0.0,-9999,-9999,-9999,-9999,0.86468,0.858568,0.0,0.0,0.00604767,0.00171121,0.847704,0.85103,0.856903,0.856903,0.856903,0.856903,0.902579,0.849411,0.85103,0.856903,0.856903,0.856903,0.856903,0.887784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02705,1.02705,0.215063,0.215063,0.0,0.0,-9999,-9999,-9999,-9999,0.686691,0.686691,0.864542,0.864542,0.0,0.0,-9999,-9999,-9999,-9999,1.02705,1.02705,0.215063,0.215063,0.0,0.0,-9999,-9999,-9999,-9999,0.686691,0.686691,0.864542,0.864542,0.0,0.0,-9999,-9999,-9999,-9999,1.02705,1.02705,1.02705,1.02705,1.02705,1.02709,1.07566,1.02705,1.02705,1.02705,1.02705,1.02705,1.02705,1.02851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.670768,0.677197,0.686691,0.686691,0.686691,0.686691,0.760617,0.676705,0.677197,0.686691,0.686691,0.686691,0.686691,0.693714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28666,1.29745,1.31503,0.00833756,1.27724,1.28227,1.28795,1.29718,1.30621,1.34346,1.43449,1.30097,1.30223,1.32761,0.0103372,1.27724,1.27831,1.28948,1.29768,1.35227,1.37431,1.45111,0.445023,0.440549,0.456462,0.00705875,0.420342,0.425371,0.432208,0.440278,0.449307,0.49405,0.546709,0.444072,0.445324,0.462933,0.0105878,0.414685,0.42108,0.429756,0.440549,0.501242,0.523278,0.605581,1.97155,1.92248,1.98156,0.0178797,1.87782,1.89183,1.8953,1.92113,1.99346,2.15003,2.1839,1.91799,1.92402,1.96026,0.0272042,1.68212,1.87651,1.89183,1.91799,2.09982,2.15003,2.1839,0.890081,0.886391,0.920841,0.00543095,0.880471,0.890433,0.895459,0.9042,0.930873,0.977534,0.981598,0.904524,0.880471,0.911884,0.0104126,0.798831,0.886391,0.895459,0.904524,0.939232,0.978334,0.982022,-9999,-9999
200905,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.224,10.457,1.376,13.081,2.206,12.224,0.0,10.457,1.376,0.0,13.081,2.206,0.0,439.64,-9999,-9999,232.725,232.725,0.0,-9999,-9999,318.669,318.669,0.0,-9999,-9999,322.56,322.56,0.0,-9999,-9999,4.355,4.355,0.0,101.822,101.822,0.0,2.412,2.412,0.0,2.641,2.641,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.01632,-9999,-9999,-9999,0.769059,-9999,-9999,-9999,-9999,-9999,15.5484,32.4516,0.0,0.0,0.85985,0.85985,0.0,0.0,-9999,-9999,-9999,-9999,0.85985,0.85985,0.0,0.0,-9999,-9999,-9999,-9999,0.867602,0.861533,0.0,0.0,0.00595083,0.00170931,0.850814,0.854096,0.85985,0.85985,0.85985,0.85985,0.905618,0.852393,0.854096,0.85985,0.85985,0.85985,0.85985,0.890746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992794,0.992794,0.18298,0.18298,0.0,0.0,-9999,-9999,-9999,-9999,0.749503,0.749503,0.829493,0.829493,0.0,0.0,-9999,-9999,-9999,-9999,0.992794,0.992794,0.18298,0.18298,0.0,0.0,-9999,-9999,-9999,-9999,0.749503,0.749503,0.829493,0.829493,0.0,0.0,-9999,-9999,-9999,-9999,0.991499,0.992794,0.992794,0.992794,0.992794,0.992794,1.0322,0.991499,0.992794,0.992794,0.992794,0.992794,0.992794,0.992794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.736653,0.741322,0.749503,0.749503,0.749503,0.749503,0.815373,0.741322,0.741727,0.749503,0.749503,0.749503,0.749503,0.754457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33694,1.35224,1.37379,0.0101473,1.32362,1.33074,1.33877,1.35185,1.36466,1.41746,1.506,1.35723,1.35901,1.39041,0.0127886,1.32362,1.32513,1.34093,1.35256,1.43076,1.46181,1.56628,0.498732,0.492386,0.512261,0.008959,0.463775,0.470888,0.478915,0.492002,0.504812,0.56507,0.615249,0.497382,0.49916,0.522807,0.0124232,0.455781,0.464819,0.477094,0.492386,0.576179,0.595948,0.682685,2.46731,2.4059,2.479,0.0220735,2.35001,2.36754,2.37189,2.40421,2.49473,2.69066,2.73305,2.40027,2.40783,2.44632,0.0349948,1.91907,2.34837,2.36754,2.40027,2.62784,2.69066,2.73305,0.914065,0.911007,0.946911,0.0062774,0.905764,0.914472,0.918037,0.926057,0.955303,1.01181,1.01659,0.926057,0.905764,0.937932,0.0113489,0.822038,0.911007,0.917504,0.926057,0.973684,1.01196,1.01708,-9999,-9999
200906,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,14.248,12.548,1.047,14.92,1.788,14.248,0.0,12.548,1.047,0.0,14.92,1.788,0.0,481.288,-9999,-9999,236.891,236.891,0.0,-9999,-9999,336.747,336.747,0.0,-9999,-9999,344.097,344.097,0.0,-9999,-9999,4.462,4.462,0.0,101.397,101.397,0.0,2.429,2.429,0.0,2.993,2.993,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.01349,-9999,-9999,-9999,0.858484,-9999,-9999,-9999,-9999,-9999,13.5333,34.4667,0.0,0.0,0.856903,0.856903,0.0,0.0,-9999,-9999,-9999,-9999,0.856903,0.856903,0.0,0.0,-9999,-9999,-9999,-9999,0.86468,0.858568,0.0,0.0,0.00604767,0.00171121,0.847704,0.85103,0.856903,0.856903,0.856903,0.856903,0.902579,0.849411,0.85103,0.856903,0.856903,0.856903,0.856903,0.887784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989578,0.989578,0.176158,0.176158,0.0,0.0,-9999,-9999,-9999,-9999,0.761401,0.761401,0.813313,0.813313,0.0,0.0,-9999,-9999,-9999,-9999,0.989578,0.989578,0.176158,0.176158,0.0,0.0,-9999,-9999,-9999,-9999,0.761401,0.761401,0.813313,0.813313,0.0,0.0,-9999,-9999,-9999,-9999,0.989578,0.989578,0.989578,0.989578,0.989578,0.990531,1.01468,0.989578,0.989578,0.989578,0.989578,0.989578,0.989578,0.990531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.749065,0.753526,0.761401,0.761401,0.761401,0.761401,0.822281,0.753475,0.753526,0.761401,0.761401,0.761401,0.761401,0.772112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38073,1.40014,1.42545,0.0118936,1.36387,1.37287,1.38304,1.39966,1.41595,1.4833,1.56916,1.4065,1.40876,1.44593,0.0152578,1.36387,1.36577,1.38579,1.40056,1.49991,1.54702,1.66146,0.55131,0.543242,0.566883,0.0107726,0.506964,0.515968,0.526141,0.542753,0.559048,0.633885,0.699,0.549593,0.551854,0.581247,0.0145698,0.496858,0.508285,0.523832,0.543242,0.648877,0.65878,0.75669,3.05431,2.97829,3.06759,0.0269431,2.9091,2.9308,2.93619,2.9762,3.08825,3.3308,3.38327,2.97132,2.98068,3.01986,0.0451866,2.15608,2.90708,2.9308,2.97132,3.25303,3.3308,3.38133,0.940573,0.937958,0.975077,0.00693888,0.933156,0.941026,0.943114,0.950749,0.982524,1.04621,1.05178,0.950749,0.933156,0.96592,0.0121486,0.847079,0.937958,0.94254,0.950483,1.00796,1.04621,1.05231,-9999,-9999
