TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200401,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.447,-0.851,1.371,0.198,1.259,-0.447,0.0,-0.851,1.371,0.0,0.198,1.259,0.0,124.804,-9999,-9999,48.198,48.198,0.0,-9999,-9999,278.926,278.926,0.0,-9999,-9999,278.776,278.776,0.0,-9999,-9999,1.133,1.133,0.0,92.764,92.764,0.0,4.184,3.826,1.0,3.007,3.007,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,38.0502,-9999,-9999,-9999,97.4549,-9999,-9999,-9999,-9999,-9999,29.6129,18.3871,0.0,0.0,0.954132,1.96384,0.0,0.0,-9999,-9999,-9999,-9999,0.605506,1.96384,0.0,0.0,-9999,-9999,-9999,-9999,1.02595,1.79583,0.0,0.0,0.125163,0.107715,0.0978556,0.203772,0.403926,0.923909,1.34733,1.96258,2.63636,0.605506,0.923909,1.12259,1.96258,2.25428,2.54843,2.62791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52304,1.06879,7.50262,7.6299,0.0,0.0,-9999,-9999,-9999,-9999,-0.0510367,3.22001,3.12071,6.0374,0.0,0.0,-9999,-9999,-9999,-9999,1.27742,1.06879,7.6791,7.6299,0.0,0.0,-9999,-9999,-9999,-9999,-0.532536,3.22001,3.81472,6.0374,0.0,0.0,-9999,-9999,-9999,-9999,1.06682,1.38656,1.56543,1.8481,2.03349,2.414,3.83732,0.812388,1.06682,1.38075,1.67536,2.03349,2.2766,2.40079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.078,-3.98673,-2.59828,-1.28643,0.107886,2.08968,3.22001,-0.532536,0.0385714,0.107886,2.74574,2.74574,2.74574,3.22001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95794,0.920461,0.961596,0.0167225,0.81694,0.879325,0.883858,0.940456,0.983884,1.02506,1.15521,0.947456,-9999,1.03449,0.0190387,0.879325,0.920461,0.930383,1.02506,1.13668,1.1439,1.22557,-0.653326,-1.04338,-0.908504,0.111231,-1.76052,-1.74406,-1.66911,-1.07771,-0.316883,-0.0802221,0.231305,-0.661512,-9999,-0.510994,0.121537,-1.85493,-1.75704,-1.18626,-0.105533,0.182545,0.217401,0.263054,2.31988,2.3297,2.1175,0.0568055,1.29856,1.31124,2.08819,2.31988,2.32023,2.32419,2.32973,2.22291,2.08909,2.00745,0.112222,1.2979,1.31676,1.54715,2.08365,2.20698,2.31175,2.3297,5.79349,5.79349,5.24129,0.144666,3.16451,3.17191,5.19264,5.76459,5.76532,5.76756,5.79356,5.19264,5.17876,4.5354,0.164986,3.02189,3.1667,3.18197,5.08084,5.20182,5.47665,5.76756,-9999,-9999
200402,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.656,-0.342,1.654,1.95,2.311,0.656,0.0,-0.342,1.654,0.0,1.95,2.311,0.0,189.846,-9999,-9999,97.422,97.422,0.0,-9999,-9999,263.491,263.491,0.0,-9999,-9999,260.945,260.945,0.0,-9999,-9999,1.918,1.918,0.0,93.468,93.468,0.0,1.338,1.107,1.0,2.709,2.709,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,37.9824,-9999,-9999,-9999,97.5271,-9999,-9999,-9999,-9999,-9999,26.8621,21.1379,0.0,0.0,0.884108,1.89528,0.0,0.0,-9999,-9999,-9999,-9999,0.5262,1.89528,0.0,0.0,-9999,-9999,-9999,-9999,0.97194,1.72519,0.0,0.0,0.123157,0.107601,0.0670617,0.176455,0.321218,0.84937,1.32784,1.89417,2.56604,0.5262,0.84937,1.05566,1.89417,2.14794,2.47713,2.55701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35623,0.397508,7.87785,7.53677,0.0,0.0,-9999,-9999,-9999,-9999,0.194577,3.61772,3.25441,6.19195,0.0,0.0,-9999,-9999,-9999,-9999,1.10958,0.397508,8.05619,7.53677,0.0,0.0,-9999,-9999,-9999,-9999,-0.270816,3.61772,3.84914,6.19195,0.0,0.0,-9999,-9999,-9999,-9999,0.395603,1.24669,1.37487,1.66371,2.12794,2.49379,4.81403,0.299164,0.395603,1.24459,1.49791,1.67808,1.91146,2.04911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.26578,-3.65689,-2.31669,-0.987398,0.376152,2.40771,3.61772,-0.270816,0.219995,0.349719,2.97505,2.97505,2.97505,3.61772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04355,1.00839,1.0465,0.015557,0.910563,0.969656,0.973934,1.02716,1.0678,1.10618,1.22659,1.03373,-9999,1.11431,0.017616,0.969656,1.00839,1.01771,1.10618,1.20951,1.21617,1.28944,-0.499029,-0.886882,-0.752456,0.110337,-1.59638,-1.58307,-1.50747,-0.906651,-0.160439,0.0690212,0.377217,-0.496627,-9999,-0.35854,0.120177,-1.71178,-1.59638,-1.00342,0.0422411,0.325408,0.355723,0.399383,2.89428,2.90653,2.64179,0.0708704,1.62008,1.63589,2.60521,2.89428,2.89471,2.89966,2.90656,2.77329,2.60634,2.47251,0.113759,1.61925,1.64278,1.93022,2.59956,2.75343,2.88414,2.90653,9.17563,9.17563,8.44762,0.189409,5.73532,5.75304,8.33848,9.14027,9.14124,9.14656,9.17571,8.33848,8.31789,7.5803,0.208284,5.73292,5.76782,5.88959,8.2111,8.48568,8.76246,9.14656,-9999,-9999
200403,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.333,2.037,1.969,4.57,2.671,3.333,0.0,2.037,1.969,0.0,4.57,2.671,0.0,284.361,-9999,-9999,140.959,140.959,0.0,-9999,-9999,277.306,277.306,0.0,-9999,-9999,276.906,276.906,0.0,-9999,-9999,2.806,2.806,0.0,93.526,93.526,0.0,1.401,1.874,1.0,2.378,2.409,0.0443548,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,37.9679,-9999,-9999,-9999,97.2942,-9999,-9999,-9999,-9999,-9999,23.4839,24.5161,0.0,0.0,1.00519,2.0442,0.00806452,0.016129,-9999,-9999,-9999,-9999,0.663347,2.0442,0.00739247,0.016129,-9999,-9999,-9999,-9999,1.06779,1.87168,0.00759409,0.0146673,0.130214,0.110313,0.0947258,0.200135,0.449685,0.979535,1.34954,2.04306,2.72645,0.663347,0.981198,1.18725,2.04306,2.35448,2.63639,2.718,0.000672043,0.000672043,0.0047043,0.00268817,0.0,0.016129,0.0181452,0.00739247,0.0107527,0.0141129,0.016129,0.015457,0.0181452,0.0181452,0.879462,-0.183988,8.17621,7.83836,0.0058651,0.0102639,-9999,-9999,-9999,-9999,1.02613,4.0132,3.91018,5.97287,0.00992556,0.0210918,-9999,-9999,-9999,-9999,0.783705,-0.183988,8.31657,7.83836,0.0058651,0.0102639,-9999,-9999,-9999,-9999,0.476063,4.0132,4.49504,5.97287,0.00868486,0.0210918,-9999,-9999,-9999,-9999,-0.186228,0.868141,1.05873,1.1013,2.63021,2.87784,5.70908,-0.191223,-0.186228,0.799563,1.05873,1.1013,1.69107,1.85243,0.0102639,0.0058651,0.0102639,0.0102639,0.0,0.0,0.0,0.0102639,0.0102639,0.0058651,0.0102639,0.0102639,0.0146628,0.0146628,-3.89828,-2.89111,-2.15466,-0.182971,1.20119,3.09915,4.0132,0.476063,0.992553,1.15714,3.34316,3.34316,3.35618,4.0132,0.0,0.0,0.00124069,0.00744417,0.0173697,0.0198511,0.0210918,0.00868486,0.0148883,0.0173697,0.0210918,0.0210918,0.0210918,0.0210918,1.2667,1.24053,1.2688,0.0115446,1.1677,1.21171,1.21489,1.25448,1.28473,1.31325,1.4025,1.2594,-9999,1.31891,0.0129971,1.21171,1.24053,1.24746,1.31325,1.38987,1.39479,1.44455,-0.41748,-0.803672,-0.679563,0.108683,-1.51474,-1.48926,-1.42351,-0.848181,-0.0866619,0.143309,0.421303,-0.455923,-9999,-0.298384,0.119757,-1.64463,-1.51474,-0.956317,0.11411,0.384684,0.411832,0.464332,4.97051,4.99154,4.53689,0.12171,2.78226,2.80941,4.47408,4.97051,4.97125,4.97974,4.99161,4.76273,4.47601,4.14868,0.134675,2.78083,2.82124,3.31487,4.46437,4.72861,4.95309,4.99154,11.5935,11.5935,10.7607,0.214155,7.70501,7.73205,10.5905,11.5537,11.5548,11.5624,11.5936,10.5905,10.5652,9.82735,0.227197,7.70257,7.74932,8.09299,10.4514,10.9279,11.1135,11.5624,-9999,-9999
200404,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.006,6.185,1.939,9.311,3.071,8.006,0.0,6.185,1.939,0.0,9.311,3.071,0.0,381.185,-9999,-9999,193.8,193.8,0.0,-9999,-9999,295.367,295.367,0.0,-9999,-9999,297.771,297.771,0.0,-9999,-9999,4.046,4.046,0.0,92.85,92.85,0.0,1.978,0.843,1.0,2.727,2.564,0.995833,0.5381653573930281,0.8152777777777779,-9999,-9999,382.595,0.915972,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,52.3148,-9999,-9999,-9999,69.1533,-9999,-9999,-9999,-9999,-9999,20.1333,27.8667,0.0,0.0,0.170657,-0.25123,0.536111,0.658333,-9999,-9999,-9999,-9999,0.105281,-0.207469,0.50625,0.654861,-9999,-9999,-9999,-9999,0.276734,-0.0887648,0.465243,0.635052,0.058563,0.0348133,-0.292068,-0.0215809,0.0845141,0.170657,0.497776,0.802078,0.873286,-0.355786,-0.32025,-0.30821,-0.137252,0.105874,0.139398,0.19528,0.713194,0.630556,0.586806,0.536111,0.415972,0.280556,0.263889,0.710417,0.695139,0.716667,0.667361,0.506944,0.55625,0.566667,2.8234,1.80441,5.52623,5.62716,0.375193,0.519668,-9999,-9999,-9999,-9999,-1.70882,-1.67248,5.61696,6.80255,0.655748,0.762807,-9999,-9999,-9999,-9999,2.91915,1.90562,5.62936,5.51803,0.360024,0.511334,-9999,-9999,-9999,-9999,-1.88453,-1.67248,5.71319,6.80255,0.613889,0.762807,-9999,-9999,-9999,-9999,1.82303,2.29198,2.69883,2.83074,4.35705,4.59578,4.66781,1.72617,1.77099,1.80753,2.02798,2.70039,2.77897,2.8819,0.626063,0.476614,0.415561,0.0835646,0.170415,0.16197,0.206336,0.616366,0.658599,0.627578,0.541534,0.415561,0.404046,0.371924,-3.09276,-2.12203,-2.01772,-1.82277,-1.7205,-1.65957,-1.56372,-1.88083,-1.78424,-1.77937,-1.76546,-1.67506,-1.65794,-1.56918,0.263286,0.454574,0.383567,0.63377,0.663835,0.76409,0.760335,0.613889,0.668689,0.717105,0.773531,0.766388,0.745879,0.760335,1.66249,1.65287,1.66315,0.00419418,1.62617,1.64234,1.6435,1.65796,1.66907,1.67948,1.71178,1.65983,-9999,1.6808,0.00457647,1.64234,1.65287,1.6554,1.67948,1.70724,1.70901,1.72688,1.89739,1.86034,1.77192,0.0291015,1.4842,1.5561,1.58456,1.79533,1.94497,1.96375,1.9873,1.58456,-9999,1.60541,0.02739,1.11335,1.49157,1.53743,1.58665,1.66597,1.67698,1.90084,8.69685,8.73365,7.93816,0.212954,4.86809,4.9156,7.82825,8.69685,8.69815,8.713,8.73377,8.33331,7.83163,7.15643,0.21605,4.8656,4.93629,5.8,7.70104,8.08354,8.33331,8.713,14.455,14.455,13.5093,0.240678,10.089,10.126,13.2658,14.4108,14.4121,14.4224,14.4551,13.2658,13.235,12.5156,0.247652,10.0851,10.1462,10.7726,13.1165,13.8228,13.9037,14.4224,-9999,-9999
200405,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.377,8.21,1.916,11.559,3.107,10.377,0.0,8.21,1.916,0.0,11.559,3.107,0.0,453.752,-9999,-9999,222.285,222.285,0.0,-9999,-9999,308.212,308.212,0.0,-9999,-9999,312.61,312.61,0.0,-9999,-9999,4.512,4.512,0.0,93.046,93.046,0.0,2.896,3.155,1.0,2.254,2.511,0.982527,0.5149972416586647,0.8427419354838711,-9999,-9999,373.8,0.883737,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,82.4353,-9999,-9999,-9999,58.2138,-9999,-9999,-9999,-9999,-9999,17.0968,30.9032,0.0,0.0,-1.77818,-1.7473,0.497312,0.667339,-9999,-9999,-9999,-9999,-1.8294,-1.77016,0.479839,0.664651,-9999,-9999,-9999,-9999,-1.65865,-1.79703,0.449546,0.633686,0.0391604,0.0257639,-1.9956,-1.90156,-1.78011,-1.70091,-1.58211,-1.52277,-1.2599,-2.01713,-1.97112,-1.94673,-1.79604,-1.69327,-1.62611,-1.52556,0.237231,0.271505,0.287634,0.383737,0.566532,0.605511,0.198253,0.725806,0.6875,0.695565,0.494624,0.527554,0.559812,0.599462,5.42964,3.95226,4.25425,4.82693,0.409643,0.573806,-9999,-9999,-9999,-9999,-5.59668,-4.72355,9.08672,9.5229,0.547711,0.720447,-9999,-9999,-9999,-9999,5.49598,3.96334,4.23294,4.82743,0.398363,0.572014,-9999,-9999,-9999,-9999,-5.71074,-4.7627,9.16179,9.47476,0.526622,0.717356,-9999,-9999,-9999,-9999,3.8274,4.51893,4.7748,5.4809,6.58796,6.72075,6.91473,3.61382,3.72827,3.78763,3.96416,4.90308,5.09697,5.44501,0.603218,0.526737,0.507841,0.392987,0.275445,0.173137,0.181083,0.662542,0.623709,0.640273,0.579617,0.490407,0.445169,0.409643,-6.6888,-6.23904,-5.857,-5.41946,-5.00177,-4.8701,-4.78599,-5.71074,-5.28599,-5.06489,-4.91807,-4.88857,-4.84071,-4.7677,0.30826,0.347988,0.42404,0.21849,0.681625,0.695328,0.643067,0.526622,0.576901,0.618182,0.743323,0.756794,0.649415,0.723472,1.88299,1.88633,1.88422,0.0011805,1.86973,1.87449,1.8809,1.88442,1.89018,1.89018,1.8966,1.88391,-9999,1.87816,0.0014269,1.85019,1.86975,1.87212,1.87803,1.88425,1.88615,1.88674,3.83268,3.65648,3.67995,0.0270784,3.40228,3.45469,3.54966,3.65673,3.83143,3.85411,3.90548,3.42889,-9999,3.55634,0.0203551,3.35127,3.40668,3.45344,3.54487,3.6378,3.65426,3.82167,11.6459,11.6952,10.63,0.285167,6.51885,6.58247,10.4828,11.6459,11.6477,11.6676,11.6954,11.1591,10.4873,9.53199,0.29568,6.51551,6.61018,7.76053,10.3125,10.8247,11.1591,11.6676,15.7638,15.7638,14.7665,0.251834,11.1979,11.2398,14.4813,15.7168,15.7182,15.7297,15.7639,14.4813,14.4479,13.7553,0.254418,11.1931,11.2608,12.0646,14.3248,15.1399,15.1735,15.7297,-9999,-9999
