TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200301,-2.943,0.94086,-3.987,1.551,0.950538,-1.312,1.698,0.92492,-3.488,-4.149,2.104,-2.467,2.619,-2.855,0.94086,-3.864,1.458,0.950538,-1.28,1.639,0.92492,135.237,76.079,0.939516,77.452,74.745,0.939516,244.738,0.94086,232.161,244.689,0.94086,218.291,0.9375,231.247,220.334,0.9375,1.988,0.94086,1.113,1.936,0.94086,83.843,83.843,0.0,0.961,0.812,0.965726,1.166,1.539,0.599462,-9999,-9999,-41.034519603542265,0.8783602150537635,-9999,-9999,-9999,-9999,-9999,-9999,66.81878138299193,0.9106182795698924,300.68832371125046,0.9106182795698924,361.731,0.924731,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.61999,0.900538,4.57328,0.160079,-25.4525,0.907258,-32.1552,0.44862,4.0,3,29.2258,18.7742,29.2258,18.7742,0.640431,0.715368,0.862231,0.850806,0.0192829,0.0191646,0.0414288,0.0388083,0.64406,0.712442,0.862231,0.854839,0.0195353,0.0191863,0.0415469,0.038819,0.670473,0.695316,0.859543,0.852671,0.00526392,0.0042747,0.630898,0.639106,0.640681,0.64777,0.707115,0.712442,0.715368,0.639908,0.647151,0.683239,0.707115,0.712779,0.714643,0.715368,0.86828,0.868952,0.86828,0.867608,0.844758,0.854839,0.850806,0.86828,0.862903,0.831989,0.844758,0.851478,0.841398,0.850806,0.590445,0.68748,0.470691,0.493291,0.949425,0.948313,0.0250615,0.0245415,0.0481799,0.0489905,0.655838,0.6903,0.532427,0.53931,0.733069,0.705584,0.0280243,0.0277474,0.0424726,0.0327156,0.595264,0.682585,0.471232,0.49699,0.949425,0.948313,0.0251017,0.024561,0.0482008,0.0490002,0.657179,0.690975,0.53175,0.540293,0.733069,0.71562,0.0280997,0.0277965,0.0425224,0.0327573,0.594093,0.600287,0.601901,0.618808,0.672661,0.682585,0.68748,0.596661,0.601901,0.648402,0.674087,0.682585,0.686701,0.687535,0.950538,0.949425,0.950538,0.950538,0.948313,0.948313,0.948313,0.949425,0.950538,0.949425,0.943864,0.948313,0.939414,0.939414,0.604168,0.627146,0.628701,0.657132,0.690138,0.690975,0.701842,0.637044,0.657024,0.667628,0.690123,0.690975,0.691688,0.701565,0.753037,0.746237,0.747849,0.733069,0.717412,0.71562,0.717412,0.746237,0.734682,0.724203,0.695642,0.71562,0.707197,0.717412,0.615666,0.598579,0.61751,0.00243091,0.591692,0.598579,0.599769,0.620515,0.629777,0.631952,0.636121,0.610995,0.631952,0.626401,0.00313855,0.591827,0.602992,0.613317,0.627897,0.631889,0.637264,0.663499,-0.0971134,-0.113863,-0.0778061,0.00585548,-0.115372,-0.114829,-0.112673,-0.0913478,-0.0524508,-0.0237895,-0.00990735,-0.035436,-0.0121082,-0.0440715,0.00762789,-0.115372,-0.107541,-0.0947587,-0.035436,-0.0108865,-0.00194403,0.0261183,0.837699,0.826548,0.798386,0.0063805,0.726439,0.737111,0.767026,0.815916,0.834511,0.837131,0.837775,0.837131,0.833256,0.791103,0.0064627,0.717329,0.740221,0.763788,0.776568,0.833221,0.837135,0.837699,0.101891,0.101891,0.0889214,0.00311564,0.0586514,0.0648171,0.0686837,0.100763,0.105484,0.106846,0.107016,0.107279,0.105455,0.0925405,0.00268001,0.0586514,0.0686826,0.0880471,0.0970929,0.105088,0.106628,0.106859,-9999,-9999
200302,-5.828,1.0,-7.787,1.468,1.0,-3.391,2.534,1.0,-6.4,-7.333,3.239,-5.217,4.359,-5.828,1.0,-7.787,1.468,1.0,-3.391,2.534,1.0,198.551,120.565,0.959821,139.479,125.19,0.959821,216.561,1.0,207.666,216.561,1.0,199.157,0.959821,204.863,198.876,0.959821,1.818,1.0,1.128,1.818,1.0,84.271,84.271,0.0,0.249,0.032,1.0,0.984,1.434,0.828125,0.20801982723666387,0.6145833333333333,-39.15597452616322,0.8831845238095237,-9999,-9999,-9999,-9999,-9999,-9999,109.98793908188986,1.0,282.4811971726191,1.0,360.351,0.997768,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.66247,0.995536,3.3769,0.151456,-17.2496,0.995536,-21.8782,0.424255,4.0,3,26.8214,21.1786,26.8214,21.1786,0.29668,0.293211,0.94122,0.90625,0.0168658,0.0162587,0.0293262,0.0178562,0.296723,0.28775,0.94122,0.912946,0.0168565,0.016444,0.0293208,0.0180251,0.305489,0.292665,0.930711,0.912909,0.00336343,0.00179635,0.278878,0.285705,0.288115,0.29668,0.328042,0.333687,0.340767,0.281301,0.282888,0.286486,0.290258,0.296071,0.297653,0.310527,0.884673,0.936756,0.9375,0.94122,0.96503,0.960565,0.951637,0.884673,0.915923,0.933036,0.90253,0.924107,0.93006,0.943452,0.374231,0.382919,0.276146,0.273417,0.991758,0.962912,0.0214561,0.0209392,0.0360422,0.026227,0.186873,0.169785,0.513677,0.518055,0.878425,0.834593,0.0246609,0.0236164,0.0305445,0.0286262,0.374298,0.380761,0.276146,0.280068,0.991758,0.965659,0.0215337,0.0211708,0.0360885,0.0264123,0.186877,0.160901,0.513672,0.518658,0.878425,0.845957,0.0247316,0.0238955,0.0306016,0.0288569,0.352025,0.368296,0.374183,0.382154,0.415726,0.426216,0.443477,0.348104,0.35724,0.373327,0.380332,0.384511,0.388825,0.392848,0.921703,0.968407,0.962912,0.993132,0.998626,1.0,0.993132,0.921703,0.932692,0.968407,0.991758,0.965659,0.980769,0.991758,0.159221,0.166247,0.167964,0.190306,0.196999,0.202291,0.208723,0.156081,0.159499,0.162712,0.168964,0.190029,0.191855,0.208367,0.845957,0.83297,0.831347,0.898709,0.910235,0.9203,0.890105,0.869658,0.849528,0.84758,0.839464,0.88021,0.898709,0.883457,0.498312,0.509111,0.507254,0.0101877,0.401922,0.419858,0.498031,0.5086,0.516728,0.608365,0.612797,0.519466,0.499459,0.513365,0.00864586,0.403561,0.482242,0.497706,0.509111,0.544811,0.559456,0.610557,0.21134,0.221361,0.214589,0.00974851,0.119162,0.132771,0.192038,0.218968,0.221359,0.317287,0.320424,0.208534,0.202736,0.207876,0.00723724,0.120457,0.184136,0.193096,0.211646,0.219971,0.220849,0.317287,0.375862,0.29062,0.364532,0.0178197,0.247352,0.260678,0.268827,0.310185,0.435108,0.4719,0.542542,0.519015,0.514572,0.412554,0.0167564,0.250803,0.268827,0.305764,0.428398,0.486016,0.517229,0.552343,0.0889335,0.09608,0.129305,0.0105197,0.0741551,0.0837115,0.0877321,0.122297,0.154141,0.177522,0.187756,0.167173,0.180261,0.138878,0.00597886,0.0804938,0.0909357,0.105756,0.137847,0.170522,0.181372,0.188434,-9999,-9999
200303,2.103,1.0,-0.073,1.53,1.0,4.188,2.644,1.0,1.529,0.685,2.318,2.338,3.094,2.103,1.0,-0.073,1.53,1.0,4.188,2.644,1.0,289.63,198.315,1.0,202.767,198.315,1.0,257.315,1.0,242.312,257.315,1.0,240.615,1.0,242.182,240.615,1.0,3.179,1.0,2.112,3.179,1.0,84.714,84.714,0.0,0.34,0.145,1.0,1.023,1.425,0.872984,0.21638186240674376,0.6881720430107527,15.638892696034945,1.0,-9999,-9999,-9999,-9999,-9999,-9999,106.63013392406585,1.0,333.4194905913979,1.0,360.163,0.999328,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.5759,0.997984,21.7821,0.283563,-5.4114,0.999328,-7.56755,0.604896,1.0,3,23.6129,24.3871,23.6129,24.3871,0.440897,0.416282,0.980511,0.969086,0.018769,0.0185934,0.0262457,0.0315379,0.440651,0.411241,0.980511,0.969758,0.0187373,0.0181585,0.0262231,0.0312836,0.428416,0.416139,0.977184,0.971606,0.00338446,0.00299262,0.380265,0.409182,0.412556,0.438411,0.44271,0.445873,0.449391,0.380878,0.389112,0.411203,0.413665,0.427954,0.44006,0.444733,0.957661,0.969758,0.969758,0.979839,0.981855,0.982527,0.988575,0.957661,0.962366,0.969758,0.96707,0.978495,0.985215,0.982527,0.709254,0.688978,0.299357,0.25508,1.0,1.0,0.0241886,0.0238728,0.0298095,0.038275,0.160649,0.13428,0.7437,0.718196,0.961174,0.937895,0.0267409,0.0266344,0.0335461,0.0304517,0.708834,0.681749,0.299339,0.268112,1.0,1.0,0.0241789,0.0231827,0.0298017,0.0378484,0.160596,0.131063,0.743656,0.71268,0.961174,0.939239,0.0267382,0.0261217,0.033544,0.0300043,0.627975,0.67599,0.681749,0.699304,0.708238,0.710833,0.716853,0.627975,0.648403,0.67599,0.681749,0.700039,0.708238,0.710833,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.126557,0.131884,0.133656,0.16026,0.170589,0.172394,0.177966,0.113974,0.13082,0.131063,0.13428,0.143124,0.160343,0.169454,0.914068,0.939239,0.937895,0.961174,0.970484,0.963808,0.965211,0.921038,0.939239,0.939239,0.937895,0.961047,0.961174,0.970484,0.745225,0.759038,0.75188,0.00570225,0.672843,0.693329,0.73757,0.759824,0.772092,0.780416,0.795662,0.805356,0.781715,0.771711,0.00682294,0.672843,0.73757,0.759038,0.779465,0.795478,0.805356,0.822232,0.332763,0.347796,0.335741,0.00318352,0.290267,0.307906,0.327359,0.340435,0.349554,0.351122,0.355602,0.365999,0.341063,0.343295,0.00390899,0.292577,0.325745,0.33368,0.346431,0.354925,0.365999,0.373326,1.00567,1.18557,1.05507,0.026601,0.869727,0.917868,0.926682,0.989313,1.18114,1.21101,1.4126,1.01156,0.920956,0.978296,0.0195799,0.867139,0.889392,0.912805,0.945193,1.00472,1.03487,1.18539,0.550524,0.577279,0.514616,0.0126852,0.416276,0.452355,0.460204,0.48979,0.57301,0.599929,0.674144,0.440729,0.460506,0.486099,0.00895124,0.417248,0.443015,0.457815,0.472326,0.500002,0.512931,0.577199,-9999,-9999
200304,2.788,1.0,1.041,1.478,1.0,4.058,1.975,1.0,3.343,2.7,1.811,3.801,2.329,2.788,1.0,1.041,1.478,1.0,4.058,1.975,1.0,383.873,203.714,1.0,211.247,203.714,1.0,291.797,1.0,272.802,291.797,1.0,263.617,1.0,275.024,263.617,1.0,2.309,1.0,1.897,2.309,1.0,84.19,84.19,0.0,1.955,1.22,1.0,1.328,1.767,0.986111,0.27197238908424964,0.86875,60.351477664701534,0.9965277777777778,-9999,-9999,-9999,-9999,-9999,-9999,79.59613691527082,1.0,354.10220763888896,1.0,351.664,0.999306,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24.4561,0.997917,29.5375,0.35914,21.2893,0.998611,25.7128,0.603592,2.0,3,20.2667,27.7333,20.2667,27.7333,0.286627,0.280834,0.992361,0.991667,0.0369937,0.0375166,0.0380087,0.0389529,0.286627,0.284766,0.992361,0.991667,0.0369937,0.0371969,0.0380087,0.038645,0.281922,0.276065,0.992205,0.991806,0.00171068,0.00152231,0.257105,0.27191,0.278528,0.283055,0.286363,0.28936,0.300484,0.256859,0.262743,0.270771,0.279625,0.283055,0.283703,0.286627,0.991667,0.991667,0.993056,0.991667,0.991667,0.993056,0.993056,0.991667,0.991667,0.991667,0.991667,0.991667,0.991667,0.992361,1.4404,1.43563,0.696123,0.679656,1.0,1.0,0.0517937,0.0536974,0.0591306,0.0644788,-0.517775,-0.523685,1.48147,1.45242,0.986325,0.985175,0.0484509,0.0487387,0.0487181,0.0494739,1.4404,1.44683,0.696123,0.697473,1.0,1.0,0.0520546,0.0528431,0.0593593,0.0637691,-0.517775,-0.525075,1.48147,1.45322,0.986325,0.985175,0.0485784,0.0485552,0.0488448,0.0492931,1.36379,1.39122,1.42283,1.43563,1.44229,1.44827,1.46309,1.36362,1.37288,1.39195,1.43107,1.44226,1.44427,1.44675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.530493,-0.523938,-0.523528,-0.518455,-0.516331,-0.513747,-0.51091,-0.530493,-0.528433,-0.525091,-0.52344,-0.517689,-0.511438,-0.508354,0.985175,0.985175,0.985175,0.985175,0.986325,0.987559,0.985175,0.985175,0.985175,0.985175,0.985175,0.985175,0.985175,0.985175,1.60524,1.63338,1.59487,0.00647549,1.51544,1.53194,1.56594,1.60816,1.62273,1.62724,1.6333,1.63998,1.62662,1.61328,0.00681644,1.51544,1.56207,1.60256,1.61983,1.63313,1.6424,1.67143,1.32674,1.34861,1.31881,0.00523546,1.26265,1.26919,1.30329,1.33033,1.3421,1.34308,1.34922,1.35984,1.33999,1.33136,0.00547392,1.26265,1.29942,1.32342,1.33662,1.3494,1.35984,1.36965,1.60504,1.55994,1.62961,0.0122246,1.54603,1.56185,1.57959,1.60389,1.66208,1.7145,1.80175,1.5893,1.59321,1.64334,0.0102056,1.56097,1.58802,1.59189,1.65334,1.66786,1.67602,1.78931,1.30933,1.30892,1.34825,0.00589767,1.30767,1.31058,1.32662,1.33603,1.37908,1.38355,1.4236,1.3339,1.33464,1.36067,0.00520394,1.30929,1.32585,1.33456,1.37801,1.38239,1.38472,1.41243,-9999,-9999
200305,10.073,0.998656,7.601,1.489,1.0,11.505,2.32,0.997919,9.766,8.747,1.844,10.362,2.621,10.077,0.998656,7.601,1.489,1.0,11.512,2.319,0.997919,454.31,266.138,0.998656,255.566,266.052,0.998656,314.093,0.998656,298.188,314.115,0.998656,308.753,0.998656,302.369,308.783,0.998656,4.043,0.998656,3.419,4.044,0.998656,84.625,84.625,0.0,2.174,2.826,0.997312,1.285,1.505,0.983199,0.24981492001072528,0.911290322580645,130.8516328844125,0.9946236559139786,-9999,-9999,-9999,-9999,-9999,-9999,55.69785173146383,0.9973118279569891,391.7537591642229,0.9973118279569891,343.398,0.997312,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,73.233,0.995968,91.5611,0.548144,33.718,0.99664,42.1566,0.424039,1.0,3,17.5806,30.4194,17.5806,30.4194,-3.19481,-3.23801,0.99664,0.995296,0.0725996,0.0699943,0.0846172,0.080967,-3.19163,-3.22715,0.99664,0.99664,0.0727371,0.0700616,0.0847352,0.0810252,-3.22424,-3.24842,0.99627,0.995917,0.00842922,0.00807188,-3.3672,-3.26852,-3.25364,-3.20802,-3.19149,-3.18159,-3.16243,-3.3656,-3.27948,-3.26979,-3.25364,-3.20937,-3.19808,-3.18942,0.994624,0.995296,0.994624,0.99664,0.99664,0.99664,0.99664,0.994624,0.995296,0.99664,0.994624,0.99664,0.99664,0.99664,4.82627,4.75717,1.46002,1.26626,1.0,1.0,0.120314,0.111519,0.137715,0.139611,-7.59508,-7.62099,7.09829,7.06193,0.994797,0.992716,0.0858715,0.0846979,0.0903799,0.0883163,4.83758,4.77141,1.45909,1.28166,1.0,1.0,0.120471,0.111165,0.137852,0.139329,-7.59653,-7.61285,7.1008,7.08099,0.994797,0.994797,0.0859375,0.0849813,0.0904427,0.0885881,4.54969,4.69831,4.70939,4.79326,4.82627,4.83233,4.89514,4.54659,4.65627,4.69831,4.71232,4.81235,4.82426,4.83704,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-7.69537,-7.63746,-7.62071,-7.6004,-7.59179,-7.58108,-7.56042,-7.69542,-7.64853,-7.63152,-7.61993,-7.61045,-7.59849,-7.58977,0.991675,0.992716,0.991675,0.994797,0.994797,0.994797,0.994797,0.991675,0.992716,0.992716,0.991675,0.994797,0.994797,0.994797,5.60582,5.68076,5.62789,0.0463876,5.1109,5.37669,5.46478,5.62716,5.70092,6.05836,6.06978,5.67241,5.53238,5.6094,0.0377241,5.11171,5.48452,5.52268,5.60744,5.66926,5.69354,6.06828,8.86714,8.90791,8.8763,0.0439798,8.47596,8.63555,8.69599,8.83563,8.95848,9.32192,9.33604,8.88043,8.72401,8.83364,0.0354778,8.47891,8.70708,8.72319,8.79934,8.8692,8.91108,9.33151,4.77858,4.97056,4.7757,0.0280969,4.43345,4.52926,4.6453,4.78931,4.85986,4.97442,5.08507,4.82131,4.81302,4.89725,0.0336392,4.49471,4.66864,4.76481,4.87593,5.10734,5.14034,5.17233,8.63564,8.6366,8.53348,0.0137667,8.36438,8.40286,8.49428,8.54017,8.57079,8.63518,8.6583,8.50579,8.55529,8.57888,0.0153922,8.36438,8.50323,8.51586,8.56635,8.67368,8.68473,8.68554,-9999,-9999
