TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
20180101,-5.565,1.0,-5.565,1.127,1.0,-9999,-9999,-9999,-5.194,-5.194,1.862,-9999,-9999,-5.565,1.0,-5.565,1.127,1.0,-9999,-9999,-9999,0.0,0.095,1.0,0.0,0.095,1.0,-9999,-9999,277.663,277.663,0.0,195.786,1.0,264.19,195.786,1.0,0.215,1.0,0.035,0.215,1.0,96.084,96.084,0.0,2.169,4.06,1.0,3.361,3.308,1.0,-9999,0.0,0.9833333333333334,1.0,413.881,1.0,0.162,0.395,0.771,1.265,1.0,1.0,1.0,1.0,19.627,25.9,1.0,1.0,-2.21875,-9999,2.86673,-9999,-9999,-9999,-9999,0.558285,-9999,-14.8346,-9999,-9999,-9999,-9999,3.89478,-9999,-9999,-9999,48,0,48,0,1.07008,1.0832,0.854167,0.854167,0.0853179,0.0864087,0.0969606,0.101014,1.07008,1.08892,0.854167,0.854167,0.0853179,0.0855076,0.0969606,0.100244,1.07355,1.09236,0.854167,0.854167,0.00824798,0.00859903,1.00499,1.01832,1.02779,1.07008,1.08954,1.11045,1.16991,1.0063,1.03572,1.06727,1.08892,1.11045,1.14036,1.21203,0.854167,0.854167,0.854167,0.854167,0.854167,0.854167,0.854167,0.854167,0.854167,0.854167,0.854167,0.854167,0.854167,0.854167,1.03117,1.04382,0.19146,0.192956,0.854167,0.854167,0.0822163,0.0832674,0.0934358,0.0973417,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,1.03117,1.04933,0.19146,0.198622,0.854167,0.854167,0.0822163,0.0823991,0.0934358,0.0966,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.968452,0.9813,0.990427,1.03117,1.04993,1.07009,1.12738,0.969716,0.998068,1.02847,1.04933,1.07009,1.0989,1.16797,0.854167,0.854167,0.854167,0.854167,0.854167,0.854167,0.854167,0.854167,0.854167,0.854167,0.854167,0.854167,0.854167,0.854167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.07999,1.07999,0.981489,0.0238421,0.548823,0.948798,1.01509,1.02211,1.03531,1.07999,1.08102,1.022,1.022,0.928064,0.0305475,0.548824,0.562572,0.948796,1.022,1.03201,1.03584,1.08052,-0.00892947,-0.00892947,-0.110867,0.0203982,-0.462302,-0.202736,-0.11957,-0.0729271,-0.0452693,-0.00932691,-0.0085203,-0.0480788,-0.0480788,-0.145487,0.0259989,-0.462301,-0.457406,-0.187908,-0.0751471,-0.0491049,-0.0452693,-0.00849873,0.549872,0.498833,0.884126,0.0755175,0.29571,0.498833,0.525808,0.555655,1.2599,1.45966,1.84047,0.549872,0.525808,0.775669,0.0653686,0.496231,0.498833,0.525808,0.549872,1.10422,1.2599,1.45999,0.0,0.0,0.00116717,0.000205267,0.0,0.0,0.0,0.0,0.00232539,0.00260235,0.00331446,0.0,0.0,0.000780508,0.000185842,0.0,0.0,0.0,0.0,0.00188879,0.00232539,0.00260292,-9999,-9999
20180102,-6.092,1.0,-6.092,0.372,1.0,-9999,-9999,-9999,-4.414,-4.414,0.139,-9999,-9999,-6.092,1.0,-6.092,0.372,1.0,-9999,-9999,-9999,0.0,0.099,1.0,0.0,0.099,1.0,-9999,-9999,279.637,279.637,0.0,193.08,1.0,266.385,193.08,1.0,0.214,1.0,0.027,0.214,1.0,95.895,95.895,0.0,0.434,1.46,1.0,1.544,1.213,1.0,-9999,0.0,1.0416666666666667,1.0,413.163,1.0,0.16,0.39,0.755,1.244,1.0,1.0,1.0,1.0,19.6,25.894,1.0,1.0,-2.175,-9999,2.52067,-9999,-9999,-9999,-9999,0.544081,-9999,-32.5913,-9999,-9999,-9999,-9999,3.62326,-9999,-9999,-9999,48,0,48,0,1.17252,1.19278,1.0,1.0,0.0832496,0.0832496,0.103929,0.116229,1.17252,1.19278,1.0,1.0,0.0832496,0.0832496,0.103929,0.116229,1.17252,1.19804,1.0,1.0,0.0115654,0.0120373,1.06428,1.1009,1.11191,1.17252,1.19294,1.22533,1.30892,1.06428,1.11699,1.17107,1.19278,1.22533,1.2792,1.3544,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.12989,1.14941,0.0127005,0.0139077,1.0,1.0,0.0802232,0.0802232,0.100151,0.112004,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,1.12989,1.14941,0.0127005,0.0139077,1.0,1.0,0.0802232,0.0802232,0.100151,0.112004,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,1.02559,1.06088,1.07149,1.12989,1.14958,1.18078,1.26134,1.02559,1.07638,1.1285,1.14941,1.18078,1.2327,1.30516,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.01623,1.01623,0.923566,0.0220637,0.522736,0.898337,0.947866,0.962138,0.97201,1.01623,1.01646,0.962167,0.962167,0.874726,0.0283517,0.522737,0.533731,0.898332,0.957083,0.971528,0.972086,1.01635,-0.176543,-0.176543,-0.274473,0.0178645,-0.547842,-0.407946,-0.322126,-0.230638,-0.203458,-0.176662,-0.17648,-0.210346,-0.210346,-0.297791,0.0222008,-0.567165,-0.548163,-0.397831,-0.221248,-0.210338,-0.202015,-0.176475,0.541146,0.490917,0.863555,0.0740676,0.253178,0.490917,0.517464,0.546837,1.22338,1.42563,1.81126,0.541146,0.517464,0.759223,0.063939,0.488356,0.490917,0.517464,0.541146,1.07686,1.22338,1.42595,0.0,0.0,0.00120974,0.000212744,0.0,0.0,0.0,0.0,0.0024103,0.00269722,0.00343477,0.0,0.0,0.000808986,0.000192616,0.0,0.0,0.0,0.0,0.00195789,0.0024103,0.00269781,-9999,-9999
20180103,-6.975,1.0,-6.975,0.668,1.0,-9999,-9999,-9999,-5.538,-5.538,0.478,-9999,-9999,-6.975,1.0,-6.975,0.668,1.0,-9999,-9999,-9999,0.0,0.215,1.0,0.0,0.215,1.0,-9999,-9999,275.188,275.188,0.0,188.561,1.0,261.437,188.561,1.0,0.23,1.0,0.04,0.23,1.0,95.939,95.939,0.0,3.163,3.39,1.0,2.103,2.208,1.0,-9999,0.0,1.2041666666666666,1.0,416.24,1.0,0.165,0.39,0.75,1.231,1.0,1.0,1.0,1.0,19.6,25.806,1.0,1.0,-2.10417,-9999,2.14055,-9999,-9999,-9999,-9999,0.536344,-9999,-26.0744,-9999,-9999,-9999,-9999,3.17236,-9999,-9999,-9999,48,0,48,0,1.17399,1.19766,1.0,1.0,0.0832496,0.0832496,0.125268,0.135293,1.17399,1.19766,1.0,1.0,0.0832496,0.0832496,0.125268,0.135293,1.16028,1.19537,1.0,1.0,0.0156923,0.0154917,0.999139,1.04689,1.06058,1.17399,1.20152,1.2341,1.32491,0.999139,1.08194,1.16542,1.19766,1.2341,1.29523,1.37028,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.13131,1.15412,0.0174072,0.0204757,1.0,1.0,0.0802232,0.0802232,0.120714,0.130375,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,1.13131,1.15412,0.0174072,0.0204757,1.0,1.0,0.0802232,0.0802232,0.120714,0.130375,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.962817,1.00883,1.02202,1.13131,1.15784,1.18924,1.27674,0.962817,1.0426,1.12305,1.15412,1.18924,1.24815,1.32047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.920873,0.920873,0.837,0.0195135,0.482217,0.821414,0.850535,0.872337,0.877979,0.920112,0.920873,0.872542,0.872542,0.794628,0.0251775,0.482218,0.489486,0.821405,0.862828,0.877495,0.88094,0.920714,-0.276788,-0.276788,-0.358365,0.0151702,-0.532194,-0.513951,-0.432658,-0.32533,-0.281392,-0.276788,-0.260534,-0.30145,-0.30145,-0.365651,0.0174332,-0.557403,-0.530389,-0.512547,-0.316721,-0.280651,-0.274985,-0.246977,0.525981,0.477161,0.829794,0.0714545,0.203508,0.477161,0.502963,0.531514,1.16291,1.3681,1.76051,0.525981,0.502963,0.731775,0.0614657,0.474671,0.477161,0.502963,0.525981,1.03086,1.16291,1.36842,0.0,0.0,0.00261832,0.000460371,0.0,0.0,0.0,0.0,0.00521763,0.00583727,0.00742867,0.0,0.0,0.00175101,0.000416855,0.0,0.0,0.0,0.0,0.00423952,0.00521763,0.00583853,-9999,-9999
20180104,-10.496,1.0,-10.496,1.446,1.0,-9999,-9999,-9999,-11.252,-11.252,1.983,-9999,-9999,-10.496,1.0,-10.496,1.446,1.0,-9999,-9999,-9999,0.0,0.0,1.0,0.0,0.0,1.0,-9999,-9999,200.868,200.868,0.0,171.493,1.0,178.772,171.493,1.0,0.253,1.0,0.094,0.253,1.0,96.811,96.811,0.0,0.043,0.44,1.0,2.843,2.483,1.0,-9999,0.0,1.3687499999999997,1.0,412.222,1.0,0.171,0.396,0.75,1.22,1.0,1.0,1.0,1.0,19.633,25.8,1.0,1.0,-2.09167,-9999,1.98337,-9999,-9999,-9999,-9999,0.527705,-9999,-23.6591,-9999,-9999,-9999,-9999,3.2244,-9999,-9999,-9999,48,0,48,0,0.920376,0.950098,0.729167,0.729167,0.082544,0.082111,0.0977742,0.102144,0.920376,0.950098,0.729167,0.729167,0.082544,0.0819516,0.0977742,0.102016,0.962371,0.974657,0.851042,0.803646,0.00915241,0.00970456,0.844855,0.920028,0.927146,0.952112,0.994929,1.02484,1.04808,0.844855,0.920376,0.950098,0.963921,1.02309,1.04189,1.06169,1.0,1.0,1.0,1.0,1.0,1.0,0.729167,1.0,0.729167,0.729167,0.729167,0.729167,0.729167,0.729167,0.886918,0.915559,0.274175,0.292109,0.729167,0.729167,0.0795433,0.079126,0.0942198,0.0984308,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.886918,0.915559,0.274175,0.292109,0.729167,0.729167,0.0795433,0.0789724,0.0942198,0.0983073,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.814142,0.886582,0.893442,0.9175,0.95876,0.987582,1.00998,0.814142,0.886918,0.915559,0.92888,0.985897,1.00401,1.02309,1.0,1.0,1.0,1.0,1.0,1.0,0.729167,1.0,0.729167,0.729167,0.729167,0.729167,0.729167,0.729167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.59513,0.59513,0.541509,0.0113842,0.336924,0.525375,0.544431,0.565105,0.568666,0.591903,0.59513,0.56576,0.56576,0.519501,0.0148903,0.333352,0.337979,0.529543,0.564412,0.568361,0.573906,0.594455,-0.354969,-0.354969,-0.433148,0.0110403,-0.574557,-0.517517,-0.496606,-0.426261,-0.369971,-0.368539,-0.354616,-0.354616,-0.354616,-0.44287,0.0121212,-0.586676,-0.546443,-0.507187,-0.426261,-0.379149,-0.368808,-0.354969,0.463038,0.420059,0.697759,0.0606624,0.0787495,0.420059,0.442774,0.46343,0.927245,1.13784,1.54983,0.463038,0.442774,0.62262,0.0515551,0.417868,0.420059,0.442774,0.463038,0.848031,0.927245,1.1381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20180105,-12.852,1.0,-12.852,1.701,1.0,-9999,-9999,-9999,-13.059,-13.059,1.868,-9999,-9999,-12.852,1.0,-12.852,1.701,1.0,-9999,-9999,-9999,0.0,0.182,1.0,0.0,0.182,1.0,-9999,-9999,225.036,225.036,0.0,160.779,1.0,205.654,160.779,1.0,0.25,1.0,0.085,0.25,1.0,96.954,96.954,0.0,1.267,1.29,1.0,3.737,2.775,1.0,0.21847058823529408,0.7083333333333334,1.2791666666666666,1.0,409.981,1.0,0.18,0.4,0.75,1.215,1.0,1.0,1.0,1.0,19.7,25.8,1.0,1.0,-2.0375,-9999,2.60945,-9999,-9999,-9999,-9999,0.658413,-9999,-17.8976,-9999,-9999,-9999,-9999,3.01415,-9999,-9999,-9999,48,0,48,0,0.618607,0.632162,0.270833,0.270833,0.081398,0.0801474,0.0908482,0.0879308,0.618607,0.632162,0.270833,0.270833,0.081398,0.0798306,0.0908482,0.0876422,0.66714,0.658086,0.440625,0.375,0.00670682,0.00653293,0.618607,0.628798,0.632162,0.664517,0.69898,0.709489,0.741061,0.596327,0.626856,0.632162,0.635725,0.671924,0.699195,0.741061,0.270833,0.270833,0.270833,0.270833,0.645833,0.645833,0.645833,0.270833,0.270833,0.270833,0.270833,0.645833,0.270833,0.645833,0.596118,0.609181,0.269873,0.29169,0.270833,0.270833,0.078439,0.0772338,0.0875456,0.0847342,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.596118,0.609181,0.269873,0.29169,0.270833,0.270833,0.078439,0.0769286,0.0875456,0.0844561,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.596118,0.605939,0.609181,0.640359,0.67357,0.683697,0.714122,0.574649,0.604068,0.609181,0.612614,0.647497,0.673777,0.714122,0.270833,0.270833,0.270833,0.270833,0.645833,0.645833,0.645833,0.270833,0.270833,0.270833,0.270833,0.645833,0.270833,0.645833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.423122,0.423122,0.385568,0.00755,0.25438,0.360906,0.380146,0.402511,0.415486,0.419422,0.423122,0.40326,0.40326,0.37291,0.00990273,0.247394,0.255131,0.363579,0.402625,0.406819,0.41767,0.422332,-0.20904,-0.20904,-0.272518,0.00970197,-0.415445,-0.338289,-0.319733,-0.268965,-0.226021,-0.20904,-0.207512,-0.215347,-0.215347,-0.294231,0.0118463,-0.436182,-0.415445,-0.338289,-0.294387,-0.226927,-0.2159,-0.20904,0.41885,0.379973,0.611212,0.0532893,0.0387529,0.379973,0.40052,0.419206,0.776003,0.962267,1.40193,0.41885,0.40052,0.549746,0.0449784,0.377991,0.379973,0.40052,0.41885,0.727307,0.776003,0.984508,0.0,0.0,0.00221904,0.000390118,0.0,0.0,0.0,0.0,0.00442244,0.00494683,0.00629281,0.0,0.0,0.00148403,0.000353265,0.0,0.0,0.0,0.0,0.00359408,0.00442244,0.0049479,-9999,-9999
20180106,-8.479,1.0,-8.479,1.328,1.0,-9999,-9999,-9999,-8.095,-8.095,1.226,-9999,-9999,-8.479,1.0,-8.479,1.328,1.0,-9999,-9999,-9999,0.0,0.2,1.0,0.0,0.2,1.0,-9999,-9999,266.345,266.345,0.0,181.103,1.0,251.601,181.103,1.0,0.248,1.0,0.134,0.248,1.0,95.917,95.917,0.0,7.142,7.06,1.0,4.213,3.977,1.0,0.502093023255814,0.8958333333333334,1.1979166666666667,1.0,409.979,1.0,0.183,0.402,0.75,1.208,1.0,1.0,1.0,1.0,19.742,25.8,1.0,1.0,-2.01042,-9999,3.67816,-9999,-9999,-9999,-9999,0.887427,-9999,-13.0295,-9999,-9999,-9999,-9999,5.03796,-9999,-9999,-9999,48,0,48,0,0.99884,1.05634,1.0,1.0,0.0870417,0.0855878,0.178012,0.173531,0.99884,1.05797,1.0,1.0,0.0870417,0.0853922,0.178012,0.173435,0.991137,1.04581,1.0,1.0,0.0238458,0.0230306,0.744798,0.808584,0.829798,0.99884,1.07524,1.11914,1.21969,0.745222,0.883305,0.978979,1.05797,1.11914,1.18522,1.27472,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.962529,1.01794,0.20486,0.198528,1.0,1.0,0.0838775,0.0824764,0.171541,0.167223,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.962529,1.01951,0.20486,0.199386,1.0,1.0,0.0838775,0.0822879,0.171541,0.16713,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.717723,0.77919,0.799633,0.962529,1.03616,1.07846,1.17535,0.718131,0.851194,0.94339,1.01951,1.07846,1.14213,1.22838,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.773405,0.773405,0.703202,0.0157289,0.417574,0.700559,0.708569,0.733319,0.733863,0.771378,0.773405,0.733759,0.733759,0.670327,0.0204233,0.417576,0.419619,0.700559,0.73214,0.733759,0.740691,0.772982,-0.284565,-0.284565,-0.342608,0.0179951,-0.605393,-0.467416,-0.40596,-0.323023,-0.284565,-0.245221,-0.182747,-0.265081,-0.265081,-0.320809,0.0169793,-0.567047,-0.43153,-0.384549,-0.317278,-0.265081,-0.20492,-0.163976,0.499468,0.453108,0.773044,0.0668662,0.141018,0.453108,0.47761,0.504722,1.06123,1.26975,1.67176,0.499468,0.47761,0.685115,0.0572163,0.450745,0.453108,0.47761,0.499468,0.952564,1.06123,1.27004,0.0,0.0,0.00244214,0.000429366,0.0,0.0,0.0,0.0,0.00486682,0.00544433,0.00692707,0.0,0.0,0.00163321,0.000388793,0.0,0.0,0.0,0.0,0.00395486,0.00486682,0.00544551,-9999,-9999
