TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200101,-9999,-9999,-5.092,1.412,0.536941,-2.82,1.78,0.516129,0.792,0.322,1.244,1.606,1.202,0.518,0.52957,-0.054,1.416,0.536941,1.505,1.275,0.516129,99.3049,46.32,0.528898,34.021,35.944,0.528898,-9999,-9999,273.778,276.696,0.52957,-9999,-9999,289.995,277.84,0.526882,-9999,-9999,0.992,0.979,0.52957,99.471,99.499,0.525538,1.134,0.641,0.525538,2.869,2.708,0.525538,-9999,-9999,-1.071314102564103,0.5013440860215054,83.06452194940476,0.5120967741935484,-9999,-9999,-9999,-9999,-9999,-9999,11.5846875,0.5161290322580645,308.8112940705129,0.5013440860215054,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-5.00663,0.52957,2.6216,0.528226,2.92931,0.116954,-1.46691,0.528226,-1.63908,0.308099,0.5,1,30.4839,17.5161,22.0968,13.0645,-0.0463771,-0.021018,0.439516,0.442876,0.0147166,0.0169896,0.0788491,0.0418459,-0.0327583,0.00206274,0.438844,0.442876,0.0123946,0.0165848,0.0784489,0.0416831,-0.0292103,-0.016116,0.455864,0.432342,0.0121562,0.00833089,-0.130404,-0.116042,-0.104688,-0.032935,0.000643224,0.0388851,0.0774905,-0.130404,-0.0465836,-0.0378475,-0.00892197,0.0112242,0.0298998,0.0645077,0.482527,0.451613,0.467742,0.439516,0.518817,0.30578,0.5,0.482527,0.439516,0.44086,0.420699,0.441532,0.442876,0.494624,0.44959,0.519197,0.217039,0.259719,0.463892,0.466042,0.016342,0.017752,0.134559,0.149634,-0.904809,-0.9613,0.855717,0.793845,0.397849,0.403226,0.0263648,0.0304981,0.308706,0.116685,0.471261,0.55258,0.262965,0.258595,0.463892,0.466042,0.0128171,0.0179352,0.134176,0.149656,-0.907183,-0.958214,0.858888,0.79915,0.396057,0.403226,0.0237357,0.0305317,0.308492,0.116693,0.194567,0.279692,0.287734,0.440411,0.493828,0.546817,0.610918,0.279162,0.290576,0.449661,0.523737,0.573636,0.587731,0.679186,0.536941,0.533715,0.526188,0.463892,0.463892,0.466042,0.466042,0.533715,0.526188,0.463892,0.466042,0.43812,0.437045,0.291398,-1.06609,-0.947716,-0.944484,-0.904812,-0.835386,-0.33256,-0.251796,-1.12761,-1.06656,-0.965732,-0.947811,-0.905435,-0.841304,-0.330171,0.349462,0.403226,0.397849,0.397849,0.410394,0.480287,0.489247,0.344086,0.349462,0.403226,0.403226,0.397849,0.408602,0.487455,0.254536,0.285063,0.327754,0.022725,0.156376,0.190415,0.253333,0.308044,0.3157,0.433108,0.640483,0.13786,0.310562,0.294081,0.024072,0.13786,0.172038,0.173162,0.279009,0.310893,0.321282,0.647906,0.277847,0.283001,0.34387,0.0200733,0.126606,0.277847,0.282997,0.30418,0.338249,0.433144,0.610625,0.290764,0.343321,0.323291,0.0180337,0.118696,0.251191,0.278451,0.303542,0.338249,0.348375,0.609021,0.654098,0.675279,0.601311,0.0150021,0.454945,0.457257,0.519218,0.621998,0.660094,0.675279,0.75775,0.575725,0.506451,0.553217,0.0141164,0.432497,0.455581,0.457257,0.556739,0.584284,0.652909,0.673758,0.540919,0.570756,0.513641,0.00780578,0.452193,0.458506,0.481187,0.504888,0.53066,0.570756,0.604148,0.443333,0.464933,0.491537,0.00646873,0.444727,0.452231,0.455409,0.490053,0.505726,0.531287,0.540919,-9999,-9999
200102,2.661,1.0,1.837,1.827,1.0,3.752,1.915,1.0,2.703,1.985,1.684,3.656,1.7,2.661,1.0,1.837,1.827,1.0,3.752,1.915,1.0,162.884,67.107,1.0,65.807,67.107,1.0,282.677,1.0,277.465,282.677,1.0,277.324,1.0,294.209,277.324,1.0,1.853,1.0,1.759,1.853,1.0,99.711,99.758,1.0,1.145,0.676,1.0,3.391,3.417,1.0,0.21531597683194045,0.8459821428571429,13.186716666666667,1.0,133.8905433779762,1.0,-9999,-9999,-9999,-9999,39.53911715773809,1.0,12.051249922619046,1.0,324.6245074404761,1.0,382.466,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29.556,30.94,31.016,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,-1.6974,1.0,8.41981,1.0,11.436,0.191165,-1.54798,1.0,-2.10251,0.373481,2.0,2,27.3929,20.6071,27.3929,20.6071,-0.198378,-0.173661,0.97247,0.957589,0.0140941,0.0127813,0.026845,0.0277056,-0.182808,-0.168993,0.973214,0.956845,0.0147218,0.0125305,0.0271798,0.0275908,-0.174058,-0.166971,0.969308,0.957664,0.00288759,0.00368296,-0.200674,-0.197761,-0.186095,-0.177754,-0.158325,-0.152066,-0.147987,-0.19893,-0.186242,-0.18095,-0.174875,-0.152066,-0.137079,-0.121543,0.971726,0.970982,0.973958,0.952381,0.983631,0.975446,0.977679,0.970982,0.970238,0.954613,0.949405,0.975446,0.942708,0.936012,0.806473,0.83021,0.202443,0.162573,0.979592,0.959184,0.0119867,0.0108395,0.0171336,0.034032,-1.51408,-1.49105,1.65749,1.61983,0.9625,0.955357,0.0273301,0.0242942,0.0470557,0.0394672,0.811383,0.840772,0.217168,0.153628,0.979592,0.957908,0.0123237,0.0111457,0.017371,0.0341307,-1.48407,-1.49456,1.61845,1.61767,0.964448,0.955357,0.0286984,0.0239244,0.0478634,0.0392407,0.798729,0.803763,0.806042,0.810288,0.823771,0.828248,0.865786,0.802871,0.80756,0.814081,0.82553,0.83815,0.872079,0.886944,0.979592,0.979592,0.979592,0.979592,0.979592,0.979592,0.939953,0.979592,0.979592,0.979592,0.947704,0.957908,0.937206,0.915522,-1.52821,-1.51408,-1.49605,-1.48035,-1.44057,-1.43747,-1.42597,-1.52797,-1.50067,-1.49182,-1.48883,-1.45136,-1.43846,-1.42573,0.960714,0.9625,0.957143,0.966234,0.969805,0.969805,0.975162,0.958929,0.957143,0.955357,0.953571,0.946429,0.973377,0.933929,0.901313,0.913417,0.897259,0.00424374,0.842993,0.866172,0.875984,0.907064,0.917984,0.924019,0.928915,0.860181,0.866172,0.879058,0.00439275,0.835859,0.850805,0.852144,0.876712,0.901109,0.908647,0.921816,1.07965,1.08241,1.06423,0.00465012,1.01868,1.02339,1.02878,1.07908,1.08554,1.09116,1.10266,1.04224,1.04898,1.05312,0.00511101,0.999108,1.01905,1.02861,1.04301,1.08293,1.08646,1.09745,0.949619,0.979613,0.900106,0.0159704,0.756768,0.783851,0.795549,0.896346,0.984629,1.02011,1.04476,0.954433,0.907744,0.878567,0.016723,0.747396,0.781168,0.788943,0.870137,0.943518,0.954433,1.06161,1.1838,1.19326,1.15111,0.00949263,1.05418,1.08324,1.09453,1.15122,1.19795,1.22148,1.22512,1.11407,1.15327,1.13402,0.00964273,1.05344,1.06966,1.08523,1.11407,1.17956,1.1956,1.22079,-9999,-9999
200103,3.53,0.909946,2.534,1.752,0.924731,4.517,1.844,0.895161,3.87,3.093,1.723,4.632,1.927,3.824,0.909946,2.87,1.831,0.924731,4.768,1.81,0.895161,259.051,80.918,0.911962,86.298,80.072,0.911962,297.781,0.909946,294.964,299.848,0.909946,290.538,0.909946,314.209,294.566,0.909946,1.398,0.909946,1.542,1.401,0.909946,98.691,98.729,0.882392,2.602,2.425,0.882392,3.244,3.167,0.882392,-9999,-9999,32.61600982142857,0.8823924731182796,166.4755464285714,0.8823924731182796,-9999,-9999,-9999,-9999,59.148949404761915,0.8823924731182796,15.687151190476191,0.8823924731182796,330.7919922619048,0.8823924731182796,382.829,0.813844,4.265,4.825,5.281,-9999,-9999,-9999,0.695565,0.695565,0.695565,-9999,-9999,-9999,30.34,32.162,31.267,-9999,-9999,-9999,0.909946,0.909946,0.909946,-9999,-9999,-9999,0.525601,0.909946,15.2822,0.811156,24.4374,0.256504,6.31707,0.809812,10.1015,0.365044,0.782258,1,23.7419,24.2581,23.7419,24.0645,-0.953357,-0.879898,0.787634,0.778226,0.0194324,0.0195219,0.0758762,0.0959952,-0.980792,-0.869479,0.787634,0.778226,0.0221646,0.0191969,0.0766215,0.0959297,-0.946821,-0.888267,0.787315,0.773286,0.0107309,0.0123853,-1.0228,-1.01565,-1.00952,-0.975924,-0.892958,-0.868955,-0.824247,-1.01607,-0.998538,-0.975924,-0.869479,-0.840359,-0.810559,-0.795803,0.805108,0.802419,0.791667,0.790323,0.783602,0.778226,0.772849,0.802419,0.791667,0.790323,0.778226,0.768145,0.765457,0.745296,1.11889,1.1305,0.212517,0.191645,0.83652,0.823617,0.0120635,0.0129398,0.0348435,0.0521311,-2.8502,-2.72769,2.64045,2.54659,0.7413,0.736287,0.0353502,0.0354049,0.106133,0.125063,1.11175,1.1398,0.230444,0.189287,0.83652,0.823617,0.0126583,0.0123857,0.0350538,0.0519963,-2.89726,-2.71596,2.70129,2.52439,0.7413,0.736287,0.040552,0.0351155,0.107977,0.124981,1.05538,1.06464,1.07052,1.11425,1.12326,1.13002,1.16249,1.06415,1.08084,1.11447,1.13269,1.1564,1.18184,1.21715,0.845552,0.845552,0.845552,0.83652,0.832649,0.815875,0.832649,0.845552,0.845552,0.83652,0.815875,0.815875,0.832645,0.800329,-2.92395,-2.91603,-2.90375,-2.88642,-2.74379,-2.71589,-2.65705,-2.91619,-2.89728,-2.8773,-2.71624,-2.6609,-2.65739,-2.643,0.757159,0.761366,0.749229,0.746586,0.737577,0.733644,0.691553,0.755756,0.749229,0.7413,0.733644,0.724895,0.698099,0.711524,1.19565,1.19661,1.22814,0.0114504,1.18806,1.19485,1.19686,1.20054,1.20993,1.22899,1.37317,1.19673,1.19818,1.20677,0.00618671,1.1813,1.18776,1.19542,1.1982,1.20514,1.20906,1.23517,2.07763,2.06609,2.11641,0.0113024,2.02222,2.04211,2.05032,2.08462,2.17897,2.1923,2.21317,2.16803,2.17897,2.15359,0.00947473,2.04176,2.07659,2.08998,2.17878,2.19561,2.2065,2.21554,1.52918,1.52111,1.46241,0.0453063,1.13521,1.20602,1.32093,1.4647,1.54826,1.60873,1.62937,1.34345,1.32511,1.31843,0.0229205,1.11365,1.1374,1.19904,1.32307,1.39995,1.49463,1.5295,2.10457,2.10052,2.08455,0.0126387,1.95145,2.0373,2.04685,2.07382,2.08995,2.12026,2.17666,2.06807,2.0761,2.06304,0.00438687,2.02266,2.0326,2.04048,2.06429,2.08085,2.08543,2.10457,-9999,-9999
200104,7.781,1.0,5.965,1.573,1.0,9.062,2.597,1.0,7.543,5.843,1.665,8.743,2.508,7.781,1.0,5.965,1.573,1.0,9.062,2.597,1.0,363.518,152.39,1.0,164.776,152.39,1.0,296.691,1.0,293.133,296.691,1.0,309.361,1.0,312.117,309.361,1.0,3.182,1.0,2.996,3.182,1.0,99.249,99.275,1.0,1.746,0.95,1.0,3.181,3.251,1.0,0.2516032678457458,0.6166666666666668,68.63780555555556,1.0,292.222125,1.0,-9999,-9999,-9999,-9999,80.73706250000001,1.0,26.528381944444444,1.0,353.8499583333333,1.0,377.29,0.865972,9.09,8.252,7.578,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,28.003,29.717,30.921,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,2.07136,1.0,37.5546,0.865278,47.1891,0.347001,17.2407,0.863889,21.6637,0.348649,0.863194,1,19.8333,28.1667,19.8333,27.9667,-4.39664,-4.26383,0.854167,0.846528,0.0468773,0.0467158,0.104932,0.110405,-4.37456,-4.23471,0.854861,0.840278,0.0470768,0.0467352,0.105021,0.110414,-4.35483,-4.28141,0.852552,0.846215,0.0139583,0.0164984,-4.44599,-4.43729,-4.42872,-4.38875,-4.29377,-4.24953,-4.21091,-4.4428,-4.41381,-4.38875,-4.24953,-4.22019,-4.21374,-4.13155,0.858333,0.861111,0.858333,0.856944,0.847917,0.840972,0.840278,0.859028,0.858333,0.856944,0.840972,0.840278,0.840278,0.838194,2.72183,2.74436,0.395086,0.394931,0.88254,0.877444,0.0260668,0.0243771,0.0562479,0.043386,-9.12575,-8.91817,7.49492,7.43492,0.83261,0.822733,0.0749295,0.0744964,0.145083,0.166898,2.73084,2.74821,0.39927,0.392749,0.88254,0.877444,0.0262194,0.0246972,0.0563188,0.0435667,-9.09611,-8.87169,7.46484,7.45202,0.833844,0.811707,0.0752749,0.0748593,0.145262,0.167061,2.63593,2.64679,2.66781,2.72183,2.73719,2.74648,2.75446,2.64435,2.68268,2.72189,2.7435,2.75363,2.75446,2.76055,0.88254,0.88254,0.88254,0.88254,0.88254,0.877444,0.877444,0.88254,0.88254,0.88254,0.880952,0.875856,0.877444,0.877444,-9.15262,-9.14307,-9.13752,-9.11861,-8.95491,-8.8946,-8.83305,-9.15299,-9.13585,-9.11854,-8.8946,-8.85089,-8.83715,-8.7006,0.841166,0.839932,0.838697,0.83261,0.822733,0.812857,0.811792,0.841166,0.839932,0.83261,0.812857,0.811707,0.809323,0.809238,2.88439,2.89192,2.93191,0.0166726,2.81513,2.86102,2.88647,2.90413,2.9456,2.95863,3.14061,2.8501,2.89069,2.88609,0.0117042,2.78638,2.81821,2.8501,2.88755,2.89931,2.90558,3.01087,7.17651,7.12664,7.21332,0.011548,7.1235,7.13116,7.14521,7.1925,7.27164,7.27903,7.34263,7.23411,7.26525,7.24091,0.0110965,7.10846,7.1664,7.19108,7.25885,7.27522,7.28134,7.32316,3.38514,3.40836,3.36978,0.0178453,3.14137,3.31703,3.32966,3.39229,3.40704,3.41754,3.44272,3.40704,3.39368,3.33744,0.0166256,3.13733,3.14664,3.30647,3.3847,3.39985,3.40824,3.45064,7.15167,7.14305,7.13798,0.0118355,6.94793,7.09633,7.10579,7.13154,7.16417,7.21114,7.24389,7.20385,7.21249,7.18453,0.0112246,7.05904,7.12344,7.13531,7.17371,7.21802,7.24097,7.3101,-9999,-9999
200105,14.234,1.0,11.591,2.283,1.0,15.58,3.506,1.0,14.527,12.063,2.06,15.779,3.332,14.234,1.0,11.591,2.283,1.0,15.58,3.506,1.0,445.334,231.375,1.0,220.67,231.375,1.0,314.83,1.0,315.649,314.83,1.0,345.597,1.0,337.851,345.597,1.0,5.691,1.0,6.138,5.691,1.0,99.769,99.767,1.0,0.415,0.854,1.0,3.042,2.487,1.0,0.23732130163844117,0.8897849462365591,114.44609543010752,1.0,433.0442900199883,0.9865591397849464,-9999,-9999,-9999,-9999,86.91163978494623,1.0,48.51319220430107,1.0,383.40978494623647,1.0,383.79,1.0,15.78,14.259,12.268,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,22.658,24.129,28.037,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,2.67368,1.0,83.972,0.997984,97.6828,0.570969,12.0945,1.0,14.0692,0.45997,0.997984,1,16.2581,31.7419,16.2581,31.7419,-8.16759,-8.06968,0.954973,0.947581,0.0800176,0.0777297,0.107969,0.110001,-8.18665,-8.0493,0.956317,0.946909,0.0814822,0.0780805,0.109059,0.110249,-8.14497,-8.08532,0.953243,0.943431,0.0113513,0.0136655,-8.2247,-8.20145,-8.18396,-8.16759,-8.10665,-8.05647,-8.02815,-8.20145,-8.17932,-8.17206,-8.06968,-8.04329,-8.02365,-7.98589,0.957661,0.957661,0.959005,0.954973,0.949597,0.934812,0.942204,0.957661,0.961022,0.960349,0.947581,0.93078,0.926075,0.916667,5.10595,5.28389,0.882222,0.86231,0.951747,0.947581,0.057238,0.0462849,0.181269,0.221693,-14.4895,-14.4364,11.9746,11.9984,0.955803,0.946753,0.112858,0.110742,0.126133,0.118101,5.08043,5.36972,0.934147,0.839142,0.951747,0.947581,0.0580182,0.0510726,0.181517,0.222741,-14.508,-14.4483,12.0038,12.0272,0.957884,0.945712,0.114959,0.110733,0.128017,0.118092,4.87795,4.95161,5.00308,5.08002,5.24236,5.29561,5.45594,4.9504,5.02346,5.08069,5.29561,5.44811,5.45707,5.52749,0.949597,0.949597,0.949597,0.951747,0.947581,0.947581,0.94328,0.949597,0.949597,0.951747,0.947581,0.928226,0.94543,0.911275,-14.5409,-14.5201,-14.5,-14.4618,-14.4331,-14.4074,-14.3896,-14.5228,-14.503,-14.4951,-14.4644,-14.4364,-14.4209,-14.408,0.961006,0.957884,0.949875,0.963119,0.981055,0.966209,0.965168,0.961006,0.928146,0.930228,0.930136,0.946753,0.965168,0.946753,6.0436,6.22923,6.05615,0.056448,5.48171,5.65553,5.70578,6.11621,6.23447,6.2701,6.59484,5.68112,5.70283,5.79177,0.0495087,5.25662,5.5066,5.64001,5.70308,6.02821,6.11621,6.22691,14.0979,14.2785,14.1415,0.0438756,13.6352,13.8262,13.8918,14.1993,14.2862,14.3024,14.5807,13.8826,13.8895,13.9367,0.0399257,13.4783,13.6665,13.8183,13.8935,14.1164,14.1993,14.2738,6.60092,7.01487,6.85709,0.0468133,6.41134,6.49825,6.60712,6.91601,6.99215,7.02013,7.46197,6.61974,6.66434,6.68759,0.0357742,6.34077,6.4577,6.49725,6.64078,6.76847,6.89931,7.04345,14.4634,14.4492,14.2786,0.0635954,13.4278,14.1418,14.2103,14.3645,14.4215,14.4634,14.6603,14.2915,14.283,14.149,0.0625669,13.2802,14.081,14.1342,14.211,14.3316,14.3723,14.4634,-9999,-9999
