TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
201101,2.897,0.998656,2.667,1.128,1.0,3.295,0.881,0.996416,2.275,2.001,1.149,2.733,0.955,2.897,0.998656,2.667,1.128,1.0,3.294,0.883,0.996416,104.802,29.433,1.0,30.943,29.433,1.0,305.411,0.998656,309.203,305.416,0.998656,290.542,0.998656,312.226,290.589,0.998656,0.323,0.998656,0.203,0.322,0.998656,98.73,98.792,0.991263,2.111,2.759,0.991935,2.669,2.725,0.950941,0.20580338048193977,0.6827956989247312,-1.0217665770609317,0.991263440860215,8.791652296385266,0.991263440860215,326.35670374818886,0.991263440860215,410.808,1.0,2.881,2.898,3.708,3.93,4.039,0.998656,0.998656,0.998656,0.998656,0.998656,50.755,49.019,48.265,0.998656,0.998656,0.998656,-9999,-9999,-2.90634,-9999,-9999,-9999,-12.8526,-9999,-9999,0.594753,-9999,-9999,30.3871,17.6129,30.3871,17.6129,1.0868,1.1062,0.980511,0.977823,0.0130032,0.0130311,0.0434699,0.0388596,1.08153,1.09197,0.980511,0.979839,0.0130342,0.0131039,0.0434792,0.038884,1.08248,1.0922,0.977235,0.974731,0.00531892,0.0050244,1.03055,1.03914,1.05214,1.08046,1.11449,1.1221,1.12928,1.03336,1.05151,1.0603,1.09226,1.11768,1.12473,1.13126,0.985215,0.985215,0.985887,0.981855,0.961022,0.948925,0.952957,0.985215,0.985887,0.983871,0.980511,0.977151,0.971774,0.97043,1.48159,1.50806,0.286361,0.267325,1.0,1.0,0.0149487,0.0149158,0.0472878,0.0437974,0.30791,0.313736,0.83063,0.827373,0.949233,0.942064,0.0224284,0.0225597,0.0401824,0.0377868,1.47486,1.49628,0.290366,0.269303,1.0,1.0,0.0150011,0.0150286,0.0473044,0.0438359,0.305952,0.296864,0.829232,0.833272,0.949233,0.947441,0.0224029,0.0226274,0.0401682,0.0378274,1.42887,1.44172,1.4545,1.47399,1.51679,1.53144,1.5458,1.43285,1.45388,1.46376,1.49634,1.52831,1.53624,1.54628,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.250188,0.253986,0.264394,0.29639,0.30904,0.320667,0.328601,0.25229,0.261568,0.269848,0.302436,0.318551,0.322195,0.328804,0.963192,0.9614,0.963192,0.954515,0.949233,0.942064,0.940272,0.9614,0.963192,0.95791,0.947441,0.925092,0.928887,0.924692,1.45868,1.39927,1.45243,0.00569069,1.39292,1.41224,1.42086,1.4561,1.46913,1.4793,1.51873,1.45014,1.4563,1.44399,0.0057091,1.39114,1.39927,1.41656,1.44617,1.4609,1.47471,1.51658,0.354907,0.307302,0.360239,0.00555399,0.299594,0.303137,0.349889,0.364308,0.391842,0.393177,0.396668,0.392074,0.37477,0.361505,0.00584607,0.30062,0.303349,0.346566,0.366807,0.393081,0.394552,0.398676,1.69908,1.85264,1.80065,0.0156246,1.66914,1.68115,1.69908,1.78378,1.90098,1.91186,1.91726,1.67584,1.67498,1.77726,0.0151171,1.66282,1.67867,1.69446,1.74187,1.86897,1.91157,1.91708,0.669205,0.650215,0.627723,0.00810001,0.572434,0.58372,0.591645,0.616107,0.657922,0.664723,0.669205,0.593708,0.58372,0.61722,0.00650506,0.571284,0.57689,0.590515,0.594503,0.650887,0.6646,0.672593,-9999,-9999
201102,4.189,1.0,3.565,1.375,1.0,5.015,1.454,1.0,3.716,3.213,1.312,4.379,1.39,4.189,1.0,3.565,1.375,1.0,5.015,1.454,1.0,168.454,49.992,1.0,54.573,49.992,1.0,310.888,1.0,312.215,310.888,1.0,295.858,1.0,315.872,295.858,1.0,0.685,1.0,0.586,0.685,1.0,98.577,98.638,1.0,1.135,1.086,0.99628,2.469,2.68,0.93378,0.22110201355561446,0.7552083333333331,18.023218005952383,1.0,8.715727678571428,1.0,333.40610119047625,1.0,412.771,1.0,3.583,3.472,4.005,4.044,4.377,1.0,1.0,1.0,1.0,1.0,47.846,45.452,47.026,1.0,1.0,1.0,-9999,-9999,-2.8761,-9999,-9999,-9999,-6.9731,-9999,-9999,0.459378,-9999,-9999,27.3929,20.6071,27.3929,20.6071,0.645805,0.677844,0.984375,0.984375,0.0211657,0.0212017,0.0671144,0.0534698,0.643551,0.667306,0.984375,0.984375,0.0211592,0.0211792,0.0671124,0.0534609,0.65505,0.669844,0.980655,0.979353,0.00856129,0.0083535,0.579277,0.583937,0.61558,0.641146,0.70082,0.711316,0.745335,0.577716,0.615291,0.628562,0.663311,0.70813,0.713465,0.752898,0.984375,0.983631,0.983631,0.984375,0.982887,0.970238,0.967262,0.984375,0.983631,0.983631,0.984375,0.967262,0.971726,0.965774,2.07161,2.11684,0.373229,0.345651,0.983418,0.983418,0.0191404,0.0186998,0.081675,0.064459,-1.26228,-1.24981,2.15914,2.18241,0.985877,0.985877,0.0403137,0.0405817,0.0532085,0.053341,2.06832,2.10038,0.375506,0.355509,0.983418,0.983418,0.0190926,0.0185966,0.0816637,0.0644291,-1.26306,-1.25198,2.15479,2.17722,0.985877,0.985877,0.0401445,0.0406063,0.0530804,0.0533598,1.97887,1.99849,2.03438,2.06703,2.13146,2.15729,2.19793,1.97986,2.03391,2.05587,2.09742,2.14991,2.15729,2.20877,0.983418,0.983418,0.983418,0.983418,0.983418,0.965561,0.964188,0.983418,0.983418,0.983418,0.983418,0.965561,0.965561,0.965561,-1.30435,-1.28825,-1.28336,-1.26702,-1.22899,-1.2188,-1.21369,-1.29236,-1.28347,-1.28063,-1.2561,-1.21886,-1.21423,-1.21148,0.983997,0.985877,0.983997,0.985877,0.976136,0.984253,0.979383,0.985877,0.983997,0.983997,0.985877,0.98263,0.979383,0.976136,2.21269,2.20959,2.2263,0.0103036,2.10084,2.15499,2.18488,2.21306,2.2692,2.28124,2.31075,2.18146,2.21054,2.20696,0.0101919,2.10264,2.13259,2.156,2.20959,2.24315,2.27927,2.29074,1.55996,1.54228,1.55646,0.00314444,1.52272,1.5397,1.54123,1.55785,1.56725,1.57151,1.58572,1.55584,1.56699,1.55191,0.00266905,1.52348,1.52715,1.54048,1.54949,1.56591,1.56989,1.57524,2.48589,2.59638,2.50172,0.0163054,2.26432,2.39926,2.45553,2.49051,2.59028,2.60031,2.61682,2.47878,2.4999,2.48587,0.0167802,2.21068,2.40629,2.43468,2.47846,2.58641,2.59097,2.61739,1.79191,1.78681,1.74738,0.00621785,1.65417,1.72013,1.73059,1.7456,1.77462,1.78861,1.79335,1.74416,1.74935,1.74356,0.00664651,1.61716,1.72366,1.72875,1.74318,1.77065,1.78625,1.79242,-9999,-9999
201103,6.112,1.0,4.018,2.304,1.0,8.123,3.061,1.0,6.155,4.458,2.059,7.79,3.033,6.112,1.0,4.018,2.304,1.0,8.123,3.061,1.0,263.924,126.856,1.0,128.904,126.856,1.0,292.021,1.0,297.409,292.021,1.0,292.759,1.0,297.952,292.759,1.0,2.116,1.0,2.058,2.116,1.0,99.034,99.156,1.0,0.478,0.519,1.0,2.263,2.258,0.989247,0.19151268463661536,0.7836021505376343,52.18123454301075,1.0,22.944674059139782,1.0,342.5935483870968,1.0,423.233,1.0,6.165,5.857,6.03,5.694,5.782,1.0,1.0,1.0,1.0,1.0,44.159,42.161,42.093,1.0,1.0,1.0,-9999,-9999,-2.87692,-9999,-9999,-9999,7.24842,-9999,-9999,0.376234,-9999,-9999,23.7097,24.2903,23.7097,24.2903,-0.198368,-0.137672,0.942876,0.934812,0.0409622,0.0398542,0.0650788,0.0683714,-0.199472,-0.154989,0.943548,0.9375,0.0412487,0.0400549,0.0652595,0.0684886,-0.183031,-0.171206,0.938021,0.932913,0.00836232,0.00913525,-0.264341,-0.231631,-0.220357,-0.198368,-0.139043,-0.13049,-0.111848,-0.257797,-0.226762,-0.216899,-0.157461,-0.133866,-0.115653,-0.106574,0.963038,0.956989,0.953629,0.942876,0.928763,0.930108,0.911962,0.963038,0.963038,0.951613,0.938844,0.93414,0.928091,0.90121,3.47097,3.50636,0.70529,0.685587,0.922658,0.919719,0.0304232,0.028874,0.0582156,0.0551198,-3.65642,-3.57905,4.25624,4.22728,0.960909,0.947894,0.0710362,0.0704654,0.0918935,0.0856127,3.46301,3.50025,0.708323,0.68597,0.922658,0.919719,0.0305202,0.028744,0.0582664,0.0550518,-3.651,-3.60488,4.26111,4.26575,0.9622,0.953055,0.0726797,0.0709273,0.0931698,0.0859933,3.40504,3.43428,3.43984,3.47097,3.5133,3.53355,3.5635,3.42301,3.43984,3.4518,3.49601,3.51958,3.53374,3.58733,0.946774,0.936689,0.929409,0.922658,0.919719,0.919719,0.928805,0.936689,0.929409,0.92647,0.900488,0.919719,0.919719,0.930208,-3.71572,-3.69759,-3.67629,-3.64639,-3.5923,-3.581,-3.55962,-3.70067,-3.67629,-3.66845,-3.61604,-3.59019,-3.57905,-3.52746,0.977849,0.977849,0.975269,0.971344,0.938915,0.931269,0.88643,0.977849,0.975269,0.867042,0.93611,0.958382,0.947894,0.898001,4.00504,4.12212,4.04548,0.0260218,3.75001,3.86617,3.90334,4.06652,4.19274,4.22459,4.27178,3.90334,3.96358,4.00846,0.0277832,3.74044,3.82772,3.86617,3.96361,4.16137,4.22043,4.282,4.14536,4.27711,4.21668,0.0217195,3.97718,4.08307,4.10782,4.18012,4.30401,4.3435,4.42687,4.1173,4.16305,4.19149,0.0225958,3.98559,4.05935,4.08374,4.1408,4.29524,4.31498,4.42687,3.31582,3.47896,3.50243,0.0282621,3.31322,3.34573,3.36005,3.39843,3.65363,3.75841,3.80254,3.31322,3.31578,3.47288,0.0261522,3.31322,3.34754,3.36342,3.38238,3.57865,3.74046,3.77887,2.36564,2.35629,2.91372,0.11872,2.3518,2.3536,2.36094,2.3901,3.56289,3.62216,4.16615,2.35756,2.38934,2.77731,0.112346,2.35204,2.35608,2.35802,2.36983,2.62004,3.60458,4.20698,-9999,-9999
201104,11.933,0.999306,8.38,2.353,1.0,14.407,3.739,0.998765,12.401,9.864,2.202,14.173,3.463,11.93,0.999306,8.38,2.353,1.0,14.403,3.74,0.998765,366.837,195.356,1.0,193.101,195.356,1.0,318.937,0.999306,321.132,318.921,0.999306,331.883,0.999306,326.663,331.934,0.999306,4.352,0.999306,4.903,4.351,0.999306,98.788,98.901,1.0,0.639,0.829,0.997222,1.885,1.593,0.988194,0.16806690862606136,0.7597222222222223,97.0846107712766,0.9986111111111111,42.91595902777777,1.0,372.8227619363395,0.951388888888889,427.581,0.999306,11.962,11.5,11.506,10.582,9.87,1.0,1.0,1.0,1.0,1.0,31.212,38.827,40.619,1.0,1.0,1.0,-9999,-9999,-2.8868,-9999,-9999,-9999,8.00631,-9999,-9999,0.34758,-9999,-9999,19.8667,28.1333,19.8667,27.9333,-3.24353,-3.28782,0.957639,0.944444,0.0753854,0.0723271,0.1768,0.0962055,-3.30486,-3.27899,0.958333,0.945139,0.0770633,0.0720473,0.177522,0.0959953,-3.365,-3.34058,0.941528,0.938698,0.0198016,0.0170311,-3.61326,-3.59272,-3.37766,-3.31952,-3.284,-3.27288,-3.24353,-3.60293,-3.38377,-3.36363,-3.30952,-3.27678,-3.2569,-3.24762,0.938194,0.938194,0.904167,0.963889,0.9625,0.944444,0.957639,0.934028,0.888194,0.929861,0.958333,0.964583,0.965278,0.943056,7.29188,7.12747,1.13407,0.884416,0.968421,0.945614,0.0661216,0.0655529,0.411457,0.136691,-10.5021,-10.4673,10.4187,10.3836,0.949988,0.942957,0.111922,0.110736,0.135175,0.131511,7.18668,7.11968,1.18825,0.885048,0.968421,0.945614,0.071949,0.0630121,0.412434,0.135491,-10.5273,-10.448,10.3133,10.3496,0.951179,0.944191,0.11632,0.110711,0.138838,0.13149,6.30501,6.42156,7.0445,7.17311,7.2258,7.23378,7.27841,6.34595,7.01675,7.11968,7.18734,7.22807,7.25665,7.35008,0.901362,0.899607,0.963826,0.931579,0.968421,0.92807,0.931579,0.901362,0.960317,0.945614,0.945614,0.968421,0.945614,0.929825,-10.6978,-10.5996,-10.5514,-10.4798,-10.4622,-10.448,-10.4111,-10.7358,-10.6057,-10.5845,-10.5132,-10.4701,-10.4639,-10.4202,0.876325,0.912424,0.959227,0.948754,0.942957,0.944191,0.963743,0.859728,0.89042,0.874026,0.934626,0.963907,0.963907,0.961444,7.32206,7.51147,7.50901,0.100243,6.12242,7.13865,7.17696,7.32206,7.63663,8.12165,8.62383,7.20984,7.1914,7.36904,0.10804,6.04069,7.10691,7.15882,7.24747,7.60454,7.64899,8.50383,10.6903,10.7905,10.8496,0.0961004,9.71005,10.4565,10.4933,10.706,10.906,11.4866,11.9396,10.5209,10.4963,10.734,0.101351,9.64767,10.4352,10.4551,10.5352,10.8612,10.9235,11.8815,6.49021,7.26166,7.59186,0.102195,6.49021,7.03549,7.19971,7.56416,8.01487,8.19941,8.53332,7.35353,6.79945,7.4263,0.0941107,6.49021,6.74401,7.14924,7.29858,7.74636,7.84747,8.39023,9.70585,9.56418,9.73461,0.0668968,8.81538,9.34456,9.56597,9.80052,9.91237,10.093,10.2055,9.91237,9.63886,9.73094,0.0526482,9.05778,9.43201,9.54682,9.75491,9.89753,10.0649,10.2299,-9999,-9999
201105,13.209,1.0,9.361,2.441,1.0,15.253,3.733,1.0,13.611,10.988,2.157,15.007,3.421,13.209,1.0,9.361,2.441,1.0,15.253,3.733,1.0,446.861,246.802,1.0,237.413,246.802,1.0,324.91,1.0,325.227,324.91,1.0,336.432,1.0,331.619,336.432,1.0,5.023,1.0,5.463,5.023,1.0,98.76,98.844,1.0,0.684,0.513,1.0,2.133,2.105,0.991935,0.2165620722444371,0.7923387096774194,128.84467002688172,1.0,54.36368951612903,1.0,388.2586661967418,0.8965053763440859,414.191,1.0,15.302,14.653,14.346,13.302,12.499,1.0,1.0,1.0,1.0,1.0,16.113,33.125,37.119,1.0,1.0,1.0,-9999,-9999,-2.90634,-9999,-9999,-9999,28.2476,-9999,-9999,0.393694,-9999,-9999,16.5806,31.4194,16.5484,31.0645,-4.01507,-4.10072,0.945565,0.932124,0.0651094,0.0641358,0.131735,0.129412,-4.0292,-4.12511,0.946237,0.935484,0.0645788,0.0641554,0.131473,0.129422,-4.02931,-4.05084,0.946001,0.93997,0.017119,0.016986,-4.21994,-4.13138,-4.12265,-4.0259,-3.93873,-3.90234,-3.88906,-4.23265,-4.14178,-4.12712,-4.07925,-3.98951,-3.91697,-3.88841,0.902554,0.924059,0.928091,0.955645,0.96707,0.964382,0.962366,0.90457,0.924731,0.913978,0.932796,0.961022,0.961694,0.963038,6.05243,5.89802,0.889433,0.725925,0.907732,0.88686,0.0586009,0.0566657,0.122655,0.110887,-9.11027,-9.15239,8.0171,8.09909,0.966084,0.956812,0.0902838,0.0899146,0.15939,0.178685,6.01459,5.84656,0.873741,0.743845,0.907732,0.892552,0.0582708,0.0571538,0.122498,0.111137,-9.11101,-9.16135,8.02398,8.05293,0.967092,0.958893,0.0901899,0.08978,0.159337,0.178618,5.88208,5.91976,5.94942,5.99123,6.09702,6.13527,6.16368,5.89802,5.9346,5.94942,5.98166,6.08386,6.12523,6.16049,0.963591,0.892552,0.892552,0.963591,0.865157,0.942718,0.942718,0.88686,0.942718,0.892552,0.894213,0.86907,0.942718,0.942718,-9.43321,-9.24679,-9.18253,-9.11027,-8.98856,-8.98408,-8.96456,-9.44124,-9.29434,-9.21437,-9.15239,-9.01028,-8.98551,-8.97506,0.923535,0.942235,0.952547,0.966084,0.975189,0.975189,0.981302,0.923396,0.940154,0.945391,0.956812,0.971059,0.975189,0.980294,7.11637,6.86898,7.06299,0.0387641,6.73176,6.83448,6.89053,6.97938,7.17032,7.39208,7.46405,7.54095,7.03993,7.12851,0.0398321,6.73112,6.86898,6.9142,7.06778,7.37394,7.44904,7.49897,11.1912,10.9941,11.1138,0.0257881,10.8734,10.9495,10.9917,11.062,11.1912,11.2872,11.4117,11.4305,11.0691,11.1578,0.0282266,10.8807,10.9891,11.005,11.1325,11.2932,11.3975,11.4377,6.37051,6.4723,6.78581,0.0694059,5.99799,6.30199,6.37051,6.71253,7.09222,7.2354,7.48958,5.99799,6.37571,6.71504,0.0659626,6.05664,6.17896,6.32245,6.6918,7.07027,7.13231,7.30951,10.4613,10.3825,10.4361,0.0701709,9.71808,9.87531,9.9943,10.5101,10.6999,10.9341,11.0695,10.0138,9.76503,10.346,0.0693357,9.60328,9.77154,9.94278,10.375,10.6501,10.6999,11.0727,-9999,-9999
