TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
201601,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-13.344,-13.477,1.979,-12.975,0.72,-13.344,0.0,-13.477,1.979,0.0,-12.975,0.72,0.0,30.3322,-9999,-9999,8.821,8.821,0.0,-9999,-9999,249.852,249.852,0.0,-9999,-9999,223.401,223.401,0.0,-9999,-9999,0.12,0.12,0.0,98.86,98.86,0.0,1.155,1.155,0.0,2.252,2.252,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.941,-0.002,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.26831,-9999,-9999,-9999,-9.81404,-9999,-9999,-9999,-9999,-9999,35.129,12.871,0.0,0.0,0.249488,0.251367,0.0,0.0,-9999,-9999,-9999,-9999,0.251367,0.251367,0.0,0.0,-9999,-9999,-9999,-9999,0.241012,0.236419,0.0,0.0,0.00200027,0.00195341,0.2215,0.2251,0.226841,0.249185,0.251367,0.251367,0.257258,0.221426,0.2251,0.225991,0.230236,0.251367,0.251367,0.252153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.210594,0.21307,0.234249,0.231023,0.0,0.0,-9999,-9999,-9999,-9999,0.323499,0.323499,0.129901,0.129901,0.0,0.0,-9999,-9999,-9999,-9999,0.21307,0.21307,0.231023,0.231023,0.0,0.0,-9999,-9999,-9999,-9999,0.323499,0.323499,0.129901,0.129901,0.0,0.0,-9999,-9999,-9999,-9999,0.173568,0.17747,0.184495,0.204422,0.21307,0.21307,0.214108,0.173079,0.17554,0.183937,0.185195,0.21307,0.21307,0.214108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308531,0.322732,0.323499,0.323499,0.323499,0.343187,0.344438,0.308531,0.308531,0.322732,0.323499,0.323499,0.323499,0.34437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0968435,0.0987721,0.0954859,0.00183948,0.080568,0.080608,0.0917892,0.0969543,0.0988659,0.0990699,0.101637,0.0988086,0.0968435,0.101168,0.00290248,0.0805977,0.0917892,0.0917915,0.0985116,0.0990699,0.10159,0.152458,-0.155309,-0.152595,-0.140933,0.0019181,-0.155309,-0.152855,-0.152548,-0.144512,-0.133892,-0.125208,-0.122561,-0.152558,-0.154523,-0.139844,0.00258866,-0.155309,-0.152855,-0.152656,-0.145423,-0.133464,-0.123635,-0.104548,0.163552,0.163486,0.161862,0.000563896,0.155323,0.155505,0.161822,0.163495,0.164092,0.164238,0.164545,0.164247,0.163739,0.162764,0.000456169,0.155427,0.161695,0.163486,0.163575,0.16419,0.164247,0.164646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
201602,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.695,-2.899,1.317,-2.419,0.874,-2.737,0.14727,-3.009,1.561,0.153941,-2.37,0.909,0.137931,88.4956,-9999,-9999,28.157,27.769,0.147989,-9999,-9999,287.7,286.945,0.14727,-9999,-9999,269.347,266.472,0.14727,-9999,-9999,0.234,0.261,0.14727,97.966,97.966,0.119253,2.164,2.164,0.0,2.524,2.572,0.104885,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.156,0.084,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.24666,-9999,-9999,0.156125,-9.61032,-9999,-9999,0.346594,-9999,-9999,29.7586,18.2414,16.3448,11.3793,0.26616,0.266756,0.14727,0.14727,0.00541248,0.00535316,0.0187966,0.0202644,0.26679,0.266785,0.14727,0.14727,0.00536064,0.00533529,0.0187817,0.0202597,0.253213,0.249964,0.14727,0.14727,0.00239081,0.00241645,0.223382,0.230784,0.2441,0.255033,0.266726,0.266785,0.268542,0.223375,0.227667,0.24334,0.248773,0.266536,0.266756,0.268542,0.14727,0.14727,0.14727,0.14727,0.14727,0.14727,0.14727,0.14727,0.14727,0.14727,0.14727,0.14727,0.14727,0.14727,0.248603,0.249601,0.262209,0.257991,0.153941,0.153941,0.00679074,0.00668702,0.0330665,0.0339586,0.275035,0.274671,0.156068,0.155928,0.137931,0.137931,0.00822093,0.00810665,0.0107513,0.00988954,0.249658,0.24965,0.257971,0.257973,0.153941,0.153941,0.0066947,0.00666415,0.0330469,0.0339541,0.274671,0.274671,0.155927,0.155927,0.137931,0.137931,0.00811981,0.00807954,0.0106742,0.00986732,0.181395,0.184926,0.219497,0.222174,0.249566,0.24965,0.252224,0.179842,0.183014,0.219497,0.221215,0.249244,0.249601,0.252224,0.153941,0.153941,0.153941,0.153941,0.153941,0.153941,0.153941,0.153941,0.153941,0.153941,0.153941,0.153941,0.153941,0.153941,0.264417,0.272112,0.274624,0.274671,0.275747,0.28597,0.286517,0.264417,0.264418,0.272112,0.274671,0.275724,0.275747,0.286136,0.137931,0.137931,0.137931,0.137931,0.137931,0.137931,0.137931,0.137931,0.137931,0.137931,0.137931,0.137931,0.137931,0.137931,0.205713,0.198259,0.193872,0.00353433,0.16409,0.16434,0.185507,0.197651,0.201077,0.205193,0.205713,0.198147,0.205713,0.204685,0.00543117,0.164112,0.185507,0.185613,0.198272,0.205193,0.205713,0.300189,-0.0628282,-0.0685261,-0.0560913,0.00371076,-0.0797596,-0.0791126,-0.0685789,-0.0632112,-0.0584109,-0.0276829,-0.026589,-0.0686378,-0.0610764,-0.0485283,0.00567744,-0.0797596,-0.0687798,-0.0676535,-0.0631599,-0.034974,-0.0268011,0.0448994,0.243,0.242902,0.240488,0.000837816,0.230773,0.231044,0.240429,0.242914,0.243802,0.244019,0.244475,0.244031,0.243277,0.241828,0.000677759,0.230927,0.240241,0.242901,0.243033,0.243948,0.244031,0.244625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
201603,-1.025,0.981855,-2.183,1.512,1.0,0.097,1.844,0.967742,-1.572,-2.409,1.351,-0.77,1.858,-1.058,0.981855,-2.183,1.512,1.0,0.037,1.857,0.967742,192.352,87.96,0.979167,87.044,87.431,0.979167,275.471,0.981855,276.031,275.735,0.981855,249.101,0.977823,255.181,249.466,0.977823,1.217,0.981855,0.963,1.192,0.981855,99.266,99.242,1.0,0.494,0.447,0.961022,2.086,2.253,0.965054,-9999,-9999,164.31204723086017,0.961021505376344,115.13424368055557,0.967741935483871,52.33188625,0.967741935483871,303.8832680555555,0.967741935483871,404.188,0.99328,0.296,0.095,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.67246,-9999,-9999,0.170473,-11.1721,-9999,-9999,0.23441,-9999,-9999,23.9032,24.0968,23.9032,24.0968,0.267928,0.293246,0.893817,0.894489,0.00545697,0.00747204,0.0195665,0.020224,0.269662,0.28694,0.892473,0.893145,0.0062005,0.00656063,0.0197868,0.0199053,0.275588,0.276859,0.894624,0.899983,0.00270093,0.00267947,0.247891,0.256247,0.257289,0.270782,0.29304,0.293827,0.294567,0.247486,0.25635,0.263965,0.286752,0.292864,0.293936,0.294567,0.879704,0.880376,0.864247,0.892473,0.897849,0.922043,0.922043,0.879704,0.880376,0.880376,0.924731,0.894489,0.922043,0.922043,0.30776,0.343433,0.144065,0.202915,0.981183,0.981183,0.00733175,0.0107576,0.0261794,0.0272853,0.212223,0.227389,0.181136,0.194149,0.811526,0.812871,0.00759376,0.00865804,0.0150932,0.0142383,0.311994,0.340299,0.171199,0.199264,0.981183,0.981183,0.00900421,0.00982517,0.0266962,0.0269314,0.212556,0.218188,0.183066,0.1878,0.809045,0.810389,0.00786661,0.00797535,0.0152323,0.0138337,0.28864,0.299211,0.301047,0.315506,0.343853,0.349475,0.350851,0.288078,0.299471,0.30776,0.338375,0.344773,0.349621,0.350377,0.978495,0.977151,0.978495,0.978495,0.981183,0.987903,0.987903,0.978495,0.959677,0.981183,0.991935,0.991935,0.987903,0.987903,0.19427,0.200121,0.200203,0.212754,0.222388,0.226208,0.227389,0.193891,0.200015,0.200156,0.218571,0.222302,0.222622,0.22699,0.785808,0.787152,0.787152,0.809045,0.86156,0.819649,0.812871,0.785808,0.787152,0.787152,0.810389,0.86156,0.86156,0.819649,0.29863,0.319936,0.31758,0.00215737,0.298575,0.300941,0.303815,0.32294,0.328776,0.330636,0.331668,0.317996,0.300941,0.318437,0.00221127,0.298575,0.301658,0.304819,0.320033,0.328615,0.330636,0.340824,0.030705,0.0329961,0.0407215,0.00172614,0.030705,0.031547,0.0328674,0.0371944,0.0455876,0.0487652,0.0544576,0.0308687,0.0312786,0.0428483,0.0024408,0.030705,0.031547,0.0322775,0.0352753,0.0487652,0.0543086,0.0835357,0.296094,0.265665,0.312368,0.0053596,0.252981,0.28034,0.299853,0.312962,0.315707,0.327689,0.385466,0.440823,0.252345,0.310439,0.00575492,0.264049,0.273645,0.280837,0.311638,0.321777,0.33403,0.392739,0.0549056,0.026203,0.0535212,0.00338126,0.0195312,0.0385126,0.0420999,0.0524347,0.0549056,0.0571471,0.10384,0.026203,0.0195196,0.0527901,0.00342002,0.0204375,0.0385126,0.0420425,0.0524347,0.0546836,0.0571471,0.103951,-9999,-9999
201604,3.259,0.945833,1.418,1.962,0.966667,4.374,2.447,0.933333,2.867,1.394,1.71,3.772,2.348,3.342,0.945833,1.412,1.939,0.966667,4.511,2.424,0.933333,317.139,135.252,0.947222,142.044,134.15,0.947222,294.781,0.945833,292.55,294.81,0.945833,275.402,0.945833,275.236,275.507,0.945833,1.952,0.945833,1.853,1.975,0.945833,98.887,98.856,1.0,2.033,2.511,0.955556,2.049,2.128,0.950694,-9999,-9999,247.01277690444527,0.9326388888888888,27.07013311011904,0.9333333333333333,17.185181101190476,0.9333333333333333,331.639712797619,0.9333333333333333,402.47,0.95,1.491,0.283,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,21.0666,-9999,-9999,0.451886,3.27276,-9999,-9999,0.384719,-9999,-9999,17.8667,30.1333,17.8667,30.0333,0.506874,0.525612,0.879861,0.889583,0.00660266,0.0084493,0.0506505,0.0911196,0.502764,0.516051,0.885417,0.886111,0.00690286,0.00707713,0.0506905,0.0910026,0.530641,0.546877,0.884375,0.88658,0.00876899,0.0108578,0.475881,0.479771,0.48441,0.506807,0.566337,0.580208,0.662388,0.475881,0.480313,0.48441,0.507629,0.580208,0.661767,0.667449,0.877778,0.872917,0.879861,0.879861,0.889583,0.893056,0.898611,0.877778,0.873611,0.879861,0.886111,0.893056,0.897222,0.898611,0.742543,0.78097,0.216943,0.2511,0.909167,0.930417,0.010042,0.013154,0.0915852,0.186589,0.340964,0.345155,0.423661,0.427486,0.86309,0.864429,0.00825197,0.00930063,0.0273317,0.0319142,0.73282,0.765081,0.227923,0.225213,0.9225,0.925417,0.0107677,0.0110869,0.0916676,0.186455,0.340212,0.341494,0.422946,0.424763,0.86309,0.862048,0.00845699,0.00864903,0.0273943,0.0317304,0.704231,0.717058,0.719904,0.742543,0.860682,0.899124,1.09053,0.703319,0.718277,0.720046,0.745135,0.899124,1.09053,1.10816,0.895945,0.892612,0.898558,0.909167,0.930417,0.930417,0.943148,0.903652,0.909167,0.900224,0.925417,0.930417,0.943148,0.942917,0.313306,0.314859,0.316674,0.340909,0.361521,0.366972,0.381263,0.314184,0.316588,0.321164,0.340964,0.366972,0.377645,0.385892,0.857458,0.85968,0.860829,0.86309,0.869707,0.864429,0.871046,0.860829,0.86309,0.86309,0.86309,0.864429,0.869707,0.871046,0.888837,0.912862,0.937528,0.00951977,0.887689,0.88867,0.89117,0.907778,0.957417,1.02378,1.06138,0.909422,0.894412,0.922515,0.00670504,0.887096,0.889219,0.891566,0.900518,0.938784,0.957417,1.03073,0.387431,0.39681,0.390651,0.00269238,0.363099,0.369631,0.37509,0.387895,0.40685,0.409788,0.413338,0.397072,0.391648,0.391874,0.00285316,0.366695,0.369631,0.374791,0.390341,0.406855,0.409788,0.422295,0.862086,0.691453,0.821076,0.0118353,0.590124,0.76793,0.786388,0.83347,0.869995,0.887787,0.897513,0.89971,0.590068,0.813505,0.0143873,0.590124,0.710971,0.784699,0.833167,0.883941,0.889622,0.897513,0.382789,0.301873,0.385746,0.00811946,0.253589,0.342351,0.346772,0.396553,0.418319,0.438157,0.450626,0.301178,0.253589,0.384031,0.00926326,0.253589,0.303431,0.346273,0.399342,0.425563,0.442013,0.450626,-9999,-9999
201605,11.897,1.0,7.477,2.475,1.0,13.471,3.97,1.0,11.444,8.15,2.15,12.617,3.711,11.897,1.0,7.477,2.475,1.0,13.471,3.97,1.0,424.525,216.579,1.0,213.552,216.579,1.0,321.375,1.0,318.126,321.375,1.0,320.763,1.0,306.285,320.763,1.0,5.751,1.0,5.563,5.751,1.0,99.609,99.594,1.0,1.319,1.59,0.97043,1.774,1.754,0.982527,0.29739087644139245,0.5275537634408601,413.77648714700643,0.9959677419354839,33.243506115591394,1.0,30.58589912634409,1.0,379.62533467741935,1.0,404.465,0.999328,11.841,10.689,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,71.1408,-9999,-9999,0.775178,24.7686,-9999,-9999,0.417918,-9999,-9999,12.3548,35.6452,12.3548,35.6452,0.410522,0.471358,0.872312,0.884409,0.0229282,0.0247335,0.0571465,0.0589792,0.460587,0.458276,0.883737,0.883737,0.0241201,0.024323,0.0576351,0.0588082,0.42603,0.434693,0.880763,0.885652,0.00702634,0.00772979,0.362525,0.373011,0.385804,0.42012,0.462598,0.477702,0.484008,0.370156,0.381414,0.385292,0.420135,0.475887,0.488499,0.5071,0.856183,0.863575,0.860887,0.872984,0.884409,0.919355,0.883737,0.858199,0.87164,0.862903,0.872312,0.891129,0.891129,0.919355,1.69678,1.87272,0.39641,0.47478,0.869073,0.900315,0.0490972,0.0490325,0.112158,0.119157,-0.0217065,-0.00486936,1.10069,1.11956,0.874226,0.878911,0.0262194,0.026281,0.041844,0.0434367,1.83462,1.83255,0.443298,0.436977,0.900315,0.900315,0.0493889,0.0494517,0.112286,0.11933,-0.00574231,-0.00787046,1.1255,1.1219,0.877912,0.877912,0.0262034,0.0265033,0.041834,0.0435716,1.64467,1.65673,1.69376,1.72004,1.84378,1.85841,1.8999,1.65673,1.6827,1.69678,1.72124,1.85841,1.8999,1.96861,0.828706,0.871223,0.92701,0.838815,0.900315,0.903247,0.970765,0.871223,0.847176,0.869073,0.843116,0.903247,0.970765,0.970765,-0.0721452,-0.0658958,-0.0622884,-0.012058,-0.00410317,-0.000674302,0.00824049,-0.0720202,-0.0652336,-0.0525089,-0.010864,-0.00213431,0.00393465,0.00824049,0.86797,0.868896,0.865965,0.897945,0.886763,0.890644,0.887659,0.866226,0.866943,0.871631,0.887684,0.897945,0.890644,0.887659,1.98476,2.09568,2.0024,0.0180184,1.82226,1.8785,1.88817,1.98476,2.10075,2.11253,2.13428,2.05644,2.13428,2.008,0.0158244,1.83552,1.8785,1.89236,2.04998,2.09767,2.10377,2.12158,1.57424,1.6374,1.5677,0.0173492,1.3904,1.40598,1.45244,1.57175,1.64823,1.71415,1.71807,1.59869,1.6737,1.58197,0.0166051,1.39329,1.4524,1.5168,1.57452,1.67422,1.70765,1.71759,1.75264,1.69683,1.62814,0.035369,1.32118,1.36843,1.4145,1.64421,1.80724,1.86244,1.94902,1.41998,1.4389,1.60336,0.0335037,1.32092,1.35731,1.41384,1.56178,1.79421,1.8454,1.92225,1.48772,1.48227,1.406,0.0268747,1.15481,1.20192,1.22521,1.44538,1.54898,1.58474,1.64361,1.44538,1.30277,1.38574,0.0256306,1.15481,1.19035,1.22271,1.31306,1.51718,1.55834,1.63023,-9999,-9999
