TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
201601,3.554,0.86828,3.177,1.314,0.885536,4.213,1.237,0.837655,4.025,3.668,1.177,4.647,1.035,3.873,0.86828,3.436,1.343,0.885536,4.637,1.192,0.837655,100.137,33.271,0.995296,31.436,34.019,0.995296,-9999,-9999,308.455,308.455,0.0,285.007,0.86828,306.553,289.815,0.86828,1.198,0.86828,1.14,1.234,0.86828,100.122,100.123,0.520161,3.492,3.492,0.0,2.344,2.401,0.9375,0.3021857794056189,0.7426075268817204,-9999,-9999,-9999,-9999,-9999,-9999,5.657484691518353,0.9845430107526881,-9999,-9999,397.878,0.987903,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.83472,-9999,-9999,0.108202,-20.951,-9999,-9999,0.398462,-9999,-9999,30.4839,17.5161,29.9032,17.2581,0.166598,0.166349,0.934812,0.934812,0.0112844,0.0112919,0.0188702,0.0199739,0.161962,0.162721,0.936828,0.936828,0.0116935,0.0116935,0.0191177,0.0202037,0.147294,0.152016,0.935148,0.935685,0.00263598,0.00214519,0.11097,0.130703,0.134348,0.151303,0.159419,0.160951,0.166462,0.126077,0.13276,0.138902,0.157798,0.160593,0.165712,0.168879,0.929435,0.932124,0.934812,0.936828,0.936828,0.936828,0.936156,0.932124,0.933468,0.934812,0.936828,0.936828,0.934812,0.934812,0.398545,0.398328,0.222389,0.22237,0.936524,0.936524,0.0122602,0.012122,0.0295772,0.0275009,-0.252507,-0.252783,0.608929,0.608776,0.932721,0.932721,0.0222923,0.0209519,0.025797,0.0249226,0.396436,0.397526,0.218898,0.217719,0.936524,0.936524,0.0122602,0.0122602,0.0295772,0.0275621,-0.261534,-0.261455,0.616516,0.6166,0.938413,0.938413,0.0222923,0.0222923,0.025797,0.0260596,0.327209,0.348235,0.353261,0.394359,0.398787,0.402068,0.404684,0.348235,0.353215,0.360338,0.395029,0.400038,0.402586,0.404684,0.936524,0.936524,0.936524,0.936524,0.936524,0.936524,0.936524,0.936524,0.936524,0.936524,0.936524,0.936524,0.936524,0.936524,-0.292299,-0.286207,-0.28245,-0.275028,-0.261259,-0.260243,-0.256845,-0.289715,-0.286014,-0.278496,-0.264504,-0.260953,-0.259021,-0.25397,0.938413,0.938413,0.938413,0.91774,0.932721,0.932721,0.928926,0.938413,0.938413,0.938413,0.938413,0.932721,0.932721,0.928926,0.500561,0.494463,0.488202,0.0040194,0.435929,0.4553,0.470457,0.494857,0.502447,0.513692,0.51795,0.501198,0.49398,0.489149,0.00440649,0.43253,0.454179,0.468693,0.495264,0.513823,0.517203,0.518222,0.330002,0.331742,0.336186,0.00386871,0.300289,0.305477,0.312678,0.334965,0.356938,0.363356,0.369936,0.334736,0.332019,0.341855,0.00399284,0.303934,0.309318,0.322417,0.341345,0.360311,0.365441,0.390327,0.511944,0.486141,0.47455,0.00725338,0.375936,0.414929,0.458468,0.479504,0.48914,0.516392,0.517639,0.517639,0.48914,0.480699,0.0072747,0.375936,0.440796,0.463667,0.484344,0.509172,0.516492,0.527333,0.314086,0.304434,0.302337,0.00235836,0.275572,0.278508,0.297717,0.303644,0.310583,0.316247,0.31817,0.318449,0.305338,0.303293,0.00258923,0.269617,0.278876,0.300595,0.304434,0.313684,0.317163,0.318449,-9999,-9999
201602,3.977,1.0,3.08,1.639,1.0,5.122,1.602,1.0,3.775,3.128,1.363,4.602,1.441,3.977,1.0,3.08,1.639,1.0,5.122,1.602,1.0,165.248,64.4,1.0,62.774,64.4,1.0,-9999,-9999,302.347,302.347,0.0,284.17,1.0,299.229,284.17,1.0,1.519,1.0,1.384,1.519,1.0,100.044,100.058,0.991379,3.305,3.305,0.0,2.392,2.697,0.988506,0.3480160214131801,0.7420977011494252,-9999,-9999,-9999,-9999,-9999,-9999,8.550061278502486,0.9913793103448276,-9999,-9999,414.356,0.999282,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.74029,-9999,-9999,0.222475,-11.2766,-9999,-9999,0.621622,-9999,-9999,27.4483,20.5517,27.4483,20.5517,0.0224602,0.022452,0.990661,0.990661,0.0160476,0.0160617,0.01669,0.0169142,0.0186518,0.0228624,0.990661,0.990661,0.0161665,0.0160403,0.0168043,0.0168939,0.0195484,0.0171429,0.989529,0.989889,0.00263342,0.00228034,-0.00562073,0.0124087,0.0141143,0.0161631,0.0190833,0.02158,0.0451878,-0.00873312,0.0106459,0.0141868,0.0161631,0.0201498,0.02125,0.022452,0.988506,0.990661,0.989943,0.990661,0.991379,0.991379,0.986351,0.985632,0.988506,0.990661,0.990661,0.989943,0.990661,0.990661,0.43054,0.430525,0.32445,0.324455,0.996169,0.996169,0.0207283,0.0207385,0.0233374,0.0231746,-0.509743,-0.509743,0.689947,0.689949,0.983376,0.983376,0.0233119,0.0231928,0.0243096,0.0237516,0.429501,0.429501,0.324653,0.324653,0.996169,0.996169,0.0207283,0.0207281,0.0233374,0.0231653,-0.51633,-0.507441,0.694717,0.689772,0.983376,0.983376,0.0236111,0.0231714,0.0245967,0.0237307,0.380182,0.409071,0.41402,0.423811,0.42905,0.430516,0.44964,0.375699,0.409062,0.414549,0.424794,0.42905,0.429748,0.432159,0.99086,0.996169,0.996169,0.996169,0.996169,0.996169,0.994891,0.987074,0.996169,0.996169,0.996169,0.996169,0.996169,0.996169,-0.517193,-0.516902,-0.516587,-0.514298,-0.506823,-0.503115,-0.486797,-0.517371,-0.5169,-0.516565,-0.514474,-0.507995,-0.506657,-0.503324,0.983219,0.983219,0.984943,0.984943,0.981808,0.978674,0.977106,0.983219,0.983219,0.983219,0.983219,0.980241,0.981808,0.978674,0.416547,0.423194,0.416806,0.00193772,0.402243,0.407957,0.412159,0.416547,0.419203,0.421531,0.423853,0.415862,0.423717,0.41703,0.00206089,0.400763,0.407633,0.412132,0.414796,0.419957,0.421531,0.435114,0.395038,0.400331,0.399663,0.000812335,0.388922,0.395038,0.396218,0.399223,0.402419,0.403703,0.407994,0.393646,0.405065,0.397481,0.00122815,0.37753,0.392055,0.395969,0.398144,0.401944,0.402649,0.406384,0.596031,0.59194,0.606188,0.0111372,0.502015,0.52255,0.551896,0.596031,0.667456,0.694051,0.711235,0.711802,0.706909,0.595949,0.0132764,0.448004,0.503421,0.531856,0.59549,0.673213,0.706116,0.711802,0.540553,0.53074,0.544061,0.00513475,0.47078,0.515665,0.524405,0.538094,0.570534,0.582392,0.588256,0.588256,0.599127,0.539125,0.00616538,0.456481,0.495135,0.521343,0.536412,0.570491,0.586847,0.588376,-9999,-9999
201603,4.768,1.0,3.327,1.94,1.0,6.181,2.121,1.0,4.322,3.302,1.646,5.322,2.093,4.768,1.0,3.327,1.94,1.0,6.181,2.121,1.0,263.29,101.322,1.0,105.086,101.322,1.0,-9999,-9999,303.308,303.308,0.0,286.43,1.0,300.382,286.43,1.0,2.114,1.0,1.822,2.114,1.0,100.417,100.432,0.992608,2.334,2.334,0.0,1.888,2.134,0.998656,0.27291357678909334,0.8192204301075271,-9999,-9999,-9999,-9999,-9999,-9999,11.575067964153126,0.9926075268817205,-9999,-9999,412.182,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.3998,-9999,-9999,0.190144,12.5999,-9999,-9999,0.580079,-9999,-9999,23.5484,24.4516,23.5484,24.4516,0.0310111,0.0307081,0.989919,0.989919,0.0110376,0.0110513,0.015992,0.0156934,0.0326438,0.0342218,0.991263,0.990591,0.0110395,0.0110143,0.0159933,0.0156674,0.0226991,0.0273422,0.989331,0.990087,0.00211963,0.00177303,-0.0122378,0.0119031,0.0130986,0.0255423,0.0323884,0.0350474,0.0384863,0.0119031,0.0142389,0.0222317,0.0298684,0.0338507,0.0365237,0.0399706,0.991935,0.992608,0.992608,0.991263,0.989247,0.987231,0.988575,0.992608,0.983199,0.991263,0.989919,0.990591,0.987231,0.987231,0.428226,0.4279,0.197669,0.197708,0.98878,0.98878,0.0133895,0.013477,0.0274567,0.0220009,-0.355402,-0.355658,0.590449,0.590171,0.990939,0.990939,0.0163404,0.0163366,0.0171244,0.0170882,0.428173,0.428046,0.200267,0.199811,0.990182,0.990182,0.0133981,0.0134237,0.0274608,0.0219683,-0.352334,-0.349135,0.602875,0.597715,0.992229,0.990939,0.0164202,0.0163401,0.0172005,0.0170915,0.352031,0.384312,0.397748,0.418497,0.428226,0.432253,0.440972,0.391519,0.399226,0.417704,0.427046,0.432243,0.434006,0.442547,0.9931,0.979074,0.992987,0.981767,0.98878,0.98878,0.98878,0.981767,0.99439,0.990182,0.98878,0.990182,0.98878,0.98878,-0.364738,-0.360884,-0.36018,-0.355927,-0.351622,-0.35064,-0.347131,-0.362494,-0.36115,-0.360112,-0.355218,-0.351971,-0.351126,-0.349993,0.990827,0.992229,0.992229,0.983127,0.990939,0.987052,0.984417,0.992229,0.992229,0.992229,0.989649,0.988246,0.990939,0.985761,0.436648,0.434627,0.433489,0.00158162,0.406368,0.425056,0.4275,0.436527,0.438915,0.442513,0.44384,0.436527,0.433762,0.425135,0.00317809,0.367624,0.403741,0.420439,0.429241,0.438774,0.440717,0.44384,0.405752,0.400405,0.406147,0.00109441,0.387546,0.400833,0.404212,0.406462,0.410679,0.411345,0.413057,0.403527,0.401118,0.402436,0.00231034,0.360177,0.389597,0.400833,0.40754,0.410791,0.411346,0.412983,0.616082,0.642148,0.643535,0.00360145,0.601701,0.61771,0.625789,0.64127,0.655048,0.661854,0.686936,0.665962,0.640568,0.648636,0.00572152,0.600846,0.617594,0.625789,0.646095,0.661854,0.665962,0.689906,0.519325,0.513645,0.522653,0.00137863,0.508659,0.512963,0.515931,0.521868,0.528224,0.53349,0.536231,0.533731,0.514794,0.525351,0.00225627,0.509757,0.513137,0.517162,0.523956,0.531557,0.533731,0.538406,-9999,-9999
201604,8.472,1.0,6.298,2.057,1.0,9.988,2.676,1.0,8.202,6.563,1.797,9.337,2.484,8.472,1.0,6.298,2.057,1.0,9.988,2.676,1.0,367.197,162.015,1.0,175.804,162.015,1.0,-9999,-9999,311.891,311.891,0.0,310.578,1.0,310.672,310.578,1.0,3.563,1.0,3.389,3.563,1.0,100.241,100.256,0.993056,2.561,2.561,0.0,1.795,2.012,0.986806,0.27338877478038043,0.8118055555555554,-9999,-9999,-9999,-9999,-9999,-9999,16.610284198237743,0.9930555555555556,-9999,-9999,410.431,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.2967,-9999,-9999,0.28423,35.8734,-9999,-9999,0.689154,-9999,-9999,19.6333,28.3667,19.6333,28.3667,-0.0681033,-0.0697993,0.988889,0.988889,0.0122129,0.0121642,0.0220567,0.0149868,-0.0722512,-0.0696681,0.988194,0.988194,0.0122941,0.012274,0.0221018,0.015076,-0.0695764,-0.0706706,0.985,0.985885,0.00218057,0.00179172,-0.0943409,-0.0918579,-0.0780476,-0.0694083,-0.0611639,-0.055124,-0.0497977,-0.0931566,-0.0786723,-0.072671,-0.0709979,-0.0642352,-0.0611639,-0.0559892,0.986111,0.986111,0.988194,0.988194,0.984028,0.980556,0.979167,0.986111,0.988194,0.988194,0.986806,0.982639,0.984028,0.981944,0.712676,0.712676,0.240825,0.240825,0.996746,0.996746,0.0165257,0.0162918,0.0269018,0.0194277,-0.59988,-0.602616,0.911783,0.909796,0.983565,0.983565,0.0164463,0.016399,0.0264505,0.0184287,0.707887,0.707887,0.248694,0.248694,0.993651,0.993651,0.0165469,0.0165257,0.0269148,0.0196243,-0.603153,-0.598876,0.914835,0.912277,0.984756,0.984756,0.0164535,0.0164237,0.026455,0.0184507,0.670249,0.672376,0.687569,0.702812,0.711657,0.714831,0.720147,0.670249,0.697225,0.700636,0.707189,0.712676,0.718392,0.72125,0.988889,0.988889,0.989737,0.98815,0.988889,0.988889,0.991905,0.988889,0.986642,0.993651,0.993651,0.996746,0.991905,0.988396,-0.612223,-0.608441,-0.606318,-0.600257,-0.590402,-0.567009,-0.551253,-0.612132,-0.607218,-0.605975,-0.601673,-0.594738,-0.590402,-0.572867,0.984756,0.984756,0.984756,0.984756,0.9788,0.975349,0.971904,0.984756,0.984756,0.984756,0.983521,0.981225,0.9788,0.97761,0.754042,0.745763,0.749047,0.00279458,0.721752,0.72556,0.739772,0.749651,0.757887,0.761157,0.777806,0.754448,0.745749,0.745311,0.00376573,0.698071,0.718967,0.72556,0.744705,0.757887,0.762724,0.789135,0.823112,0.815432,0.819718,0.00357602,0.776343,0.789795,0.817634,0.821988,0.825265,0.832929,0.860922,0.821596,0.818,0.814888,0.00505454,0.745517,0.771479,0.786826,0.821596,0.829571,0.832223,0.861135,0.840037,0.827743,0.873973,0.00707785,0.819774,0.82985,0.833465,0.861774,0.901534,0.912983,0.956612,0.862105,0.829374,0.882513,0.00974036,0.79388,0.83005,0.840037,0.863507,0.916904,0.946253,0.970617,0.886863,0.874598,0.899268,0.00336305,0.87202,0.879462,0.883911,0.896665,0.903725,0.918959,0.93776,0.899076,0.883256,0.903234,0.00449439,0.870366,0.883492,0.88507,0.898126,0.914517,0.934018,0.949816,-9999,-9999
201605,14.295,0.893145,11.251,2.146,0.911646,15.915,3.194,0.883455,14.011,11.924,1.939,15.113,2.854,14.204,0.893145,11.306,2.112,0.911646,15.743,3.111,0.883455,447.595,216.162,0.895161,198.175,210.976,0.895161,-9999,-9999,338.43,338.43,0.0,345.774,0.893145,342.491,344.98,0.893145,6.191,0.893145,5.557,5.854,0.893145,100.347,100.363,0.883737,2.957,2.566,0.629032,1.599,1.672,0.995968,0.24510745230570594,0.8622311827956989,-9999,-9999,-9999,-9999,-9999,-9999,21.028842448947664,0.8676075268817204,-9999,-9999,413.399,1.0,14.416,-9999,-9999,-9999,-9999,-9999,0.709677,-9999,-9999,-9999,-9999,-9999,9.525,-9999,-9999,-9999,-9999,0.709677,-9999,-9999,-9999,-9999,-9999,-9999,30.0433,-9999,-9999,0.285337,58.9954,-9999,-9999,0.531348,-9999,-9999,16.3548,31.6452,16.3548,31.5806,-0.319099,-0.320401,0.941532,0.941532,0.0189577,0.0188736,0.0309104,0.0255702,-0.311266,-0.30999,0.945565,0.944892,0.0190879,0.0190727,0.0309905,0.0257176,-0.32338,-0.321609,0.941129,0.9438,0.00376069,0.00322644,-0.381438,-0.35356,-0.335046,-0.31666,-0.310811,-0.304732,-0.298376,-0.370236,-0.340679,-0.331042,-0.314931,-0.310094,-0.306176,-0.30016,0.965054,0.959677,0.958333,0.922715,0.927419,0.920699,0.935484,0.96371,0.959005,0.951613,0.946237,0.939516,0.928763,0.93078,1.04199,1.04955,0.355919,0.352698,0.918063,0.918063,0.0262535,0.0253583,0.0597518,0.0457244,-0.996584,-1.00236,1.38028,1.37827,0.954624,0.954624,0.0243859,0.0242713,0.0314798,0.0293938,1.05903,1.05786,0.366714,0.366675,0.918063,0.918063,0.0262612,0.0262004,0.0597552,0.0461968,-0.993438,-0.991062,1.37922,1.38273,0.960805,0.959827,0.0243835,0.0243756,0.031478,0.02948,0.870457,0.964681,0.990901,1.03721,1.05962,1.07203,1.07335,0.945872,0.996306,1.02188,1.05155,1.07154,1.0724,1.07421,0.963697,0.952285,0.893804,0.94849,0.918063,0.918063,0.905097,0.955869,0.952285,0.897388,0.928144,0.903199,0.908892,0.914268,-1.02384,-1.01651,-1.01529,-1.002,-0.983134,-0.976698,-0.928373,-1.0238,-1.01629,-1.01361,-1.00159,-0.991241,-0.983134,-0.975961,0.963996,0.963996,0.962921,0.96188,0.950653,0.943434,0.933152,0.963996,0.963996,0.962921,0.96188,0.959827,0.950653,0.943434,1.15169,1.14743,1.15723,0.00916326,0.991426,1.11391,1.14233,1.16175,1.18975,1.20153,1.21691,1.15987,1.14096,1.15483,0.0106436,0.990125,1.09025,1.13456,1.16175,1.18975,1.2096,1.24739,1.47035,1.45742,1.47884,0.00648462,1.36166,1.45398,1.45989,1.47724,1.49789,1.50983,1.52309,1.4714,1.45222,1.47821,0.00793071,1.36998,1.44402,1.45517,1.47817,1.50289,1.51573,1.55713,1.29873,1.29949,1.34034,0.00907882,1.26723,1.29135,1.29677,1.32455,1.38071,1.39222,1.45652,1.32855,1.29715,1.32758,0.0178935,0.980928,1.27353,1.29167,1.33146,1.39222,1.42707,1.45759,1.62633,1.6158,1.63536,0.0054803,1.59306,1.61303,1.61662,1.62633,1.64571,1.67337,1.70099,1.64899,1.61325,1.62103,0.0132838,1.38598,1.59306,1.61357,1.63164,1.65796,1.69378,1.70459,-9999,-9999
