TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
199601,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.4,-2.612,0.907,-1.985,0.525,-2.4,0.0,-2.612,0.907,0.0,-1.985,0.525,0.0,69.467,-9999,-9999,20.662,20.662,0.0,-9999,-9999,288.626,288.626,0.0,-9999,-9999,295.093,295.093,0.0,-9999,-9999,0.255,0.255,0.0,101.841,101.841,0.0,0.334,0.334,0.0,4.55,4.55,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,57.1683,0.0,-9999,-9999,7.80039,0.0,-9999,-9999,-9999,-9999,32.0,16.0,0.0,0.0,-4.15474,-4.112,0.0,0.0,-9999,-9999,-9999,-9999,-3.67029,-3.70259,0.0,0.0,-9999,-9999,-9999,-9999,-4.06388,-4.07256,0.0,0.0,0.105517,0.0939701,-4.8974,-4.81657,-4.68761,-4.15474,-3.51339,-3.34742,-3.22612,-4.8974,-4.81657,-4.62804,-3.79284,-3.54071,-3.42136,-3.31357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73171,0.793525,8.72327,8.78031,0.0,0.0,-9999,-9999,-9999,-9999,-13.4502,-13.4502,2.80371,2.80371,0.0,0.0,-9999,-9999,-9999,-9999,0.862031,0.81524,8.58135,8.63647,0.0,0.0,-9999,-9999,-9999,-9999,-12.3191,-12.3191,3.14129,3.14129,0.0,0.0,-9999,-9999,-9999,-9999,0.00710204,0.310444,0.425472,0.809801,1.33393,1.383,1.70717,0.00710204,0.310444,0.425472,0.783209,1.20662,1.383,1.70717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.7388,-15.7462,-14.1438,-13.4502,-12.1558,-11.8658,-11.6453,-18.0309,-14.9263,-14.1438,-12.3778,-12.3275,-12.1558,-11.8658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45412,5.11495,4.67369,0.0900284,3.91114,4.14271,4.45191,4.70854,4.99394,5.10267,5.16625,4.72056,5.15276,4.44822,0.0934132,2.72071,4.13427,4.26608,4.54935,4.72531,4.96725,5.10611,8.84898,8.81754,8.74625,0.106694,7.82238,8.1732,8.27737,8.6447,9.18008,9.36211,9.70433,8.42695,8.82305,8.51209,0.110912,7.10735,7.59267,8.08219,8.4149,9.18008,9.26733,9.45543,6.94096,9.48888,7.45141,0.396397,1.08222,5.43214,6.765,7.18019,9.37331,9.64449,10.0335,6.765,9.49004,6.82272,0.488357,0.238557,3.27192,4.05497,7.17622,9.37001,9.82793,10.8306,2.30596,3.30108,2.53187,0.092779,1.47989,1.9439,2.23768,2.32169,3.14208,3.25854,3.30108,2.35527,3.30257,2.44969,0.102014,1.29409,1.70687,1.9439,2.32162,3.16804,3.24478,3.30108,-9999,-9999
199602,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.508,-3.915,1.202,-2.911,0.852,-3.508,0.0,-3.915,1.202,0.0,-2.911,0.852,0.0,133.276,-9999,-9999,49.642,49.642,0.0,-9999,-9999,274.346,274.346,0.0,-9999,-9999,280.256,280.256,0.0,-9999,-9999,0.296,0.296,0.0,100.842,100.842,0.0,1.862,1.862,0.0,4.974,4.974,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,57.3784,0.0,-9999,-9999,7.32457,0.0,-9999,-9999,-9999,-9999,28.2069,19.7931,0.0,0.0,-4.14533,-4.1013,0.0,0.0,-9999,-9999,-9999,-9999,-3.6448,-3.67488,0.0,0.0,-9999,-9999,-9999,-9999,-4.05015,-4.05757,0.0,0.0,0.108681,0.0971421,-4.90195,-4.8173,-4.68413,-4.14533,-3.47566,-3.30473,-3.19102,-4.90195,-4.8173,-4.66829,-3.76255,-3.51549,-3.39259,-3.27365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51724,2.5897,7.6735,7.73295,0.0,0.0,-9999,-9999,-9999,-9999,-13.2429,-13.2429,2.80784,2.80784,0.0,0.0,-9999,-9999,-9999,-9999,2.51724,2.46935,7.6735,7.74705,0.0,0.0,-9999,-9999,-9999,-9999,-12.0705,-12.0723,3.26641,3.26625,0.0,0.0,-9999,-9999,-9999,-9999,1.89884,2.09641,2.24901,2.51724,3.04025,3.28287,3.53229,1.89884,2.19075,2.35688,2.46935,2.88949,3.09133,3.53229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.5293,-15.212,-14.1156,-13.2429,-11.8814,-11.6749,-11.4651,-16.8323,-14.5818,-14.1156,-12.1731,-12.0696,-11.8814,-11.6749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.14068,4.81208,4.38632,0.08918,3.62142,3.89634,4.14352,4.42585,4.72582,4.79731,4.85823,4.44094,4.85063,4.16364,0.0930832,2.43789,3.77307,3.96581,4.2525,4.44587,4.69792,4.797,8.53675,8.48696,8.44389,0.106391,7.5474,7.85355,7.96995,8.35362,8.8678,9.0468,9.40079,8.11975,8.49543,8.21378,0.110466,6.81534,7.29916,7.76109,8.1091,8.8678,8.96253,9.14705,6.67005,9.15874,7.20158,0.386976,0.929004,5.27121,6.56459,6.96748,9.09562,9.35877,9.73624,6.56459,9.15986,6.5945,0.475533,0.202006,3.14716,3.93484,6.96362,9.09242,9.52602,10.5097,4.86282,6.26469,4.98228,0.158723,3.30132,3.82261,4.47285,4.63435,5.94942,6.23593,6.26469,4.63601,6.26676,4.80325,0.179151,2.73417,3.46347,3.82051,4.63435,5.93436,6.17541,6.26469,-9999,-9999
199603,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.721,-1.901,0.785,0.439,1.343,-0.721,0.0,-1.901,0.785,0.0,0.439,1.343,0.0,234.79,-9999,-9999,103.542,103.542,0.0,-9999,-9999,270.949,270.949,0.0,-9999,-9999,276.727,276.727,0.0,-9999,-9999,0.727,0.727,0.0,101.566,101.566,0.0,0.69,0.69,0.0,4.73,4.73,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,57.1683,0.0,-9999,-9999,7.80039,0.0,-9999,-9999,-9999,-9999,23.6452,24.3548,0.0,0.0,-4.15474,-4.112,0.0,0.0,-9999,-9999,-9999,-9999,-3.67029,-3.70259,0.0,0.0,-9999,-9999,-9999,-9999,-4.06388,-4.07256,0.0,0.0,0.105517,0.0939701,-4.8974,-4.81657,-4.68761,-4.15474,-3.51339,-3.34742,-3.22612,-4.8974,-4.81657,-4.62804,-3.79284,-3.54071,-3.42136,-3.31357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83376,4.91776,5.93183,5.98586,0.0,0.0,-9999,-9999,-9999,-9999,-12.5579,-12.5579,3.12501,3.12501,0.0,0.0,-9999,-9999,-9999,-9999,4.83376,4.81289,5.93183,5.9722,0.0,0.0,-9999,-9999,-9999,-9999,-11.6354,-11.6742,3.37261,3.32776,0.0,0.0,-9999,-9999,-9999,-9999,4.22449,4.45883,4.62331,4.83376,5.36576,5.55822,6.04184,4.22449,4.55127,4.71923,4.81289,5.36576,5.55822,6.04184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.1862,-14.1663,-13.3742,-12.5579,-11.552,-11.367,-11.1555,-15.4778,-13.837,-13.3699,-11.8918,-11.6742,-11.552,-11.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92607,5.56937,5.10575,0.0910593,4.34816,4.53886,4.90882,5.13297,5.39594,5.5609,5.62845,5.14011,5.60602,4.87685,0.0937293,3.1589,4.51565,4.71819,4.99544,5.14457,5.37106,5.56937,9.31717,9.27196,9.17831,0.109729,8.19207,8.59631,8.68129,9.10007,9.63699,9.82364,10.1626,8.8465,9.27631,8.94073,0.114465,7.49195,7.98039,8.52233,8.82438,9.63413,9.73603,9.90381,7.34755,9.98496,7.82793,0.410377,1.33871,5.67441,7.06672,7.50043,9.79135,10.0746,10.481,7.06672,9.98618,7.16719,0.507378,0.302309,3.4592,4.23582,7.49627,9.7879,10.2822,11.3136,8.90628,10.4932,8.61395,0.24312,5.92057,6.80415,7.81846,8.00974,10.0585,10.4856,10.5156,7.99986,10.4957,8.27625,0.281601,5.01625,6.15848,6.54908,7.99702,9.83746,10.3674,10.5009,-9999,-9999
199604,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.306,4.167,1.796,7.74,2.638,6.306,0.0,4.167,1.796,0.0,7.74,2.638,0.0,347.525,-9999,-9999,184.825,184.825,0.0,-9999,-9999,283.442,283.442,0.0,-9999,-9999,289.707,289.707,0.0,-9999,-9999,3.105,3.105,0.0,101.296,101.296,0.0,0.769,0.769,0.0,3.249,3.249,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,57.2699,0.0,-9999,-9999,7.57041,0.0,-9999,-9999,-9999,-9999,19.0667,28.9333,0.0,0.0,-4.15019,-4.10683,0.0,0.0,-9999,-9999,-9999,-9999,-3.65797,-3.68919,0.0,0.0,-9999,-9999,-9999,-9999,-4.05724,-4.06531,0.0,0.0,0.107042,0.0955002,-4.89769,-4.81692,-4.68593,-4.15019,-3.49515,-3.32679,-3.20915,-4.89769,-4.81692,-4.64476,-3.7782,-3.52852,-3.40746,-3.29428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.03946,7.14517,4.02131,4.06147,0.0,0.0,-9999,-9999,-9999,-9999,-11.2702,-11.2702,4.33033,4.33033,0.0,0.0,-9999,-9999,-9999,-9999,7.03946,7.03946,4.02131,4.02131,0.0,0.0,-9999,-9999,-9999,-9999,-10.4809,-10.5309,4.38893,4.35564,0.0,0.0,-9999,-9999,-9999,-9999,5.91009,6.6424,6.81443,7.0177,7.33257,7.60371,7.9551,5.95403,6.76663,6.82939,7.0177,7.33257,7.49947,7.88254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0753,-12.6252,-12.1929,-11.2702,-10.0644,-9.91661,-9.79703,-13.3047,-12.4292,-12.064,-10.5921,-10.1912,-10.0644,-9.91661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.10545,7.53029,7.01697,0.0815654,6.10088,6.77893,6.92291,6.99808,7.08569,7.53264,7.62783,6.95078,7.55516,6.81526,0.0850339,5.68317,6.2197,6.42703,6.94414,7.06068,7.08024,7.58797,11.4263,11.2195,11.0823,0.121376,9.85944,10.3527,10.4181,11.2218,11.708,11.7924,11.9907,10.6438,11.2131,10.8725,0.135665,9.38509,9.86527,10.3527,10.6438,11.708,11.7575,11.8992,8.90602,11.8406,9.2668,0.447109,3.3503,6.55417,8.27381,8.90364,11.751,11.8406,12.1059,8.16233,11.842,8.49897,0.562408,0.867666,4.17333,4.89254,8.65884,11.751,11.8946,13.0676,13.426,14.8153,12.5004,0.317399,8.89846,10.3369,11.4497,11.6345,14.3043,14.8077,14.9339,11.5956,14.8177,11.9883,0.374101,7.72714,9.18543,9.50635,11.591,13.9582,14.6624,14.8399,-9999,-9999
199605,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.679,6.983,1.204,9.45,1.803,8.685,0.00403226,7.008,1.205,0.0148883,9.45,1.803,0.0,438.443,-9999,-9999,173.057,173.057,0.0047043,-9999,-9999,319.205,319.205,0.0,-9999,-9999,326.866,327.145,0.00403226,-9999,-9999,2.107,2.106,0.00403226,100.656,100.656,0.0,2.366,2.366,0.0,4.267,4.267,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,57.588,0.00403226,-9999,1.2374,6.64498,0.00403226,-9999,0.732789,-9999,-9999,15.0645,32.9355,3.22581,9.51613,-4.08465,-4.04147,0.0,0.0,0.18395,0.18469,0.799806,0.752226,-3.55015,-3.58132,0.0,0.0,0.186898,0.186255,0.80049,0.752612,-3.99427,-3.99773,0.00191532,0.00181452,0.112327,0.101098,-4.87208,-4.78293,-4.64566,-4.08465,-3.40085,-3.2262,-3.12445,-4.87208,-4.78293,-4.64566,-3.6706,-3.42585,-3.32452,-3.19225,0.0,0.0,0.0,0.0,0.00403226,0.00403226,0.00403226,0.0,0.0,0.0,0.00403226,0.00403226,0.00403226,0.00403226,8.4808,8.61409,2.57984,2.57655,0.0,0.0,0.362447,0.367507,0.690092,0.509838,-9.62757,-9.62757,5.9886,5.9886,0.0,0.0,0.203148,0.203252,1.27243,1.21396,8.4808,8.4808,2.57984,2.57984,0.0,0.0,0.362152,0.362152,0.689937,0.505993,-8.87983,-8.92361,5.88007,5.87574,0.0,0.0,0.20757,0.206612,1.27315,1.21453,6.39859,7.47984,7.91877,8.2543,8.4808,8.65434,9.21077,6.45811,7.90828,8.04084,8.29508,8.4808,8.61503,9.06954,0.0148883,0.0148883,0.0148883,0.0,0.0,0.0,0.0,0.0148883,0.0148883,0.0148883,0.0148883,0.0,0.0,0.0,-10.9832,-10.6185,-10.4945,-9.62757,-8.2198,-8.10625,-8.00933,-10.9832,-10.6135,-10.4326,-8.92361,-8.3255,-8.2198,-8.10625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.84416,8.19847,7.66644,0.0816155,6.64923,7.45423,7.56418,7.63543,7.70388,8.20046,8.30901,7.56776,8.21949,7.47248,0.0889827,6.51709,6.8772,7.00756,7.58353,7.6484,7.69762,8.2752,12.088,11.7798,11.6642,0.131337,10.3198,10.8437,10.901,11.7818,12.3505,12.4287,12.576,11.1545,11.7696,11.4668,0.149999,9.84112,10.3238,10.8437,11.1627,12.3665,12.408,12.5045,9.4406,12.4777,9.75847,0.461709,3.97569,6.85654,8.83075,9.40714,12.4403,12.4708,12.6644,8.5389,12.4792,8.95277,0.583255,1.03765,4.41834,5.11825,9.05831,12.3326,12.4777,13.6705,13.2269,14.8207,12.3847,0.328302,8.67254,10.0927,11.2808,11.4921,14.2674,14.8117,14.8978,11.4628,14.8235,11.8708,0.385712,7.45853,8.9739,9.3522,11.4588,13.8651,14.6579,14.8379,-9999,-9999
