TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200001,-0.387,1.0,-0.419,1.114,1.0,-0.333,0.711,1.0,0.295,0.099,1.222,0.635,0.879,-0.387,1.0,-0.419,1.114,1.0,-0.333,0.711,1.0,99.4475,26.19,1.0,29.504,26.19,1.0,282.773,1.0,288.013,282.773,1.0,267.243,1.0,290.825,267.243,1.0,0.547,1.0,1.142,0.547,1.0,96.47,96.497,1.0,1.832,1.855,1.0,3.525,3.91,0.605511,-9999,-9999,-6.9414526469556455,1.0,48.96959345065799,0.989247311827957,-9999,-9999,-9999,-9999,13.475880376344083,1.0,3.255584677419354,1.0,312.7387634408603,1.0,378.941,0.96371,0.715,0.962,1.584,2.046,2.862,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-3.88606,1.0,-0.379726,0.961694,-0.536449,0.285743,-5.82535,0.887769,-8.22962,0.632053,0.883065,1,30.4516,17.5484,30.4516,17.5484,1.15277,1.16236,0.942204,0.942204,0.0220094,0.0227958,0.0349099,0.0331283,1.146,1.15525,0.942204,0.942204,0.0223331,0.0225988,0.0351149,0.0329931,1.12438,1.13417,0.941247,0.941549,0.00381319,0.00328264,1.08004,1.09798,1.10425,1.12489,1.14492,1.15218,1.1553,1.0982,1.10723,1.11123,1.13603,1.15218,1.1553,1.16234,0.94422,0.94422,0.94422,0.941532,0.942204,0.942204,0.942204,0.94422,0.94422,0.941532,0.942204,0.942204,0.942204,0.942204,1.17897,1.18515,0.360534,0.359304,0.980645,0.980645,0.0267544,0.0274692,0.0472121,0.0426035,0.995008,1.01,0.361965,0.36513,0.876766,0.876766,0.0347868,0.0357137,0.0361679,0.0374518,1.1728,1.1808,0.361285,0.358913,0.980645,0.980645,0.0271923,0.0274714,0.0474617,0.0426049,0.987853,0.998657,0.360503,0.363258,0.876766,0.876766,0.0351956,0.0357176,0.0365613,0.0374555,1.08211,1.10117,1.11013,1.13688,1.1659,1.17897,1.18086,1.10117,1.11572,1.12492,1.15954,1.17897,1.18086,1.18527,0.983871,0.983871,0.983871,0.965591,0.980645,0.980645,0.980645,0.983871,0.980645,0.980645,0.980645,0.980645,0.980645,0.980645,0.953482,0.979006,0.984091,0.989017,0.996863,0.998805,1.00936,0.96836,0.984459,0.986753,0.995391,0.998657,1.00701,1.00986,0.864221,0.876766,0.876766,0.876766,0.876766,0.876766,0.876766,0.869808,0.876766,0.876766,0.876766,0.876766,0.874974,0.876766,1.22003,1.22352,1.20175,0.00344732,1.16008,1.17563,1.18722,1.20089,1.2192,1.22288,1.22872,1.21905,1.21397,1.19289,0.00362874,1.14899,1.1659,1.17563,1.19186,1.2154,1.21939,1.22332,0.0696463,0.0682673,0.0675853,0.00195953,0.0483883,0.0559792,0.0602618,0.0647777,0.0727582,0.0794494,0.0934108,0.0663146,0.0679705,0.068504,0.00232392,0.0419125,0.0514092,0.0600352,0.0662769,0.0794494,0.082687,0.0910381,1.04686,0.983726,0.984324,0.00627805,0.882838,0.938294,0.968887,0.98795,1.0038,1.02064,1.02668,1.00325,0.984964,0.986841,0.00562762,0.90755,0.955592,0.982912,0.992262,1.00366,1.00687,1.02668,0.0447754,0.0451161,0.0469402,0.00106624,0.0348825,0.037879,0.043972,0.0465999,0.052448,0.0530328,0.0557346,0.0458275,0.0456748,0.046753,0.000989757,0.0357709,0.0384757,0.043972,0.0467037,0.0502519,0.0524915,0.0557346,-9999,-9999
200002,2.541,1.0,2.247,1.08,1.0,2.925,1.069,1.0,3.069,2.508,1.284,3.798,1.22,2.541,1.0,2.247,1.08,1.0,2.925,1.069,1.0,164.548,54.781,0.997845,60.239,54.855,0.997845,280.16,1.0,290.064,280.16,1.0,281.418,0.997845,293.167,281.481,0.997845,1.173,1.0,1.765,1.173,1.0,96.13,96.167,0.999282,2.661,2.707,1.0,3.869,4.181,0.716236,0.8081257076993079,0.5079022988505747,3.9656742068276363,0.9978448275862069,96.07039415417673,0.9899425287356323,-9999,-9999,-9999,-9999,26.826731321839084,1.0,5.5640709831254584,0.9992816091954022,325.7263123624358,0.9992816091954022,374.842,0.987787,1.972,2.056,2.314,2.426,2.817,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-1.57338,1.0,4.3028,0.984195,5.41927,0.38972,-7.78337,0.895833,-9.80297,0.707018,2.0,2,27.3103,20.6897,27.3103,20.6897,1.2571,1.25665,0.972701,0.972701,0.021359,0.0212749,0.026372,0.0231731,1.26197,1.25266,0.974856,0.972701,0.0212799,0.0213041,0.026308,0.0231999,1.2642,1.26013,0.972144,0.971408,0.00313747,0.0035206,1.22131,1.25141,1.25821,1.26741,1.27644,1.28235,1.28406,1.18348,1.25626,1.25821,1.26248,1.27001,1.27463,1.28259,0.954023,0.968391,0.972701,0.971264,0.976293,0.974856,0.974856,0.951868,0.972701,0.972701,0.972701,0.974856,0.969828,0.974856,1.31404,1.30923,0.383077,0.366608,0.991379,0.991379,0.0273879,0.0271269,0.0395174,0.0284596,1.07674,1.08198,0.610601,0.608046,0.95,0.95,0.0311968,0.0310711,0.032889,0.0322494,1.31508,1.30331,0.383035,0.368434,0.991379,0.991379,0.0272759,0.0272519,0.0394399,0.0285787,1.08596,1.08057,0.619933,0.604099,0.954702,0.95,0.0310975,0.0312166,0.0327948,0.0323896,1.27228,1.2872,1.30923,1.3184,1.34214,1.34418,1.35076,1.25208,1.30808,1.31161,1.31563,1.32373,1.32529,1.34541,0.991379,0.991379,0.991379,0.991379,0.991379,0.991379,0.991379,0.991379,0.991379,0.991379,0.991379,0.991379,0.991379,0.991379,1.05146,1.07674,1.08198,1.08784,1.09455,1.09757,1.09962,0.994445,1.07958,1.08107,1.08626,1.09445,1.09685,1.09925,0.908307,0.95,0.95,0.954702,0.954702,0.940282,0.943417,0.902978,0.95,0.95,0.95,0.954702,0.954702,0.954702,1.40136,1.39519,1.40684,0.00386293,1.33552,1.39615,1.40136,1.4109,1.41946,1.422,1.43669,1.40235,1.39788,1.41297,0.00369681,1.37234,1.37815,1.40139,1.41293,1.43012,1.43473,1.44588,0.144094,0.142532,0.146708,0.00108704,0.132001,0.14037,0.143117,0.146137,0.151185,0.152946,0.156614,0.141608,0.13591,0.14877,0.00136497,0.130152,0.141608,0.144019,0.147773,0.151887,0.158742,0.163921,1.26306,1.21354,1.23926,0.00521949,1.17694,1.19338,1.21058,1.24884,1.26306,1.27375,1.28394,1.28567,1.27828,1.24533,0.00579013,1.15539,1.20411,1.22356,1.24969,1.26887,1.28068,1.28567,0.10611,0.0892902,0.100828,0.00229446,0.0789064,0.0839935,0.0866715,0.105441,0.107713,0.111404,0.118533,0.107244,0.110113,0.102091,0.00221885,0.0758517,0.0841148,0.0869733,0.107007,0.111362,0.11236,0.118831,-9999,-9999
200003,4.09,0.997984,3.733,1.324,1.0,4.44,1.385,0.995968,4.591,3.946,1.368,5.209,1.572,4.083,0.997984,3.733,1.324,1.0,4.427,1.359,0.995968,262.68,80.95,0.997984,92.856,81.297,0.997984,293.024,0.997984,303.28,292.993,0.997984,291.97,0.997984,308.259,291.897,0.997984,1.521,0.997984,1.931,1.521,0.997984,96.0,96.041,0.99664,3.035,3.423,0.998656,3.659,3.821,0.828629,0.8424745436553294,0.6465053763440859,31.614397695484378,0.9959677419354839,143.19371954269457,0.9905913978494624,-9999,-9999,-9999,-9999,38.8766061827957,1.0,7.37893535883971,0.9966397849462366,334.48837646911727,0.9966397849462366,370.946,0.998656,3.695,3.63,3.598,3.444,3.47,0.997984,0.997984,0.997984,0.997984,0.997984,44.466,39.383,46.13,0.694892,0.694892,0.694892,0.637282,0.997984,12.8556,0.997312,14.2212,0.447598,15.6424,0.997984,17.304,0.767726,0.99328,1,23.6129,24.3871,23.6129,24.3871,1.48083,1.4865,0.978495,0.968414,0.019482,0.0197183,0.0553349,0.040624,1.49349,1.48764,0.978495,0.968414,0.0195007,0.0196778,0.0553415,0.0406044,1.48115,1.48014,0.962769,0.959661,0.00728851,0.00553487,1.36035,1.41393,1.46798,1.4909,1.51456,1.51751,1.52464,1.39517,1.44336,1.46793,1.48622,1.49358,1.51439,1.52464,0.915323,0.949597,0.958333,0.978495,0.979167,0.979839,0.979839,0.909946,0.829301,0.959677,0.965726,0.978495,0.979167,0.979839,1.47669,1.4746,0.492653,0.502987,1.0,1.0,0.027185,0.0274349,0.0590703,0.0509753,1.37956,1.39185,0.54261,0.544049,0.958798,0.940188,0.0259338,0.0262092,0.0409636,0.0363043,1.49963,1.47663,0.486908,0.502636,1.0,1.0,0.0273064,0.0274376,0.0591263,0.0509767,1.38238,1.39204,0.541993,0.543675,0.958798,0.940188,0.0258649,0.0262148,0.04092,0.0363084,1.30131,1.42293,1.47085,1.47734,1.52086,1.52782,1.52925,1.35453,1.43942,1.46825,1.47648,1.49971,1.52535,1.52925,0.894811,1.0,1.0,1.0,1.0,1.0,1.0,0.964809,1.0,1.0,1.0,1.0,1.0,1.0,1.31187,1.34602,1.35579,1.39209,1.40013,1.40944,1.41363,1.32133,1.34898,1.36174,1.39032,1.39437,1.39922,1.41228,0.855202,0.874038,0.92128,0.940188,0.959985,0.959985,0.96128,0.838962,0.901176,0.917458,0.941429,0.935279,0.959985,0.96128,1.66793,1.67043,1.64127,0.00641674,1.55676,1.602,1.61077,1.64721,1.66912,1.67131,1.6814,1.65639,1.66473,1.61636,0.00830025,1.46623,1.56892,1.59714,1.61077,1.65639,1.66996,1.6797,0.183458,0.182796,0.161129,0.00872609,0.083864,0.0890135,0.0986246,0.173933,0.183458,0.189941,0.214227,0.168532,0.171236,0.135216,0.008766,0.0667388,0.0829576,0.0861314,0.144172,0.181115,0.18321,0.193595,1.69663,1.29804,1.54251,0.0484066,1.2438,1.2933,1.31836,1.37773,1.71523,1.74829,1.96984,1.75452,1.32764,1.68281,0.0620893,1.24264,1.30605,1.32844,1.69642,1.74831,1.95535,2.55765,0.0415442,0.0416441,0.147947,0.0217727,0.0366169,0.0384048,0.0414235,0.0438136,0.2306,0.243988,0.367706,0.0364815,0.0368355,0.206854,0.0268013,0.0366104,0.0415137,0.0424605,0.216603,0.242871,0.3631,0.550942,-9999,-9999
200004,9.572,0.996528,8.647,1.956,1.0,10.218,2.437,0.994048,9.095,7.389,2.211,10.283,3.099,9.567,0.996528,8.647,1.956,1.0,10.209,2.427,0.994048,366.783,169.937,0.996528,176.507,169.399,0.996528,280.005,0.996528,301.714,280.338,0.996528,316.324,0.996528,306.47,316.409,0.996528,4.293,0.996528,3.859,4.283,0.996528,95.269,95.325,0.995139,2.103,1.087,1.0,2.542,2.757,0.779167,0.584330560948136,0.5888888888888889,65.62885713067412,0.9854166666666667,294.09708939125295,0.9881944444444444,-9999,-9999,-9999,-9999,66.82328472222223,1.0,15.324774051490518,0.9951388888888888,362.5371063685637,0.9951388888888888,373.675,0.960417,7.312,7.046,6.435,5.857,5.392,0.996528,0.996528,0.996528,0.996528,0.996528,43.909,38.712,46.622,1.0,1.0,1.0,4.8814,0.996528,30.2372,0.959028,22.3158,0.556573,55.2609,0.95625,40.7837,0.817706,0.941667,1,19.7333,28.2667,19.7333,26.7667,1.5623,1.56013,0.899306,0.876389,0.0479857,0.0447268,0.209104,0.206576,1.57896,1.52929,0.902778,0.877083,0.0468887,0.0447158,0.208855,0.206574,1.43075,1.43923,0.892743,0.881736,0.0307605,0.0326636,0.929161,1.17037,1.36647,1.51414,1.57213,1.57742,1.58429,0.844589,1.17561,1.38082,1.52929,1.56959,1.57896,1.59351,0.836806,0.861111,0.875694,0.877778,0.927083,0.902083,0.906944,0.670833,0.857639,0.877778,0.877083,0.86875,0.902778,0.908333,3.61996,3.69395,0.591416,0.628157,0.904678,0.885464,0.0475787,0.0480952,0.190899,0.17536,0.0853799,0.031832,2.55612,2.69554,0.895017,0.870198,0.0729363,0.0664652,0.211812,0.184291,3.63823,3.69395,0.572407,0.628157,0.904678,0.885464,0.0479613,0.0483946,0.190995,0.175442,0.10104,-0.0160627,2.56736,2.71901,0.90085,0.871348,0.0700806,0.0667911,0.210846,0.184409,2.88802,3.2748,3.34823,3.56957,3.63159,3.64455,3.65865,2.69811,3.30919,3.37678,3.61543,3.64192,3.64646,3.69395,0.86368,0.898663,0.897076,0.951713,0.951713,0.904678,0.953467,0.587155,0.89883,0.900418,0.911696,0.887218,0.945196,0.885464,-0.444551,-0.298965,-0.0686254,0.0283895,0.09204,0.0987521,0.116654,-0.474119,-0.245024,-0.0450742,0.0256888,0.0913473,0.0987521,0.125715,0.822273,0.834727,0.860151,0.877265,0.891314,0.909151,0.903063,0.821965,0.764671,0.86394,0.876116,0.91145,0.909151,0.903063,3.96308,3.96075,3.84652,0.0361299,3.06201,3.7266,3.77322,3.88989,3.98436,4.01015,4.04172,3.88989,3.86391,3.8193,0.0313865,3.3813,3.68043,3.73744,3.80542,3.95308,3.9782,4.01015,2.40274,2.43147,2.40729,0.0330302,2.13693,2.16576,2.24073,2.40161,2.50749,2.69017,2.8323,2.28603,2.28495,2.38855,0.0417368,2.11572,2.14637,2.18512,2.29635,2.50749,2.71404,2.82773,3.68152,3.73691,3.67518,0.0505691,2.86778,3.50931,3.53256,3.66427,3.73691,3.88471,3.95402,3.86613,3.58984,3.68663,0.0474435,3.0393,3.50931,3.5825,3.66751,3.76666,3.92426,3.95165,2.05483,2.12489,2.0625,0.0353665,1.8422,1.90102,1.93601,2.02395,2.10984,2.12559,2.40448,1.96801,1.93606,2.05954,0.0366913,1.83944,1.90106,1.91974,1.99059,2.11285,2.13361,2.3906,-9999,-9999
200005,13.706,1.0,12.401,1.762,1.0,14.378,2.433,1.0,13.267,10.872,2.013,14.51,3.33,13.706,1.0,12.401,1.762,1.0,14.378,2.433,1.0,447.407,232.356,0.986559,230.896,232.262,0.986559,289.275,1.0,315.47,289.275,1.0,338.892,0.986559,322.18,338.488,0.986559,5.997,1.0,5.472,5.997,1.0,95.95,96.046,1.0,1.304,1.171,1.0,2.536,2.931,0.927419,0.5305321652626298,0.7748655913978495,104.72295064092745,1.0,410.15637783115994,0.9959677419354839,-9999,-9999,-9999,-9999,77.37023521505377,1.0,35.2283938172043,1.0,382.4615389784946,1.0,370.493,1.0,11.289,11.113,10.594,9.949,9.214,1.0,1.0,1.0,1.0,1.0,41.875,34.778,46.411,1.0,1.0,1.0,3.23761,1.0,66.7096,0.999328,56.4472,0.710879,52.5466,0.995968,44.463,0.731414,0.995296,1,16.1935,31.8065,16.1613,31.8065,-4.83947,-4.8,0.867608,0.855511,0.0883725,0.0856671,0.246208,0.199652,-4.74787,-4.85238,0.87164,0.863575,0.0882005,0.0860577,0.246146,0.19982,-4.74347,-4.80716,0.859056,0.838894,0.0309995,0.0334416,-5.08263,-4.99887,-4.87894,-4.74777,-4.57823,-4.53927,-4.48426,-5.08195,-4.95645,-4.89529,-4.8268,-4.73396,-4.59577,-4.4999,0.788306,0.765457,0.863575,0.87164,0.956317,0.954301,0.940188,0.78629,0.826613,0.854839,0.866263,0.87164,0.932124,0.948925,4.46605,4.52705,0.590769,0.551377,0.857685,0.844402,0.0682864,0.0687302,0.296894,0.270847,-9.27585,-9.25017,7.92117,7.93936,0.873397,0.862172,0.123725,0.119699,0.207809,0.169465,4.70329,4.48792,0.588131,0.552874,0.857685,0.8463,0.0653025,0.0687534,0.296222,0.270853,-9.26969,-9.3061,7.96701,7.93222,0.87964,0.873523,0.123812,0.120432,0.20786,0.169984,3.96097,4.2303,4.38955,4.52705,4.76281,4.80817,4.84331,3.9188,4.28111,4.35839,4.48883,4.70329,4.80507,4.84331,0.710436,0.477419,0.851992,0.844402,0.971537,0.969639,0.954459,0.706641,0.844402,0.836053,0.545351,0.857685,0.954459,0.954459,-9.41137,-9.32302,-9.28968,-9.20894,-9.0439,-8.98909,-8.93094,-9.57712,-9.3189,-9.29917,-9.26287,-9.16356,-9.07898,-8.98605,0.818375,0.804248,0.863213,0.798068,0.906632,0.922241,0.952418,0.687235,0.835939,0.862235,0.871442,0.907673,0.918079,0.922241,5.01105,4.9513,5.06215,0.0576027,3.97482,4.91786,4.9692,5.03223,5.33363,5.37859,5.43074,4.98709,5.32658,5.12608,0.0516504,4.55292,4.90975,4.97586,5.07099,5.36854,5.42064,5.47435,9.7815,9.80368,9.86931,0.0343934,9.34357,9.76519,9.80711,9.90171,9.99511,10.0517,10.1017,9.83059,10.0744,9.86954,0.0424606,9.22118,9.65024,9.78635,9.87488,10.0306,10.0592,10.0967,6.75608,5.36839,6.27248,0.209045,4.07544,5.14917,5.24599,6.24523,6.75608,7.4682,8.69545,7.12158,5.14917,6.13338,0.156297,4.3811,5.19904,5.32153,6.03687,6.72462,7.06229,7.55033,9.51746,9.63525,10.0799,0.105487,9.43447,9.51746,9.59032,9.84826,10.3779,10.6368,11.4137,9.55855,9.50847,9.97893,0.0843993,9.1274,9.54118,9.59726,9.83443,10.1256,10.5537,10.8455,-9999,-9999
