TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
199801,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.13,-4.29,1.373,-3.807,0.812,-4.13,0.0,-4.29,1.373,0.0,-3.807,0.812,0.0,63.0666,-9999,-9999,17.752,17.752,0.0,-9999,-9999,278.088,278.088,0.0,-9999,-9999,269.572,269.572,0.0,-9999,-9999,0.411,0.411,0.0,98.148,98.148,0.0,1.301,1.301,0.0,2.042,2.042,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,72.7707,0.0,-0.636451,-9999,76.6995,0.0,-0.670811,-9999,2.0,3,32.3871,15.6129,0.0,0.0,0.301703,0.324051,0.0,0.0,-9999,-9999,-9999,-9999,0.433738,0.295202,0.0,0.0,-9999,-9999,-9999,-9999,0.432606,0.416809,0.0,0.0,0.016413,0.0189714,0.295202,0.321519,0.32813,0.405741,0.531721,0.547696,0.583006,0.288303,0.303325,0.32813,0.405741,0.531721,0.547696,0.560096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9624,4.95308,5.13833,5.14496,0.0,0.0,-9999,-9999,-9999,-9999,-9.39585,-9.30973,2.20054,2.36671,0.0,0.0,-9999,-9999,-9999,-9999,5.02703,4.95308,5.04828,5.14496,0.0,0.0,-9999,-9999,-9999,-9999,-9.14534,-9.39585,2.46247,2.20054,0.0,0.0,-9999,-9999,-9999,-9999,4.94951,4.95308,4.95828,4.96472,5.02468,5.04929,5.08598,4.51831,4.95308,4.95828,4.9746,5.04929,5.08598,5.24927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.39585,-9.39585,-9.30973,-9.14534,-8.7063,-8.69719,-8.69719,-9.60573,-9.39585,-9.34202,-9.30973,-8.7063,-8.69719,-8.69719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75683,5.99491,5.5423,0.0800105,4.63057,4.72533,5.22245,5.65359,5.87672,6.00813,6.22695,5.99491,5.99248,5.64489,0.0639564,4.63437,5.24349,5.51634,5.67695,5.91645,5.96629,6.05281,5.33898,5.6997,5.12549,0.0809983,4.15627,4.34565,4.77696,5.11761,5.45688,5.66628,5.79486,5.55267,5.55874,5.21228,0.0697534,4.15627,4.73607,5.01199,5.26969,5.53864,5.62125,5.71635,3.27621,2.93416,2.87828,0.0666326,1.83665,2.45035,2.73149,2.93317,3.18975,3.24049,3.28547,2.78724,3.21438,2.73527,0.072731,1.83726,2.2598,2.45035,2.74808,3.13012,3.21471,3.27866,2.05651,2.09784,2.0544,0.0130003,1.87641,1.98017,2.00336,2.05651,2.10274,2.11726,2.20976,2.01879,2.06926,2.08061,0.0122676,1.97977,2.00336,2.00492,2.09386,2.11856,2.163,2.21208,-9999,-9999
199802,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-6.399,-6.748,3.062,-5.877,1.716,-6.399,0.0,-6.748,3.062,0.0,-5.877,1.716,0.0,124.802,-9999,-9999,43.655,43.655,0.0,-9999,-9999,261.446,261.446,0.0,-9999,-9999,247.049,247.049,0.0,-9999,-9999,0.612,0.612,0.0,97.626,97.626,0.0,1.104,1.104,0.0,2.458,2.458,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,72.6535,0.0,48.203,-9999,77.5028,0.0,51.4204,-9999,2.0,3,28.4643,19.5357,0.0,0.0,0.361079,0.385162,0.0,0.0,-9999,-9999,-9999,-9999,0.489964,0.354572,0.0,0.0,-9999,-9999,-9999,-9999,0.485757,0.4711,0.0,0.0,0.0152434,0.018269,0.354572,0.38232,0.389227,0.471824,0.570437,0.591718,0.622716,0.347726,0.362695,0.385424,0.471824,0.578148,0.591718,0.598437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.14359,6.13783,4.21418,4.21566,0.0,0.0,-9999,-9999,-9999,-9999,-8.09767,-8.03126,3.09938,3.15236,0.0,0.0,-9999,-9999,-9999,-9999,6.14824,6.13783,4.20732,4.21566,0.0,0.0,-9999,-9999,-9999,-9999,-7.79902,-8.10396,3.35298,3.09053,0.0,0.0,-9999,-9999,-9999,-9999,6.06971,6.08523,6.09623,6.13783,6.14517,6.1779,6.28542,5.81848,6.08523,6.09623,6.14359,6.19193,6.28542,6.4693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.10396,-8.09767,-8.03455,-7.79902,-7.53196,-7.46544,-7.46544,-8.43295,-8.10396,-8.04423,-8.03126,-7.53196,-7.46544,-7.46544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.24222,5.48326,5.03942,0.0786857,4.14785,4.23557,4.71859,5.14687,5.36236,5.51006,5.71877,5.48326,5.47704,5.14146,0.0625058,4.15136,4.7646,5.0296,5.16375,5.40288,5.45102,5.55655,4.76762,5.12869,4.56832,0.0795024,3.61254,3.80887,4.21856,4.56954,4.90541,5.09087,5.23069,4.9772,4.98708,4.6557,0.0678025,3.61254,4.21856,4.49909,4.70811,4.96881,5.04831,5.14066,2.95661,2.67138,2.62459,0.0543861,1.78592,2.27459,2.50339,2.67048,2.87615,2.93039,2.96497,2.54277,2.90605,2.50846,0.0592036,1.78652,2.12609,2.27459,2.50611,2.83117,2.90634,2.95883,4.16656,4.22248,4.1468,0.0235511,3.75265,4.04303,4.04804,4.16656,4.24012,4.25514,4.41285,4.11185,4.1863,4.19177,0.0219044,4.02558,4.04303,4.05022,4.21553,4.25514,4.32568,4.41022,-9999,-9999
199803,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.077,-3.468,1.898,-0.771,2.548,-2.077,0.0,-3.468,1.898,0.0,-0.771,2.548,0.0,224.683,-9999,-9999,103.045,103.045,0.0,-9999,-9999,253.661,253.661,0.0,-9999,-9999,236.514,236.514,0.0,-9999,-9999,1.724,1.724,0.0,98.253,98.253,0.0,0.969,0.969,0.0,1.929,1.929,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.14709,0.0,72.8792,0.0,108.067,-9999,76.5841,0.0,113.561,-9999,2.0,3,23.871,24.129,0.0,0.0,0.352292,0.374252,0.0,0.0,-9999,-9999,-9999,-9999,0.479479,0.345168,0.0,0.0,-9999,-9999,-9999,-9999,0.476307,0.461499,0.0,0.0,0.0153737,0.0182941,0.345168,0.37255,0.37874,0.457864,0.564013,0.58418,0.614926,0.337551,0.354076,0.37874,0.457864,0.570792,0.58418,0.591037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.56605,7.56661,2.835,2.8045,0.0,0.0,-9999,-9999,-9999,-9999,-6.81103,-6.76944,3.97215,3.97817,0.0,0.0,-9999,-9999,-9999,-9999,7.56605,7.56661,2.835,2.8045,0.0,0.0,-9999,-9999,-9999,-9999,-6.56584,-6.82532,4.07495,3.95781,0.0,0.0,-9999,-9999,-9999,-9999,7.4692,7.4692,7.47072,7.56292,7.583,7.59811,7.72322,7.20652,7.47072,7.47072,7.56661,7.59811,7.68714,7.92299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.82532,-6.81103,-6.79352,-6.56584,-6.31092,-6.27088,-6.25883,-7.10485,-6.82206,-6.79395,-6.72701,-6.31092,-6.27088,-6.25883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.17929,6.39941,5.97457,0.0740163,5.14291,5.23335,5.66701,6.07057,6.29143,6.39941,6.61657,6.39941,6.40237,6.06478,0.0599716,5.14654,5.66701,5.91921,6.11104,6.32775,6.37847,6.43443,5.71463,6.05424,5.51307,0.0753595,4.61771,4.80938,5.20817,5.49967,5.82863,6.02773,6.1387,5.91718,5.92289,5.58847,0.065963,4.61771,5.103,5.3552,5.65589,5.89487,5.98261,6.07531,3.83704,3.49427,3.4229,0.0666394,2.36685,2.99982,3.27917,3.49309,3.72863,3.81176,3.84789,3.33027,3.7791,3.28157,0.0735461,2.36764,2.81149,2.99982,3.28153,3.68347,3.77948,3.83991,7.63276,7.68119,7.56693,0.0387489,6.83364,7.37554,7.39653,7.63132,7.69742,7.74179,7.96006,7.57564,7.65701,7.6336,0.0355143,7.37554,7.38875,7.49401,7.67059,7.74179,7.81556,7.94034,-9999,-9999
199804,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.758,3.0,2.23,5.856,3.071,4.758,0.0,3.0,2.23,0.0,5.856,3.071,0.0,339.448,-9999,-9999,154.095,154.095,0.0,-9999,-9999,281.181,281.181,0.0,-9999,-9999,273.757,273.757,0.0,-9999,-9999,3.717,3.717,0.0,98.15,98.15,0.0,0.569,0.569,0.0,1.793,1.793,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.21258,0.0,72.7716,0.0,97.5143,-9999,76.9096,0.0,103.059,-9999,3.0,3,19.0667,28.9333,0.0,0.0,0.3376,0.360355,0.0,0.0,-9999,-9999,-9999,-9999,0.466986,0.330883,0.0,0.0,-9999,-9999,-9999,-9999,0.464194,0.449093,0.0,0.0,0.0156858,0.018512,0.330883,0.358012,0.36457,0.444253,0.554889,0.573958,0.606355,0.323753,0.339276,0.36457,0.444253,0.558798,0.573958,0.582682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.74339,8.72596,1.3644,1.37959,0.0,0.0,-9999,-9999,-9999,-9999,-5.24123,-5.19342,5.19642,5.2129,0.0,0.0,-9999,-9999,-9999,-9999,8.74339,8.72596,1.3644,1.37959,0.0,0.0,-9999,-9999,-9999,-9999,-5.03347,-5.24066,5.20749,5.21245,0.0,0.0,-9999,-9999,-9999,-9999,8.53114,8.53114,8.62173,8.72596,8.74197,8.74751,8.90431,8.27726,8.62173,8.62173,8.72596,8.74751,8.8775,9.19821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.24123,-5.24066,-5.19815,-5.04278,-4.78,-4.75298,-4.70832,-5.4951,-5.24123,-5.20518,-5.1595,-4.78,-4.78,-4.70832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4632,7.60234,7.32562,0.0452498,6.87076,6.95,7.03022,7.34729,7.52749,7.60234,7.75444,7.60234,7.62549,7.35427,0.0418509,6.87791,6.96111,7.10485,7.40168,7.53881,7.60234,7.65044,7.01157,7.27146,6.87653,0.0495431,6.35196,6.47533,6.56048,6.88839,7.12459,7.27146,7.31832,7.17845,7.15851,6.89008,0.0508453,6.33602,6.40777,6.68405,6.91395,7.14706,7.22934,7.29642,6.19792,5.99021,5.87248,0.0379797,5.37666,5.63815,5.67614,5.91318,6.00818,6.1571,6.21544,5.77686,6.18808,5.81638,0.0422532,5.37888,5.54578,5.63815,5.75477,6.00422,6.18515,6.21393,9.99696,10.0324,9.89565,0.0489656,8.97045,9.66337,9.69398,9.97822,10.0585,10.1189,10.3621,9.94498,10.0225,9.97486,0.0446719,9.64397,9.66337,9.85493,10.0196,10.1189,10.1808,10.3279,-9999,-9999
199805,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.225,10.177,2.194,13.135,2.987,12.232,0.00336022,10.201,2.19,0.0124069,13.135,2.987,0.0,433.922,-9999,-9999,189.704,189.702,0.00403226,-9999,-9999,315.362,315.515,0.00336022,-9999,-9999,320.014,320.218,0.00336022,-9999,-9999,5.025,5.018,0.00336022,98.167,98.167,0.0,2.04,2.04,0.0,2.052,2.052,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.99032,0.00739247,72.4261,0.00336022,93.7365,1.09393,78.4129,0.00336022,101.485,1.06326,1.0,2,14.7742,33.2258,0.0,0.0,0.297563,0.319911,0.0,0.0,-9999,-9999,-9999,-9999,0.429598,0.291063,0.0,0.0,-9999,-9999,-9999,-9999,0.428371,0.4123,0.0,0.0,0.0164416,0.0189895,0.291063,0.317049,0.32399,0.399875,0.528232,0.543704,0.579517,0.284163,0.299185,0.32399,0.399875,0.528232,0.543704,0.556607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.15523,9.13565,1.03661,1.06178,0.0,0.0,-9999,-9999,-9999,-9999,-3.67407,-3.63408,6.50086,6.50219,0.0,0.0,-9999,-9999,-9999,-9999,9.15523,9.13565,1.03661,1.06178,0.0,0.0,-9999,-9999,-9999,-9999,-3.49002,-3.67433,6.4662,6.51003,0.0,0.0,-9999,-9999,-9999,-9999,8.90418,8.90418,9.05988,9.13565,9.15002,9.15523,9.29987,8.90418,9.05988,9.05988,9.13565,9.16237,9.29522,9.46097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.67433,-3.63408,-3.62889,-3.51129,-3.28788,-3.24093,-3.20138,-3.77338,-3.67433,-3.63408,-3.57388,-3.30712,-3.28788,-3.20138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.80933,8.85524,8.75579,0.0316275,8.20036,8.62837,8.67054,8.82675,8.87178,8.9307,8.94237,8.85524,8.90075,8.71144,0.0371535,8.17758,8.42838,8.66757,8.77666,8.86288,8.90233,8.94049,8.39547,8.56418,8.34349,0.0412451,7.65621,8.09906,8.12704,8.45558,8.51443,8.53562,8.59579,8.5226,8.47115,8.28307,0.0485287,7.64935,7.84886,8.12518,8.42237,8.50852,8.55575,8.60477,8.94889,8.9546,8.79585,0.0523106,7.75011,8.53778,8.61635,8.85845,8.95568,9.08608,9.24122,8.69339,9.0076,8.87367,0.045669,8.53163,8.53885,8.68177,8.94889,9.00851,9.15421,9.24778,11.865,11.8971,11.7393,0.0575465,10.6539,11.4641,11.5107,11.8283,11.9297,12.0023,12.2754,11.8115,11.8931,11.8304,0.0524351,11.4403,11.4641,11.7107,11.8823,12.0023,12.0632,12.2319,-9999,-9999
