TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
201401,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-8.787,-8.943,1.219,-8.287,0.395,-8.787,0.0,-8.943,1.219,0.0,-8.287,0.395,0.0,18.0983,-9999,-9999,4.981,4.981,0.0,-9999,-9999,255.976,255.976,0.0,-9999,-9999,252.537,252.537,0.0,-9999,-9999,0.024,0.024,0.0,101.008,101.008,0.0,1.089,1.089,0.0,1.537,1.537,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,82.0137,0.0,-9999,-9999,49.666,0.0,-9999,-9999,-9999,-9999,36.9677,11.0323,0.0,0.0,-2.8001,-2.78929,0.0,0.0,-9999,-9999,-9999,-9999,-2.75835,-2.78929,0.0,0.0,-9999,-9999,-9999,-9999,-2.78325,-2.80628,0.0,0.0,0.0289968,0.0242929,-2.99852,-2.98069,-2.90729,-2.79596,-2.69701,-2.63172,-2.43253,-2.99852,-2.97556,-2.90263,-2.8001,-2.75932,-2.69311,-2.59426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.839771,-0.826282,5.34927,5.14619,0.0,0.0,-9999,-9999,-9999,-9999,-8.9126,-8.9126,2.51511,2.51511,0.0,0.0,-9999,-9999,-9999,-9999,-0.787527,-0.826282,5.168,5.14619,0.0,0.0,-9999,-9999,-9999,-9999,-8.9126,-8.9126,2.51511,2.51511,0.0,0.0,-9999,-9999,-9999,-9999,-0.945699,-0.912194,-0.839771,-0.814276,-0.685242,-0.366384,-0.154522,-0.945699,-0.905755,-0.838764,-0.814276,-0.735448,-0.685242,-0.191687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.95163,-9.60816,-9.41413,-9.34786,-8.9126,-8.9126,-8.9126,-9.76425,-9.53559,-9.41413,-9.34786,-8.9126,-8.9126,-8.9126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714177,0.714177,0.748943,0.0151982,0.634885,0.653909,0.677173,0.71442,0.803874,0.828018,0.943172,0.75936,0.943172,0.799109,0.0318766,0.633089,0.645447,0.677173,0.741782,0.807618,0.898714,1.07621,3.55946,3.50346,3.55522,0.0188277,3.37724,3.4468,3.46326,3.53752,3.65952,3.68923,3.7122,3.68922,3.70152,3.58236,0.0261024,3.32133,3.4468,3.46628,3.53934,3.68922,3.69436,3.91976,0.149857,0.149377,0.300361,0.0792867,0.0952785,0.0970625,0.0972187,0.140527,0.149857,0.487923,1.05016,0.0970625,0.0970625,0.360673,0.075926,0.095158,0.0970625,0.0972187,0.140596,0.149857,0.791286,1.58843,0.251878,0.426453,0.311985,0.0122015,0.223839,0.238552,0.241432,0.297958,0.386767,0.387844,0.424931,0.242746,0.242746,0.310572,0.0113238,0.225744,0.240678,0.242746,0.293658,0.386767,0.387844,0.424837,-9999,-9999
201402,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.689,-0.856,0.915,-0.422,0.559,-0.689,0.0,-0.856,0.915,0.0,-0.422,0.559,0.0,70.9114,-9999,-9999,19.672,19.672,0.0,-9999,-9999,290.176,290.176,0.0,-9999,-9999,288.944,288.944,0.0,-9999,-9999,0.155,0.155,0.0,99.59,99.59,0.0,2.446,2.446,0.0,1.579,1.579,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,82.0832,0.0,-9999,-9999,49.6461,0.0,-9999,-9999,-9999,-9999,30.6786,17.3214,0.0,0.0,-2.77838,-2.76243,0.0,0.0,-9999,-9999,-9999,-9999,-2.73113,-2.76243,0.0,0.0,-9999,-9999,-9999,-9999,-2.76558,-2.78781,0.0,0.0,0.0280029,0.0236455,-2.97491,-2.95317,-2.88536,-2.77047,-2.68824,-2.61248,-2.4299,-2.97491,-2.94828,-2.88179,-2.77838,-2.7483,-2.68609,-2.58423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.626321,0.63882,4.56875,4.28553,0.0,0.0,-9999,-9999,-9999,-9999,-8.48254,-8.46608,2.36429,2.37488,0.0,0.0,-9999,-9999,-9999,-9999,0.697161,0.63882,4.27504,4.28553,0.0,0.0,-9999,-9999,-9999,-9999,-8.48254,-8.46608,2.36429,2.37488,0.0,0.0,-9999,-9999,-9999,-9999,0.47343,0.569124,0.612859,0.628653,0.729624,1.02555,1.23531,0.472251,0.523269,0.581604,0.628653,0.65424,0.729624,1.22134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.94168,-8.93364,-8.79874,-8.65237,-8.48254,-8.46608,-8.45859,-8.93364,-8.93364,-8.79137,-8.49792,-8.46608,-8.45859,-8.33224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.476,1.476,1.53823,0.0255277,1.34885,1.37992,1.41743,1.47638,1.6368,1.67354,1.81251,1.57071,1.81251,1.62819,0.0543545,1.34589,1.37992,1.41743,1.54298,1.64253,1.81251,2.21942,4.34909,4.23843,4.32604,0.0202279,4.1543,4.18113,4.23063,4.28726,4.42691,4.44615,4.53171,4.46536,4.54363,4.39377,0.0412008,4.07327,4.18113,4.23063,4.34909,4.46536,4.51719,4.70276,0.384876,0.383644,0.567023,0.101953,0.244703,0.249285,0.249686,0.360914,0.384877,1.00285,1.66006,0.249285,0.249285,0.634534,0.0963131,0.244394,0.249285,0.249686,0.361092,0.384877,1.36787,2.04415,0.930844,1.43301,1.09416,0.0356687,0.835946,0.885966,0.89765,0.945866,1.31448,1.31823,1.42941,0.902029,0.902029,1.07633,0.0332798,0.843285,0.894301,0.902029,0.945216,1.31448,1.31823,1.42914,-9999,-9999
201403,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.025,-1.407,1.558,1.338,2.045,0.025,0.0,-1.407,1.558,0.0,1.338,2.045,0.0,172.118,-9999,-9999,88.313,88.313,0.0,-9999,-9999,253.043,253.043,0.0,-9999,-9999,249.415,249.415,0.0,-9999,-9999,1.413,1.413,0.0,99.986,99.986,0.0,0.969,0.969,0.0,1.765,1.765,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,82.6272,0.0,-9999,-9999,49.8923,0.0,-9999,-9999,-9999,-9999,24.1935,23.8065,0.0,0.0,-2.80117,-2.78888,0.0,0.0,-9999,-9999,-9999,-9999,-2.75538,-2.78888,0.0,0.0,-9999,-9999,-9999,-9999,-2.7827,-2.80623,0.0,0.0,0.0288243,0.0241212,-2.99802,-2.97974,-2.90374,-2.79611,-2.69936,-2.63176,-2.43274,-2.99802,-2.97484,-2.90013,-2.80117,-2.76381,-2.69223,-2.5922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35917,2.30914,3.22035,2.87362,0.0,0.0,-9999,-9999,-9999,-9999,-7.82773,-7.75224,2.58889,2.61002,0.0,0.0,-9999,-9999,-9999,-9999,2.3891,2.30914,2.73193,2.87362,0.0,0.0,-9999,-9999,-9999,-9999,-7.77563,-7.75224,2.66073,2.61002,0.0,0.0,-9999,-9999,-9999,-9999,1.91783,2.01749,2.08437,2.30914,2.46481,2.8145,2.93719,1.8522,1.97833,2.01749,2.30914,2.35917,2.42,2.99978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.13814,-8.11578,-7.82773,-7.75224,-7.74062,-7.60531,-7.48334,-8.11578,-8.07534,-7.82167,-7.75224,-7.60531,-7.52077,-7.45042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63456,1.63456,1.70052,0.0260701,1.51057,1.54094,1.57754,1.63631,1.80268,1.83836,1.95965,1.74001,1.95965,1.79621,0.0564368,1.50768,1.54094,1.59406,1.71301,1.80825,1.95965,2.47158,4.54117,4.42344,4.50676,0.0202589,4.32882,4.365,4.4107,4.46697,4.61348,4.63181,4.70923,4.63919,4.71503,4.57891,0.0419171,4.26594,4.365,4.4107,4.54117,4.63919,4.7106,4.87541,0.506918,0.505296,0.663279,0.10044,0.322297,0.328332,0.328861,0.475358,0.50692,1.10827,1.72294,0.328332,0.328332,0.723884,0.0935017,0.32189,0.328332,0.328861,0.475593,0.50692,1.44199,2.07241,3.49413,4.38151,3.70109,0.0743522,2.7599,3.24655,3.40146,3.46992,4.11016,4.16365,4.37944,3.43168,3.43168,3.57091,0.0872569,2.58254,2.76006,3.25051,3.43422,4.11016,4.16365,4.37883,-9999,-9999
201404,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.784,1.214,1.821,5.202,3.076,3.784,0.0,1.214,1.821,0.0,5.202,3.076,0.0,301.115,-9999,-9999,171.019,171.019,0.0,-9999,-9999,259.235,259.235,0.0,-9999,-9999,256.007,256.007,0.0,-9999,-9999,3.456,3.456,0.0,100.5,100.5,0.0,0.455,0.455,0.0,1.46,1.46,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,82.2466,0.0,-9999,-9999,49.7377,0.0,-9999,-9999,-9999,-9999,17.5333,30.4667,0.0,0.0,-2.79371,-2.78079,0.0,0.0,-9999,-9999,-9999,-9999,-2.74886,-2.78079,0.0,0.0,-9999,-9999,-9999,-9999,-2.77757,-2.80052,0.0,0.0,0.0286248,0.0240286,-2.98977,-2.9718,-2.89924,-2.78808,-2.69509,-2.62575,-2.43178,-2.98977,-2.96683,-2.89529,-2.79371,-2.75744,-2.69062,-2.59043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86853,3.62099,2.24444,1.91892,0.0,0.0,-9999,-9999,-9999,-9999,-6.46443,-6.31228,3.56205,3.72631,0.0,0.0,-9999,-9999,-9999,-9999,3.62099,3.62099,1.91892,1.91892,0.0,0.0,-9999,-9999,-9999,-9999,-6.26388,-6.31228,3.83386,3.72631,0.0,0.0,-9999,-9999,-9999,-9999,3.38066,3.51745,3.55125,3.62099,3.88174,4.2629,4.44186,3.25096,3.41508,3.51745,3.60864,3.82893,3.86853,4.2629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.72191,-6.57781,-6.48744,-6.40902,-6.30369,-6.23156,-6.13038,-6.57781,-6.54673,-6.44979,-6.38307,-6.29166,-6.23156,-6.15503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23654,2.23654,2.31869,0.0299,2.11304,2.1435,2.18002,2.2369,2.43931,2.47437,2.55751,2.38235,2.55066,2.43877,0.067387,2.11013,2.1435,2.23553,2.33182,2.46476,2.55066,3.41951,5.17606,5.01733,5.1192,0.0213856,4.928,4.96065,5.01077,5.09629,5.22555,5.29568,5.31583,5.2347,5.29952,5.21634,0.0506352,4.89092,4.96065,5.0166,5.17553,5.25826,5.32789,5.72843,0.941892,0.938877,1.01775,0.100361,0.598852,0.610065,0.611047,0.88325,0.941895,1.5101,2.0283,0.610065,0.610065,1.0583,0.089045,0.598095,0.610065,0.611047,0.883686,0.941895,1.76979,2.25161,6.09967,7.02085,6.20818,0.103434,4.22974,5.70453,5.97163,6.05102,6.64139,6.76987,7.02218,6.02957,6.02957,5.95159,0.147673,3.99044,4.22988,5.73947,6.03359,6.64139,6.76987,7.02218,-9999,-9999
201405,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.083,5.096,1.672,9.0,2.842,8.083,0.0,5.096,1.672,0.0,9.0,2.842,0.0,416.665,-9999,-9999,194.044,194.044,0.0,-9999,-9999,294.56,294.56,0.0,-9999,-9999,293.61,293.61,0.0,-9999,-9999,3.981,3.981,0.0,100.766,100.766,0.0,2.004,2.004,0.0,1.518,1.518,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,82.0137,0.0,-9999,-9999,49.666,0.0,-9999,-9999,-9999,-9999,11.0645,36.9355,0.0,0.0,-2.8001,-2.78929,0.0,0.0,-9999,-9999,-9999,-9999,-2.75835,-2.78929,0.0,0.0,-9999,-9999,-9999,-9999,-2.78325,-2.80628,0.0,0.0,0.0289968,0.0242929,-2.99852,-2.98069,-2.90729,-2.79596,-2.69701,-2.63172,-2.43253,-2.99852,-2.97556,-2.90263,-2.8001,-2.75932,-2.69311,-2.59426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.14327,4.63681,1.44311,1.29074,0.0,0.0,-9999,-9999,-9999,-9999,-5.05746,-4.89488,4.53143,4.65295,0.0,0.0,-9999,-9999,-9999,-9999,4.63681,4.63681,1.29074,1.29074,0.0,0.0,-9999,-9999,-9999,-9999,-4.85617,-4.89488,4.70978,4.65295,0.0,0.0,-9999,-9999,-9999,-9999,4.39415,4.57207,4.57207,4.63681,4.99517,5.14327,5.30137,4.36412,4.44665,4.57207,4.63681,4.84049,5.14327,5.14327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.13382,-5.12141,-5.05204,-4.95968,-4.85617,-4.83189,-4.54218,-5.13382,-5.11793,-5.03778,-4.9333,-4.8815,-4.83189,-4.7035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.09806,3.09806,3.20056,0.0335274,3.00048,3.02466,3.04879,3.09835,3.33709,3.35062,3.39561,3.30243,3.34128,3.3521,0.0805689,2.99817,3.02466,3.09727,3.17539,3.34145,3.39561,4.796,6.10253,5.88735,6.00684,0.0227555,5.81493,5.84265,5.90217,5.98757,6.09599,6.14284,6.20879,6.08268,6.09964,6.13535,0.0614603,5.78746,5.88735,5.90494,6.04557,6.13057,6.31828,7.10394,1.8294,1.82354,1.69016,0.0905409,1.16312,1.1849,1.18681,1.7155,1.8294,2.08201,2.43432,1.1849,1.1849,1.68193,0.0715389,1.16165,1.1849,1.18681,1.71635,1.8294,2.24035,2.43446,6.82161,7.91179,6.96709,0.117728,4.79158,6.36438,6.67686,6.76623,7.47938,7.62093,7.91277,6.74219,6.74219,6.68219,0.16449,4.51504,4.79176,6.39545,6.7467,7.47938,7.62093,7.91277,-9999,-9999
201406,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.149,8.668,1.494,12.734,2.906,12.155,0.00277778,8.711,1.531,0.0190476,12.734,2.906,0.0,476.578,-9999,-9999,236.65,236.648,0.00347222,-9999,-9999,310.603,310.603,0.0,-9999,-9999,310.689,310.845,0.00277778,-9999,-9999,5.127,5.127,0.00277778,100.621,100.621,0.0,1.299,1.299,0.0,1.356,1.356,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,82.2275,0.0,-9999,-9999,49.746,0.0,-9999,-9999,-9999,-9999,6.76667,41.2333,0.0,0.0,-2.79756,-2.78456,0.0,0.0,-9999,-9999,-9999,-9999,-2.75263,-2.78456,0.0,0.0,-9999,-9999,-9999,-9999,-2.78189,-2.80462,0.0,0.0,0.0285934,0.0240518,-2.99395,-2.97599,-2.90381,-2.79227,-2.69844,-2.6296,-2.43628,-2.99395,-2.97101,-2.89983,-2.79756,-2.7612,-2.69553,-2.59374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.72822,4.94585,1.17907,1.15492,0.0,0.0,-9999,-9999,-9999,-9999,-4.07772,-3.93556,5.17389,5.23386,0.0,0.0,-9999,-9999,-9999,-9999,4.94585,4.94585,1.15492,1.15492,0.0,0.0,-9999,-9999,-9999,-9999,-3.89972,-3.93556,5.27286,5.23386,0.0,0.0,-9999,-9999,-9999,-9999,4.93926,4.94061,4.94072,4.94585,5.5087,5.72822,5.7678,4.93152,4.94061,4.94072,4.94585,5.18561,5.72423,5.72881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.17005,-4.14989,-4.07772,-3.97903,-3.93535,-3.87755,-3.623,-4.17005,-4.1443,-4.07772,-4.03686,-3.93556,-3.89972,-3.74986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.93529,3.93529,4.05731,0.037759,3.84123,3.8822,3.89849,3.9355,4.19662,4.21852,4.26361,4.19662,4.1053,4.23907,0.0944284,3.86283,3.8822,3.93472,3.9903,4.21181,4.3366,5.83987,6.99418,6.71985,6.86193,0.0259157,6.67069,6.69033,6.71985,6.82813,6.91086,7.01688,7.07849,6.8941,6.85793,7.02096,0.0746784,6.64927,6.71985,6.76656,6.89035,6.99418,7.13047,8.27615,2.68618,2.67759,2.3391,0.0882973,1.70787,1.73985,1.74265,2.51894,2.63758,2.68619,2.76773,1.73985,1.73985,2.28324,0.0672138,1.70571,1.73985,1.74265,2.52019,2.60513,2.68619,2.73187,8.19209,9.32652,8.29664,0.135982,5.59113,7.63885,8.02744,8.13506,8.83256,9.01149,9.32929,8.107,8.107,7.94694,0.198394,5.27875,5.59131,7.70652,8.11231,8.83256,9.01149,9.32929,-9999,-9999
