TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
199601,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-6.301,-6.431,1.165,-5.973,0.501,-6.301,0.0,-6.431,1.165,0.0,-5.973,0.501,0.0,30.2504,-9999,-9999,8.018,8.018,0.0,-9999,-9999,273.983,273.983,0.0,-9999,-9999,257.834,257.834,0.0,-9999,-9999,0.371,0.371,0.0,100.764,100.764,0.0,0.349,0.349,0.0,2.662,2.662,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.167378031342942,0.9986559139784946,-9999,-9999,-9999,-9999,-9999,-9999,356.494,0.000672043,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.3953,0.0,-9999,-9999,35.7207,0.0,-9999,-9999,-9999,-9999,35.1613,12.8387,0.0,0.0,-4.11888,-4.72451,0.0,0.0,-9999,-9999,-9999,-9999,-4.11888,-4.72451,0.0,0.0,-9999,-9999,-9999,-9999,-4.38596,-4.45015,0.0,0.0,0.0746051,0.0674839,-5.15863,-5.01842,-4.74045,-4.15136,-4.11888,-4.03075,-3.8872,-5.1507,-4.75262,-4.74045,-4.72451,-4.11992,-4.11888,-4.01278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.810346,-1.59141,4.58799,5.28195,0.0,0.0,-9999,-9999,-9999,-9999,-12.5841,-12.6301,1.79903,1.80705,0.0,0.0,-9999,-9999,-9999,-9999,-0.810346,-1.59141,4.58799,5.28195,0.0,0.0,-9999,-9999,-9999,-9999,-12.5841,-12.6301,1.79903,1.80705,0.0,0.0,-9999,-9999,-9999,-9999,-2.2108,-2.01979,-1.61239,-0.810346,-0.798827,-0.798827,-0.595534,-2.15232,-1.6284,-1.61239,-1.59141,-0.808937,-0.798827,-0.778525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.7055,-12.6575,-12.6301,-12.6301,-12.4995,-12.295,-12.287,-12.7055,-12.6575,-12.6301,-12.6301,-12.5841,-12.4995,-12.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1716,2.14769,2.04069,0.0621815,1.20747,1.23263,1.95474,2.14769,2.22384,2.25265,2.58094,2.1716,1.23263,2.04315,0.0563961,1.20747,1.88255,1.95474,2.13901,2.22384,2.25265,2.58094,6.29152,6.87219,6.49084,0.0980302,5.35151,5.93198,6.03392,6.29152,6.92234,7.10508,7.33355,6.29152,5.35151,6.42911,0.100657,5.35151,5.93198,6.03392,6.29152,6.87219,7.10508,7.50912,0.26822,0.26721,1.31111,0.185712,0.234524,0.262536,0.26721,0.269355,2.57235,2.57962,2.61761,0.269355,0.267785,1.03199,0.173008,0.230654,0.259779,0.262543,0.26822,2.54903,2.57235,2.61365,0.645706,0.64054,0.593434,0.00826707,0.526071,0.535949,0.536082,0.605479,0.642264,0.645706,0.648643,0.648643,0.641398,0.590634,0.0151043,0.526071,0.535949,0.537814,0.63093,0.642264,0.645706,0.648643,-9999,-9999
199602,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-11.644,-12.129,2.06,-10.845,1.899,-11.644,0.0,-12.129,2.06,0.0,-10.845,1.899,0.0,88.3933,-9999,-9999,32.67,32.67,0.0,-9999,-9999,239.924,239.924,0.0,-9999,-9999,217.846,217.846,0.0,-9999,-9999,0.47,0.47,0.0,99.438,99.438,0.0,1.061,1.061,0.0,3.417,3.417,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,43.13993335778919,0.9992816091954022,-9999,-9999,-9999,-9999,-9999,-9999,359.152,0.155891,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.5593,0.0,-9999,-9999,35.9324,0.0,-9999,-9999,-9999,-9999,29.7931,18.2069,0.0,0.0,-4.11841,-4.72519,0.0,0.0,-9999,-9999,-9999,-9999,-4.11841,-4.72519,0.0,0.0,-9999,-9999,-9999,-9999,-4.3834,-4.44889,0.0,0.0,0.0752641,0.0678967,-5.15624,-5.01792,-4.74162,-4.15316,-4.11841,-4.02476,-3.8809,-5.15062,-4.75271,-4.74162,-4.72519,-4.11953,-4.11841,-4.00555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.581024,-0.0505426,2.94725,4.02601,0.0,0.0,-9999,-9999,-9999,-9999,-11.4508,-11.9113,3.16583,2.2411,0.0,0.0,-9999,-9999,-9999,-9999,0.581024,-0.0505426,2.94725,4.02601,0.0,0.0,-9999,-9999,-9999,-9999,-11.4508,-11.9113,3.16583,2.2411,0.0,0.0,-9999,-9999,-9999,-9999,-0.452029,-0.197528,-0.0728728,0.581024,0.594721,0.594721,0.831731,-0.382589,-0.0900704,-0.0728728,-0.0505426,0.58277,0.594721,0.616147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.4262,-12.3269,-11.9158,-11.5423,-11.4508,-11.2336,-11.2198,-12.4262,-11.9158,-11.9158,-11.9113,-11.4537,-11.4508,-11.2336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61323,1.58867,1.48597,0.0552874,0.75603,0.775078,1.33432,1.58867,1.67775,1.70841,1.95144,1.61323,0.775078,1.48797,0.0502559,0.75603,1.32237,1.33432,1.5798,1.67775,1.70841,1.95144,5.73277,6.31387,5.93486,0.0912839,4.89349,5.48122,5.48748,5.73277,6.36548,6.4727,6.70415,5.73277,4.89349,5.87137,0.094926,4.89349,5.38324,5.48748,5.73277,6.31387,6.4727,6.8985,0.152391,0.151817,1.03237,0.156427,0.133247,0.149161,0.151817,0.153036,2.09534,2.10126,2.13221,0.153036,0.152144,0.798905,0.145697,0.131048,0.147595,0.149165,0.152391,2.07635,2.09534,2.12899,2.27027,2.25143,2.11597,0.0241174,1.91982,1.94877,1.94881,2.1463,2.25827,2.27027,2.27823,2.27823,2.25827,2.09898,0.05081,1.91982,1.94877,1.95431,2.22616,2.25827,2.27027,2.27823,-9999,-9999
199603,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.948,-5.327,2.146,-2.593,3.111,-3.93,0.00672043,-5.287,2.136,0.015361,-2.593,3.111,0.0,192.251,-9999,-9999,92.209,92.202,0.00739247,-9999,-9999,250.758,250.758,0.0,-9999,-9999,230.566,230.291,0.00672043,-9999,-9999,1.268,1.276,0.00672043,100.433,100.433,0.0,1.069,1.069,0.0,2.829,2.829,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,363.106,0.992608,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.3876,0.0,-9999,-9999,35.8118,0.0,-9999,-9999,-9999,-9999,23.9032,24.0968,0.0,0.0,-4.11888,-4.72451,0.0,0.0,-9999,-9999,-9999,-9999,-4.11888,-4.72451,0.0,0.0,-9999,-9999,-9999,-9999,-4.38596,-4.45015,0.0,0.0,0.0746051,0.0674839,-5.15863,-5.01842,-4.74045,-4.15136,-4.11888,-4.03075,-3.8872,-5.1507,-4.75262,-4.74045,-4.72451,-4.11992,-4.11888,-4.01278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33512,1.41072,2.48704,2.82035,0.0,0.0,-9999,-9999,-9999,-9999,-9.2435,-10.4672,5.06716,3.39977,0.0,0.0,-9999,-9999,-9999,-9999,1.33512,1.41072,2.48704,2.82035,0.0,0.0,-9999,-9999,-9999,-9999,-9.2435,-10.4672,5.06716,3.39977,0.0,0.0,-9999,-9999,-9999,-9999,1.33512,1.33512,1.33721,1.35472,1.41072,1.41072,1.69743,1.33512,1.33512,1.33721,1.35472,1.41072,1.41072,1.41072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.2273,-11.1576,-10.4821,-9.30773,-9.2435,-9.08961,-9.01577,-11.2273,-10.4912,-10.4821,-10.4672,-9.24551,-9.2435,-9.07041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42718,2.40515,2.3099,0.0612098,1.49177,1.51763,2.29143,2.40515,2.46841,2.49464,2.862,2.42718,1.51763,2.31136,0.0554787,1.49177,2.15201,2.29143,2.39714,2.46841,2.49464,2.862,6.5471,7.12966,6.76005,0.0990302,5.63651,6.21628,6.30338,6.5471,7.1771,7.44178,7.61462,6.5471,5.63651,6.69732,0.101781,5.63651,6.19955,6.30338,6.5471,7.12966,7.44178,7.76806,0.423517,0.421922,1.48249,0.18914,0.370313,0.414542,0.421922,0.425309,2.76574,2.77355,2.81441,0.425309,0.422831,1.19486,0.176286,0.364202,0.410189,0.414553,0.423517,2.74067,2.76574,2.81015,5.12705,5.08263,4.86631,0.0397607,4.54684,4.59174,4.59305,4.89603,5.10863,5.12705,5.13851,5.13851,5.10863,4.80691,0.108429,4.49507,4.59174,4.60226,5.04916,5.10315,5.12705,5.13851,-9999,-9999
199604,2.486,1.0,1.19,1.714,1.0,3.293,2.545,1.0,2.044,0.422,1.89,3.046,2.786,2.486,1.0,1.19,1.714,1.0,3.293,2.545,1.0,317.066,142.862,1.0,152.458,142.862,1.0,-9999,-9999,273.582,273.582,0.0,265.056,1.0,257.363,265.056,1.0,2.451,1.0,2.623,2.451,1.0,99.749,99.847,0.984028,0.828,0.0,1.0,3.02,3.015,0.960417,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,93.54999999999998,1.0,-9999,-9999,-9999,-9999,364.496,0.791667,2.248,2.286,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,21.4426,0.589583,-9999,0.320482,40.17,0.586806,-9999,0.54079,-9999,-9999,17.8667,30.1333,0.0,0.0,-2.66861,-2.6556,0.0625,0.000694444,-9999,-9999,-9999,-9999,-2.66861,-2.65225,0.0625,0.000694444,-9999,-9999,-9999,-9999,-2.75291,-2.72647,0.0366493,0.0317708,0.0147668,0.01125,-2.91054,-2.82273,-2.79148,-2.77879,-2.66861,-2.6556,-2.65225,-2.85533,-2.79148,-2.78508,-2.68654,-2.65771,-2.6556,-2.6556,0.0722222,0.0625,0.0625,0.0625,0.0625,0.000694444,0.000694444,0.0631944,0.0625,0.0625,0.0625,0.000694444,0.000694444,0.000694444,3.23354,3.40832,0.253877,0.260888,0.0,0.0,-9999,-9999,-9999,-9999,-6.08624,-6.18686,4.9777,5.02988,0.0979225,0.00107527,-9999,-9999,-9999,-9999,3.23354,3.40832,0.253877,0.260888,0.0,0.0,-9999,-9999,-9999,-9999,-6.08624,-6.18193,4.9777,5.03051,0.0979225,0.00107527,-9999,-9999,-9999,-9999,2.93843,3.15957,3.15957,3.23354,3.25192,3.40832,3.40832,2.99957,3.15957,3.21818,3.24835,3.40724,3.40832,3.40832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.29855,-6.28893,-6.28521,-6.21565,-6.18686,-6.12689,-6.08624,-6.29855,-6.28521,-6.2397,-6.18952,-6.18193,-6.11401,-6.08624,0.0,0.0979225,0.0979225,0.0979225,0.00107527,0.113091,0.0979225,0.0,0.0979225,0.00107527,0.00107527,0.00107527,0.0979225,0.0979225,3.11286,3.09925,3.07355,0.0496564,2.47185,2.49173,3.01795,3.11286,3.12906,3.30921,3.60135,3.11286,2.49173,3.06835,0.0453088,2.47185,2.91678,3.01795,3.09925,3.12906,3.30921,3.60135,5.7994,5.7515,5.80002,0.0537465,5.12744,5.16034,5.74988,5.7994,5.95179,6.09392,6.35155,5.7994,5.16034,5.82125,0.0508791,5.12744,5.70826,5.74988,5.81023,5.95179,6.09392,6.35155,1.39013,1.3849,2.21705,0.151749,1.2155,1.36067,1.3849,1.39602,3.23696,3.2461,3.29392,1.39602,1.38788,1.96299,0.143096,1.19544,1.34639,1.36067,1.38788,3.20762,3.23696,3.28894,6.99355,6.93189,6.69307,0.0450443,6.3366,6.38349,6.38622,6.70731,6.97347,6.99355,7.00544,7.00544,6.97347,6.59913,0.144039,6.18255,6.38349,6.39649,6.89999,6.95648,6.99355,7.00544,-9999,-9999
199605,8.03,1.0,6.29,1.89,1.0,8.616,2.644,1.0,7.229,4.857,1.963,8.021,3.0,8.03,1.0,6.29,1.89,1.0,8.616,2.644,1.0,424.494,188.501,1.0,197.857,188.501,1.0,-9999,-9999,298.88,298.88,0.0,279.966,0.995296,287.065,280.782,0.995296,5.252,0.995296,4.562,5.243,0.995296,99.302,99.429,0.993952,2.68,2.155,1.0,3.032,3.02,0.975134,0.449506095936466,0.7809139784946237,-9999,-9999,392.98818362651616,0.956989247311828,-9999,-9999,-9999,-9999,96.17473118279568,1.0,-9999,-9999,-9999,-9999,361.853,0.0,3.661,3.416,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,41.233,0.995296,-9999,0.430957,55.4122,0.997312,-9999,0.725576,-9999,-9999,12.3548,35.6452,0.0,0.0,-3.61696,-3.54814,0.0,0.0,-9999,-9999,-9999,-9999,-3.61696,-3.54082,0.0,0.0,-9999,-9999,-9999,-9999,-3.58928,-3.5846,0.0,0.0,0.00798972,0.0052896,-3.63951,-3.62168,-3.61696,-3.58388,-3.55709,-3.54814,-3.54082,-3.63951,-3.62168,-3.61696,-3.56727,-3.55709,-3.54814,-3.54082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.504,3.67247,0.224766,0.22216,0.0,0.0,-9999,-9999,-9999,-9999,-5.87326,-5.83932,5.34687,5.47123,0.0,0.0,-9999,-9999,-9999,-9999,3.504,3.67247,0.224766,0.22216,0.0,0.0,-9999,-9999,-9999,-9999,-5.87326,-5.82984,5.34687,5.46265,0.0,0.0,-9999,-9999,-9999,-9999,3.20607,3.45507,3.48936,3.504,3.56589,3.67247,3.67247,3.35166,3.48936,3.48936,3.54219,3.66995,3.67247,3.67247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.90264,-5.88875,-5.87326,-5.84161,-5.82128,-5.79357,-5.78318,-5.90264,-5.88726,-5.87326,-5.84161,-5.82128,-5.82128,-5.79357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67971,3.67548,3.74271,0.040436,3.48738,3.493,3.6104,3.67394,3.68153,4.20232,4.24387,3.67971,3.493,3.72785,0.0384556,3.48738,3.58077,3.6104,3.64329,3.67971,4.20232,4.24387,7.24698,7.2163,7.32731,0.0427054,7.04447,7.10996,7.19388,7.2316,7.24698,7.824,7.88338,7.24698,7.10996,7.31713,0.0403919,7.04447,7.15676,7.19388,7.22207,7.24698,7.7198,7.85384,3.17957,3.16759,3.34415,0.0440411,2.78013,3.11219,3.16759,3.19302,3.59606,3.60621,3.65933,3.19302,3.17442,3.21284,0.064802,2.72957,3.07951,3.11219,3.17442,3.56346,3.59606,3.6538,8.63799,8.56125,8.29758,0.0505584,7.90182,7.95138,7.9553,8.30007,8.6159,8.63799,8.65066,8.65066,8.6159,8.17449,0.175737,7.66413,7.95138,7.96666,8.52925,8.58981,8.63799,8.65066,-9999,-9999
