TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
201201,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.838,8.691,1.03,9.049,1.084,8.375,0.202285,7.914,1.209,0.208525,9.026,1.498,0.193548,166.148,-9999,-9999,82.09,79.764,0.202957,-9999,-9999,268.637,268.637,0.0,-9999,-9999,321.492,316.281,0.202285,-9999,-9999,3.764,3.511,0.202285,101.924,101.864,0.193548,0.931,0.931,0.0,2.023,2.023,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.731,0.202285,11.803,0.295878,-1.50675,0.202285,-2.0369,0.878953,2.0,3,28.4839,19.5161,18.0323,12.4516,-1.93103,-1.93272,0.202285,0.202285,0.127472,0.124413,0.142024,0.145454,-2.05133,-1.9343,0.202285,0.202285,0.129128,0.126409,0.143512,0.147164,-1.99478,-1.98844,0.202285,0.202285,0.00989345,0.0103543,-2.14336,-2.0523,-2.0523,-2.01291,-1.9343,-1.92705,-1.92505,-2.14336,-2.07776,-2.03523,-1.96902,-1.93272,-1.92705,-1.92505,0.202285,0.202285,0.202285,0.202285,0.202285,0.202285,0.202285,0.202285,0.202285,0.202285,0.202285,0.202285,0.202285,0.202285,1.67722,1.64975,1.64928,1.64387,0.208525,0.208525,0.172551,0.167638,0.17547,0.19869,-7.04144,-7.00483,3.21046,3.23563,0.193548,0.193548,0.167592,0.165291,0.224027,0.222851,1.64813,1.67198,1.6353,1.63596,0.208525,0.208525,0.174946,0.170691,0.177826,0.201272,-7.28535,-7.04139,3.37701,3.21052,0.193548,0.193548,0.169159,0.167177,0.225202,0.224253,1.47766,1.64813,1.64813,1.65967,1.69178,1.71187,1.77991,1.41005,1.49857,1.64813,1.65967,1.67722,1.71187,1.79075,0.208525,0.208525,0.208525,0.208525,0.208525,0.208525,0.208525,0.208525,0.208525,0.208525,0.208525,0.208525,0.208525,0.208525,-7.30592,-7.29871,-7.28797,-7.28775,-7.00483,-7.00138,-7.00099,-7.30135,-7.29993,-7.28797,-7.04139,-7.00138,-7.00099,-6.99672,0.193548,0.193548,0.193548,0.193548,0.193548,0.193548,0.193548,0.193548,0.193548,0.193548,0.193548,0.193548,0.193548,0.193548,1.97555,2.09962,1.86451,0.0390187,1.47591,1.59272,1.62373,1.91398,1.96855,2.09753,2.30261,1.88629,1.68311,1.83698,0.0383378,1.47874,1.56939,1.62373,1.88629,1.96437,1.98577,2.29653,3.89867,4.03392,3.85295,0.0324109,3.58185,3.61882,3.70149,3.84103,3.90986,4.03183,4.27173,3.91955,3.73444,3.83176,0.0327527,3.58185,3.589,3.70149,3.82152,3.90226,3.92149,4.27219,4.81246,4.13944,3.74496,0.174756,1.98316,2.14065,2.91979,4.13944,4.62127,4.80654,4.80877,4.54588,4.84944,3.51579,0.165317,1.9494,1.98407,2.91979,2.92026,4.54588,4.62127,4.80877,5.09047,4.86896,4.73901,0.0604205,4.10416,4.16014,4.53181,4.86896,5.02867,5.08822,5.09047,5.00072,5.21877,4.67264,0.0570047,4.02944,4.10443,4.53181,4.5319,5.00072,5.02867,5.09047,-9999,-9999
201202,4.533,1.0,2.713,1.631,1.0,6.663,2.774,1.0,5.588,5.287,1.37,5.948,1.485,4.533,1.0,2.713,1.631,1.0,6.663,2.774,1.0,229.45,105.558,1.0,116.674,105.558,1.0,-9999,-9999,262.072,262.072,0.0,282.26,1.0,313.573,282.26,1.0,1.966,1.0,2.475,1.966,1.0,101.505,101.192,0.992098,2.551,2.551,0.0,2.17,2.17,0.0,0.4922753211442558,0.6451149425287357,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,418.994,0.292385,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.8695,0.299569,17.4556,0.389278,11.4288,0.992098,14.3838,0.928935,1.0,3,26.1034,21.8966,14.7931,11.6207,-2.56215,-2.50166,0.275144,0.275144,0.142986,0.139046,0.14851,0.163977,-2.58453,-2.56331,0.275144,0.275144,0.144052,0.14138,0.149536,0.16596,-2.57286,-2.56424,0.275126,0.275144,0.0104207,0.0118825,-2.74171,-2.58848,-2.5844,-2.56876,-2.51634,-2.50823,-2.50514,-2.74194,-2.67549,-2.58383,-2.56331,-2.50654,-2.50166,-2.4916,0.275144,0.275144,0.275144,0.275144,0.275144,0.275144,0.275144,0.275144,0.275144,0.275144,0.275144,0.275144,0.275144,0.275144,0.203891,0.233446,1.21041,1.22439,0.313096,0.313096,0.189286,0.18272,0.189957,0.203896,-5.62771,-5.53413,4.83857,4.88843,0.226601,0.226601,0.200114,0.19667,0.211807,0.211162,0.196299,0.200197,1.20961,1.21014,0.313096,0.313096,0.191043,0.186313,0.191708,0.207121,-5.66615,-5.62608,4.8437,4.83918,0.226601,0.226601,0.201028,0.19915,0.212671,0.213474,-0.0632062,0.188694,0.194246,0.200197,0.215503,0.220602,0.231505,-0.0594695,0.0524836,0.19497,0.20572,0.220873,0.233446,0.242265,0.313096,0.313096,0.313096,0.313096,0.313096,0.313096,0.313096,0.313096,0.313096,0.313096,0.313096,0.313096,0.313096,0.313096,-5.70232,-5.67327,-5.6571,-5.65229,-5.54051,-5.53446,-5.53198,-5.70012,-5.68574,-5.66372,-5.62608,-5.53413,-5.53198,-5.5222,0.226601,0.226601,0.226601,0.226601,0.226601,0.226601,0.226601,0.226601,0.226601,0.226601,0.226601,0.226601,0.226601,0.226601,0.0710239,0.0627836,0.0646104,0.00340153,0.0145059,0.0153312,0.0703161,0.0736124,0.0762037,0.0763594,0.0770148,0.0762495,0.0762834,0.0659843,0.00318216,0.0138745,0.0626177,0.0710239,0.0737633,0.0758419,0.0762495,0.0766833,2.63511,2.62609,2.62885,0.00894696,2.56745,2.57197,2.58057,2.62624,2.65507,2.66432,2.75623,2.65529,2.66081,2.63884,0.00781567,2.57546,2.58089,2.58773,2.64338,2.65625,2.66251,2.74185,3.58998,3.54729,3.73368,0.0258985,3.54661,3.58756,3.596,3.60792,3.87322,3.92305,3.99499,3.596,4.01731,3.76139,0.0268005,3.54726,3.58756,3.59891,3.78436,3.82224,3.9213,4.03903,5.82031,5.80873,5.9243,0.0186426,5.7881,5.80803,5.81239,5.83105,6.03168,6.05379,6.08255,5.81554,6.05289,5.94382,0.0181477,5.78812,5.80873,5.81279,5.99008,6.02922,6.06124,6.08334,-9999,-9999
201203,10.817,1.0,7.844,2.049,1.0,13.654,3.292,1.0,11.305,10.871,0.968,11.72,1.427,10.817,1.0,7.844,2.049,1.0,13.654,3.292,1.0,316.802,185.978,1.0,194.019,185.978,1.0,-9999,-9999,270.653,270.653,0.0,312.685,1.0,323.924,312.685,1.0,3.439,1.0,2.812,3.439,1.0,102.196,101.885,0.999328,0.163,0.163,0.0,1.521,1.521,0.0,0.43723093461505896,0.9442204301075269,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,411.403,0.583333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23.7106,0.59207,29.8412,0.555875,55.1033,1.0,69.3507,1.12835,1.0,3,23.5161,24.4839,19.8387,20.5161,-3.68446,-3.54159,0.567204,0.567204,0.110283,0.110162,0.117411,0.123683,-3.68478,-3.6743,0.567204,0.567204,0.110251,0.110748,0.117381,0.124205,-3.69257,-3.70339,0.56665,0.566801,0.0180949,0.0117513,-3.82628,-3.75037,-3.7372,-3.70208,-3.67538,-3.66979,-3.55263,-3.83027,-3.76583,-3.75037,-3.6936,-3.67538,-3.65337,-3.55263,0.565188,0.565188,0.567204,0.567876,0.567204,0.567204,0.567204,0.564516,0.567204,0.565188,0.56586,0.567204,0.567876,0.567204,0.75659,1.00234,2.07932,2.05746,0.596716,0.596716,0.150002,0.150225,0.165818,0.170064,-7.6558,-7.62385,6.33075,6.35556,0.539785,0.539785,0.150525,0.149994,0.152969,0.156806,0.755962,0.761815,2.07907,2.0997,0.596716,0.596716,0.149956,0.151101,0.165776,0.170838,-7.65581,-7.64031,6.33073,6.33546,0.539785,0.539785,0.150483,0.150721,0.152928,0.157501,0.556149,0.642866,0.660295,0.722213,0.759248,0.784216,0.982052,0.555634,0.601705,0.651429,0.722088,0.758573,0.761132,0.982052,0.593911,0.596716,0.596716,0.596716,0.593911,0.596716,0.596716,0.593911,0.596716,0.596716,0.596716,0.596716,0.596716,0.596716,-7.73428,-7.67963,-7.6767,-7.65582,-7.64085,-7.62516,-7.62121,-7.73603,-7.7141,-7.67421,-7.6555,-7.62423,-7.62267,-7.59823,0.537254,0.539785,0.539785,0.539785,0.539785,0.539785,0.541129,0.538495,0.538495,0.539785,0.539785,0.539785,0.541129,0.541129,0.789382,0.823992,0.786009,0.00824574,0.700617,0.722909,0.741405,0.789896,0.815982,0.822863,0.86155,0.780232,0.780184,0.792358,0.00904563,0.712425,0.728342,0.749695,0.800647,0.812159,0.823062,0.847078,4.47958,4.49829,4.4894,0.0157453,4.34829,4.39654,4.42989,4.47265,4.50699,4.58501,4.71207,4.46501,4.46496,4.48493,0.0152903,4.34829,4.42629,4.44155,4.48195,4.50514,4.55262,4.64934,3.2795,2.93523,3.49637,0.0639228,2.88755,2.93719,3.23862,3.33499,3.82765,3.92483,4.08248,3.2712,4.19393,3.55485,0.0637543,2.89342,2.95433,3.26014,3.62722,3.87106,3.92483,4.13607,6.96325,6.7194,7.03136,0.0345761,6.66972,6.70404,6.86268,6.97715,7.22162,7.2528,7.32114,6.97625,7.25682,7.04773,0.0362564,6.6905,6.73923,6.86145,6.98986,7.23538,7.26494,7.32103,-9999,-9999
201204,13.266,1.0,11.162,1.6,1.0,14.836,2.304,1.0,12.72,12.412,0.71,12.949,0.856,13.266,1.0,11.162,1.6,1.0,14.836,2.304,1.0,401.495,204.825,1.0,202.593,204.825,1.0,-9999,-9999,297.889,297.889,0.0,342.574,1.0,356.781,342.574,1.0,3.016,1.0,3.12,3.016,1.0,100.791,100.589,1.0,2.779,2.779,0.0,2.099,2.374,0.434028,0.5612976302864141,0.9791666666666666,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,413.179,0.615972,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20.4549,0.615278,25.7437,0.46054,67.635,1.0,85.1226,1.40013,1.0,3,20.5,27.5,20.5,27.5,-2.5403,-2.47662,0.6125,0.6125,0.0940521,0.0943791,0.104908,0.105709,-2.53106,-2.5071,0.6125,0.6125,0.0939125,0.0939043,0.104783,0.105285,-2.53155,-2.5218,0.6125,0.6125,0.0068178,0.00698244,-2.59835,-2.57378,-2.57077,-2.5403,-2.4927,-2.48083,-2.46541,-2.59766,-2.57087,-2.56599,-2.51701,-2.48488,-2.47565,-2.46605,0.6125,0.6125,0.6125,0.6125,0.6125,0.6125,0.6125,0.6125,0.6125,0.6125,0.6125,0.6125,0.6125,0.6125,2.30003,2.43471,1.49787,1.45641,0.623333,0.623333,0.139089,0.139722,0.170352,0.165894,-6.0216,-6.01353,5.35073,5.35984,0.604321,0.604321,0.11948,0.119799,0.119908,0.120774,2.29837,2.36531,1.49665,1.51323,0.623333,0.623333,0.139006,0.139669,0.170284,0.16585,-6.00448,-6.01489,5.36907,5.36078,0.604321,0.604321,0.119223,0.118773,0.119652,0.119756,2.17626,2.22585,2.23643,2.29837,2.39599,2.42256,2.46289,2.17731,2.23616,2.26542,2.34386,2.39825,2.41503,2.45881,0.623333,0.623333,0.623333,0.623333,0.623333,0.623333,0.623333,0.623333,0.623333,0.623333,0.623333,0.623333,0.623333,0.623333,-6.05126,-6.03199,-6.02673,-6.01856,-6.01353,-6.01174,-6.00448,-6.05228,-6.04174,-6.02658,-6.01653,-6.01259,-6.01111,-5.97404,0.604321,0.604321,0.604321,0.604321,0.604321,0.604321,0.604321,0.604321,0.604321,0.604321,0.604321,0.604321,0.604321,0.604321,2.78077,2.90014,2.80865,0.0154865,2.68743,2.70425,2.73261,2.79463,2.83978,2.88116,3.01682,2.73261,2.73238,2.82586,0.0203407,2.68743,2.73687,2.765,2.8017,2.85719,2.8664,2.98865,5.32043,5.40724,5.33045,0.0196367,5.16117,5.19165,5.2249,5.31136,5.40592,5.41796,5.57799,5.26367,5.26343,5.35741,0.0215986,5.16759,5.22739,5.26472,5.34294,5.41335,5.41851,5.5477,2.10728,1.85507,2.20775,0.0415525,1.84846,1.90439,1.98151,2.25753,2.39433,2.44569,2.59015,2.30531,1.84846,2.23501,0.0508809,1.80407,1.87652,1.9814,2.28468,2.40381,2.44972,2.95351,4.8682,4.75095,4.9216,0.0257072,4.71122,4.74895,4.76499,4.9111,5.03846,5.07565,5.10932,5.04027,4.7461,4.94831,0.0327162,4.66922,4.7461,4.76504,4.92988,5.07566,5.107,5.46555,-9999,-9999
201205,16.48,1.0,13.78,1.541,1.0,18.139,2.445,1.0,16.112,15.741,0.859,16.339,1.113,16.48,1.0,13.78,1.541,1.0,18.139,2.445,1.0,461.526,263.727,1.0,258.008,263.727,1.0,-9999,-9999,305.823,305.823,0.0,365.061,1.0,366.352,365.061,1.0,4.358,1.0,3.978,4.358,1.0,101.43,101.363,1.0,1.202,1.202,0.0,1.953,2.269,1.0,0.45708668559140025,0.6297043010752686,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,439.428,0.950269,15.389,15.435,15.06,7.958,1.0,1.0,1.0,1.0,47.814,14.342,14.649,0.374328,0.586022,1.0,-9999,-9999,25.723,0.0,32.374,-9999,97.7058,0.976478,122.969,1.26596,1.0,3,18.2581,29.7419,18.2258,29.7097,-1.73571,-1.61179,0.913978,0.920699,0.0854878,0.0940005,0.210299,0.196333,-1.71559,-1.71325,0.913978,0.918011,0.0856522,0.0916047,0.210366,0.195198,-1.77188,-1.76328,0.912433,0.914516,0.0278424,0.0279119,-2.05708,-1.99607,-1.93566,-1.71325,-1.64654,-1.61179,-1.5833,-2.12529,-1.95653,-1.91197,-1.67802,-1.64292,-1.61179,-1.5833,0.922715,0.906586,0.907258,0.918011,0.922043,0.920699,0.907258,0.922715,0.922715,0.909274,0.899866,0.922043,0.920699,0.907258,2.96489,3.14582,2.00687,1.86306,0.939823,0.957461,0.132736,0.153745,0.438137,0.450062,-4.49038,-4.41219,4.89393,4.97967,0.897516,0.897516,0.105054,0.111642,0.117567,0.123523,2.96489,2.94228,2.00687,2.02591,0.939823,0.952367,0.132736,0.149154,0.438137,0.448514,-4.45945,-4.44108,4.90468,4.95001,0.897516,0.896403,0.105377,0.109148,0.117856,0.121274,2.09718,2.33232,2.55974,2.96489,3.05864,3.16741,3.36743,1.9324,2.32144,2.55974,3.0034,3.07114,3.16741,3.36743,0.962554,0.921147,0.921147,0.939823,0.954065,0.919355,0.921147,0.962554,0.962554,0.921147,0.912281,0.954065,0.919355,0.921147,-4.53456,-4.51099,-4.49982,-4.46153,-4.41219,-4.40544,-4.39577,-4.52377,-4.50753,-4.48995,-4.43948,-4.40938,-4.40181,-4.39072,0.901928,0.900853,0.897516,0.897516,0.897516,0.890167,0.897516,0.900816,0.897516,0.897516,0.896403,0.896403,0.899666,0.89232,3.55278,3.58624,3.49042,0.0653099,2.63651,2.95787,3.3791,3.52841,3.64797,3.87869,4.13268,3.48078,3.48047,3.52206,0.0558292,2.74448,3.22234,3.39366,3.51465,3.66126,3.8627,4.13495,5.22152,5.29949,5.2537,0.0447908,4.7618,4.91059,5.12644,5.22152,5.32932,5.60937,5.72155,5.19637,5.19607,5.29394,0.0390347,4.80156,5.12644,5.14757,5.24326,5.41652,5.59599,5.72155,5.0447,4.92262,4.49517,0.0861203,3.67226,3.74371,3.98095,4.55793,4.97926,5.0852,5.14258,3.93273,4.70324,4.4326,0.0841699,3.68448,3.80897,3.93273,4.48097,4.6654,5.0852,5.14221,5.8111,5.70293,5.55912,0.0536824,4.99695,5.13646,5.33767,5.508,5.81215,5.84884,6.01832,5.2841,6.05574,5.57497,0.053122,4.99702,5.18996,5.29045,5.508,5.82523,5.8523,6.05574,-9999,-9999
