TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
199901,-2.071,1.0,-3.161,1.266,1.0,-0.368,1.753,1.0,-4.647,-5.655,2.363,-3.034,3.427,-2.071,1.0,-3.161,1.266,1.0,-0.368,1.753,1.0,131.152,64.094,1.0,71.37,64.094,1.0,-9999,-9999,230.284,230.284,0.0,222.564,1.0,226.048,222.564,1.0,2.892,1.0,1.271,2.892,1.0,81.893,81.893,0.0,1.658,1.658,0.0,1.551,1.551,0.0,-9999,-9999,5.5259418070431945,0.993279569892473,123.20029912138442,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,369.533,0.972446,-0.859,-0.652,0.389,-9999,-9999,0.956989,0.956989,0.956989,-9999,-9999,27.146,-9999,0.956989,-9999,-9999,-9999,4.30186,0.972446,-9999,0.144363,17.2446,0.972446,-9999,0.813448,-9999,-9999,29.3548,18.6452,11.6774,8.16129,0.299766,0.147401,0.156586,0.791667,0.0381473,0.0204187,0.100634,0.112524,0.297151,0.180849,0.125,0.785618,0.0384548,0.0205064,0.100751,0.112539,0.266427,0.178184,0.345313,0.601008,0.0152263,0.0152312,0.0912899,0.154268,0.17131,0.293024,0.315106,0.340516,0.374612,0.0592943,0.0717135,0.0817636,0.147401,0.284246,0.293024,0.305288,0.797043,0.789651,0.722446,0.114919,0.0954301,0.0967742,0.0799731,0.941532,0.928091,0.932124,0.791667,0.162634,0.114919,0.123656,0.37922,0.150433,0.152099,0.134981,0.118547,0.820051,0.0477666,0.0423496,0.130472,0.169574,0.14801,0.133275,0.414328,0.340734,0.220138,0.746416,0.0575655,0.0513472,0.0887458,0.05683,0.385923,0.205125,0.156979,0.123672,0.118547,0.814291,0.0480643,0.0252016,0.130581,0.166123,0.131926,0.128382,0.470102,0.314462,0.136974,0.739228,0.0581777,0.0318388,0.0891441,0.0400852,0.0678546,0.158463,0.194534,0.328826,0.394081,0.401289,0.427849,0.0365268,0.0542655,0.0640727,0.156779,0.376103,0.382667,0.400089,0.796811,0.820051,0.814291,0.0990386,0.117472,0.180137,0.100191,0.976037,0.976037,0.974925,0.725335,0.118547,0.118547,0.118547,0.108603,0.114384,0.128526,0.148315,0.240786,0.24947,0.327644,0.0897145,0.0949018,0.103057,0.122327,0.136169,0.14361,0.149345,0.111715,0.75764,0.661705,0.746303,0.095416,0.105093,0.106706,0.862205,0.178381,0.91212,0.136974,0.738021,0.741322,0.72392,0.2167,0.245228,0.646536,0.0835436,0.0860539,0.167394,0.18563,0.267868,1.2545,1.29009,1.33925,0.607396,1.2545,0.731128,0.0663695,0.186776,0.228925,0.268419,0.644657,1.08364,1.268,1.33483,0.0389673,0.0643793,0.468352,0.0704471,0.0093305,0.0700069,0.0954866,0.1304,0.962714,1.03506,1.08688,0.92919,0.957353,0.480993,0.0572758,0.062997,0.0954866,0.112424,0.436772,0.793207,0.955449,1.02628,0.692116,0.725296,0.686259,0.06418,0.251181,0.316327,0.414297,0.560213,0.873569,0.977432,1.43032,0.94025,0.581581,0.810958,0.0469547,0.414297,0.513225,0.560663,0.756486,0.959491,0.993403,1.46238,0.0338135,0.0,0.102545,0.0152366,0.0,0.0190755,0.0253004,0.0635284,0.147688,0.21817,0.290979,0.00601422,0.147243,0.146855,0.0195651,0.0,0.000536392,0.0423426,0.0960392,0.237881,0.276039,0.342824,-9999,-9999
199902,-5.013,1.0,-6.534,1.6,1.0,-3.115,1.886,1.0,-4.166,-4.995,2.122,-3.12,2.514,-5.013,1.0,-6.534,1.6,1.0,-3.115,1.886,1.0,194.577,97.19,1.0,103.918,97.19,1.0,-9999,-9999,236.995,236.995,0.0,211.551,1.0,232.966,211.551,1.0,2.216,1.0,1.378,2.216,1.0,81.414,81.414,0.0,2.488,2.488,0.0,1.777,1.777,0.0,0.31131583071892077,0.806547619047619,42.53020447975747,0.9992559523809523,186.44599336712386,0.9992559523809523,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,370.991,0.999256,-1.473,-1.211,0.095,-9999,-9999,0.244792,0.244792,0.244792,-9999,-9999,28.104,-9999,0.244792,-9999,-9999,-9999,6.74658,0.999256,-9999,0.251871,26.2637,0.999256,-9999,1.09042,-9999,-9999,26.8571,21.1429,26.8571,21.1429,0.22602,0.220125,0.919643,0.984375,0.0249717,0.0234023,0.0632637,0.0257082,0.236908,0.226377,0.935268,0.982143,0.0257305,0.0238188,0.063567,0.0260879,0.201334,0.223377,0.938411,0.969103,0.00874845,0.00205901,0.0625443,0.121359,0.198697,0.220496,0.227386,0.237612,0.247531,0.198023,0.213679,0.216812,0.221047,0.22781,0.234962,0.247531,0.891369,0.905506,0.947173,0.96131,0.951637,0.99628,0.936756,0.954613,0.962054,0.918899,0.999256,0.999256,0.993304,0.936756,0.0730017,0.0935219,0.310855,0.363061,0.924451,1.0,0.0324804,0.0313039,0.0664074,0.040489,0.386196,0.350598,0.557647,0.591675,0.912763,0.965507,0.0358095,0.0351801,0.0604713,0.0400804,0.0899166,0.100588,0.289354,0.340316,0.951923,0.998626,0.0332804,0.0307099,0.0668023,0.0400315,0.389093,0.356236,0.553816,0.571783,0.914224,0.96226,0.0371693,0.0345487,0.0612863,0.0395274,-0.0296814,-0.0113776,0.0523819,0.0695632,0.0971467,0.104466,0.118442,0.0367745,0.0569854,0.0660263,0.0935219,0.103702,0.108344,0.113469,0.978414,0.978414,0.990581,0.951923,0.949372,1.0,0.832908,0.980769,0.982143,0.982143,1.0,1.0,1.0,0.953297,0.166871,0.290219,0.349517,0.363027,0.382623,0.387675,0.402265,0.3396,0.344686,0.34741,0.363027,0.379601,0.383094,0.390035,0.785977,0.817231,0.970377,0.993506,0.922503,0.879893,0.899946,0.998377,0.998377,0.970377,0.993506,0.912763,0.945555,0.914224,0.100726,0.1387,0.16468,0.0118372,0.0894294,0.0936619,0.0990496,0.125812,0.24653,0.249739,0.295519,0.305405,0.246082,0.189186,0.0109344,0.0923324,0.0993345,0.115642,0.192681,0.249173,0.25595,0.281614,-0.120299,-0.0876772,-0.0586975,0.0120798,-0.138319,-0.130852,-0.128264,-0.0949764,0.0113272,0.0257865,0.0760239,0.0776414,0.00917384,-0.0225594,0.0123548,-0.135912,-0.125884,-0.102615,0.00188077,0.0269453,0.0350847,0.0808847,0.648953,0.669091,0.693805,0.0254136,0.390728,0.554256,0.564597,0.671519,0.767411,0.892122,0.930193,0.727841,0.773645,0.863207,0.0352648,0.581262,0.671519,0.731215,0.814699,0.934095,0.987299,1.15163,0.134083,0.150675,0.138931,0.00764693,0.0582821,0.0907978,0.100449,0.134403,0.160711,0.188344,0.206805,0.130928,0.152268,0.200071,0.0106705,0.116567,0.127298,0.145882,0.195113,0.246094,0.265368,0.311026,-9999,-9999
199903,-0.224,1.0,-2.157,1.101,1.0,1.622,2.386,1.0,0.818,-0.166,1.539,1.756,2.208,-0.224,1.0,-2.157,1.101,1.0,1.622,2.386,1.0,286.295,147.276,1.0,161.511,147.276,1.0,-9999,-9999,255.129,255.129,0.0,238.627,0.997984,251.663,238.672,0.997984,2.392,0.997984,1.787,2.39,0.997984,81.588,81.588,0.0,2.184,2.184,0.0,1.712,1.712,0.0,0.27746319087848276,0.7923387096774194,70.06156133255124,0.9838709677419356,281.45356518834376,0.9973118279569891,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,370.848,0.992608,0.559,0.047,-0.024,-9999,-9999,0.799731,0.799731,0.799731,-9999,-9999,51.822,-9999,0.799731,-9999,-9999,-9999,11.9619,0.999328,16.8904,0.201585,43.4017,0.998656,61.284,1.39506,1.0,3,23.6129,24.3871,23.6129,24.3871,-0.031732,0.0250443,0.87164,0.961694,0.0249697,0.0221377,0.136321,0.0515592,-0.0962507,0.0256224,0.80578,0.935484,0.0261272,0.023205,0.136538,0.0520264,-0.0724883,-0.0179308,0.797833,0.920027,0.0168796,0.00659203,-0.285258,-0.242612,-0.115663,-0.0541676,0.0197076,0.0254169,0.0549239,-0.0860715,-0.0601365,-0.0467245,-0.0298885,0.0171742,0.0329929,0.0508136,0.581317,0.559812,0.719086,0.803763,0.870296,0.954973,0.929435,0.830645,0.796371,0.989919,0.87164,0.97043,0.935484,0.885081,0.257249,0.358073,0.249812,0.341473,0.898334,0.980591,0.034034,0.0316595,0.21164,0.0779769,-0.295928,-0.27852,0.860619,0.918024,0.842876,0.942486,0.0340153,0.0315921,0.0625163,0.0394767,0.150077,0.343924,0.252527,0.311694,0.790499,0.962626,0.035741,0.0314614,0.211922,0.0778967,-0.315515,-0.264988,0.835669,0.913205,0.821176,0.908724,0.0354705,0.0317684,0.0633198,0.0396179,-0.112764,-0.0707015,0.0825704,0.209781,0.320562,0.34707,0.381501,0.190169,0.209781,0.227659,0.274911,0.331357,0.352303,0.378963,0.688647,0.697445,0.612258,0.79174,0.897094,0.980591,0.901301,0.832804,0.79174,0.997366,0.898334,0.980591,0.980591,0.962626,-0.436981,-0.364545,-0.333089,-0.291209,-0.270954,-0.25964,-0.248578,-0.327049,-0.310541,-0.307018,-0.292078,-0.275621,-0.263197,-0.243574,0.585074,0.489611,0.737813,0.844278,0.928748,0.640376,0.915176,0.82661,0.842866,0.976957,0.840178,0.960403,0.954666,0.881339,0.397157,0.412786,0.467145,0.0215662,0.257299,0.306269,0.345601,0.458661,0.592304,0.618035,0.651486,0.62334,0.645174,0.476969,0.0187604,0.276209,0.356629,0.382189,0.45984,0.574998,0.594142,0.62334,0.41046,0.387163,0.485076,0.0227767,0.305869,0.348933,0.373197,0.426847,0.621552,0.676877,0.742435,0.542938,0.741425,0.519954,0.0175857,0.373948,0.393061,0.426847,0.487792,0.624036,0.639904,0.676333,0.595618,0.640718,0.652462,0.0264353,0.44191,0.49629,0.529496,0.596178,0.74201,0.7754,0.965177,0.761041,0.463462,0.674695,0.0338172,0.378147,0.448439,0.534831,0.641349,0.761041,0.787038,1.07479,0.574682,0.604346,0.608165,0.0193249,0.468659,0.476123,0.508101,0.588031,0.642648,0.733933,0.873068,0.668555,0.550086,0.529033,0.0333911,0.215988,0.279321,0.306251,0.571834,0.637776,0.745485,0.886276,-9999,-9999
199904,2.52,1.0,0.289,1.117,1.0,4.152,2.77,1.0,3.337,1.964,1.369,4.34,2.215,2.52,1.0,0.289,1.117,1.0,4.152,2.77,1.0,381.712,162.57,1.0,207.01,162.57,1.0,-9999,-9999,272.004,272.004,0.0,267.69,0.995833,269.061,267.613,0.995833,2.2,0.995833,2.038,2.197,0.995833,81.764,81.764,0.0,3.289,3.289,0.0,1.701,1.701,0.0,0.26473447456363813,0.9111111111111111,99.51538005419566,0.9854166666666667,312.3206226757357,0.9993055555555556,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,370.264,1.0,2.865,2.196,1.234,-9999,-9999,1.0,1.0,1.0,-9999,-9999,45.503,-9999,1.0,-9999,-9999,-9999,20.1661,0.999306,28.4749,0.438455,46.1287,1.0,65.1345,1.10183,1.0,3,20.2333,27.7667,20.2333,24.8333,-0.897995,-1.00485,0.8625,0.997917,0.0320107,0.0318308,0.138485,0.104194,-0.843169,-1.03038,0.819444,0.991667,0.0326934,0.0312727,0.138644,0.104025,-0.883141,-0.967075,0.825382,0.931875,0.0199041,0.0139599,-1.05135,-1.03288,-1.01209,-0.885007,-0.793507,-0.763406,-0.667279,-1.06904,-1.05593,-1.041,-1.01529,-0.879429,-0.857506,-0.834065,0.999306,0.997917,0.999306,0.869444,0.799306,0.699306,0.715278,0.999306,0.999306,0.999306,0.999306,0.86875,0.835417,0.800694,0.678099,0.489095,0.358818,0.339609,0.808772,1.0,0.0300821,0.030362,0.144276,0.161682,-1.97721,-2.02194,2.0392,2.06954,0.896629,0.996467,0.0486288,0.048481,0.134867,0.0863799,0.647358,0.473971,0.34626,0.324484,0.782456,1.0,0.0314296,0.0306005,0.144563,0.161727,-1.86281,-2.05382,2.02739,2.05195,0.842224,0.986081,0.0511185,0.0471318,0.135784,0.0856299,0.41793,0.463582,0.482492,0.646889,0.717475,0.745793,0.905498,0.323657,0.357435,0.406758,0.484146,0.651407,0.675046,0.698158,1.0,1.0,1.0,0.782456,0.782456,0.770175,0.698997,1.0,1.0,1.0,1.0,0.782456,0.817544,0.808772,-2.06122,-2.0417,-2.02665,-1.96739,-1.81054,-1.79012,-1.75556,-2.06829,-2.04794,-2.02396,-2.01157,-1.95976,-1.90495,-1.85101,0.988421,0.931282,0.972117,0.528591,0.592665,0.794493,0.723945,0.983782,0.993018,0.944181,0.998765,0.907059,0.875813,0.810423,0.669955,0.728853,0.885926,0.0575947,0.432319,0.479082,0.527636,0.737073,1.17925,1.25401,1.39916,1.12373,1.3965,1.01751,0.0452363,0.57792,0.682546,0.737073,1.09544,1.16875,1.1982,1.50524,1.72159,1.75923,1.853,0.0443771,1.50136,1.53819,1.56391,1.76371,2.05623,2.14102,2.23995,2.06096,2.23967,1.89769,0.0362835,1.59001,1.67483,1.71706,1.83707,2.05001,2.06709,2.29875,0.81233,0.865718,0.975867,0.0377809,0.65688,0.70865,0.742558,0.901193,1.14493,1.25418,1.33678,1.15766,0.823792,1.14789,0.0599368,0.673986,0.828366,0.885406,1.07026,1.24683,1.34997,1.8282,1.69611,1.81774,1.86292,0.0312699,1.58608,1.63077,1.66137,1.8585,2.03571,2.09045,2.13521,2.10053,1.70697,1.90146,0.0399391,1.48112,1.67861,1.72414,1.86704,2.0459,2.13521,2.30931,-9999,-9999
199905,8.477,1.0,6.211,1.043,1.0,9.777,2.773,1.0,8.542,6.66,1.649,9.63,2.592,8.477,1.0,6.211,1.043,1.0,9.777,2.773,1.0,453.411,178.708,1.0,203.441,178.708,1.0,-9999,-9999,312.426,312.426,0.0,317.445,1.0,310.736,317.445,1.0,2.375,1.0,2.721,2.375,1.0,82.219,82.219,0.0,5.441,5.441,0.0,1.328,1.328,0.0,0.24951830062907968,0.9583333333333333,137.89170008211616,0.993279569892473,342.9200177812486,0.9986559139784947,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,362.704,0.999328,9.455,8.712,6.894,-9999,-9999,1.0,1.0,1.0,-9999,-9999,43.291,-9999,1.0,-9999,-9999,-9999,37.7063,0.998656,53.242,0.892863,54.3516,0.997984,76.7455,1.05377,1.0,3,17.5484,30.4516,16.9677,27.129,-1.04398,-1.35715,0.814516,0.978495,0.0629261,0.048868,0.429988,0.302759,-0.939105,-1.32171,0.797043,0.97043,0.0629198,0.0497507,0.429987,0.302903,-1.06312,-1.29258,0.745212,0.917204,0.0583111,0.0403783,-1.59924,-1.42425,-1.3469,-1.14219,-0.793831,-0.573537,-0.508058,-1.65153,-1.59843,-1.5498,-1.31826,-1.05103,-1.00085,-0.920734,0.995968,0.981855,0.978495,0.281586,0.590726,0.639785,0.665995,0.997312,0.995968,0.995968,0.96707,0.8125,0.821237,0.795699,2.41037,1.81203,0.364078,0.593123,0.788475,1.0,0.0504397,0.0466953,0.582567,0.595883,-2.97212,-3.10533,3.67865,3.47168,0.826593,0.966313,0.0934889,0.0766457,0.458659,0.135105,2.43842,1.9674,0.388679,0.534204,0.778005,1.0,0.0566874,0.0467817,0.583141,0.59589,-2.82614,-3.1431,3.60697,3.52507,0.805497,0.953685,0.0919565,0.0707207,0.458349,0.131834,1.12968,1.24961,1.71301,2.04617,2.37924,2.41037,2.47375,1.15934,1.22226,1.32431,1.91008,2.37924,2.41037,2.42672,0.0,0.0,1.0,0.655387,0.779903,0.788475,0.585095,1.0,1.0,1.0,1.0,0.779903,0.788475,0.778005,-3.14944,-3.12961,-3.09978,-2.93241,-2.43458,-2.23155,-2.03998,-3.17402,-3.14637,-3.13022,-3.10533,-2.98264,-2.92385,-2.7909,0.990635,0.96545,0.966313,0.819059,0.521654,0.739065,0.634393,0.995838,0.968572,0.993757,0.966313,0.823472,0.840225,0.803416,2.10266,2.26273,2.31362,0.100954,1.40233,1.50594,1.60698,2.29633,2.88653,3.09479,3.20298,2.56147,3.20658,2.5791,0.0756424,1.77497,2.10461,2.23565,2.59699,2.89387,3.09568,3.24794,3.51709,3.58444,3.60621,0.0611784,3.0368,3.10289,3.15679,3.61459,3.94306,4.04545,4.13947,3.86934,4.14569,3.58979,0.0628586,2.76788,3.10742,3.31356,3.61459,3.86934,3.95939,4.06767,2.12349,2.39662,2.36025,0.0687637,1.62203,1.91262,2.04475,2.283,2.56927,2.87106,3.12731,2.36643,3.05251,2.67268,0.12661,1.57526,2.15397,2.30198,2.55348,2.80477,3.06329,3.82924,3.41402,3.66344,3.49546,0.0318415,3.03982,3.29194,3.35402,3.52871,3.61345,3.68851,3.74639,3.65197,3.6907,3.57214,0.0487954,3.04009,3.36698,3.41402,3.58068,3.63047,3.73315,3.95863,-9999,-9999
