TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
201401,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.853,6.587,1.986,9.59,2.355,7.853,0.0,6.587,1.986,0.0,9.59,2.355,0.0,193.301,-9999,-9999,78.943,78.943,0.0,-9999,-9999,326.713,326.713,0.0,-9999,-9999,328.389,328.389,0.0,-9999,-9999,2.373,2.373,0.0,95.137,95.137,0.0,3.869,3.869,0.0,1.558,1.558,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.58472,0.0,12.7634,-9999,4.45165,0.0,10.1739,-9999,2.0,3,27.7742,20.2258,0.0,0.0,-0.264393,-0.264393,0.0,0.0,-9999,-9999,-9999,-9999,-0.239196,-0.428447,0.0,0.0,-9999,-9999,-9999,-9999,-0.276781,-0.2961,0.0,0.0,0.00992027,0.011278,-0.398263,-0.34837,-0.339515,-0.245129,-0.239007,-0.224203,-0.203587,-0.428447,-0.34837,-0.343453,-0.329738,-0.239007,-0.214993,-0.199491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37877,-0.37877,0.65937,0.65937,0.0,0.0,-9999,-9999,-9999,-9999,-0.0845427,-0.0845427,3.22246,3.22246,0.0,0.0,-9999,-9999,-9999,-9999,-0.37877,-0.37877,0.65937,0.65937,0.0,0.0,-9999,-9999,-9999,-9999,-0.0268117,-0.460536,3.20454,2.76579,0.0,0.0,-9999,-9999,-9999,-9999,-0.388977,-0.37877,-0.37877,-0.378662,-0.311171,-0.25391,-0.163777,-0.388977,-0.37877,-0.37877,-0.318583,-0.312947,-0.212718,-0.163777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.500371,-0.353067,-0.350331,-0.11995,-0.0264739,-0.0263802,-0.0263802,-0.500371,-0.460536,-0.350331,-0.349155,-0.0845427,-0.0264739,-0.0263802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.33545,1.28984,1.35827,0.0254822,1.00504,1.17672,1.23069,1.33545,1.46588,1.5109,1.5893,1.09542,1.42555,1.38954,0.0284527,1.02339,1.12426,1.23181,1.43909,1.50463,1.58758,1.6271,1.30255,1.30928,1.31757,0.0149256,1.12811,1.22634,1.25765,1.30255,1.39472,1.42935,1.43104,1.41286,1.402,1.33533,0.0178155,1.07597,1.171,1.25862,1.38046,1.42748,1.43026,1.4501,-9999,-9999
201402,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.316,7.029,2.103,9.808,2.238,8.316,0.0,7.029,2.103,0.0,9.808,2.238,0.0,253.209,-9999,-9999,107.005,107.005,0.0,-9999,-9999,330.541,330.541,0.0,-9999,-9999,333.459,333.459,0.0,-9999,-9999,2.361,2.361,0.0,95.204,95.204,0.0,5.14,5.14,0.0,1.825,1.825,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.64895,0.0,12.7345,-9999,4.15715,0.0,9.37149,-9999,3.0,3,25.8214,22.1786,0.0,0.0,-0.215574,-0.215574,0.0,0.0,-9999,-9999,-9999,-9999,-0.190193,-0.397205,0.0,0.0,-9999,-9999,-9999,-9999,-0.234307,-0.256641,0.0,0.0,0.0108415,0.0121623,-0.365444,-0.314514,-0.306494,-0.196224,-0.190004,-0.185871,-0.161821,-0.397205,-0.314514,-0.310061,-0.292946,-0.190004,-0.166271,-0.15844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.459385,-0.459385,0.605268,0.605268,0.0,0.0,-9999,-9999,-9999,-9999,0.0888647,0.0888647,3.31741,3.31741,0.0,0.0,-9999,-9999,-9999,-9999,-0.459385,-0.459385,0.605268,0.605268,0.0,0.0,-9999,-9999,-9999,-9999,0.141864,-0.291513,3.29678,2.83028,0.0,0.0,-9999,-9999,-9999,-9999,-0.466926,-0.459385,-0.459385,-0.456084,-0.403051,-0.314426,-0.201335,-0.466926,-0.459385,-0.459385,-0.412407,-0.3415,-0.31008,-0.201335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.349113,-0.167678,-0.167678,0.0261681,0.138074,0.141864,0.142257,-0.349113,-0.290829,-0.167678,-0.16425,0.0888647,0.138074,0.142257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.34583,1.29987,1.36883,0.0256803,1.01286,1.18587,1.24026,1.34583,1.47728,1.52265,1.60165,1.10394,1.43664,1.40034,0.028674,1.03135,1.133,1.24139,1.45028,1.51633,1.59992,1.63975,1.68658,1.61647,1.65366,0.012653,1.44695,1.6168,1.63407,1.68231,1.69671,1.72216,1.73822,1.72036,1.71001,1.6557,0.015322,1.44585,1.49106,1.64121,1.68657,1.72216,1.72921,1.74306,-9999,-9999
201403,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.387,7.96,3.065,12.709,3.854,10.387,0.0,7.96,3.065,0.0,12.709,3.854,0.0,333.643,-9999,-9999,189.768,189.768,0.0,-9999,-9999,314.878,314.878,0.0,-9999,-9999,312.719,312.719,0.0,-9999,-9999,4.934,4.934,0.0,95.226,95.226,0.0,2.955,2.955,0.0,1.882,1.882,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.62118,0.0,11.9022,-9999,4.50375,0.0,9.53621,-9999,3.0,3,23.4516,24.5484,0.0,0.0,-0.25978,-0.25978,0.0,0.0,-9999,-9999,-9999,-9999,-0.23526,-0.423834,0.0,0.0,-9999,-9999,-9999,-9999,-0.272772,-0.291947,0.0,0.0,0.00983996,0.0111815,-0.394306,-0.34301,-0.334961,-0.241379,-0.234888,-0.22091,-0.201772,-0.423834,-0.34301,-0.338541,-0.327651,-0.235052,-0.21279,-0.195919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.531529,-0.531529,0.562456,0.562456,0.0,0.0,-9999,-9999,-9999,-9999,0.0163746,0.0163746,3.01431,3.01431,0.0,0.0,-9999,-9999,-9999,-9999,-0.531529,-0.531529,0.562456,0.562456,0.0,0.0,-9999,-9999,-9999,-9999,0.0625868,-0.292217,2.99462,2.59306,0.0,0.0,-9999,-9999,-9999,-9999,-0.535706,-0.531529,-0.531529,-0.522789,-0.471108,-0.40584,-0.277603,-0.535706,-0.531529,-0.531529,-0.483652,-0.432557,-0.40584,-0.277603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.330851,-0.182471,-0.182471,0.0163746,0.0550492,0.0625868,0.0629793,-0.330851,-0.289934,-0.182471,-0.177201,0.0164489,0.0550492,0.0629793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.39026,1.34278,1.41402,0.0265281,1.04629,1.22501,1.2812,1.39026,1.52604,1.57291,1.65453,1.14038,1.48406,1.44657,0.0296205,1.0654,1.1704,1.28237,1.49815,1.56638,1.65273,1.69388,2.07215,1.84992,2.00579,0.039684,1.71066,1.85027,1.87567,1.942,2.07213,2.07215,2.79583,1.94678,1.9385,1.97794,0.0408258,1.74982,1.76555,1.87492,1.93861,1.9632,2.01409,2.79931,-9999,-9999
201404,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.0,13.484,2.768,17.946,3.838,16.0,0.0,13.484,2.768,0.0,17.946,3.838,0.0,410.64,-9999,-9999,242.329,242.329,0.0,-9999,-9999,338.523,338.523,0.0,-9999,-9999,344.027,344.027,0.0,-9999,-9999,7.876,7.876,0.0,95.093,95.093,0.0,1.5,1.5,0.0,1.527,1.527,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.61726,0.0,10.445,-9999,4.37797,0.0,8.14061,-9999,3.0,3,20.9667,27.0333,0.0,0.0,-0.247616,-0.247616,0.0,0.0,-9999,-9999,-9999,-9999,-0.222595,-0.417138,0.0,0.0,-9999,-9999,-9999,-9999,-0.262186,-0.282393,0.0,0.0,0.0101737,0.0115149,-0.385312,-0.335991,-0.327673,-0.228622,-0.222399,-0.211143,-0.188916,-0.417138,-0.335991,-0.331372,-0.317573,-0.222399,-0.199076,-0.186541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6235,-0.6235,0.47892,0.47892,0.0,0.0,-9999,-9999,-9999,-9999,0.0570544,0.0570544,2.95172,2.95172,0.0,0.0,-9999,-9999,-9999,-9999,-0.6235,-0.6235,0.47892,0.47892,0.0,0.0,-9999,-9999,-9999,-9999,0.0999167,-0.232405,2.93212,2.53374,0.0,0.0,-9999,-9999,-9999,-9999,-0.6235,-0.6235,-0.6235,-0.607301,-0.558908,-0.558908,-0.337501,-0.6235,-0.6235,-0.62115,-0.57717,-0.575533,-0.509374,-0.337501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.263005,-0.129369,-0.129369,0.0570544,0.0980399,0.100251,0.100251,-0.264153,-0.227967,-0.129369,-0.117046,0.0877066,0.100251,0.124336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.50694,1.45547,1.53269,0.0287544,1.1341,1.32782,1.38873,1.50694,1.65412,1.70492,1.79338,1.23609,1.60861,1.56797,0.0321064,1.15481,1.26863,1.38999,1.62388,1.69784,1.79144,1.83604,1.68697,1.48976,1.71773,0.0826897,1.37655,1.49006,1.51446,1.57303,1.68696,1.68697,3.48463,1.57058,1.56375,1.69223,0.0835595,1.41132,1.42609,1.51345,1.56732,1.58452,1.6358,3.48718,-9999,-9999
201405,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.141,15.966,3.185,21.23,4.429,19.141,0.0,15.966,3.185,0.0,21.23,4.429,0.0,463.562,-9999,-9999,303.738,303.738,0.0,-9999,-9999,335.387,335.387,0.0,-9999,-9999,339.875,339.875,0.0,-9999,-9999,13.137,13.137,0.0,95.102,95.102,0.0,0.363,0.363,0.0,1.641,1.641,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.58472,0.0,8.85552,-9999,4.45165,0.0,7.05884,-9999,3.0,3,19.0323,28.9677,0.0,0.0,-0.264393,-0.264393,0.0,0.0,-9999,-9999,-9999,-9999,-0.239196,-0.428447,0.0,0.0,-9999,-9999,-9999,-9999,-0.276781,-0.2961,0.0,0.0,0.00992027,0.011278,-0.398263,-0.34837,-0.339515,-0.245129,-0.239007,-0.224203,-0.203587,-0.428447,-0.34837,-0.343453,-0.329738,-0.239007,-0.214993,-0.199491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.675231,-0.675231,0.462472,0.462472,0.0,0.0,-9999,-9999,-9999,-9999,0.0202335,0.0202335,2.81745,2.81745,0.0,0.0,-9999,-9999,-9999,-9999,-0.675231,-0.675231,0.462472,0.462472,0.0,0.0,-9999,-9999,-9999,-9999,0.0604874,-0.241495,2.79844,2.42346,0.0,0.0,-9999,-9999,-9999,-9999,-0.675231,-0.675231,-0.675231,-0.657852,-0.60491,-0.60491,-0.39745,-0.675231,-0.675231,-0.672894,-0.626379,-0.626379,-0.581792,-0.39745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.246461,-0.145641,-0.145641,0.0202335,0.0604874,0.0607893,0.0666247,-0.252795,-0.236725,-0.145641,-0.135802,0.0493809,0.0607893,0.0934944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.56683,1.51332,1.5936,0.0298973,1.17918,1.3806,1.44392,1.56683,1.71986,1.77268,1.86466,1.28522,1.67255,1.63029,0.0333825,1.20071,1.31905,1.44524,1.68843,1.76532,1.86264,1.90901,0.832652,0.755666,1.05997,0.148445,0.665132,0.755878,0.785295,0.812352,0.832641,0.832652,4.27258,0.812352,0.807226,1.05323,0.14771,0.672075,0.698157,0.786467,0.809999,0.831274,0.832652,4.27303,-9999,-9999
201406,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22.925,19.789,2.698,24.717,4.375,22.925,0.0,19.789,2.698,0.0,24.717,4.375,0.0,485.389,-9999,-9999,300.66,300.66,0.0,-9999,-9999,359.458,359.458,0.0,-9999,-9999,371.747,371.747,0.0,-9999,-9999,16.58,16.58,0.0,95.182,95.182,0.0,0.647,0.647,0.0,1.547,1.547,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.61726,0.0,7.72622,-9999,4.37797,0.0,6.02165,-9999,3.0,3,17.4333,30.5667,0.0,0.0,-0.247616,-0.247616,0.0,0.0,-9999,-9999,-9999,-9999,-0.222595,-0.417138,0.0,0.0,-9999,-9999,-9999,-9999,-0.262186,-0.282393,0.0,0.0,0.0101737,0.0115149,-0.385312,-0.335991,-0.327673,-0.228622,-0.222399,-0.211143,-0.188916,-0.417138,-0.335991,-0.331372,-0.317573,-0.222399,-0.199076,-0.186541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.720518,-0.720518,0.45993,0.45993,0.0,0.0,-9999,-9999,-9999,-9999,0.0376242,0.0376242,2.79183,2.79183,0.0,0.0,-9999,-9999,-9999,-9999,-0.720518,-0.720518,0.45993,0.45993,0.0,0.0,-9999,-9999,-9999,-9999,0.0755137,-0.219536,2.77308,2.39245,0.0,0.0,-9999,-9999,-9999,-9999,-0.720518,-0.720518,-0.720518,-0.702593,-0.643225,-0.643225,-0.463932,-0.720518,-0.720518,-0.719259,-0.665354,-0.665354,-0.639738,-0.463932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.217159,-0.128119,-0.128119,0.0376242,0.0728991,0.0758094,0.0758094,-0.219536,-0.197005,-0.128119,-0.119723,0.0655424,0.0758094,0.0982465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.63535,1.57951,1.6633,0.0312048,1.23074,1.44098,1.50707,1.63535,1.79508,1.85021,1.94621,1.34143,1.7457,1.70159,0.0348424,1.25322,1.37674,1.50845,1.76227,1.84253,1.9441,1.9925,0.718691,0.659984,0.961855,0.152137,0.578318,0.660167,0.682871,0.709461,0.718691,0.72354,4.26073,0.709461,0.704917,0.957665,0.151676,0.581035,0.60767,0.685305,0.706129,0.722454,0.724004,4.26226,-9999,-9999
