TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.466,8.242,1.573,10.996,2.184,9.466,0.0,8.242,1.573,0.0,10.996,2.184,0.0,239.629,-9999,-9999,135.682,135.682,0.0,-9999,-9999,290.525,290.525,0.0,-9999,-9999,314.799,314.799,0.0,-9999,-9999,4.288,4.288,0.0,93.881,93.881,0.0,2.201,2.201,0.0,2.724,2.724,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.7325,0.0,-9999,-9999,135.822,0.0,-9999,-9999,-9999,-9999,26.6774,21.3226,0.0,0.0,0.120945,0.120945,0.0,0.0,-9999,-9999,-9999,-9999,0.120945,0.120945,0.0,0.0,-9999,-9999,-9999,-9999,0.117122,0.113467,0.0,0.0,0.00274543,0.00280023,0.0817467,0.100946,0.103243,0.120899,0.125288,0.134332,0.140557,0.0817467,0.0839723,0.103243,0.120899,0.120945,0.125288,0.140557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386959,0.386959,0.247466,0.247466,0.0,0.0,-9999,-9999,-9999,-9999,-0.221928,-0.221928,0.873786,0.873786,0.0,0.0,-9999,-9999,-9999,-9999,0.386959,0.386959,0.247466,0.247466,0.0,0.0,-9999,-9999,-9999,-9999,-0.221928,-0.221928,0.873786,0.873786,0.0,0.0,-9999,-9999,-9999,-9999,0.351164,0.359978,0.386012,0.386959,0.392056,0.394491,0.409373,0.349357,0.359978,0.37026,0.386959,0.38796,0.38796,0.409373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.268394,-0.261614,-0.259952,-0.221928,-0.207432,-0.199681,-0.182903,-0.268394,-0.261614,-0.261614,-0.221928,-0.221928,-0.207432,-0.182903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31887,0.31887,0.26009,0.0164422,0.017049,0.121449,0.169872,0.317033,0.330575,0.334507,0.335313,0.334507,0.317033,0.273531,0.016127,0.017049,0.165704,0.24721,0.32072,0.334507,0.335313,0.344002,0.203446,0.197925,0.146623,0.0150644,-0.105348,0.039702,0.0858995,0.196088,0.205287,0.213608,0.216854,0.229763,0.196088,0.155948,0.014935,-0.101195,0.0817311,0.143967,0.196088,0.205287,0.213608,0.229763,0.158438,0.166573,0.153101,0.00287309,0.108248,0.13504,0.150837,0.158438,0.166317,0.166573,0.166755,0.166317,0.166755,0.150285,0.00317855,0.103809,0.114732,0.150075,0.156039,0.166271,0.166573,0.166755,0.339098,0.339098,0.393189,0.0135456,0.330607,0.338336,0.338385,0.340629,0.425547,0.425746,0.6175,0.338385,0.340629,0.379162,0.0163146,0.325963,0.335736,0.337715,0.339098,0.425547,0.425954,0.597271,-9999,-9999
200002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.424,8.82,2.045,12.205,2.705,10.424,0.0,8.82,2.045,0.0,12.205,2.705,0.0,295.837,-9999,-9999,180.133,180.133,0.0,-9999,-9999,289.312,289.312,0.0,-9999,-9999,313.24,313.24,0.0,-9999,-9999,4.796,4.796,0.0,94.011,94.011,0.0,0.317,0.317,0.0,2.21,2.21,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.7201,0.0,-9999,-9999,136.781,0.0,-9999,-9999,-9999,-9999,25.2759,22.7241,0.0,0.0,0.119743,0.119743,0.0,0.0,-9999,-9999,-9999,-9999,0.119743,0.119743,0.0,0.0,-9999,-9999,-9999,-9999,0.116053,0.112233,0.0,0.0,0.00278139,0.00285374,0.0797182,0.101365,0.101766,0.119703,0.124087,0.133593,0.139828,0.0797182,0.0823214,0.101766,0.119703,0.119743,0.124087,0.139828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395289,0.395289,0.252449,0.252449,0.0,0.0,-9999,-9999,-9999,-9999,-0.196499,-0.196499,0.852086,0.852086,0.0,0.0,-9999,-9999,-9999,-9999,0.395289,0.395289,0.252449,0.252449,0.0,0.0,-9999,-9999,-9999,-9999,-0.196499,-0.196499,0.852086,0.852086,0.0,0.0,-9999,-9999,-9999,-9999,0.354673,0.363933,0.395226,0.395289,0.403254,0.413714,0.432275,0.353893,0.364904,0.373896,0.395289,0.395483,0.395483,0.432275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.238952,-0.233389,-0.232025,-0.19651,-0.196255,-0.188393,-0.154548,-0.238952,-0.233389,-0.233389,-0.19651,-0.196499,-0.196255,-0.154548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334591,0.334591,0.273184,0.0171934,0.0178428,0.129644,0.176883,0.332819,0.345858,0.349635,0.350408,0.349635,0.332819,0.287205,0.0168482,0.0178428,0.172869,0.264668,0.338263,0.349635,0.350408,0.358737,0.218909,0.214848,0.160951,0.0158255,-0.103965,0.0499254,0.0945611,0.213075,0.221772,0.229932,0.234016,0.246493,0.213075,0.170776,0.0156804,-0.100284,0.0905474,0.162902,0.213075,0.221772,0.229932,0.246493,0.173034,0.181418,0.167418,0.00298137,0.120683,0.148799,0.164976,0.173034,0.181032,0.181418,0.181616,0.181032,0.181616,0.164479,0.00330898,0.115735,0.127912,0.164303,0.170573,0.180982,0.181418,0.181616,0.448456,0.448456,0.51147,0.0155065,0.437579,0.447479,0.447543,0.450423,0.552041,0.552276,0.767345,0.447543,0.450423,0.493788,0.0196843,0.431736,0.444136,0.446678,0.448456,0.552041,0.55253,0.736472,-9999,-9999
200003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.544,10.503,2.452,14.47,3.031,12.544,0.0,10.503,2.452,0.0,14.47,3.031,0.0,366.868,-9999,-9999,240.475,240.475,0.0,-9999,-9999,292.717,292.717,0.0,-9999,-9999,317.617,317.617,0.0,-9999,-9999,6.836,6.836,0.0,93.922,93.922,0.0,0.418,0.418,0.0,2.534,2.534,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.7325,0.0,-9999,-9999,135.822,0.0,-9999,-9999,-9999,-9999,23.3226,24.6774,0.0,0.0,0.120945,0.120945,0.0,0.0,-9999,-9999,-9999,-9999,0.120945,0.120945,0.0,0.0,-9999,-9999,-9999,-9999,0.117122,0.113467,0.0,0.0,0.00274543,0.00280023,0.0817467,0.100946,0.103243,0.120899,0.125288,0.134332,0.140557,0.0817467,0.0839723,0.103243,0.120899,0.120945,0.125288,0.140557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396005,0.396005,0.254544,0.254544,0.0,0.0,-9999,-9999,-9999,-9999,-0.147768,-0.147768,0.834945,0.834945,0.0,0.0,-9999,-9999,-9999,-9999,0.396005,0.396005,0.254544,0.254544,0.0,0.0,-9999,-9999,-9999,-9999,-0.147768,-0.147768,0.834945,0.834945,0.0,0.0,-9999,-9999,-9999,-9999,0.353408,0.363517,0.395556,0.39598,0.404687,0.423724,0.445933,0.351372,0.363517,0.375225,0.39598,0.396005,0.396005,0.445933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.186407,-0.180528,-0.179087,-0.148756,-0.14783,-0.147768,-0.112655,-0.186407,-0.180528,-0.180528,-0.14783,-0.147768,-0.147768,-0.112655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.371397,0.371397,0.304233,0.0189502,0.0196797,0.150438,0.192746,0.369855,0.381175,0.384442,0.38511,0.384442,0.369855,0.319571,0.0185286,0.0196797,0.189217,0.30961,0.379311,0.384442,0.38511,0.392298,0.251741,0.250452,0.190767,0.0175935,-0.102961,0.068691,0.108773,0.24891,0.255887,0.263543,0.271127,0.279823,0.24891,0.201987,0.0173721,-0.0988698,0.105245,0.206367,0.24891,0.258412,0.263543,0.279823,0.214726,0.223181,0.208798,0.00301716,0.160845,0.190145,0.205694,0.214726,0.222296,0.223181,0.223424,0.222296,0.223424,0.205728,0.00339666,0.154249,0.170479,0.205499,0.212297,0.222235,0.223181,0.223424,0.484773,0.484773,0.532633,0.011441,0.473397,0.483515,0.483592,0.486612,0.569278,0.569555,0.71161,0.483592,0.486612,0.514857,0.0171935,0.468137,0.479824,0.48269,0.484773,0.569278,0.569698,0.703617,-9999,-9999
200004,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,18.603,16.234,2.584,20.507,3.634,18.603,0.0,16.234,2.584,0.0,20.507,3.634,0.0,428.455,-9999,-9999,293.275,293.275,0.0,-9999,-9999,311.446,311.446,0.0,-9999,-9999,341.698,341.698,0.0,-9999,-9999,12.797,12.797,0.0,93.588,93.588,0.0,0.051,0.051,0.0,2.292,2.292,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.7265,0.0,-9999,-9999,136.286,0.0,-9999,-9999,-9999,-9999,21.4,26.6,0.0,0.0,0.120364,0.120364,0.0,0.0,-9999,-9999,-9999,-9999,0.120364,0.120364,0.0,0.0,-9999,-9999,-9999,-9999,0.116605,0.11287,0.0,0.0,0.00276235,0.00282603,0.0807663,0.100268,0.102529,0.120321,0.124707,0.133975,0.140204,0.0807663,0.0831744,0.102529,0.120321,0.120364,0.124707,0.140204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393305,0.393305,0.265349,0.265349,0.0,0.0,-9999,-9999,-9999,-9999,-0.107418,-0.107418,0.817541,0.817541,0.0,0.0,-9999,-9999,-9999,-9999,0.393305,0.393305,0.265349,0.265349,0.0,0.0,-9999,-9999,-9999,-9999,-0.107418,-0.107418,0.817541,0.817541,0.0,0.0,-9999,-9999,-9999,-9999,0.348968,0.357429,0.392973,0.393305,0.402795,0.425638,0.449642,0.344299,0.357429,0.372236,0.393305,0.393305,0.393305,0.449642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.143274,-0.138184,-0.13693,-0.109743,-0.107494,-0.107418,-0.0754639,-0.143274,-0.138184,-0.138184,-0.107494,-0.107418,-0.107418,-0.0754639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.479023,0.479023,0.395676,0.0243175,0.0250197,0.213726,0.238358,0.478268,0.485058,0.485351,0.48911,0.485351,0.478268,0.414801,0.0236781,0.0250197,0.236417,0.447387,0.482876,0.485351,0.486083,0.504685,0.348906,0.358659,0.282806,0.0230283,-0.0975987,0.132959,0.155184,0.357903,0.362555,0.365031,0.381686,0.381808,0.357903,0.297775,0.0226172,-0.0947773,0.153243,0.342699,0.357903,0.362555,0.365707,0.381808,0.349425,0.357076,0.343406,0.00267368,0.298997,0.327222,0.337798,0.349425,0.354378,0.357076,0.357465,0.354378,0.357465,0.340295,0.00320169,0.286737,0.316907,0.337798,0.347453,0.354283,0.356695,0.357465,0.23855,0.23855,0.252695,0.00333914,0.232105,0.237382,0.237447,0.239196,0.268652,0.268899,0.292248,0.237506,0.239196,0.244203,0.00703553,0.230023,0.2351,0.237029,0.23855,0.268652,0.268817,0.289484,-9999,-9999
200005,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20.525,17.96,2.749,22.323,4.004,20.525,0.0,17.96,2.749,0.0,22.323,4.004,0.0,466.652,-9999,-9999,329.42,329.42,0.0,-9999,-9999,318.675,318.675,0.0,-9999,-9999,350.993,350.993,0.0,-9999,-9999,14.596,14.596,0.0,93.571,93.772,0.943548,0.005,0.005,0.0,2.208,2.208,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.7134,0.0,-9999,-9999,136.665,0.0,-9999,-9999,-9999,-9999,19.7742,28.2258,0.0,0.0,0.121257,0.121257,0.0,0.0,-9999,-9999,-9999,-9999,0.121257,0.121257,0.0,0.0,-9999,-9999,-9999,-9999,0.117715,0.113826,0.0,0.0,0.00279558,0.00287574,0.0811059,0.103342,0.103342,0.121215,0.125654,0.135338,0.141502,0.0811059,0.0835552,0.103342,0.121215,0.121257,0.125654,0.141502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388759,0.388759,0.277562,0.277562,0.0,0.0,-9999,-9999,-9999,-9999,-0.0738384,-0.0738384,0.80162,0.80162,0.0,0.0,-9999,-9999,-9999,-9999,0.388759,0.388759,0.277562,0.277562,0.0,0.0,-9999,-9999,-9999,-9999,-0.0738384,-0.0738384,0.80162,0.80162,0.0,0.0,-9999,-9999,-9999,-9999,0.344642,0.352338,0.388611,0.388759,0.399154,0.425227,0.450801,0.336938,0.350954,0.36953,0.388759,0.388759,0.388759,0.450801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.109095,-0.103095,-0.10195,-0.0762469,-0.0739074,-0.0738384,-0.0439767,-0.109095,-0.103282,-0.103095,-0.0739074,-0.0738384,-0.0738384,-0.0439767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.514348,0.514348,0.426021,0.026154,0.026757,0.23575,0.252947,0.513907,0.517868,0.51804,0.52023,0.51804,0.513907,0.446358,0.0254432,0.026757,0.25161,0.495821,0.516597,0.51804,0.518465,0.546224,0.378728,0.393092,0.312195,0.024918,-0.0981638,0.154644,0.169391,0.392651,0.395382,0.396825,0.413829,0.413829,0.392651,0.328296,0.0244488,-0.09597,0.168054,0.376722,0.392479,0.395382,0.407368,0.414117,0.400187,0.407045,0.394578,0.00233826,0.355118,0.379058,0.387845,0.400187,0.403991,0.407045,0.407488,0.403567,0.407488,0.391634,0.00290945,0.340557,0.376389,0.387845,0.398556,0.403567,0.405567,0.407488,0.18081,0.18081,0.190974,0.00243963,0.175944,0.179802,0.179956,0.181278,0.202758,0.202957,0.217777,0.180001,0.181278,0.184484,0.00528641,0.174449,0.178166,0.179641,0.18081,0.202758,0.202882,0.215511,-9999,-9999
200006,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23.757,20.926,2.461,25.612,4.102,23.757,0.0,20.926,2.461,0.0,25.612,4.102,0.0,480.474,-9999,-9999,340.561,340.561,0.0,-9999,-9999,334.735,334.735,0.0,-9999,-9999,371.643,371.643,0.0,-9999,-9999,17.488,17.488,0.0,93.395,93.566,0.860417,0.004,0.004,0.0,2.311,2.311,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.7265,0.0,-9999,-9999,136.286,0.0,-9999,-9999,-9999,-9999,19.0,29.0,0.0,0.0,0.120364,0.120364,0.0,0.0,-9999,-9999,-9999,-9999,0.120364,0.120364,0.0,0.0,-9999,-9999,-9999,-9999,0.116605,0.11287,0.0,0.0,0.00276235,0.00282603,0.0807663,0.100268,0.102529,0.120321,0.124707,0.133975,0.140204,0.0807663,0.0831744,0.102529,0.120321,0.120364,0.124707,0.140204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38587,0.38587,0.280155,0.280155,0.0,0.0,-9999,-9999,-9999,-9999,-0.0608302,-0.0608302,0.797881,0.797881,0.0,0.0,-9999,-9999,-9999,-9999,0.38587,0.38587,0.280155,0.280155,0.0,0.0,-9999,-9999,-9999,-9999,-0.0608302,-0.0608302,0.797881,0.797881,0.0,0.0,-9999,-9999,-9999,-9999,0.352483,0.360685,0.385711,0.38587,0.396549,0.422125,0.449265,0.339484,0.354259,0.378475,0.38587,0.38587,0.38587,0.449265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0994374,-0.0891733,-0.0880239,-0.0628746,-0.0608994,-0.0608302,-0.0424282,-0.0994374,-0.0935981,-0.0891733,-0.0608994,-0.0608302,-0.0608302,-0.0424282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.574482,0.574482,0.478011,0.0293743,0.029701,0.274427,0.277453,0.573598,0.574626,0.581353,0.58189,0.57331,0.574626,0.500382,0.0285438,0.029701,0.277213,0.573174,0.573598,0.574626,0.581353,0.612784,0.432438,0.454118,0.36514,0.028156,-0.0928166,0.193661,0.194279,0.453441,0.454262,0.478281,0.479362,0.470112,0.454262,0.383356,0.0275696,-0.091581,0.194039,0.432438,0.453441,0.470112,0.478824,0.4807,0.493482,0.498349,0.489181,0.00159625,0.463193,0.480112,0.480495,0.493335,0.494854,0.498349,0.498892,0.493335,0.498892,0.48676,0.00219096,0.444201,0.480112,0.482167,0.49266,0.493803,0.494854,0.498892,0.132454,0.132454,0.143121,0.00255219,0.128917,0.131902,0.131932,0.132861,0.152936,0.153069,0.178286,0.131932,0.132861,0.138145,0.00428632,0.127623,0.130653,0.131667,0.132454,0.152936,0.153069,0.176229,-9999,-9999
