TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200501,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.85,4.48,1.323,5.453,1.223,4.85,0.0,4.48,1.323,0.0,5.453,1.223,0.0,117.724,-9999,-9999,41.742,41.742,0.0,-9999,-9999,293.318,293.318,0.0,-9999,-9999,313.002,313.002,0.0,-9999,-9999,1.163,1.163,0.0,101.063,101.063,0.0,1.419,1.419,0.0,2.981,2.981,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,14.7291,-9999,-9999,-9999,14.6379,-9999,-9999,-9999,-9999,-9999,29.871,18.129,0.0,0.0,1.23545,1.24721,0.0,0.0,-9999,-9999,-9999,-9999,1.24721,1.24721,0.0,0.0,-9999,-9999,-9999,-9999,1.27765,1.28679,0.0,0.0,0.0166648,0.0161074,1.1422,1.15116,1.19506,1.24721,1.3826,1.39545,1.46999,1.1422,1.15464,1.19506,1.24721,1.3826,1.39949,1.46999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94788,1.95575,0.895961,0.900256,0.0,0.0,-9999,-9999,-9999,-9999,-0.0574486,-0.0405463,1.45038,1.47513,0.0,0.0,-9999,-9999,-9999,-9999,1.95575,1.95575,0.900256,0.900256,0.0,0.0,-9999,-9999,-9999,-9999,-0.0405463,-0.0405463,1.47513,1.47513,0.0,0.0,-9999,-9999,-9999,-9999,1.85141,1.86488,1.91533,1.96393,1.96699,1.982,2.00794,1.85141,1.87067,1.95301,1.96393,1.96699,1.982,1.98619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.191418,-0.137374,-0.137374,-0.0405463,0.280161,0.304116,0.48429,-0.191418,-0.191418,-0.137374,-0.0405463,0.286169,0.304116,0.48429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84827,1.83382,1.83592,0.00393767,1.77404,1.79877,1.83531,1.8459,1.85017,1.85231,1.8568,1.85017,1.84887,1.82739,0.00469559,1.76923,1.77884,1.80074,1.84142,1.84816,1.85231,1.85482,0.601056,0.586601,0.549135,0.0149414,0.363809,0.446744,0.458817,0.599424,0.624194,0.650841,0.658566,0.655112,0.601655,0.549737,0.015326,0.3613,0.445647,0.457753,0.592759,0.627031,0.637865,0.658484,1.93355,1.98704,1.96367,0.0294553,1.79166,1.79344,1.82849,1.85041,2.06074,2.22224,2.31582,1.83696,1.93354,1.97047,0.0309398,1.78977,1.79344,1.83521,1.85041,2.0607,2.23569,2.33894,0.306282,0.303284,0.298111,0.00437849,0.245589,0.246393,0.289997,0.306283,0.310829,0.312508,0.335249,0.310821,0.334571,0.301353,0.00411304,0.24593,0.268192,0.290008,0.308684,0.311756,0.326625,0.335249,-9999,-9999
200502,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.797,2.116,1.407,3.69,1.571,2.797,0.0,2.116,1.407,0.0,3.69,1.571,0.0,181.376,-9999,-9999,77.532,77.532,0.0,-9999,-9999,271.509,271.509,0.0,-9999,-9999,291.541,291.541,0.0,-9999,-9999,1.328,1.328,0.0,100.585,100.585,0.0,1.382,1.382,0.0,2.753,2.753,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,14.9957,-9999,-9999,0.683594,14.2441,-9999,-9999,1.3399,-9999,-9999,27.0357,20.9643,3.17857,2.53571,1.23801,1.24954,0.0,0.0,0.0795693,0.0795527,0.146429,0.146892,1.24954,1.24954,0.0,0.0,0.105733,0.0795527,0.162141,0.146892,1.27814,1.28768,0.0,0.0,0.0167463,0.0161044,1.14145,1.15195,1.19679,1.24954,1.38338,1.3978,1.47004,1.14145,1.15273,1.19679,1.24954,1.38338,1.3997,1.47004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9681,1.96887,0.910612,0.911131,0.0,0.0,0.0720652,0.0720652,0.103905,0.0977172,0.191708,0.215886,1.50729,1.53744,0.0,0.0,0.143774,0.147256,0.236559,0.265796,1.96887,1.96887,0.911131,0.911131,0.0,0.0,0.0735788,0.0720652,0.10496,0.0977172,0.215886,0.215886,1.53744,1.53744,0.0,0.0,0.210271,0.147256,0.281963,0.265796,1.82426,1.83451,1.85222,1.97953,1.98421,1.98421,1.98784,1.83288,1.85222,1.9681,1.97953,1.98421,1.98421,1.98628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0854997,0.152345,0.152345,0.215886,0.492029,0.528053,0.683555,0.0854997,0.0854997,0.152345,0.215886,0.492029,0.528053,0.683555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72462,1.68434,1.71382,0.00407291,1.66715,1.68844,1.69008,1.71905,1.73023,1.73674,1.74833,1.72981,1.72625,1.70772,0.00562077,1.63076,1.68396,1.68929,1.71838,1.73014,1.73856,1.74584,0.475074,0.434794,0.426132,0.0168038,0.220126,0.319353,0.328827,0.452017,0.525699,0.540362,0.544711,0.533016,0.476709,0.429585,0.0190265,0.213025,0.303639,0.322354,0.472463,0.533016,0.541746,0.555771,1.85505,1.90637,1.88395,0.0282595,1.71892,1.72063,1.75426,1.77528,1.97708,2.13202,2.2218,1.76238,1.85504,1.89047,0.0296837,1.71711,1.72063,1.7607,1.77528,1.97703,2.14492,2.24398,0.562872,0.558506,0.548654,0.00792119,0.453067,0.454539,0.534958,0.562873,0.571375,0.575848,0.614811,0.571366,0.613491,0.55465,0.00745447,0.453689,0.494997,0.534976,0.567673,0.573134,0.601749,0.614811,-9999,-9999
200503,8.277,0.702957,7.393,1.809,0.708333,9.131,2.277,0.697581,7.237,5.93,2.02,8.484,2.499,7.35,0.702957,6.532,1.888,0.708333,8.133,2.296,0.697581,275.089,99.446,0.704301,117.904,106.387,0.704301,-9999,-9999,297.086,297.086,0.0,311.186,0.702957,316.71,314.002,0.702957,2.948,0.702957,2.254,2.658,0.702957,100.284,100.471,0.693548,1.363,1.974,0.693548,2.271,2.429,0.693548,0.39356057172619047,0.6774193548387096,55.33400003849205,0.6774193548387096,-9999,-9999,382.557,0.702285,-9999,-9999,17.8118,-9999,-9999,0.531746,22.4415,-9999,-9999,0.560842,-9999,-9999,23.6129,24.3871,23.6129,24.3871,1.21907,1.20851,0.692876,0.692876,0.0717603,0.0719431,0.118422,0.116967,1.18209,1.21321,0.692876,0.692876,0.0736231,0.0715907,0.11956,0.11675,1.26097,1.26456,0.691398,0.691616,0.013557,0.0119909,1.1475,1.18017,1.19807,1.22157,1.32664,1.36858,1.38454,1.17314,1.18017,1.20233,1.23475,1.34195,1.36462,1.37755,0.694892,0.692876,0.692876,0.69422,0.686156,0.6875,0.689516,0.692876,0.692876,0.692876,0.692876,0.686828,0.688844,0.689516,1.88143,1.88196,1.16937,1.17085,0.708333,0.708333,0.0771513,0.076164,0.0906066,0.0879292,0.46262,0.442333,3.0978,3.10141,0.678511,0.678511,0.1152,0.11481,0.208316,0.206594,1.88299,1.87288,1.17752,1.16761,0.708333,0.708333,0.0775833,0.0758683,0.0909747,0.0876732,0.39009,0.46032,3.11155,3.1099,0.678511,0.678511,0.117714,0.1142,0.209716,0.206255,1.76301,1.87288,1.88299,1.92246,1.96119,1.9679,1.97893,1.85579,1.8752,1.88314,1.92246,1.95867,1.96308,1.97861,0.708333,0.708333,0.708333,0.708333,0.708333,0.706989,0.708333,0.708333,0.708333,0.708333,0.708333,0.708333,0.708333,0.708333,0.351029,0.369133,0.378961,0.416341,0.675763,0.71626,0.753396,0.350542,0.366679,0.377885,0.44738,0.675763,0.710188,0.738522,0.678511,0.678511,0.678511,0.678511,0.67603,0.672258,0.667089,0.678511,0.678511,0.678511,0.678511,0.67603,0.671017,0.664504,2.11308,2.09545,2.14237,0.00771503,2.08854,2.0918,2.09981,2.11689,2.1969,2.20389,2.22269,2.09188,2.09207,2.12795,0.00946647,1.9796,2.08857,2.09352,2.11379,2.174,2.19674,2.21467,0.898452,0.882244,0.877807,0.00544357,0.81257,0.835616,0.850958,0.874335,0.902954,0.912882,0.921433,0.919563,0.909988,0.866977,0.0103858,0.767718,0.826555,0.849979,0.882244,0.902529,0.908395,0.916501,2.16219,2.31449,2.24,0.0205037,2.04359,2.12041,2.13702,2.18003,2.31328,2.39845,2.46211,2.17837,2.12158,2.22177,0.0169149,2.1012,2.11811,2.1388,2.18409,2.28504,2.33668,2.44969,0.884191,0.88996,0.852775,0.00832665,0.734496,0.812027,0.832181,0.849979,0.885051,0.910535,0.922751,0.851207,0.838346,0.842786,0.00816035,0.753384,0.778842,0.832237,0.84763,0.869062,0.891718,0.916759,-9999,-9999
200504,10.887,1.0,9.512,1.855,1.0,11.878,2.645,1.0,10.865,9.094,1.803,12.145,2.749,10.887,1.0,9.512,1.855,1.0,11.878,2.645,1.0,374.34,166.939,0.951389,171.536,163.42,0.951389,-9999,-9999,310.84,310.84,0.0,325.394,0.951389,330.243,325.766,0.951389,4.243,1.0,3.288,4.243,1.0,100.036,100.308,1.0,1.894,1.644,1.0,2.411,2.659,1.0,0.47422857680555563,1.0,104.64415784097221,1.0,-9999,-9999,379.958,0.999306,-9999,-9999,35.851,-9999,-9999,0.734503,47.645,-9999,-9999,0.741448,-9999,-9999,20.1333,27.8667,20.1333,27.8667,1.10609,1.12965,0.984722,0.986806,0.0992213,0.0983557,0.119883,0.11398,1.09426,1.12969,0.9875,0.986806,0.0987953,0.0985624,0.119531,0.114158,1.05279,1.05915,0.983681,0.985399,0.011081,0.00922636,0.873041,0.971526,1.01554,1.08326,1.0962,1.10609,1.11814,0.953544,0.994133,1.02709,1.07939,1.10149,1.10933,1.12273,0.911806,0.975694,0.978472,0.991667,0.99375,0.984722,0.99375,0.975694,0.979167,0.98125,0.993056,0.992361,0.9875,0.992361,3.47994,3.47346,2.00036,2.01237,0.99697,0.99697,0.141535,0.140582,0.164844,0.148068,-0.626242,-0.583346,3.99535,4.0658,0.976712,0.980201,0.129014,0.127816,0.152192,0.140697,3.43891,3.47354,2.00771,2.00277,0.99697,0.99697,0.140753,0.14115,0.164173,0.148608,-0.618472,-0.583424,4.0559,4.06562,0.98135,0.980201,0.128649,0.127928,0.151882,0.140799,3.12908,3.28031,3.3446,3.38176,3.42056,3.44932,3.47994,3.33753,3.36226,3.37927,3.40615,3.43891,3.45523,3.47393,0.940271,1.0,0.995455,0.99697,0.99697,0.99697,0.99697,1.0,0.99697,1.0,1.0,0.99697,1.0,0.99697,-0.780407,-0.712604,-0.705263,-0.617531,-0.600217,-0.55114,-0.533274,-0.79026,-0.716984,-0.707469,-0.618472,-0.602032,-0.599359,-0.55114,0.956603,0.966197,0.972029,0.988506,0.986033,0.989655,0.990805,0.963898,0.967346,0.970879,0.98135,0.98135,0.987315,0.989655,3.71388,3.76267,3.66546,0.0119959,3.56901,3.59021,3.60982,3.65927,3.70405,3.73459,3.81558,3.567,3.68394,3.6265,0.017177,3.39426,3.50051,3.57287,3.61395,3.69199,3.70969,3.79245,2.61115,2.63299,2.6063,0.0155798,2.45814,2.51159,2.5393,2.5923,2.6542,2.69125,2.74238,2.49942,2.58968,2.5737,0.0197281,2.30785,2.45814,2.5016,2.58543,2.64088,2.67221,2.75091,3.85201,3.50681,3.73507,0.0361724,3.15278,3.506,3.63416,3.79392,3.85925,3.89625,4.00677,3.89852,3.6762,3.754,0.034508,3.09587,3.54397,3.67056,3.81534,3.87547,3.89852,4.0215,2.54497,2.39205,2.56626,0.0229587,2.23391,2.40743,2.48094,2.58272,2.62775,2.66731,2.7118,2.58142,2.49095,2.56842,0.0219084,2.23391,2.46182,2.48342,2.58142,2.63301,2.66284,2.78719,-9999,-9999
200505,13.973,1.0,12.023,1.944,1.0,15.045,2.933,1.0,14.092,11.663,1.802,15.431,3.007,13.973,1.0,12.023,1.944,1.0,15.045,2.933,1.0,450.233,220.235,1.0,232.544,220.235,1.0,-9999,-9999,321.881,321.881,0.0,344.099,1.0,341.109,344.099,1.0,5.828,1.0,4.926,5.828,1.0,100.313,100.612,1.0,1.734,2.05,1.0,2.379,2.599,1.0,0.4349050516129032,1.0,151.1621424731183,1.0,744.5056135706341,0.6256720430107525,374.876,1.0,-9999,-9999,71.3426,-9999,-9999,0.808984,45.6983,-9999,-9999,0.67295,-9999,-9999,17.129,30.871,17.0968,30.871,-4.25343,-4.24211,0.988575,0.989247,0.109568,0.110165,0.114184,0.115764,-4.25069,-4.2353,0.989247,0.988575,0.110469,0.11021,0.115048,0.115807,-4.2635,-4.246,0.985534,0.987399,0.0155912,0.00494548,-4.32757,-4.28443,-4.28045,-4.24534,-4.2289,-4.22016,-4.20418,-4.30067,-4.28934,-4.276,-4.24301,-4.22409,-4.2182,-4.20418,0.959005,0.971774,0.989919,0.989247,0.986559,0.985887,0.989247,0.985887,0.987903,0.987903,0.988575,0.988575,0.989247,0.989247,4.90878,4.90645,1.93422,1.94803,0.998102,0.998102,0.130716,0.130629,0.190357,0.175718,-9.05971,-9.0409,9.06205,9.05651,0.983529,0.984507,0.148264,0.148186,0.179388,0.17238,4.86455,4.92473,1.96235,1.94705,0.998102,0.998102,0.132706,0.130842,0.191729,0.175876,-9.03078,-9.0416,9.05277,9.05584,0.984507,0.983529,0.148183,0.148203,0.179322,0.172394,4.73017,4.8195,4.84864,4.89001,4.92473,5.09626,5.13533,4.82918,4.86223,4.87425,4.90373,4.93419,5.09728,5.15317,1.0,0.998102,0.998102,0.998102,0.998102,0.971537,0.998102,0.998102,0.998102,0.998102,0.998102,0.998102,0.998102,0.998102,-9.26699,-9.18149,-9.13815,-9.03248,-8.9985,-8.97952,-8.94182,-9.22215,-9.16775,-9.1295,-9.04415,-9.00188,-8.99162,-8.98084,0.959754,0.978422,0.981511,0.984541,0.983466,0.9876,0.989681,0.979462,0.981511,0.982551,0.983529,0.983466,0.984541,0.984541,5.31195,5.39987,5.40408,0.02442,5.21393,5.27268,5.31165,5.3596,5.40978,5.63505,5.68714,5.34377,5.30846,5.38203,0.032579,5.08646,5.23193,5.27199,5.32916,5.42191,5.63336,5.6943,9.55729,9.63517,9.65008,0.0253762,9.4427,9.49894,9.53122,9.61179,9.67096,9.88598,9.92401,9.57384,9.55916,9.64553,0.044053,9.31947,9.44179,9.49982,9.58259,9.68606,9.8913,9.92643,4.55602,4.68899,4.68642,0.0390623,4.26522,4.44729,4.55602,4.63762,4.77977,4.87487,5.18256,4.55585,4.56334,4.57746,0.0527429,4.14664,4.24704,4.4478,4.58124,4.66228,4.87487,5.01381,8.10644,8.03045,8.06341,0.0335566,7.84731,7.92262,7.94003,7.99732,8.09494,8.12939,8.51724,8.06793,7.96099,8.06473,0.0413206,7.78033,7.8754,7.92928,7.99081,8.08898,8.31969,8.44115,-9999,-9999
200506,18.196,1.0,15.94,2.121,1.0,19.222,3.432,1.0,18.762,15.863,1.945,20.08,3.664,18.196,1.0,15.94,2.121,1.0,19.222,3.432,1.0,484.658,246.926,0.998611,256.601,247.298,0.998611,-9999,-9999,346.098,346.098,0.0,366.362,0.998611,364.938,366.281,0.998611,7.349,1.0,7.9,7.349,1.0,100.456,100.757,1.0,0.982,2.964,1.0,2.066,2.286,0.999306,0.37279367258274226,0.9993055555555556,168.2180910416667,1.0,815.7846359219434,0.6423611111111109,371.203,0.999306,-9999,-9999,95.245,-9999,-9999,0.957813,32.2275,-9999,-9999,0.652567,-9999,-9999,15.0,33.0,15.0,33.0,-6.67933,-6.66805,0.969444,0.969444,0.141464,0.141332,0.160839,0.154324,-6.69754,-6.6681,0.96875,0.969444,0.1415,0.141367,0.16087,0.154357,-6.67487,-6.69482,0.962726,0.964878,0.0134739,0.0113297,-6.83462,-6.74244,-6.72852,-6.66933,-6.63478,-6.58937,-6.5384,-6.85464,-6.75968,-6.73245,-6.67566,-6.65519,-6.63572,-6.59913,0.952778,0.961806,0.9625,0.969444,0.970139,0.979167,0.98125,0.953472,0.961111,0.96875,0.954167,0.970833,0.970139,0.975694,5.83406,5.84321,1.76324,1.75523,0.98,0.98,0.139909,0.139737,0.261211,0.219303,-12.014,-12.0024,11.3324,11.3467,0.964646,0.964646,0.187679,0.187641,0.316222,0.232694,5.76009,5.84698,1.89144,1.75383,0.98,0.98,0.147314,0.139909,0.265251,0.219412,-12.006,-12.0042,11.369,11.3457,0.963636,0.964646,0.186691,0.187668,0.315637,0.232715,5.61235,5.67142,5.72115,5.83406,5.97742,6.11258,6.35117,5.67142,5.71853,5.75562,5.8626,5.97742,6.05657,6.18801,0.982222,0.982222,0.982222,0.98,0.962222,0.964444,0.957778,0.982222,0.982222,0.982222,0.98,0.962222,0.964444,0.962222,-12.4757,-12.3553,-12.1515,-12.006,-11.9315,-11.8463,-11.7519,-12.3961,-12.2137,-12.1473,-12.011,-11.9482,-11.9385,-11.8453,0.917172,0.941414,0.954545,0.963636,0.968687,0.976768,0.980808,0.936364,0.949495,0.959596,0.964646,0.964646,0.967677,0.977778,5.99014,6.03431,5.99491,0.0215186,5.85508,5.87034,5.88606,5.9549,6.04232,6.12083,6.26888,5.95717,5.86395,5.99159,0.0306222,5.82395,5.85673,5.87653,5.93829,5.99014,6.17775,6.30243,12.6595,12.7024,12.6897,0.0293858,12.4852,12.5208,12.5412,12.6424,12.7376,12.9455,13.0956,12.5944,12.5615,12.6665,0.039256,12.4273,12.4771,12.5072,12.5944,12.6716,12.9269,13.1208,6.89925,6.80304,6.90768,0.0538875,6.237,6.55555,6.73092,6.90372,7.03806,7.18413,7.54083,6.7695,6.69716,6.87687,0.0856545,6.07825,6.27399,6.52696,6.85103,7.11067,7.46521,7.60112,13.4727,13.3605,13.5072,0.05172,12.9427,13.1858,13.2863,13.4566,13.6496,13.9976,14.0288,13.449,13.3101,13.4905,0.0808222,12.8173,12.9794,13.1468,13.3986,13.6404,14.0339,14.1833,-9999,-9999
