TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200401,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.797,4.219,1.647,7.84,2.374,5.797,0.0,4.219,1.647,0.0,7.84,2.374,0.0,200.348,-9999,-9999,112.618,112.618,0.0,-9999,-9999,280.496,280.496,0.0,-9999,-9999,266.219,266.219,0.0,-9999,-9999,5.198,5.198,0.0,84.218,84.218,0.0,0.94,0.94,0.0,1.581,1.581,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,54.5912,0.0,60.9852,-9999,60.1735,0.0,67.2213,-9999,1.0,3,27.0968,20.9032,0.0,0.0,-2.021,-1.84377,0.0,0.0,-9999,-9999,-9999,-9999,-1.78672,-1.84377,0.0,0.0,-9999,-9999,-9999,-9999,-1.87919,-1.90095,0.0,0.0,0.0253957,0.00720782,-2.06537,-2.021,-1.9786,-1.86922,-1.84264,-1.79728,-1.71663,-1.95961,-1.94469,-1.94469,-1.91263,-1.84377,-1.84255,-1.84236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0171351,0.127343,1.53594,1.42875,0.0,0.0,-9999,-9999,-9999,-9999,-4.49404,-4.24467,0.78564,0.66897,0.0,0.0,-9999,-9999,-9999,-9999,0.327257,0.127343,1.26502,1.42875,0.0,0.0,-9999,-9999,-9999,-9999,-4.37768,-4.24467,0.677899,0.66897,0.0,0.0,-9999,-9999,-9999,-9999,-0.0481195,-0.035729,-0.0020914,0.100239,0.137505,0.262935,0.310946,-0.087302,-0.0481195,-0.0481195,0.00979186,0.127343,0.129437,0.12976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.51501,-4.4934,-4.47277,-4.2794,-4.24467,-4.22555,-4.04358,-4.26846,-4.24467,-4.24467,-4.24467,-4.22284,-4.22284,-4.22284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.64085,-9999,0.6313,0.0135037,0.541522,0.541522,0.541522,0.64085,0.64085,0.711529,0.711529,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.43813,-9999,2.44003,0.0161582,2.3388,2.3388,2.3388,2.43813,2.43813,2.54316,2.54316,2.99364,2.9318,2.25517,0.122709,1.13061,1.20969,1.22374,2.23151,2.9318,3.00367,3.00367,0.915997,0.381201,1.23487,0.088367,0.389374,0.915997,0.917912,1.21844,1.34966,1.54556,2.23145,2.60302,2.56964,2.20673,0.065886,1.44169,1.72192,1.72953,2.17976,2.56964,2.60837,2.60837,2.17973,1.66843,1.92183,0.0917443,1.21136,1.47926,1.49251,1.73097,2.56964,2.72131,2.73256,-9999,-9999
200402,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.393,4.082,1.402,6.914,1.675,5.393,0.0,4.082,1.402,0.0,6.914,1.675,0.0,260.941,-9999,-9999,141.202,141.202,0.0,-9999,-9999,284.021,284.021,0.0,-9999,-9999,270.321,270.321,0.0,-9999,-9999,4.599,4.599,0.0,84.247,84.247,0.0,1.141,1.141,0.0,2.283,2.283,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-11.5496,0.0,54.5684,0.0,60.9597,-9999,59.8301,0.0,66.8377,-9999,1.0,3,25.6897,22.3103,0.0,0.0,-2.02378,-1.84518,0.0,0.0,-9999,-9999,-9999,-9999,-1.78976,-1.84518,0.0,0.0,-9999,-9999,-9999,-9999,-1.88018,-1.90253,0.0,0.0,0.0254845,0.00725044,-2.06771,-2.02378,-1.98063,-1.86829,-1.8437,-1.79982,-1.71856,-1.96178,-1.94595,-1.94595,-1.91452,-1.84518,-1.84394,-1.84359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190322,0.28051,1.36638,1.27849,0.0,0.0,-9999,-9999,-9999,-9999,-4.4138,-4.14732,0.835271,0.803151,0.0,0.0,-9999,-9999,-9999,-9999,0.493156,0.28051,1.06409,1.27849,0.0,0.0,-9999,-9999,-9999,-9999,-4.27908,-4.14732,0.778324,0.803151,0.0,0.0,-9999,-9999,-9999,-9999,0.0989953,0.135876,0.164332,0.274559,0.317824,0.413836,0.480545,0.036655,0.0777219,0.0777219,0.1556,0.28051,0.282751,0.283369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.45505,-4.4138,-4.3756,-4.20824,-4.16173,-4.13121,-3.97769,-4.20652,-4.14732,-4.14732,-4.14732,-4.10938,-4.10938,-4.10938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.629843,-9999,0.619809,0.0141745,0.525567,0.525567,0.525567,0.629843,0.629843,0.704017,0.704017,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.42966,-9999,2.43043,0.0166696,2.32539,2.32539,2.32539,2.42966,2.42966,2.53624,2.53624,2.97359,2.91216,2.24007,0.121887,1.12304,1.20158,1.21554,2.21656,2.91216,2.98356,2.98356,0.832058,0.34627,1.20406,0.0903909,0.353693,0.832058,0.833798,1.21028,1.34062,1.53521,2.2165,2.9248,2.88861,2.49691,0.0712917,1.66917,1.97137,1.97991,2.47182,2.88861,2.93053,2.93053,2.47179,1.92099,2.18464,0.100669,1.39485,1.70725,1.72233,1.96917,2.88861,3.06024,3.07333,-9999,-9999
200403,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.384,4.856,1.577,7.856,1.945,6.384,0.0,4.856,1.577,0.0,7.856,1.945,0.0,341.267,-9999,-9999,172.908,172.908,0.0,-9999,-9999,297.016,297.016,0.0,-9999,-9999,285.443,285.443,0.0,-9999,-9999,4.852,4.852,0.0,84.245,84.245,0.0,4.653,4.653,0.0,2.326,2.326,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-11.3944,0.0,54.5912,0.0,66.0548,-9999,60.1735,0.0,72.8094,-9999,1.0,3,23.3871,24.6129,0.0,0.0,-2.021,-1.84377,0.0,0.0,-9999,-9999,-9999,-9999,-1.78672,-1.84377,0.0,0.0,-9999,-9999,-9999,-9999,-1.87919,-1.90095,0.0,0.0,0.0253957,0.00720782,-2.06537,-2.021,-1.9786,-1.86922,-1.84264,-1.79728,-1.71663,-1.95961,-1.94469,-1.94469,-1.91263,-1.84377,-1.84255,-1.84236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.497169,0.553132,0.969864,0.909188,0.0,0.0,-9999,-9999,-9999,-9999,-4.27013,-3.99001,0.926549,0.956854,0.0,0.0,-9999,-9999,-9999,-9999,0.753232,0.553132,0.637619,0.909188,0.0,0.0,-9999,-9999,-9999,-9999,-4.07386,-3.99001,0.987798,0.956854,0.0,0.0,-9999,-9999,-9999,-9999,0.353459,0.451736,0.49724,0.572758,0.646481,0.671072,0.753735,0.242864,0.276304,0.276304,0.451736,0.562775,0.590769,0.590769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.35284,-4.27885,-4.2312,-4.12006,-4.0568,-3.94207,-3.89432,-4.09441,-4.02206,-4.02206,-3.99001,-3.91336,-3.90198,-3.90198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.656637,-9999,0.647313,0.0127782,0.562238,0.562238,0.562238,0.656637,0.656637,0.723063,0.723063,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.45391,-9999,2.45604,0.015433,2.35951,2.35951,2.35951,2.45391,2.45391,2.55469,2.55469,3.02592,2.96341,2.27949,0.124032,1.1428,1.22273,1.23693,2.25557,2.96341,3.03606,3.03606,0.996903,0.414871,1.26876,0.0871551,0.423765,0.996903,0.998988,1.23158,1.36421,1.56222,2.25551,3.27267,3.23304,2.8065,0.0777393,1.90559,2.23254,2.24207,2.78145,3.23304,3.2789,3.2789,2.78142,2.1842,2.46343,0.110711,1.58606,1.94453,1.96152,2.21723,3.23304,3.42588,3.44082,-9999,-9999
200404,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.334,6.492,1.729,9.752,2.245,8.325,0.00555556,6.471,1.697,0.0133333,9.752,2.245,0.0,415.503,-9999,-9999,240.164,240.152,0.00625,-9999,-9999,291.39,291.39,0.0,-9999,-9999,278.897,278.913,0.00555556,-9999,-9999,6.401,6.372,0.00555556,83.781,83.781,0.0,4.009,4.009,0.0,2.592,2.592,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-11.6059,0.00555556,54.5746,0.0,65.3241,-9999,59.9816,0.0,71.7962,-9999,2.0,3,20.9,27.1,0.0,0.0,-2.02001,-1.84458,0.0,0.0,-9999,-9999,-9999,-9999,-1.78595,-1.84458,0.0,0.0,-9999,-9999,-9999,-9999,-1.87825,-1.90112,0.0,0.0,0.0254165,0.00713337,-2.064,-2.02001,-1.97691,-1.86807,-1.84308,-1.79626,-1.71532,-1.95902,-1.94325,-1.94325,-1.91385,-1.84458,-1.84364,-1.84308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.768372,0.780583,0.53885,0.603375,0.0,0.0,-9999,-9999,-9999,-9999,-4.04116,-3.7517,1.16358,1.20884,0.0,0.0,-9999,-9999,-9999,-9999,0.917575,0.780583,0.262689,0.603375,0.0,0.0,-9999,-9999,-9999,-9999,-3.75758,-3.7517,1.42833,1.20884,0.0,0.0,-9999,-9999,-9999,-9999,0.562234,0.699215,0.716868,0.778658,0.841012,0.869127,0.925413,0.396191,0.442058,0.442316,0.64944,0.780583,0.806168,0.807609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.09621,-4.04116,-3.9858,-3.83292,-3.76923,-3.6964,-3.60551,-3.82444,-3.76923,-3.76923,-3.7517,-3.67669,-3.64813,-3.64813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.70864,-9999,0.700421,0.0102415,0.63193,0.63193,0.63193,0.70864,0.70864,0.760692,0.760692,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.5049,-9999,2.50782,0.012827,2.42819,2.42819,2.42819,2.5049,2.5049,2.59036,2.59036,3.13074,3.06607,2.35845,0.128328,1.18239,1.26509,1.27978,2.33371,3.06607,3.14123,3.14123,1.30439,0.542834,1.39177,0.0840473,0.554472,1.11556,1.24285,1.30712,1.41708,1.61634,2.33364,3.77993,3.73694,3.27922,0.08381,2.31003,2.65807,2.66903,3.26099,3.73694,3.78652,3.78652,3.26095,2.62426,2.90083,0.122506,1.90589,2.34965,2.36529,2.61862,3.74361,3.96224,3.98045,-9999,-9999
200405,8.754,1.0,7.541,1.048,1.0,9.556,1.456,1.0,10.202,8.482,1.323,11.336,1.93,8.754,1.0,7.541,1.048,1.0,9.556,1.456,1.0,465.384,225.88,0.998656,237.36,226.537,0.998656,-9999,-9999,313.543,313.543,0.0,318.8,0.991935,304.676,318.571,0.991935,1.121,0.99328,5.802,1.17,0.99328,83.86,83.877,0.399866,5.267,5.267,0.0,2.434,2.126,0.977151,0.24720156069424087,0.9637096774193549,112.88888743713298,0.9946236559139786,411.82442463797423,0.9711021505376346,29.974263032444995,0.8346774193548387,362.996,0.663978,11.981,1.0,-9999,-9999,-0.677644,1.0,51.4343,0.266129,62.4574,0.621143,43.7393,0.200941,53.1132,0.68844,1.0,2,19.129,28.871,0.0,7.87097,-1.21002,-1.22981,0.0900538,0.195565,0.061437,0.0286395,0.194157,0.064017,-1.11605,-1.23312,0.136425,0.195565,0.0597257,0.0286339,0.193623,0.0640146,-1.13212,-1.30366,0.106519,0.187886,0.0338735,0.00791408,-1.34527,-1.29498,-1.25471,-1.22163,-1.12165,-0.926622,-0.776746,-1.38201,-1.34763,-1.34516,-1.32331,-1.25145,-1.23312,-1.22792,0.156586,0.0685484,0.0725806,0.143145,0.136425,0.0349462,0.00739247,0.203629,0.203629,0.156586,0.196909,0.193548,0.195565,0.193548,0.80865,0.85666,0.149351,0.214306,0.0430108,0.193548,-9999,0.032105,-9999,0.126538,-2.47326,-2.53645,1.73125,1.87822,0.119874,0.197108,0.0592036,0.0408569,0.128928,0.0465229,1.01833,0.849486,0.139558,0.218402,0.108659,0.193548,-9999,0.0320787,-9999,0.126531,-2.46154,-2.53702,1.9149,1.87723,0.154839,0.197108,0.0575545,0.0408562,0.128179,0.0465223,0.650338,0.732431,0.742862,0.847153,0.949858,1.35072,1.39013,0.547002,0.611866,0.634594,0.651876,0.849486,0.85666,0.85666,0.108659,0.108659,0.0412186,0.108659,0.108659,0.0,0.0,0.203735,0.203735,0.196944,0.196944,0.193548,0.193548,0.193548,-2.58485,-2.55053,-2.54175,-2.49588,-2.36543,-2.32147,-2.16557,-2.58485,-2.58152,-2.57323,-2.5643,-2.54906,-2.53702,-2.53338,0.188209,0.197108,0.167075,0.154839,0.136263,0.153726,0.011865,0.188209,0.187097,0.203782,0.203782,0.197108,0.197108,0.193771,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.720085,-9999,0.712183,0.00965429,0.647557,0.647557,0.647557,0.720085,0.720085,0.768906,0.768906,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.87112,-9999,1.8689,0.00974928,1.80616,1.80616,1.80616,1.87112,1.87112,1.92942,1.92942,3.08662,3.02395,2.34038,0.124918,1.191,1.27046,1.28573,2.31677,3.02862,3.0972,3.09753,1.38332,0.575685,1.41782,0.0818048,0.588026,1.18307,1.2519,1.38332,1.50283,1.62811,2.31233,3.78017,3.73633,3.25825,0.0875774,2.24306,2.60966,2.62053,3.22764,3.73869,3.78861,3.78882,3.22486,2.56412,2.88359,0.127718,1.86202,2.28523,2.306,2.59731,3.73869,4.00538,4.02278,-9999,-9999
200406,18.609,1.0,15.9,1.293,1.0,20.235,2.436,1.0,17.717,15.638,1.638,18.964,2.243,18.609,1.0,15.9,1.293,1.0,20.235,2.436,1.0,485.073,330.951,0.997917,287.2,330.685,0.997917,-9999,-9999,339.577,339.577,0.0,357.488,0.988889,334.972,357.13,0.988889,6.409,0.990972,10.354,6.468,0.990972,84.217,84.457,0.869444,1.961,1.961,0.0,1.666,1.798,1.0,0.2146786619174054,0.9986111111111111,176.87113769383416,0.9958333333333333,616.4150859375679,0.9770833333333333,40.555268263706004,0.6875,376.706,0.979861,21.065,1.0,-9999,-9999,5.71173,1.0,63.5022,0.979861,77.1116,0.464013,77.6826,0.979167,94.3311,0.584886,0.975,1,18.0,30.0,16.6333,29.7,-1.08143,-1.17253,0.951389,0.975,0.0238468,0.0180475,0.0828707,0.0315213,-1.06435,-1.18385,0.954167,0.975,0.0196216,0.0181156,0.0817551,0.0315604,-1.05908,-1.18864,0.915312,0.975226,0.0203269,0.00403954,-1.19504,-1.14594,-1.11863,-1.08516,-1.06127,-0.987206,-0.842408,-1.2371,-1.2202,-1.21103,-1.18418,-1.17116,-1.16851,-1.14894,0.975,0.975,0.965972,0.927083,0.916667,0.831944,0.747222,0.976389,0.976389,0.976389,0.975,0.975,0.975,0.975,0.857943,0.734006,0.174763,0.326644,0.985185,0.998148,0.0373701,0.0193468,0.0599735,0.0626723,-2.18216,-2.24825,1.47391,1.5023,0.931111,0.961111,0.0290198,0.0252893,0.106043,0.0260786,0.876568,0.713973,0.182672,0.342809,0.998148,0.998148,0.0209901,0.019881,0.0513894,0.0628393,-2.16699,-2.25369,1.50758,1.49466,0.927778,0.961111,0.0270542,0.025256,0.105522,0.0260463,0.684953,0.773569,0.794694,0.823682,0.853718,0.867384,0.877044,0.596173,0.630783,0.652771,0.713824,0.74195,0.750006,0.792946,0.998148,0.95,0.95,0.998148,0.838889,0.838889,0.998148,0.998148,0.998148,0.998148,0.998148,0.998148,0.998148,1.0,-2.25407,-2.24435,-2.21716,-2.1768,-2.13728,-2.04036,-1.80772,-2.26449,-2.26012,-2.25886,-2.25365,-2.24978,-2.24739,-2.24527,0.957778,0.961111,0.946667,0.935556,0.913333,0.832222,0.692222,0.963333,0.963333,0.963333,0.961111,0.956667,0.961111,0.961111,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.00564,-9999,1.01199,0.00639712,0.97509,0.97509,0.97509,1.00564,1.00564,1.05526,1.05526,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.07903,-9999,2.08558,0.00590639,2.05194,2.05194,2.05194,2.07903,2.07903,2.12578,2.12578,1.32443,1.40381,1.43185,0.0205965,1.28776,1.29481,1.31308,1.35505,1.5316,1.54937,1.62536,1.76558,1.60735,1.70233,0.0536091,0.943865,1.55034,1.58479,1.74722,1.80233,1.90638,2.17243,2.34659,2.39971,2.41395,0.0129475,2.32028,2.32466,2.33805,2.37464,2.47814,2.49369,2.52655,2.48724,2.66841,2.56262,0.0529095,1.78048,2.45196,2.51116,2.62016,2.71589,2.7764,2.78718,-9999,-9999
