TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200801,-0.117,1.0,-0.271,0.936,1.0,0.153,0.67,1.0,0.652,0.395,1.172,1.1,1.094,-0.117,1.0,-0.271,0.936,1.0,0.153,0.67,1.0,101.485,33.456,1.0,33.657,33.456,1.0,284.694,1.0,280.723,284.694,1.0,267.299,1.0,285.529,267.299,1.0,0.485,1.0,1.151,0.485,1.0,93.261,92.448,1.0,2.479,3.18,1.0,4.192,4.489,0.606855,-9999,-9999,0.5941476073920083,1.0,-9999,-9999,-9999,-9999,3.1862093387096775,1.0,314.37004637096777,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.266949,1.0,17.0671,0.251344,8.80801,0.698412,10.8616,0.252016,5.60547,1.03543,1.0,3,30.4194,17.5806,14.7742,8.64516,1.17417,1.17552,0.212366,0.212366,0.0251705,0.0251725,0.110633,0.0695463,1.17417,1.26329,0.212366,0.215726,0.0251705,0.0252313,0.110633,0.0695676,1.19856,1.21663,0.215474,0.216196,0.0141777,0.0143714,1.03242,1.06399,1.16375,1.20294,1.26329,1.27945,1.28601,1.03242,1.14998,1.17158,1.23812,1.27945,1.27964,1.36781,0.204973,0.206317,0.207661,0.209005,0.215726,0.216398,0.22043,0.204973,0.212366,0.207661,0.215726,0.216398,0.216398,0.216398,1.4796,1.4815,0.3117,0.311898,0.228031,0.228031,0.0303095,0.0303802,0.0963635,0.0519317,0.530423,0.530712,1.28516,1.28548,0.188455,0.188455,0.040428,0.0413509,0.143623,0.139776,1.4796,1.47262,0.3117,0.313257,0.228031,0.228031,0.0303095,0.0303797,0.0963635,0.0519314,0.530423,0.789196,1.28516,1.37485,0.188455,0.196944,0.040428,0.0405324,0.143623,0.139536,1.34929,1.3732,1.47263,1.49704,1.53838,1.55615,1.57123,1.3498,1.47262,1.47719,1.49759,1.55587,1.55686,1.64741,0.224694,0.225806,0.228031,0.228031,0.264516,0.228031,0.264516,0.225806,0.228031,0.225806,0.228031,0.228031,0.228031,0.228031,0.366909,0.423227,0.487519,0.572668,0.677222,0.698858,0.755622,0.366909,0.454949,0.489062,0.643122,0.682036,0.721988,0.755622,0.174873,0.17657,0.17657,0.179966,0.198642,0.208829,0.198642,0.174873,0.188455,0.17657,0.213922,0.198642,0.196944,0.198642,1.52843,1.54901,1.50402,0.00726735,1.41997,1.45414,1.46045,1.51766,1.55326,1.55813,1.55837,1.52507,1.52843,1.49904,0.0074913,1.41365,1.45262,1.45944,1.50889,1.54901,1.55392,1.55837,0.35426,0.285719,0.287393,0.0114925,0.190317,0.204345,0.247602,0.273805,0.296892,0.35426,0.446968,0.37509,0.35426,0.300482,0.0128495,0.190317,0.244257,0.249899,0.279988,0.320249,0.37509,0.46845,1.90025,1.89495,1.55969,0.0928618,0.142475,1.05381,1.73767,1.81952,1.88789,1.89495,1.90025,1.85218,1.90025,1.5806,0.0871578,0.146687,1.05381,1.41817,1.81952,1.89321,1.90025,1.90065,0.528442,0.568936,0.454718,0.0292857,0.0,0.303219,0.479106,0.531013,0.567277,0.569989,0.576021,0.531013,0.570164,0.467075,0.0286357,0.0,0.303219,0.475522,0.531013,0.568936,0.570267,0.576021,-9999,-9999
200802,0.961,1.0,0.507,1.207,1.0,1.559,1.048,1.0,1.819,1.117,1.486,2.75,1.717,0.961,1.0,0.507,1.207,1.0,1.559,1.048,1.0,166.614,63.568,1.0,62.692,63.568,1.0,276.519,1.0,276.371,276.519,1.0,267.837,1.0,280.746,267.837,1.0,1.161,1.0,1.744,1.161,1.0,93.859,93.084,1.0,1.023,1.265,1.0,3.305,3.487,0.5,-9999,-9999,15.512373077588334,1.0,-9999,-9999,-9999,-9999,4.648375726293104,1.0,319.9258132183909,1.0,396.937,0.717672,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.04696,1.0,16.5204,0.722701,20.4662,0.514668,21.8033,0.716954,27.0108,0.782698,1.0,2,27.4138,20.5862,27.2414,18.3793,1.0403,1.03998,0.656609,0.658046,0.0229821,0.0230158,0.0996121,0.0944744,1.0403,1.12607,0.656609,0.670977,0.0229821,0.023207,0.0996121,0.0945211,0.981935,0.995202,0.652281,0.657615,0.0187016,0.0181285,0.843521,0.898479,0.909073,1.00323,1.0403,1.09233,1.10959,0.866569,0.909073,0.940779,1.01037,1.0403,1.09233,1.10959,0.704741,0.619971,0.626437,0.69181,0.656609,0.643678,0.672414,0.60704,0.626437,0.700431,0.637213,0.656609,0.643678,0.672414,1.87816,1.87744,0.458653,0.460447,0.712422,0.712422,0.0240389,0.0242048,0.182838,0.182648,-0.108132,-0.108157,2.30959,2.30902,0.587262,0.590329,0.0418618,0.0432903,0.326281,0.358198,1.87816,1.83588,0.458653,0.445448,0.712422,0.712422,0.0240389,0.0240057,0.182838,0.182622,-0.108132,0.135622,2.30959,2.45734,0.587262,0.619668,0.0418618,0.0430993,0.326281,0.358174,1.61656,1.68992,1.74695,1.87816,2.04625,2.05242,2.05746,1.64762,1.68992,1.74695,1.83588,2.04301,2.05199,2.05746,0.756192,0.744399,0.723965,0.712422,0.709867,0.712422,0.682656,0.746954,0.744399,0.723965,0.712422,0.682656,0.709867,0.682656,-0.646017,-0.62217,-0.61281,-0.199019,0.000665178,0.0249984,0.0892226,-0.646017,-0.62217,-0.40161,-0.10563,0.0150752,0.0889744,0.0892226,0.511003,0.518755,0.515501,0.561305,0.626236,0.626236,0.622952,0.511003,0.518755,0.544855,0.644299,0.626236,0.622952,0.622952,3.19343,3.02277,2.77786,0.111922,1.52627,2.18827,2.1933,2.93654,3.19343,3.61361,3.67905,3.18123,3.19343,2.81423,0.11813,1.55256,1.62593,2.18875,2.93904,3.59031,3.61361,3.62578,2.15313,1.8967,1.78266,0.104011,0.661605,1.23178,1.26532,1.84958,2.15313,2.52763,2.77094,2.20103,2.15313,1.8323,0.10936,0.659697,1.09295,1.25252,1.89657,2.52646,2.60324,2.68317,1.17207,1.06488,2.84426,0.298805,1.06488,1.17207,1.22483,1.39026,5.31009,5.31436,5.52739,3.96034,1.17207,2.4469,0.272251,1.06488,1.19287,1.2045,1.3653,2.74297,5.31009,5.50571,0.217613,0.555637,0.422954,0.0315165,0.216176,0.217613,0.218593,0.555637,0.583952,0.638369,0.663822,0.218593,0.575688,0.484746,0.040464,0.216727,0.218593,0.219331,0.575351,0.618795,0.638369,0.646863,-9999,-9999
200803,0.329,1.0,-0.225,1.044,1.0,0.866,1.102,1.0,1.902,0.949,1.408,2.817,1.743,0.329,1.0,-0.225,1.044,1.0,0.866,1.102,1.0,264.48,100.136,1.0,115.963,100.136,1.0,275.721,1.0,270.808,275.721,1.0,266.616,1.0,274.635,266.616,1.0,0.852,1.0,1.87,0.852,1.0,92.06,91.252,1.0,2.932,4.111,1.0,4.073,4.167,0.832661,0.7426465006793252,0.7278225806451613,49.35900509478637,1.0,-9999,-9999,-9999,-9999,9.622577867607525,1.0,316.8745739247312,1.0,393.557,0.989247,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.87438,1.0,13.751,0.988575,17.0353,0.40477,27.3667,0.989247,33.9029,0.947157,0.988575,1,23.5806,24.4194,23.5806,24.4194,-0.148785,-0.14841,0.975134,0.977151,0.0328091,0.0327419,0.0476176,0.0445107,-0.148785,-0.169294,0.975134,0.977151,0.0328091,0.0329057,0.0476176,0.0446313,-0.176,-0.177448,0.962769,0.968078,0.00593612,0.00514784,-0.237218,-0.217431,-0.181623,-0.169294,-0.150463,-0.14841,-0.144111,-0.237218,-0.208714,-0.189367,-0.170442,-0.150677,-0.14841,-0.144111,0.930108,0.983199,0.952957,0.977151,0.954973,0.977151,0.961694,0.930108,0.977823,0.981855,0.954301,0.966398,0.977151,0.961694,1.63123,1.62059,0.479643,0.488875,0.981935,0.981935,0.0338946,0.0342919,0.0489771,0.0472084,-1.8486,-1.83871,2.33093,2.32415,0.969062,0.973046,0.0528295,0.0526294,0.0695427,0.071469,1.63123,1.60865,0.479643,0.499838,0.981935,0.981935,0.0338946,0.0341819,0.0489771,0.0471286,-1.8486,-1.86852,2.33093,2.33005,0.969062,0.973046,0.0528295,0.0528723,0.0695427,0.0716481,1.58709,1.59952,1.60221,1.63123,1.66441,1.67023,1.68686,1.59827,1.59952,1.60153,1.6153,1.65686,1.66441,1.68169,0.983226,0.981935,0.981935,0.981935,0.981935,0.981935,0.980645,0.983226,0.981935,0.981935,0.981935,0.981935,0.981935,0.980645,-2.01484,-1.94374,-1.93302,-1.8842,-1.86431,-1.85329,-1.83871,-2.01484,-1.95,-1.93675,-1.88336,-1.86431,-1.85329,-1.83871,0.879929,0.984203,0.908335,0.926987,0.974286,0.95083,0.973046,0.879929,0.974547,0.974547,0.981992,0.974286,0.95083,0.973046,1.83172,1.79875,1.81008,0.00846888,1.73915,1.76953,1.77542,1.783,1.83172,1.89046,1.89946,1.8298,1.83172,1.82046,0.00868141,1.74003,1.76953,1.77717,1.79981,1.8868,1.89046,1.89946,1.9805,1.96804,1.98753,0.00721416,1.91899,1.95074,1.9556,1.97049,1.98607,2.04992,2.07062,1.98047,1.9805,1.99646,0.00900352,1.91899,1.95074,1.96162,1.97898,2.03629,2.06145,2.07062,1.57238,1.27858,1.54674,0.0277711,1.25715,1.32286,1.38908,1.56059,1.70422,1.73089,1.79529,1.35327,1.57238,1.60332,0.0315122,1.27858,1.35677,1.38908,1.63473,1.75569,1.79529,1.83532,1.56002,1.51436,1.579,0.015969,1.43534,1.48311,1.49657,1.56002,1.62409,1.69909,1.75987,1.51706,1.62409,1.62929,0.0407873,1.41551,1.48311,1.51436,1.57268,1.6945,1.7177,1.77347,-9999,-9999
200804,4.344,1.0,3.403,1.25,1.0,4.977,1.512,1.0,5.353,3.937,1.541,6.316,2.281,4.344,1.0,3.403,1.25,1.0,4.977,1.512,1.0,368.0,136.272,1.0,145.244,136.272,1.0,298.121,1.0,295.597,298.121,1.0,294.691,1.0,301.871,294.691,1.0,1.22,1.0,2.276,1.22,1.0,92.641,91.941,1.0,3.502,4.266,1.0,2.54,2.898,0.972222,0.4570090003461543,0.8687499999999999,88.84210333540709,1.0,-9999,-9999,-9999,-9999,9.061587150694445,1.0,336.48941805555563,1.0,391.565,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.56357,1.0,33.2317,1.0,46.3866,0.531845,29.3656,0.998611,40.99,0.774969,0.998611,1,19.6333,28.3667,19.6333,25.3333,-1.72143,-1.73068,0.904861,0.911111,0.0501397,0.0488933,0.109591,0.107418,-1.72143,-1.75081,0.904861,0.913889,0.0501397,0.0483045,0.109591,0.107151,-1.74433,-1.77379,0.842708,0.852257,0.0219645,0.0163435,-1.92719,-1.86315,-1.82957,-1.75081,-1.68935,-1.66825,-1.59126,-1.95947,-1.86432,-1.83568,-1.76216,-1.71052,-1.67303,-1.61991,0.980556,0.979861,0.948611,0.913889,0.784028,0.806944,0.675694,0.456944,0.973611,0.948611,0.929167,0.888194,0.797917,0.764583,2.15785,2.11663,0.335028,0.361166,0.897807,0.897807,0.0475762,0.0453271,0.188844,0.186851,-4.25151,-4.23837,4.3964,4.34551,0.911128,0.921807,0.0774321,0.0710066,0.141686,0.136308,2.15785,2.09675,0.335028,0.363615,0.897807,0.901228,0.0475762,0.0465898,0.188844,0.187162,-4.25151,-4.25741,4.3964,4.32288,0.911128,0.924029,0.0774321,0.0743461,0.141686,0.138077,2.04521,2.04828,2.0951,2.22157,2.38882,2.41379,2.41379,2.04521,2.04671,2.06435,2.11663,2.38535,2.40925,2.41379,0.93,0.911667,0.913333,0.985,0.778879,0.778879,0.778879,0.93,0.983333,0.93,0.897807,0.775546,0.51045,0.778879,-4.63124,-4.48882,-4.39946,-4.34083,-4.27552,-4.25151,-4.20737,-4.82022,-4.48882,-4.39946,-4.35414,-4.27552,-4.25612,-4.23837,0.977072,0.970009,0.794361,0.949503,0.941569,0.911128,0.607195,0.421933,0.970009,0.794361,0.809752,0.941569,0.752968,0.921807,2.46242,2.31477,2.51847,0.0402355,2.28166,2.36611,2.40288,2.43011,2.54234,2.61246,2.78502,2.48439,2.46242,2.5344,0.0380306,2.31477,2.38918,2.41381,2.46242,2.54278,2.70612,2.78502,4.18385,4.06558,4.29226,0.0455307,4.01234,4.17597,4.18623,4.219,4.2672,4.35045,4.65617,4.19491,4.18385,4.27872,0.0397976,4.06558,4.17597,4.18726,4.219,4.30396,4.35704,4.46997,2.74022,2.71865,2.53966,0.177843,1.27548,1.93176,2.06034,2.27139,2.71865,2.82064,5.01464,1.93176,2.74022,2.59174,0.16651,1.3304,1.93176,2.06034,2.34545,2.71865,2.82064,5.01464,4.50546,4.28027,4.38529,0.0937492,3.40788,3.96699,4.12778,4.32714,4.43122,4.55373,5.58239,4.32714,4.43122,4.42242,0.0866312,3.76707,3.9978,4.12778,4.35302,4.50546,4.57392,5.58239,-9999,-9999
200805,11.632,1.0,9.809,1.174,1.0,12.595,1.979,1.0,11.378,8.919,1.818,12.67,3.035,11.632,1.0,9.809,1.174,1.0,12.595,1.979,1.0,447.96,217.038,1.0,218.481,217.038,1.0,306.93,1.0,308.087,306.93,1.0,335.043,1.0,315.594,335.043,1.0,3.878,1.0,4.265,3.878,1.0,93.19,92.467,0.979167,1.992,0.585,1.0,2.255,2.72,0.699597,0.4665671165918269,0.5981182795698925,136.71279262096775,1.0,-9999,-9999,-9999,-9999,13.724829403225804,1.0,373.53062298387096,1.0,382.781,0.963038,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.40478,1.0,53.9047,0.959005,68.9562,0.636933,48.7475,0.963038,62.359,0.751938,0.959005,1,16.5484,31.4516,16.5484,25.0968,-3.29501,-3.33238,0.811156,0.814516,0.0711691,0.0712536,0.380751,0.338766,-3.29501,-3.18113,0.811156,0.828629,0.0711691,0.0695657,0.380751,0.338415,-3.26087,-3.20351,0.772396,0.782124,0.0554464,0.0488808,-3.83838,-3.68265,-3.37232,-3.27287,-2.98835,-2.93457,-2.90968,-3.83838,-3.57206,-3.37232,-3.18113,-2.93457,-2.90968,-2.87961,0.4375,0.583333,0.793011,0.802419,0.906586,0.873656,0.86828,0.4375,0.609543,0.793011,0.828629,0.873656,0.86828,0.870968,5.3644,5.35919,0.730396,0.731171,0.887097,0.887097,0.0814312,0.082906,0.362338,0.335672,-7.63973,-7.69053,6.66051,6.66823,0.770166,0.775579,0.10034,0.0922749,0.427765,0.423446,5.3644,5.35919,0.730396,0.731171,0.887097,0.887097,0.0814312,0.0829044,0.362338,0.335672,-7.63973,-7.47039,6.66051,6.58209,0.770166,0.796885,0.10034,0.0977485,0.427765,0.424673,4.50399,4.69221,4.87579,5.35604,5.37296,5.39834,5.79742,4.67065,4.74039,5.17302,5.35604,5.37296,5.39094,5.77989,0.951613,0.566084,0.826613,0.887097,0.883065,0.883065,0.859055,0.566084,0.565412,0.883065,0.887097,0.883065,0.883065,0.859055,-8.11215,-7.88665,-7.83686,-7.63973,-7.19349,-7.05499,-6.78629,-8.11215,-7.88153,-7.76962,-7.47039,-7.09504,-7.05499,-6.84202,0.36286,0.525484,0.702415,0.770166,0.83223,0.863443,0.901245,0.36286,0.692102,0.741678,0.796885,0.859411,0.863443,0.889148,6.31934,6.32248,6.0664,0.0394951,5.55217,5.765,5.91716,6.16966,6.31063,6.31934,6.32057,6.31852,6.31934,6.07043,0.0439095,5.43087,5.68986,5.91716,6.16966,6.31209,6.31934,6.32248,9.61435,9.50362,9.2699,0.068613,8.5159,8.69941,8.82685,9.44463,9.56438,9.61435,9.94974,9.53288,9.61435,9.3313,0.0692151,8.48674,8.69941,8.90129,9.44771,9.60173,9.63041,9.94796,5.43277,7.37821,5.46843,0.218234,2.72934,4.27581,4.74908,5.54819,5.93385,6.09259,7.9954,6.55242,5.43277,5.43278,0.228941,3.12117,4.07363,4.35958,5.54593,5.93385,6.55242,7.9954,9.13599,9.68106,8.59104,0.163362,5.68179,7.88262,8.28898,8.82007,9.00627,9.13599,9.93668,9.00627,8.65546,8.63703,0.151175,7.00742,7.98698,8.09679,8.81366,8.97471,9.13599,9.93668,-9999,-9999
